Title ID;Genre importance;Genre
tt0367480;Tertiary genre;Drama
tt0367495;Primary genre;Adventure
tt0367495;Secondary genre;Comedy
tt0367495;Tertiary genre;Drama
tt0367515;Primary genre;Drama
tt0367565;Primary genre;Documentary
tt0367567;Primary genre;Drama
tt0367567;Secondary genre;Fantasy
tt0367567;Tertiary genre;Mystery
tt0367587;Primary genre;Drama
tt0367587;Secondary genre;Music
tt0367594;Primary genre;Adventure
tt0367594;Secondary genre;Comedy
tt0367594;Tertiary genre;Family
tt0367628;Primary genre;Comedy
tt0367628;Secondary genre;Family
tt0367628;Tertiary genre;Romance
tt0367631;Primary genre;Action
tt0367631;Secondary genre;Comedy
tt0367631;Tertiary genre;Romance
tt0367652;Primary genre;Comedy
tt0367677;Primary genre;Horror
tt0367677;Secondary genre;Sci-Fi
tt0367699;Primary genre;Romance
tt0367750;Primary genre;Action
tt0367750;Secondary genre;Crime
tt0367750;Tertiary genre;Horror
tt0367788;Primary genre;Drama
tt0367790;Primary genre;Biography
tt0367790;Secondary genre;Drama
tt0367854;Primary genre;Fantasy
tt0367854;Secondary genre;Horror
tt0367854;Tertiary genre;Thriller
tt0367859;Primary genre;Comedy
tt0367859;Secondary genre;Crime
tt0367859;Tertiary genre;Drama
tt0367863;Primary genre;Crime
tt0367863;Secondary genre;Drama
tt0367878;Primary genre;Action
tt0367878;Secondary genre;Crime
tt0367878;Tertiary genre;Drama
tt0367882;Primary genre;Action
tt0367882;Secondary genre;Adventure
tt0367913;Primary genre;Drama
tt0367913;Secondary genre;Fantasy
tt0367913;Tertiary genre;Horror
tt0367959;Primary genre;Action
tt0367959;Secondary genre;Adventure
tt0367959;Tertiary genre;Crime
tt0367960;Primary genre;Action
tt0367960;Secondary genre;Adventure
tt0367960;Tertiary genre;Family
tt0367975;Primary genre;Comedy
tt0367975;Secondary genre;Romance
tt0367995;Primary genre;Drama
tt0367995;Secondary genre;Thriller
tt0368008;Primary genre;Drama
tt0368008;Secondary genre;Mystery
tt0368008;Tertiary genre;Sci-Fi
tt0368026;Primary genre;Comedy
tt0368045;Primary genre;Comedy
tt0368045;Secondary genre;Drama
tt0368071;Primary genre;Drama
tt0368071;Secondary genre;Romance
tt0368078;Primary genre;Drama
tt0368083;Primary genre;Documentary
tt0368083;Secondary genre;War
tt0368089;Primary genre;Drama
tt0368089;Secondary genre;Mystery
tt0368089;Tertiary genre;Thriller
tt0368112;Primary genre;Drama
tt0368151;Primary genre;Drama
tt0368151;Secondary genre;Romance
tt0368185;Primary genre;Animation
tt0368185;Secondary genre;Comedy
tt0368185;Tertiary genre;Fantasy
tt0368187;Primary genre;Drama
tt0368197;Primary genre;Adventure
tt0368197;Secondary genre;Animation
tt0368197;Tertiary genre;Fantasy
tt0368222;Primary genre;Comedy
tt0368222;Secondary genre;Musical
tt0368222;Tertiary genre;Romance
tt0368226;Primary genre;Drama
tt0368249;Primary genre;Comedy
tt0368249;Secondary genre;Drama
tt0368249;Tertiary genre;Romance
tt0368259;Primary genre;Comedy
tt0368276;Primary genre;Action
tt0368276;Secondary genre;Drama
tt0368276;Tertiary genre;War
tt0368311;Primary genre;Comedy
tt0368314;Primary genre;Documentary
tt0368323;Primary genre;Comedy
tt0368323;Secondary genre;Drama
tt0368340;Primary genre;Comedy
tt0368340;Secondary genre;Romance
tt0368343;Primary genre;Crime
tt0368343;Secondary genre;Drama
tt0368343;Tertiary genre;Thriller
tt0368375;Primary genre;Thriller
tt0368376;Primary genre;Action
tt0368376;Secondary genre;Comedy
tt0368376;Tertiary genre;Drama
tt0368395;Primary genre;Drama
tt0368395;Secondary genre;Romance
tt0368411;Primary genre;Drama
tt0368447;Primary genre;Drama
tt0368447;Secondary genre;Mystery
tt0368447;Tertiary genre;Thriller
tt0368452;Primary genre;Comedy
tt0368452;Secondary genre;Drama
tt0368452;Tertiary genre;Romance
tt0368472;Primary genre;Drama
tt0368472;Secondary genre;Romance
tt0368479;Primary genre;Crime
tt0368479;Secondary genre;Drama
tt0368479;Tertiary genre;Mystery
tt0368484;Primary genre;Biography
tt0368484;Secondary genre;Drama
tt0368494;Primary genre;Family
tt0368494;Secondary genre;Music
tt0368494;Tertiary genre;Reality-TV
tt0368498;Primary genre;Comedy
tt0368498;Secondary genre;Game-Show
tt0368504;Primary genre;Action
tt0368504;Secondary genre;Comedy
tt0368504;Tertiary genre;History
tt0368508;Primary genre;Crime
tt0368508;Secondary genre;Documentary
tt0368509;Primary genre;Family
tt0368509;Secondary genre;Game-Show
tt0368509;Tertiary genre;Music
tt0368510;Primary genre;Adventure
tt0368510;Secondary genre;Game-Show
tt0368510;Tertiary genre;Reality-TV
tt0368517;Primary genre;Action
tt0368517;Secondary genre;Crime
tt0368517;Tertiary genre;Drama
tt0368520;Primary genre;Animation
tt0368520;Secondary genre;Comedy
tt0368520;Tertiary genre;Drama
tt0368528;Primary genre;Crime
tt0368528;Secondary genre;Drama
tt0368528;Tertiary genre;Mystery
tt0368530;Primary genre;Drama
tt0368530;Secondary genre;Romance
tt0368530;Tertiary genre;Sport
tt0368534;Primary genre;Drama
tt0368534;Secondary genre;Romance
tt0368543;Primary genre;Adventure
tt0368543;Secondary genre;Animation
tt0368543;Tertiary genre;Comedy
tt0368548;Primary genre;Adventure
tt0368548;Secondary genre;Game-Show
tt0368548;Tertiary genre;Reality-TV
tt0368550;Primary genre;Reality-TV
tt0368559;Primary genre;Drama
tt0368561;Primary genre;Comedy
tt0368561;Secondary genre;Horror
tt0368561;Tertiary genre;Sci-Fi
tt0368563;Primary genre;Drama
tt0368563;Secondary genre;Horror
tt0368563;Tertiary genre;Mystery
tt0368564;Primary genre;Adventure
tt0368564;Secondary genre;Drama
tt0368564;Tertiary genre;Family
tt0368566;Primary genre;Comedy
tt0368567;Primary genre;Drama
tt0368571;Primary genre;Comedy
tt0368571;Secondary genre;Romance
tt0368578;Primary genre;Adventure
tt0368578;Secondary genre;Comedy
tt0368578;Tertiary genre;Family
tt0368580;Primary genre;Action
tt0368580;Secondary genre;Adventure
tt0368580;Tertiary genre;Drama
tt0368591;Primary genre;Crime
tt0368595;Primary genre;Comedy
tt0368595;Secondary genre;Drama
tt0368619;Primary genre;Drama
tt0368619;Secondary genre;Romance
tt0368658;Primary genre;Drama
tt0368662;Primary genre;Comedy
tt0368662;Secondary genre;Drama
tt0368662;Tertiary genre;Family
tt0368667;Primary genre;Action
tt0368667;Secondary genre;Adventure
tt0368667;Tertiary genre;Animation
tt0368668;Primary genre;Comedy
tt0368668;Secondary genre;Western
tt0368672;Primary genre;Thriller
tt0368678;Primary genre;Drama
tt0368688;Primary genre;Action
tt0368688;Secondary genre;Crime
tt0368688;Tertiary genre;Thriller
tt0368689;Primary genre;Drama
tt0368689;Secondary genre;Romance
tt0368709;Primary genre;Comedy
tt0368709;Secondary genre;Drama
tt0368709;Tertiary genre;Romance
tt0368711;Primary genre;Biography
tt0368711;Secondary genre;Documentary
tt0368711;Tertiary genre;Music
tt0368725;Primary genre;Drama
tt0368728;Primary genre;Documentary
tt0368728;Secondary genre;Family
tt0368728;Tertiary genre;Sport
tt0368730;Primary genre;Drama
tt0368730;Secondary genre;Horror
tt0368730;Tertiary genre;Sci-Fi
tt0368774;Primary genre;Drama
tt0368794;Primary genre;Biography
tt0368794;Secondary genre;Drama
tt0368794;Tertiary genre;Music
tt0368795;Primary genre;Crime
tt0368795;Secondary genre;Drama
tt0368795;Tertiary genre;Thriller
tt0368800;Primary genre;Drama
tt0368800;Secondary genre;Romance
tt0368801;Primary genre;Comedy
tt0368805;Primary genre;Drama
tt0368813;Primary genre;Adventure
tt0368813;Secondary genre;Drama
tt0368824;Primary genre;Drama
tt0368824;Secondary genre;Family
tt0368836;Primary genre;Drama
tt0368836;Secondary genre;Horror
tt0368851;Primary genre;Documentary
tt0368855;Primary genre;Action
tt0368855;Secondary genre;Adventure
tt0368855;Tertiary genre;Fantasy
tt0368873;Primary genre;Drama
tt0368891;Primary genre;Action
tt0368891;Secondary genre;Adventure
tt0368891;Tertiary genre;Mystery
tt0368906;Primary genre;Drama
tt0368914;Primary genre;Biography
tt0368914;Secondary genre;Documentary
tt0368920;Primary genre;Comedy
tt0368931;Primary genre;Drama
tt0368931;Secondary genre;Romance
tt0368933;Primary genre;Comedy
tt0368933;Secondary genre;Family
tt0368933;Tertiary genre;Romance
tt0368954;Primary genre;Documentary
tt0368954;Secondary genre;History
tt0368954;Tertiary genre;War
tt0368962;Primary genre;Drama
tt0368969;Primary genre;Crime
tt0368969;Secondary genre;Mystery
tt0368975;Primary genre;Comedy
tt0368975;Secondary genre;Family
tt0368975;Tertiary genre;Romance
tt0369006;Primary genre;Comedy
tt0369006;Secondary genre;Drama
tt0369048;Primary genre;Drama
tt0369053;Primary genre;Crime
tt0369053;Secondary genre;Drama
tt0369053;Tertiary genre;Romance
tt0369060;Primary genre;Action
tt0369060;Secondary genre;Crime
tt0369060;Tertiary genre;Drama
tt0369087;Primary genre;Action
tt0369087;Secondary genre;Adventure
tt0369087;Tertiary genre;Fantasy
tt0369100;Primary genre;Family
tt0369100;Secondary genre;Reality-TV
tt0369121;Primary genre;Comedy
tt0369121;Secondary genre;Reality-TV
tt0369154;Primary genre;Reality-TV
tt0369171;Primary genre;Action
tt0369171;Secondary genre;Animation
tt0369171;Tertiary genre;Comedy
tt0369179;Primary genre;Comedy
tt0369179;Secondary genre;Romance
tt0369181;Primary genre;Action
tt0369181;Secondary genre;Adventure
tt0369181;Tertiary genre;Animation
tt0369191;Primary genre;Drama
tt0369195;Primary genre;Drama
tt0369195;Secondary genre;Romance
tt0369226;Primary genre;Action
tt0369226;Secondary genre;Horror
tt0369226;Tertiary genre;Sci-Fi
tt0369235;Primary genre;Comedy
tt0369258;Primary genre;Action
tt0369258;Secondary genre;Adventure
tt0369258;Tertiary genre;Comedy
tt0369294;Primary genre;Drama
tt0369294;Secondary genre;Music
tt0369330;Primary genre;Comedy
tt0369330;Secondary genre;Romance
tt0369339;Primary genre;Crime
tt0369339;Secondary genre;Drama
tt0369339;Tertiary genre;Thriller
tt0369347;Primary genre;Drama
tt0369347;Secondary genre;Mystery
tt0369359;Primary genre;Action
tt0369359;Secondary genre;Comedy
tt0369359;Tertiary genre;Horror
tt0369412;Primary genre;Drama
tt0369424;Primary genre;Horror
tt0369424;Secondary genre;Thriller
tt0369436;Primary genre;Comedy
tt0369436;Secondary genre;Drama
tt0369436;Tertiary genre;Romance
tt0369441;Primary genre;Comedy
tt0369441;Secondary genre;Crime
tt0369523;Primary genre;Biography
tt0369523;Secondary genre;Documentary
tt0369560;Primary genre;Biography
tt0369560;Secondary genre;Documentary
tt0369610;Primary genre;Action
tt0369610;Secondary genre;Adventure
tt0369610;Tertiary genre;Sci-Fi
tt0369641;Primary genre;Action
tt0369641;Secondary genre;Adventure
tt0369641;Tertiary genre;Drama
tt0369672;Primary genre;Drama
tt0369702;Primary genre;Biography
tt0369702;Secondary genre;Drama
tt0369735;Primary genre;Comedy
tt0369735;Secondary genre;Romance
tt0369738;Primary genre;Action
tt0369738;Secondary genre;Drama
tt0369837;Primary genre;Crime
tt0369837;Secondary genre;Drama
tt0369837;Tertiary genre;Thriller
tt0369838;Primary genre;Drama
tt0369838;Secondary genre;History
tt0369878;Primary genre;Drama
tt0369880;Primary genre;Drama
tt0369880;Secondary genre;Fantasy
tt0369880;Tertiary genre;Sci-Fi
tt0369889;Primary genre;Drama
tt0369902;Primary genre;Comedy
tt0369902;Secondary genre;Drama
tt0369902;Tertiary genre;Mystery
tt0369910;Primary genre;Drama
tt0369910;Secondary genre;Family
tt0369918;Primary genre;Horror
tt0369918;Secondary genre;Thriller
tt0369994;Primary genre;Comedy
tt0370020;Primary genre;Documentary
tt0370032;Primary genre;Action
tt0370032;Secondary genre;Sci-Fi
tt0370081;Primary genre;Horror
tt0370081;Secondary genre;Thriller
tt0370105;Primary genre;Family
tt0370118;Primary genre;Action
tt0370118;Secondary genre;Comedy
tt0370118;Tertiary genre;Crime
tt0370139;Primary genre;Comedy
tt0370139;Secondary genre;Drama
tt0370141;Primary genre;Comedy
tt0370141;Secondary genre;Game-Show
tt0370194;Primary genre;Comedy
tt0370194;Secondary genre;Crime
tt0370218;Primary genre;Comedy
tt0370218;Secondary genre;Drama
tt0370242;Primary genre;Drama
tt0370244;Primary genre;Adventure
tt0370244;Secondary genre;Comedy
tt0370244;Tertiary genre;Crime
tt0370263;Primary genre;Action
tt0370263;Secondary genre;Adventure
tt0370263;Tertiary genre;Horror
tt0370294;Primary genre;Adventure
tt0370294;Secondary genre;Comedy
tt0370294;Tertiary genre;Romance
tt0370314;Primary genre;Drama
tt0370356;Primary genre;Drama
tt0370402;Primary genre;Action
tt0370402;Secondary genre;Adventure
tt0370402;Tertiary genre;Drama
tt0370463;Primary genre;Crime
tt0370463;Secondary genre;Drama
tt0370477;Primary genre;Biography
tt0370477;Secondary genre;Crime
tt0370477;Tertiary genre;Drama
tt0370560;Primary genre;Crime
tt0370560;Secondary genre;Mystery
tt0370560;Tertiary genre;Thriller
tt0370561;Primary genre;Drama
tt0370561;Secondary genre;Romance
tt0370584;Primary genre;Drama
tt0370707;Primary genre;Documentary
tt0370769;Primary genre;Drama
tt0370821;Primary genre;Drama
tt0370893;Primary genre;Action
tt0370893;Secondary genre;Crime
tt0370893;Tertiary genre;Drama
tt0370894;Primary genre;Drama
tt0370904;Primary genre;Comedy
tt0370904;Secondary genre;Romance
tt0370919;Primary genre;Adventure
tt0370919;Secondary genre;Comedy
tt0370928;Primary genre;Comedy
tt0370928;Secondary genre;Drama
tt0370966;Primary genre;Comedy
tt0370966;Secondary genre;Romance
tt0370969;Primary genre;Drama
tt0370969;Secondary genre;Family
tt0370969;Tertiary genre;Romance
tt0370973;Primary genre;Comedy
tt0370973;Secondary genre;Romance
tt0370984;Primary genre;Documentary
tt0370986;Primary genre;Drama
tt0371008;Primary genre;Drama
tt0371008;Secondary genre;Romance
tt0371021;Primary genre;Comedy
tt0371021;Secondary genre;Documentary
tt0371022;Primary genre;Drama
tt0371101;Primary genre;Drama
tt0371190;Primary genre;Comedy
tt0371190;Secondary genre;Romance
tt0371212;Primary genre;Drama
tt0371212;Secondary genre;Music
tt0371212;Tertiary genre;Romance
tt0371226;Primary genre;Comedy
tt0371226;Secondary genre;Romance
tt0371246;Primary genre;Comedy
tt0371246;Secondary genre;Drama
tt0371246;Tertiary genre;Romance
tt0371257;Primary genre;Drama
tt0371257;Secondary genre;Mystery
tt0371257;Tertiary genre;Thriller
tt0371272;Primary genre;Comedy
tt0371281;Primary genre;Biography
tt0371281;Secondary genre;Documentary
tt0371282;Primary genre;Drama
tt0371282;Secondary genre;Fantasy
tt0371282;Tertiary genre;Sci-Fi
tt0371307;Primary genre;Drama
tt0371307;Secondary genre;History
tt0371310;Primary genre;Action
tt0371310;Secondary genre;Adventure
tt0371310;Tertiary genre;Fantasy
tt0371313;Primary genre;Action
tt0371313;Secondary genre;Drama
tt0371357;Primary genre;Crime
tt0371357;Secondary genre;Thriller
tt0371405;Primary genre;Comedy
tt0371405;Secondary genre;Drama
tt0371405;Tertiary genre;Romance
tt0371445;Primary genre;Biography
tt0371445;Secondary genre;Documentary
tt0371475;Primary genre;Animation
tt0371475;Secondary genre;Comedy
tt0371475;Tertiary genre;Horror
tt0371495;Primary genre;Comedy
tt0371495;Secondary genre;Crime
tt0371495;Tertiary genre;Drama
tt0371496;Primary genre;Adventure
tt0371496;Secondary genre;Drama
tt0371499;Primary genre;Horror
tt0371552;Primary genre;Adventure
tt0371552;Secondary genre;Animation
tt0371552;Tertiary genre;Comedy
tt0371560;Primary genre;Drama
tt0371572;Primary genre;Drama
tt0371572;Secondary genre;Fantasy
tt0371572;Tertiary genre;Horror
tt0371583;Primary genre;Biography
tt0371583;Secondary genre;Documentary
tt0371583;Tertiary genre;History
tt0371586;Primary genre;Drama
tt0371589;Primary genre;Comedy
tt0371589;Secondary genre;Drama
tt0371589;Tertiary genre;Romance
tt0371599;Primary genre;Comedy
tt0371599;Secondary genre;Romance
tt0371606;Primary genre;Adventure
tt0371606;Secondary genre;Animation
tt0371606;Tertiary genre;Comedy
tt0371642;Primary genre;Drama
tt0371668;Primary genre;Adventure
tt0371668;Secondary genre;Family
tt0371675;Primary genre;Action
tt0371675;Secondary genre;Adventure
tt0371675;Tertiary genre;Fantasy
tt0371701;Primary genre;Drama
tt0371701;Secondary genre;Family
tt0371701;Tertiary genre;Romance
tt0371710;Primary genre;Crime
tt0371710;Secondary genre;Drama
tt0371710;Tertiary genre;Romance
tt0371724;Primary genre;Adventure
tt0371724;Secondary genre;Comedy
tt0371724;Tertiary genre;Sci-Fi
tt0371735;Primary genre;Comedy
tt0371735;Secondary genre;Drama
tt0371735;Tertiary genre;Romance
tt0371739;Primary genre;Crime
tt0371739;Secondary genre;Drama
tt0371739;Tertiary genre;Horror
tt0371746;Primary genre;Action
tt0371746;Secondary genre;Adventure
tt0371746;Tertiary genre;Sci-Fi
tt0371753;Primary genre;Comedy
tt0371753;Secondary genre;Romance
tt0371817;Primary genre;Drama
tt0371853;Primary genre;Drama
tt0371853;Secondary genre;Horror
tt0371853;Tertiary genre;Thriller
tt0371854;Primary genre;Documentary
tt0371878;Primary genre;Comedy
tt0371878;Secondary genre;Romance
tt0371883;Primary genre;Drama
tt0371902;Primary genre;Action
tt0371907;Primary genre;Comedy
tt0371907;Secondary genre;Mystery
tt0371920;Primary genre;Action
tt0371920;Secondary genre;Horror
tt0371920;Tertiary genre;Sci-Fi
tt0371937;Primary genre;Action
tt0371937;Secondary genre;Adventure
tt0371937;Tertiary genre;Comedy
tt0371947;Primary genre;Mystery
tt0371947;Secondary genre;Thriller
tt0371953;Primary genre;Comedy
tt0371953;Secondary genre;Romance
tt0371954;Primary genre;Action
tt0371954;Secondary genre;Adventure
tt0371954;Tertiary genre;Comedy
tt0371977;Primary genre;Drama
tt0372005;Primary genre;Crime
tt0372005;Secondary genre;Drama
tt0372005;Tertiary genre;Horror
tt0372007;Primary genre;Comedy
tt0372047;Primary genre;Family
tt0372047;Secondary genre;Sport
tt0372062;Primary genre;Animation
tt0372062;Secondary genre;Comedy
tt0372062;Tertiary genre;Fantasy
tt0372063;Primary genre;Comedy
tt0372063;Secondary genre;Drama
tt0372063;Tertiary genre;Romance
tt0372071;Primary genre;Drama
tt0372091;Primary genre;Drama
tt0372091;Secondary genre;Fantasy
tt0372091;Tertiary genre;Mystery
tt0372122;Primary genre;Comedy
tt0372122;Secondary genre;Drama
tt0372122;Tertiary genre;Music
tt0372140;Primary genre;Documentary
tt0372166;Primary genre;Drama
tt0372183;Primary genre;Action
tt0372183;Secondary genre;Mystery
tt0372183;Tertiary genre;Thriller
tt0372203;Primary genre;Comedy
tt0372203;Secondary genre;Romance
tt0372207;Primary genre;Comedy
tt0372207;Secondary genre;Drama
tt0372207;Tertiary genre;Romance
tt0372215;Primary genre;Drama
tt0372237;Primary genre;Comedy
tt0372237;Secondary genre;Romance
tt0372279;Primary genre;Documentary
tt0372279;Secondary genre;History
tt0372279;Tertiary genre;Music
tt0372297;Primary genre;Documentary
tt0372303;Primary genre;Drama
tt0372303;Secondary genre;Thriller
tt0372334;Primary genre;Comedy
tt0372334;Secondary genre;Drama
tt0372343;Primary genre;Drama
tt0372343;Secondary genre;Musical
tt0372346;Primary genre;Crime
tt0372346;Secondary genre;Drama
tt0372359;Primary genre;Comedy
tt0372359;Secondary genre;Drama
tt0372361;Primary genre;Drama
tt0372361;Secondary genre;Romance
tt0372366;Primary genre;Adventure
tt0372366;Secondary genre;Drama
tt0372366;Tertiary genre;Romance
tt0372400;Primary genre;Drama
tt0372400;Secondary genre;Romance
tt0372401;Primary genre;Comedy
tt0372401;Secondary genre;Romance
tt0372405;Primary genre;Drama
tt0372429;Primary genre;Comedy
tt0372429;Secondary genre;Sci-Fi
tt0372449;Primary genre;Drama
tt0372450;Primary genre;Drama
tt0372461;Primary genre;Adventure
tt0372461;Secondary genre;Family
tt0372461;Tertiary genre;Fantasy
tt0372464;Primary genre;Drama
tt0372472;Primary genre;Comedy
tt0372476;Primary genre;Crime
tt0372476;Secondary genre;Mystery
tt0372476;Tertiary genre;Thriller
tt0372478;Primary genre;Drama
tt0372478;Secondary genre;Romance
tt0372484;Primary genre;Family
tt0372504;Primary genre;Family
tt0372532;Primary genre;Comedy
tt0372532;Secondary genre;Romance
tt0372538;Primary genre;Action
tt0372538;Secondary genre;Crime
tt0372538;Tertiary genre;Drama
tt0372588;Primary genre;Action
tt0372588;Secondary genre;Comedy
tt0372594;Primary genre;Action
tt0372594;Secondary genre;Mystery
tt0372594;Tertiary genre;Thriller
tt0372620;Primary genre;Drama
tt0372643;Primary genre;Comedy
tt0372643;Secondary genre;Reality-TV
tt0372646;Primary genre;Comedy
tt0372646;Secondary genre;Drama
tt0372646;Tertiary genre;Family
tt0372649;Primary genre;Comedy
tt0372727;Primary genre;Family
tt0372782;Primary genre;Drama
tt0372782;Secondary genre;Romance
tt0372784;Primary genre;Action
tt0372784;Secondary genre;Adventure
tt0372797;Primary genre;Mystery
tt0372803;Primary genre;Horror
tt0372803;Secondary genre;Music
tt0372803;Tertiary genre;Thriller
tt0372806;Primary genre;Biography
tt0372806;Secondary genre;Comedy
tt0372806;Tertiary genre;Documentary
tt0372808;Primary genre;War
tt0372814;Primary genre;Drama
tt0372814;Secondary genre;Romance
tt0372824;Primary genre;Comedy
tt0372824;Secondary genre;Drama
tt0372824;Tertiary genre;Music
tt0372832;Primary genre;Action
tt0372832;Secondary genre;Horror
tt0372832;Tertiary genre;Thriller
tt0372834;Primary genre;Action
tt0372834;Secondary genre;Drama
tt0372834;Tertiary genre;Thriller
tt0372851;Primary genre;Sci-Fi
tt0372859;Primary genre;Horror
tt0372873;Primary genre;Action
tt0372873;Secondary genre;Drama
tt0372873;Tertiary genre;Fantasy
tt0372884;Primary genre;Comedy
tt0372884;Secondary genre;Drama
tt0372884;Tertiary genre;Romance
tt0372907;Primary genre;Comedy
tt0372907;Secondary genre;Romance
tt0372909;Primary genre;Drama
tt0372909;Secondary genre;Romance
tt0372921;Primary genre;Fantasy
tt0372921;Secondary genre;Horror
tt0372937;Primary genre;Action
tt0372937;Secondary genre;Fantasy
tt0372937;Tertiary genre;Horror
tt0372975;Primary genre;Horror
tt0372976;Primary genre;Adventure
tt0372976;Secondary genre;Family
tt0373024;Primary genre;Comedy
tt0373024;Secondary genre;Drama
tt0373028;Primary genre;Comedy
tt0373028;Secondary genre;Fantasy
tt0373028;Tertiary genre;Romance
tt0373040;Primary genre;Comedy
tt0373040;Secondary genre;Horror
tt0373046;Primary genre;Action
tt0373046;Secondary genre;Sci-Fi
tt0373051;Primary genre;Action
tt0373051;Secondary genre;Adventure
tt0373051;Tertiary genre;Family
tt0373074;Primary genre;Action
tt0373074;Secondary genre;Comedy
tt0373074;Tertiary genre;Fantasy
tt0373081;Primary genre;Romance
tt0373141;Primary genre;Comedy
tt0373141;Secondary genre;Drama
tt0373141;Tertiary genre;Romance
tt0373175;Primary genre;Biography
tt0373175;Secondary genre;Documentary
tt0373283;Primary genre;Action
tt0373283;Secondary genre;Drama
tt0373283;Tertiary genre;War
tt0373294;Primary genre;Documentary
tt0373400;Primary genre;Action
tt0373400;Secondary genre;Adventure
tt0373400;Tertiary genre;Crime
tt0373416;Primary genre;Action
tt0373416;Secondary genre;Comedy
tt0373416;Tertiary genre;Crime
tt0373445;Primary genre;Comedy
tt0373445;Secondary genre;Drama
tt0373445;Tertiary genre;Romance
tt0373450;Primary genre;Crime
tt0373450;Secondary genre;Drama
tt0373450;Tertiary genre;Mystery
tt0373469;Primary genre;Comedy
tt0373469;Secondary genre;Crime
tt0373469;Tertiary genre;Mystery
tt0373474;Primary genre;Crime
tt0373474;Secondary genre;Drama
tt0373474;Tertiary genre;Mystery
tt0373526;Primary genre;Comedy
tt0373526;Secondary genre;Drama
tt0373526;Tertiary genre;Romance
tt0373533;Primary genre;Family
tt0373533;Secondary genre;Fantasy
tt0373552;Primary genre;Drama
tt0373552;Secondary genre;Family
tt0373552;Tertiary genre;War
tt0373562;Primary genre;Drama
tt0373577;Primary genre;Comedy
tt0373584;Primary genre;Animation
tt0373584;Secondary genre;Comedy
tt0373587;Primary genre;Action
tt0373587;Secondary genre;Adventure
tt0373587;Tertiary genre;Sci-Fi
tt0373623;Primary genre;Reality-TV
tt0373623;Secondary genre;Romance
tt0373653;Primary genre;Drama
tt0373653;Secondary genre;Horror
tt0373653;Tertiary genre;Thriller
tt0373690;Primary genre;Action
tt0373690;Secondary genre;Adventure
tt0373690;Tertiary genre;Crime
tt0373692;Primary genre;Comedy
tt0373692;Secondary genre;Crime
tt0373697;Primary genre;Comedy
tt0373697;Secondary genre;Drama
tt0373704;Primary genre;Drama
tt0373707;Primary genre;Comedy
tt0373712;Primary genre;Drama
tt0373720;Primary genre;Drama
tt0373732;Primary genre;Action
tt0373732;Secondary genre;Animation
tt0373732;Tertiary genre;Comedy
tt0373747;Primary genre;Drama
tt0373750;Primary genre;Drama
tt0373751;Primary genre;Crime
tt0373751;Secondary genre;Horror
tt0373751;Tertiary genre;Thriller
tt0373760;Primary genre;Adventure
tt0373760;Secondary genre;Drama
tt0373762;Primary genre;Action
tt0373762;Secondary genre;Crime
tt0373762;Tertiary genre;Thriller
tt0373779;Primary genre;Drama
tt0373786;Primary genre;Action
tt0373786;Secondary genre;Fantasy
tt0373786;Tertiary genre;Horror
tt0373788;Primary genre;Crime
tt0373788;Secondary genre;Drama
tt0373820;Primary genre;Drama
tt0373823;Primary genre;Drama
tt0373856;Primary genre;Action
tt0373856;Secondary genre;Crime
tt0373856;Tertiary genre;Drama
tt0373861;Primary genre;Documentary
tt0373861;Secondary genre;Drama
tt0373861;Tertiary genre;Family
tt0373862;Primary genre;Comedy
tt0373883;Primary genre;Horror
tt0373889;Primary genre;Action
tt0373889;Secondary genre;Adventure
tt0373889;Tertiary genre;Family
tt0373895;Primary genre;Documentary
tt0373908;Primary genre;Comedy
tt0373908;Secondary genre;Family
tt0373908;Tertiary genre;Romance
tt0373916;Primary genre;Drama
tt0373926;Primary genre;Crime
tt0373926;Secondary genre;Mystery
tt0373926;Tertiary genre;Thriller
tt0373930;Primary genre;Drama
tt0373931;Primary genre;Comedy
tt0373931;Secondary genre;Romance
tt0373941;Primary genre;Documentary
tt0373948;Primary genre;Comedy
tt0373948;Secondary genre;Crime
tt0373948;Tertiary genre;Drama
tt0373981;Primary genre;Comedy
tt0373981;Secondary genre;Crime
tt0373981;Tertiary genre;Drama
tt0373991;Primary genre;History
tt0373991;Secondary genre;War
tt0373999;Primary genre;Biography
tt0373999;Secondary genre;Drama
tt0373999;Tertiary genre;History
tt0374001;Primary genre;Comedy
tt0374001;Secondary genre;Drama
tt0374001;Tertiary genre;Musical
tt0374002;Primary genre;Comedy
tt0374002;Secondary genre;Romance
tt0374018;Primary genre;Comedy
tt0374021;Primary genre;Comedy
tt0374021;Secondary genre;Crime
tt0374021;Tertiary genre;Drama
tt0374036;Primary genre;Drama
tt0374076;Primary genre;Horror
tt0374086;Primary genre;Comedy
tt0374086;Secondary genre;Drama
tt0374102;Primary genre;Adventure
tt0374102;Secondary genre;Drama
tt0374102;Tertiary genre;Horror
tt0374128;Primary genre;Comedy
tt0374128;Secondary genre;War
tt0374132;Primary genre;Documentary
tt0374142;Primary genre;Comedy
tt0374142;Secondary genre;Drama
tt0374144;Primary genre;Comedy
tt0374153;Primary genre;Drama
tt0374155;Primary genre;Drama
tt0374157;Primary genre;Crime
tt0374157;Secondary genre;Drama
tt0374157;Tertiary genre;Romance
tt0374163;Primary genre;Drama
tt0374164;Primary genre;Drama
tt0374180;Primary genre;Drama
tt0374180;Secondary genre;Horror
