,id,neighbourhood,latitude,longitude,room_type,price,days_occupied_in_2019,minimum_nights,number_of_reviews,reviews_per_month,availability_2020
15393,13175725,Brooklyn,40.65742,-73.92385,Entire home/apt,85.00,311.0,1,133,3.1,0
15394,13175743,Washington Heights,40.85735,-73.9298,Private room,70.00,39.0,1,47,1.21,336
15398,13182531,Washington Heights,40.85261,-73.94203,Entire home/apt,150.00,357.0,10,14,0.34,0
15399,13183047,Brooklyn,40.685,-73.99369,Entire home/apt,250.00,358.0,3,12,0.28,0
15400,13183672,Manhattan,40.72665,-73.98716999999999,Entire home/apt,199.00,300.0,5,39,0.93,8
15403,13186007,Queens,40.76832,-73.9346,Entire home/apt,99.00,357.0,3,95,2.25,0
15408,13186741,Manhattan,40.73887,-74.00010999999999,Private room,85.00,354.0,3,23,0.59,0
15415,13190121,Manhattan,40.765640000000005,-73.98366999999999,Entire home/apt,369.00,3.0,30,1,0.02,210
15416,13192097,Brooklyn,40.680659999999996,-73.96696,Entire home/apt,136.00,79.0,2,200,4.68,0
15417,13192217,Bushwick,40.69746,-73.92065,Private room,101.00,324.0,1,29,0.99,0
15420,13192944,Bay Ridge,40.63009,-74.01342,Private room,43.00,224.0,1,32,1.03,0
15422,13193534,Washington Heights,40.859809999999996,-73.92835,Private room,40.00,15.0,2,92,2.86,76
15424,13201181,Williamsburg,40.71351,-73.95848000000001,Entire home/apt,319.00,357.0,2,54,1.28,121
15428,13202799,Astoria,40.774809999999995,-73.91561999999999,Private room,50.00,352.0,2,14,0.76,0
15429,13203601,East Harlem,40.79566,-73.94136999999999,Entire home/apt,160.00,259.0,4,67,1.57,79
15433,13207484,Brooklyn,40.69388,-73.98085,Entire home/apt,150.00,244.0,1,18,0.44,38
15437,13208065,Manhattan,40.741659999999996,-73.99414,Hotel room,299.00,212.0,2,48,1.16,246
15441,13208685,Manhattan,40.76376,-73.98789000000001,Entire home/apt,131.00,259.0,3,38,0.9,9
15442,13208952,Manhattan,40.77305,-73.96283000000001,Shared room,99.00,78.0,3,48,1.32,0
15448,13213869,Manhattan,40.8449,-73.94034,Private room,85.00,35.0,3,10,0.26,362
15449,13215481,Williamsburg,40.71738,-73.94089,Private room,53.00,352.0,29,13,0.32,42
15452,13216067,Williamsburg,40.71024,-73.96081,Entire home/apt,150.00,288.0,1,138,3.33,229
15454,13216357,Hamilton Heights,40.82779,-73.94065,Entire home/apt,105.00,58.0,7,38,0.95,0
15456,13217241,Manhattan,40.72426,-73.99535,Entire home/apt,275.00,288.0,3,27,0.66,77
15457,13217609,Manhattan,40.809909999999995,-73.94596999999999,Private room,149.00,3.0,3,21,0.65,351
15460,13218139,Midtown,40.765640000000005,-73.98074,Entire home/apt,125.00,60.0,4,89,2.23,328
15463,13220720,Brooklyn,40.71756,-73.94063,Private room,56.00,332.0,28,13,0.32,0
15464,13221331,Brooklyn,40.697070000000004,-73.99632,Entire home/apt,110.00,325.0,30,5,0.12,9
15465,13221528,Manhattan,40.762640000000005,-73.98569,Entire home/apt,160.00,44.0,30,3,0.08,308
15466,13221788,East New York,40.67378,-73.88846,Private room,35.00,20.0,30,92,2.16,309
15467,13222140,Staten Island,40.63342,-74.08249,Private room,72.00,343.0,2,25,0.58,21
15468,13222669,Sunnyside,40.73487,-73.92145,Entire home/apt,95.00,127.0,5,53,1.25,273
15472,13225764,Harlem,40.825790000000005,-73.9528,Private room,79.00,306.0,1,72,1.69,0
15476,13231183,Upper East Side,40.76161,-73.96191999999999,Entire home/apt,148.00,0.0,30,2,0.39,365
15477,13231566,Manhattan,40.71085,-74.0083,Private room,59.00,98.0,5,35,0.86,231
15479,13231961,Lefferts Garden,40.6557,-73.95470999999999,Entire home/apt,99.00,202.0,4,21,0.53,273
15480,13232690,Brooklyn,40.68582,-73.92926,Private room,45.00,8.0,1,91,2.49,283
15482,13232952,Elmhurst,40.74576,-73.87406999999999,Private room,47.00,193.0,1,102,2.43,177
15486,13234352,Manhattan,40.7626,-73.96030999999999,Entire home/apt,199.00,308.0,3,72,1.68,0
15492,13236148,Brooklyn,40.68378,-73.94118,Entire home/apt,155.00,207.0,2,109,2.56,0
15493,13236366,Manhattan,40.78396,-73.97691,Entire home/apt,171.00,72.0,30,3,0.07,157
15494,13237057,East New York,40.67323,-73.8892,Private room,39.00,33.0,3,90,2.12,345
15496,13237828,Bushwick,40.69893,-73.92624,Entire home/apt,115.00,217.0,4,63,1.51,113
15502,13240737,Manhattan,40.76345,-73.99298,Private room,79.00,291.0,3,158,3.73,0
15505,13244254,Harlem,40.80822,-73.95273,Entire home/apt,170.00,209.0,3,44,1.12,0
15509,13246042,Brooklyn,40.69798,-73.92461999999999,Private room,75.00,295.0,1,164,3.92,63
15511,13246804,Manhattan,40.760259999999995,-73.9659,Private room,80.00,284.0,1,315,7.51,37
15512,13246949,Brooklyn,40.71225,-73.94413,Private room,75.00,149.0,3,41,2.51,38
15514,13247674,Boerum Hill,40.6876,-73.99323000000001,Private room,75.00,359.0,2,52,1.26,5
15519,13249656,Brooklyn,40.68063,-73.95015,Entire home/apt,140.00,82.0,3,143,3.37,1
15521,13250484,Hell's Kitchen,40.75647,-73.99848,Entire home/apt,"2,000.00",3.0,1,4,0.1,0
15523,13252064,Chelsea,40.74487,-74.00277,Shared room,75.00,117.0,2,12,0.31,249
15533,13262386,Bedford-Stuyvesant,40.685,-73.92022,Private room,73.00,7.0,3,5,0.12,359
15536,13264690,Hamilton Heights,40.82605,-73.94219,Private room,60.00,28.0,3,67,1.64,337
15540,13270298,Prospect Heights,40.67634,-73.96651,Entire home/apt,298.00,165.0,30,3,0.09,264
15546,13274918,Manhattan,40.74569,-73.98192,Entire home/apt,150.00,276.0,29,2,0.06,179
15547,13274952,Brooklyn,40.70243,-73.92978000000001,Private room,76.00,252.0,3,54,1.27,55
15548,13275896,Manhattan,40.81646,-73.93795,Private room,110.00,22.0,2,4,0.1,1
15549,13276227,Manhattan,40.81627,-73.93512,Private room,110.00,33.0,2,9,0.23,0
15551,13276320,Queens,40.77388,-73.91598,Private room,125.00,116.0,1,6,0.15,1
15552,13276525,Harlem,40.81604,-73.94017,Private room,110.00,299.0,2,20,0.51,53
15567,13287347,Gowanus,40.6772,-73.99354,Private room,150.00,161.0,2,241,5.81,0
15570,13291508,Brooklyn,40.65549,-73.98111,Private room,55.00,302.0,2,34,1.41,0
15575,13294007,Manhattan,40.77375,-73.94963,Entire home/apt,133.00,210.0,30,13,0.47,148
15577,13294325,Brooklyn,40.69389,-73.9512,Private room,56.00,291.0,2,49,1.55,162
15579,13295693,Sheepshead Bay,40.59621,-73.95767,Private room,51.00,293.0,2,94,2.48,51
15584,13299532,Bushwick,40.694720000000004,-73.91405,Entire home/apt,79.00,296.0,2,176,4.18,31
15586,13300059,Lefferts Garden,40.660709999999995,-73.9558,Entire home/apt,96.00,306.0,3,115,2.8,125
15591,13306081,Canarsie,40.6413,-73.90303,Private room,500.00,186.0,2,1,0.02,179
15593,13307480,Manhattan,40.83791,-73.94075,Entire home/apt,150.00,223.0,1,99,2.36,165
15601,13310836,Flushing,40.7662,-73.82854,Private room,35.00,2.0,1,69,1.62,346
15609,13315551,Midwood,40.61567,-73.95488,Entire home/apt,115.00,154.0,1,84,1.98,107
15611,13315967,Port Morris,40.808840000000004,-73.9302,Entire home/apt,139.00,222.0,2,38,0.95,123
15612,13316028,Brooklyn,40.72446,-73.95235,Private room,120.00,212.0,2,10,0.24,0
15623,13326731,The Bronx,40.80872,-73.93051,Private room,49.00,207.0,2,69,1.64,159
15624,13327345,Port Morris,40.80952,-73.93025,Private room,41.00,201.0,2,67,1.59,164
15632,13332816,Manhattan,40.731159999999996,-73.98623,Private room,124.00,345.0,20,41,0.96,153
15633,13333542,Brooklyn,40.682520000000004,-73.93863,Entire home/apt,229.00,93.0,4,111,2.69,303
15634,13333699,Fort Greene,40.69056,-73.97752,Entire home/apt,175.00,21.0,2,151,3.57,340
15636,13335424,The Bronx,40.84559,-73.89815,Private room,41.00,278.0,3,26,0.63,0
15638,13341820,Hell's Kitchen,40.76045,-73.9981,Entire home/apt,239.00,0.0,30,1,0.03,365
15639,13341955,Jackson Heights,40.75274,-73.87777,Entire home/apt,125.00,76.0,3,96,2.34,16
15641,13343144,Queens,40.756190000000004,-73.92546,Private room,80.00,294.0,60,3,0.08,89
15645,13346741,Manhattan,40.794259999999994,-73.96914,Entire home/apt,200.00,241.0,10,4,0.11,241
15647,13348000,Country Club,40.83166,-73.81747,Entire home/apt,89.00,42.0,1,211,4.99,317
15648,13355002,Canarsie,40.636720000000004,-73.91154,Entire home/apt,120.00,17.0,2,226,5.31,306
15654,13358265,Upper West Side,40.778,-73.97912,Entire home/apt,200.00,151.0,2,138,3.35,138
15657,13358786,Harlem,40.83282,-73.95019,Entire home/apt,90.00,128.0,3,9,0.22,258
15658,13359102,Manhattan,40.73057,-73.99422,Entire home/apt,199.00,358.0,3,1,0.03,0
15660,13359647,The Bronx,40.85927,-73.90142,Private room,40.00,80.0,21,24,0.56,197
15661,13359798,Astoria,40.768359999999994,-73.91445,Entire home/apt,200.00,353.0,2,18,0.43,0
15663,13361613,Harlem,40.8053,-73.94704,Entire home/apt,375.00,207.0,3,67,1.75,335
15665,13369841,Manhattan,40.71775,-73.98612,Private room,99.00,1.0,2,22,0.52,364
15669,13371633,Brooklyn,40.67383,-73.961,Private room,55.00,281.0,5,28,0.73,82
15670,13371699,Windsor Terrace,40.65867,-73.97971,Entire home/apt,145.00,62.0,3,87,2.13,332
15671,13372847,Brooklyn,40.68468,-73.99372,Entire home/apt,95.00,350.0,4,109,2.66,0
15673,13373300,Brooklyn,40.6885,-73.99443000000001,Entire home/apt,175.00,272.0,5,64,1.53,73
15674,13373898,Manhattan,40.8057,-73.94689,Entire home/apt,350.00,215.0,3,58,1.43,338
15679,13375898,Astoria,40.760020000000004,-73.92251999999999,Private room,48.00,25.0,4,63,1.49,0
15688,13378177,Flatbush,40.66128,-73.94797,Entire home/apt,163.00,191.0,3,24,0.67,146
15691,13378609,Queens,40.75087,-73.89365,Entire home/apt,125.00,357.0,3,41,0.97,63
15692,13378820,Brooklyn,40.66405,-73.85676,Entire home/apt,150.00,20.0,2,208,5.22,66
15697,13380662,Borough Park,40.62023,-73.99103000000001,Entire home/apt,73.00,299.0,1,85,3.6,53
15704,13388210,Manhattan,40.76334,-73.98909,Entire home/apt,125.00,289.0,30,10,0.36,109
15706,13388649,Astoria,40.76406,-73.90769,Entire home/apt,109.00,143.0,1,210,5.24,302
15713,13391165,East Village,40.72768,-73.98739,Private room,149.00,343.0,4,30,0.71,177
15717,13392858,Boerum Hill,40.68724,-73.98496999999999,Entire home/apt,132.00,16.0,30,8,0.34,336
15721,13394748,Queens,40.69628,-73.85255,Private room,45.00,22.0,1,172,4.06,339
15723,13395362,Manhattan,40.76409,-73.99122,Entire home/apt,199.00,301.0,30,4,0.12,0
15731,13398340,Bedford-Stuyvesant,40.68697,-73.94506,Entire home/apt,99.00,265.0,2,167,3.96,64
15732,13398348,Brooklyn,40.7157,-73.95983000000001,Entire home/apt,165.00,65.0,3,114,2.74,148
15741,13407354,Manhattan,40.75352,-73.96807,Entire home/apt,139.00,88.0,2,116,2.74,145
15742,13407476,Midtown East,40.75608,-73.96895,Entire home/apt,200.00,211.0,30,3,0.14,172
15743,13408222,East Flatbush,40.65466,-73.9218,Entire home/apt,115.00,44.0,4,101,2.43,343
15748,13410813,Astoria,40.7537,-73.93186,Entire home/apt,120.00,11.0,3,44,1.35,362
15749,13411035,Manhattan,40.76327,-73.98937,Entire home/apt,185.00,198.0,30,4,0.11,0
15750,13411367,Brooklyn,40.713359999999994,-73.9422,Entire home/apt,180.00,357.0,2,66,1.56,27
15759,13415100,Manhattan,40.74439,-73.98125,Entire home/apt,185.00,286.0,29,1,0.03,100
15760,13415850,Brooklyn,40.688309999999994,-73.97549000000001,Entire home/apt,200.00,363.0,7,3,0.08,17
15765,13417071,Brooklyn,40.68444,-73.9287,Entire home/apt,98.00,201.0,30,20,0.51,142
15766,13417080,Manhattan,40.73578,-73.98706,Private room,100.00,36.0,2,92,2.17,308
15767,13417410,East Flatbush,40.66167,-73.92854,Entire home/apt,45.00,76.0,1,123,2.9,277
15768,13417723,The Bronx,40.8357,-73.91023,Entire home/apt,110.00,179.0,90,12,0.29,193
15771,13422992,Lower East Side,40.72079,-73.98965,Private room,175.00,344.0,1,39,2.44,0
15777,13426615,Harlem,40.80945,-73.94648000000001,Private room,75.00,58.0,5,21,0.51,71
15778,13426681,Midtown,40.762159999999994,-73.99775,Entire home/apt,235.00,1.0,30,1,0.04,364
15780,13427412,West Brighton,40.63163,-74.09297,Entire home/apt,85.00,90.0,2,130,3.1,268
15783,13427968,Hamilton Heights,40.82291,-73.94958000000001,Entire home/apt,79.00,301.0,7,42,1.0,0
15786,13429562,Manhattan,40.76258,-73.99771,Entire home/apt,239.00,185.0,30,1,0.06,180
15787,13429591,Manhattan,40.75695,-73.97988000000001,Entire home/apt,279.00,0.0,30,2,0.71,365
15788,13429684,Bushwick,40.69941,-73.92833,Private room,35.00,343.0,10,13,0.33,0
15789,13430012,Midtown,40.76077,-73.99821999999999,Entire home/apt,239.00,1.0,30,1,0.04,365
15791,13430458,Port Morris,40.80842,-73.93136,Private room,33.00,217.0,2,70,1.71,129
15792,13430483,Hell's Kitchen,40.761959999999995,-73.99803,Entire home/apt,239.00,1.0,30,1,0.03,364
15793,13430794,Hell's Kitchen,40.76112,-73.99887,Entire home/apt,239.00,1.0,30,2,0.06,365
15795,13431664,Mott Haven,40.81937,-73.90978,Private room,45.00,192.0,2,87,2.06,175
15796,13431793,Midtown,40.76213,-73.99972,Entire home/apt,239.00,1.0,30,1,0.03,364
15797,13431961,Upper West Side,40.7847,-73.97155,Entire home/apt,179.00,33.0,2,109,2.64,171
15799,13432348,Hell's Kitchen,40.76108,-73.99812,Entire home/apt,239.00,1.0,30,1,0.04,365
15803,13433027,Queens,40.67866,-73.8068,Entire home/apt,100.00,15.0,5,44,1.07,361
15807,13434959,Flatbush,40.660579999999996,-73.96132,Entire home/apt,40.00,194.0,2,37,0.91,216
15808,13436132,Manhattan,40.72741,-73.97529,Entire home/apt,142.00,241.0,1,174,4.12,11
15809,13436258,The Bronx,40.81949,-73.92913,Entire home/apt,99.00,91.0,1,115,2.81,0
15819,13444818,Elmhurst,40.73888,-73.87299,Entire home/apt,168.00,16.0,30,84,1.98,354
15825,13446124,Manhattan,40.81353,-73.95878,Private room,76.00,38.0,2,145,3.45,8
15831,13450446,Manhattan,40.718779999999995,-73.9972,Entire home/apt,140.00,6.0,30,2,0.08,338
15835,13451786,Brooklyn,40.690909999999995,-73.95435,Private room,70.00,4.0,3,62,1.46,1
15836,13451811,Concourse,40.83245,-73.92163000000001,Entire home/apt,67.00,5.0,2,92,2.19,161
15839,13452474,Midtown,40.76733,-73.98607,Entire home/apt,169.00,299.0,5,12,0.29,186
15841,13453023,Upper West Side,40.79875,-73.97128000000001,Private room,125.00,27.0,1,21,0.55,342
15842,13453271,Upper West Side,40.796690000000005,-73.97126,Private room,120.00,27.0,1,13,0.33,343
15844,13459691,Brooklyn,40.71696,-73.95727,Private room,90.00,15.0,3,98,2.4,355
15845,13459841,Brooklyn,40.71216,-73.95853000000001,Entire home/apt,105.00,321.0,15,38,0.93,145
15846,13460498,Bedford-Stuyvesant,40.68813,-73.95479,Entire home/apt,130.00,359.0,2,17,0.53,0
15850,13463768,Brooklyn,40.64286,-73.94839,Entire home/apt,75.00,357.0,5,8,0.19,0
15852,13465546,East Village,40.72627,-73.99145,Entire home/apt,200.00,355.0,3,30,0.74,0
15855,13466302,Upper West Side,40.77981,-73.98499,Entire home/apt,325.00,341.0,5,8,0.2,160
15858,13466842,Astoria,40.759029999999996,-73.92943000000001,Entire home/apt,255.00,48.0,2,136,3.41,297
15863,13468830,Bushwick,40.69887,-73.93564,Entire home/apt,75.00,345.0,4,15,1.16,8
15865,13474455,Bedford-Stuyvesant,40.68401,-73.9457,Private room,99.00,20.0,2,114,3.21,338
15866,13475688,Brooklyn,40.68988,-73.93136,Entire home/apt,85.00,245.0,5,53,1.39,38
15870,13477342,Manhattan,40.83079,-73.9432,Private room,95.00,175.0,2,19,0.45,0
15872,13478244,Williamsburg,40.71983,-73.95675,Entire home/apt,195.00,194.0,2,170,4.15,0
15874,13479511,Manhattan,40.76184,-73.9569,Entire home/apt,150.00,360.0,4,45,1.11,157
15881,13486730,Manhattan,40.726890000000004,-74.0089,Private room,101.00,194.0,2,118,3.0,144
15883,13488308,Kips Bay,40.73955,-73.98243000000001,Entire home/apt,199.00,210.0,30,40,0.96,257
15886,13489789,Brooklyn,40.69285,-73.92849,Private room,50.00,258.0,2,56,2.24,0
15893,13491503,Flatbush,40.65253,-73.96404,Entire home/apt,125.00,319.0,4,61,1.46,40
15898,13493546,Flatbush,40.65005,-73.94776,Entire home/apt,119.00,22.0,1,33,1.18,340
15900,13494095,Manhattan,40.70713,-74.00793,Entire home/apt,165.00,344.0,3,21,0.65,35
15902,13494532,Upper East Side,40.77081,-73.95215999999999,Private room,90.00,8.0,1,75,1.78,347
15908,13495558,Hudson Square,40.72795,-74.00454,Entire home/apt,360.00,13.0,2,28,0.73,354
15912,13496318,Brooklyn,40.67885,-73.97929,Entire home/apt,500.00,8.0,4,17,0.64,345
15915,13497388,Midtown,40.759479999999996,-73.98631,Private room,169.00,277.0,5,19,0.45,0
15916,13498392,Manhattan,40.81325,-73.95323,Private room,79.00,224.0,15,38,0.91,60
15919,13503970,Prospect Heights,40.678470000000004,-73.96661999999999,Private room,100.00,1.0,1,12,0.29,351
15920,13505542,Queens,40.75946,-73.91173,Private room,70.00,4.0,10,4,0.32,280
15922,13506967,Brooklyn,40.68688,-73.999,Private room,142.00,357.0,3,9,0.22,1
15923,13507377,Brooklyn,40.66769,-73.98886,Entire home/apt,190.00,37.0,3,41,0.99,330
15931,13511266,Lower East Side,40.71932,-73.99396,Entire home/apt,100.00,49.0,32,4,0.12,240
15933,13511359,Lower East Side,40.72152,-73.9838,Private room,109.00,288.0,5,28,0.86,172
15937,13513738,East Harlem,40.81454,-73.93616,Entire home/apt,130.00,362.0,4,7,0.17,0
15938,13514115,Brooklyn,40.70859,-73.9221,Private room,65.00,33.0,1,113,2.77,345
15941,13514745,East Village,40.726279999999996,-73.97952,Private room,67.00,347.0,4,12,0.29,0
15950,13524592,The Rockaways,40.59104,-73.78891999999999,Private room,30.00,18.0,14,16,0.42,202
15951,13525009,The Rockaways,40.592079999999996,-73.78917,Private room,30.00,108.0,14,23,0.6,225
15955,13526348,Manhattan,40.81635,-73.94467,Entire home/apt,115.00,271.0,5,139,3.3,171
15956,13526398,Midtown East,40.760709999999996,-73.96469,Entire home/apt,150.00,175.0,30,11,0.4,221
15960,13527085,The Rockaways,40.59209,-73.7897,Private room,35.00,26.0,14,9,0.25,216
15961,13527740,Brooklyn,40.7186,-73.95427,Entire home/apt,325.00,357.0,5,2,0.06,9
15962,13528101,Manhattan,40.77512,-73.95254,Private room,110.00,232.0,6,37,0.97,16
15963,13528281,Brooklyn,40.6903,-73.92298000000001,Private room,64.00,16.0,2,13,0.32,365
15964,13529037,Harlem,40.81589,-73.94648000000001,Entire home/apt,110.00,302.0,5,141,3.35,147
15972,13531199,Manhattan,40.78853,-73.9751,Entire home/apt,150.00,207.0,4,5,0.19,0
15979,13532647,Midtown,40.7605,-73.99455,Entire home/apt,199.00,114.0,3,135,3.26,1
15985,13533366,Brooklyn,40.69849,-73.923,Private room,75.00,342.0,2,191,4.53,39
15986,13536155,Queens,40.75293,-73.93757,Private room,74.00,294.0,1,235,5.57,58
15989,13540817,Midtown,40.7588,-73.96611,Entire home/apt,260.00,0.0,30,1,0.05,348
15997,13543171,Brooklyn,40.70707,-73.9528,Entire home/apt,250.00,152.0,3,9,0.23,312
15999,13544120,Midtown,40.75683,-73.9659,Entire home/apt,95.00,0.0,30,5,0.18,0
16000,13544302,Manhattan,40.74564,-73.98174,Entire home/apt,250.00,110.0,29,1,0.03,58
16005,13545733,Washington Heights,40.86182,-73.93088,Private room,57.00,330.0,14,5,0.12,0
16008,13548064,Manhattan,40.77111,-73.95139,Entire home/apt,155.00,109.0,1,137,3.28,10
16009,13548332,Upper East Side,40.785309999999996,-73.95683000000001,Entire home/apt,150.00,211.0,30,2,0.06,334
16011,13548515,Upper East Side,40.7746,-73.95546,Entire home/apt,125.00,229.0,30,7,0.26,245
16012,13549391,Brooklyn,40.66525,-73.99524,Entire home/apt,170.00,200.0,2,101,2.66,3
16016,13549713,Manhattan,40.78435,-73.97579,Entire home/apt,295.00,33.0,30,2,0.05,145
16017,13550120,Jamaica,40.68993,-73.80334,Entire home/apt,174.00,8.0,1,74,1.76,294
16018,13550201,Manhattan,40.814409999999995,-73.9589,Private room,68.00,275.0,6,22,0.52,69
16021,13554710,Flatbush,40.65034,-73.96342,Private room,62.00,204.0,1,188,4.48,81
16024,13556607,East New York,40.680170000000004,-73.89031,Private room,115.00,277.0,3,3,0.08,83
16025,13558030,Queens,40.750609999999995,-73.87576,Private room,45.00,16.0,2,71,1.72,320
16027,13558555,Manhattan,40.7706,-73.95725,Entire home/apt,149.00,0.0,30,2,0.07,353
16028,13559208,Upper West Side,40.78243,-73.97657,Entire home/apt,175.00,183.0,1,206,4.91,0
16029,13559570,Manhattan,40.81558,-73.95846999999999,Private room,68.00,275.0,6,12,0.29,68
16030,13560118,Midtown,40.76712,-73.98789000000001,Entire home/apt,200.00,360.0,4,10,0.27,3
16036,13563835,Brooklyn,40.71072,-73.96131,Private room,89.00,350.0,2,164,3.94,62
16039,13564134,Harlem,40.81497,-73.94781,Entire home/apt,200.00,22.0,3,62,1.54,336
16040,13564490,Manhattan,40.86076,-73.92781,Entire home/apt,100.00,292.0,4,51,1.22,71
16044,13567393,Upper West Side,40.77567,-73.9786,Private room,95.00,13.0,21,2,0.05,157
16045,13569725,Lower East Side,40.716609999999996,-73.99144,Entire home/apt,150.00,354.0,90,7,0.17,0
16055,13573828,Brooklyn,40.674690000000005,-73.94062,Entire home/apt,270.00,361.0,5,9,0.22,0
16057,13575747,Astoria,40.766259999999996,-73.91835,Entire home/apt,119.00,330.0,2,19,0.45,0
16058,13576581,Harlem,40.80573,-73.94994,Entire home/apt,129.00,196.0,1,179,4.25,279
16059,13577207,Brooklyn,40.68343,-73.94394,Entire home/apt,175.00,272.0,2,122,3.01,0
16061,13577818,Brooklyn,40.686040000000006,-73.92446,Private room,40.00,360.0,1,132,3.15,73
16063,13578431,Queens,40.73928,-73.87755,Entire home/apt,101.00,245.0,28,97,2.32,1
16065,13578708,Upper West Side,40.7751,-73.98148,Entire home/apt,300.00,211.0,2,15,0.36,153
16067,13582811,Brooklyn,40.68015,-73.90504,Entire home/apt,85.00,307.0,1,218,6.03,72
16068,13583633,Williamsburg,40.71307,-73.95084,Entire home/apt,185.00,316.0,2,56,1.35,17
16069,13584582,Midtown,40.75666,-73.99444,Entire home/apt,185.00,334.0,2,211,5.19,76
16072,13585835,Williamsburg,40.70648,-73.92997,Private room,65.00,85.0,7,48,1.15,279
16073,13585905,Midtown,40.76122,-73.98292,Entire home/apt,185.00,3.0,30,5,0.2,365
16075,13586426,Upper West Side,40.80056,-73.96035,Private room,85.00,362.0,2,31,0.74,33
16076,13587161,Brooklyn,40.69123,-73.93599,Private room,120.00,353.0,2,29,0.72,19
16077,13587436,Crown Heights,40.6789,-73.96242,Entire home/apt,199.00,181.0,5,19,0.46,73
16081,13589669,East New York,40.6638,-73.89307,Entire home/apt,85.00,79.0,1,122,2.91,349
16084,13591017,Brooklyn,40.717,-73.96183,Entire home/apt,145.00,351.0,1,80,2.0,8
16085,13591611,East Village,40.72552,-73.97879,Entire home/apt,165.00,362.0,2,13,0.31,0
16089,13599973,Manhattan,40.72948,-73.99986,Private room,115.00,333.0,3,22,0.56,13
16090,13600398,Brooklyn,40.701240000000006,-73.93125,Entire home/apt,155.00,347.0,2,4,0.1,0
16091,13601777,Bedford-Stuyvesant,40.68786,-73.95688,Entire home/apt,"1,000.00",0.0,1,11,0.27,365
16092,13603093,Brooklyn,40.64809,-73.9677,Private room,72.00,20.0,1,25,0.6,361
16093,13603364,Astoria,40.76376,-73.91438000000001,Private room,40.00,156.0,2,53,1.49,173
16095,13604485,Brooklyn,40.6878,-73.95493,Entire home/apt,90.00,364.0,3,97,2.32,0
16098,13605192,Brooklyn,40.64145,-73.9433,Entire home/apt,350.00,5.0,2,44,1.12,353
16099,13606307,East Flatbush,40.66375,-73.92974,Entire home/apt,71.00,271.0,5,58,1.39,77
16105,13614714,Manhattan,40.83077,-73.94847,Entire home/apt,89.00,300.0,2,9,0.31,96
16107,13615270,Upper East Side,40.76885,-73.96472,Entire home/apt,160.00,355.0,2,61,1.45,11
16112,13618453,Brooklyn,40.67667,-73.94826,Private room,125.00,214.0,1,62,1.57,0
16115,13620412,Bedford-Stuyvesant,40.68499,-73.94433000000001,Private room,65.00,144.0,3,146,3.57,257
16117,13621211,Kips Bay,40.74136,-73.98006,Entire home/apt,175.00,241.0,30,7,0.18,348
16126,13623618,Astoria,40.75353,-73.9289,Private room,80.00,355.0,2,16,0.43,0
16130,13624795,Manhattan,40.734840000000005,-74.00364,Entire home/apt,700.00,351.0,2,19,0.47,0
16134,13625610,Lower East Side,40.71844,-73.9858,Entire home/apt,135.00,211.0,2,119,2.84,132
16141,13633299,Flatbush,40.652570000000004,-73.96259,Private room,60.00,198.0,3,55,1.45,150
16158,13642019,Brooklyn,40.73005,-73.95806999999999,Entire home/apt,200.00,131.0,2,69,1.77,208
16159,13642073,Bedford-Stuyvesant,40.69119,-73.9601,Entire home/apt,110.00,364.0,4,7,0.17,0
16160,13642568,Williamsburg,40.71666,-73.95447,Entire home/apt,105.00,362.0,7,12,0.29,0
16165,13650177,Bedford-Stuyvesant,40.68006,-73.94115,Entire home/apt,104.00,32.0,5,129,3.09,1
16169,13651334,Manhattan,40.82633,-73.94459,Private room,60.00,177.0,1,1,0.02,308
16170,13652851,Jamaica,40.69061,-73.73917,Private room,40.00,186.0,5,1,0.03,179
16174,13653677,Maspeth,40.73359,-73.89227,Private room,70.00,143.0,90,38,1.4,270
16175,13654166,Gravesend,40.59535,-73.98946,Entire home/apt,109.00,175.0,4,91,2.49,155
16176,13654347,Upper West Side,40.797740000000005,-73.97274,Entire home/apt,250.00,361.0,3,6,0.15,5
16179,13654760,Manhattan,40.71967,-73.98506,Entire home/apt,160.00,303.0,5,58,1.43,79
16180,13655779,East Village,40.72857,-73.9854,Entire home/apt,198.00,348.0,3,5,0.18,0
16183,13657292,The Rockaways,40.59421,-73.80043,Entire home/apt,280.00,187.0,2,37,0.89,0
16190,13659055,Astoria,40.757259999999995,-73.93555,Private room,40.00,314.0,1,119,2.92,16
16193,13659949,Clinton Hill,40.685520000000004,-73.9609,Entire home/apt,259.00,305.0,4,7,0.17,0
16197,13662078,Williamsburg,40.70845,-73.95397,Entire home/apt,135.00,325.0,7,10,0.25,0
16207,13668833,Manhattan,40.77597,-73.98038000000001,Entire home/apt,189.00,353.0,2,74,1.76,0
16210,13669064,Flatiron District,40.73969,-73.98445,Entire home/apt,150.00,187.0,30,7,0.17,349
16212,13669391,Woodlawn,40.899840000000005,-73.86901999999999,Entire home/apt,85.00,38.0,2,58,1.41,324
16213,13669423,Flatiron District,40.74023,-73.98443,Entire home/apt,185.00,52.0,30,9,0.25,365
16222,13673242,Staten Island,40.63245,-74.17065,Entire home/apt,140.00,280.0,3,22,0.53,146
16227,13674169,Upper East Side,40.77377,-73.9468,Entire home/apt,125.00,208.0,30,10,0.27,155
16228,13674338,Upper East Side,40.77467,-73.95533,Entire home/apt,133.00,210.0,30,12,0.32,60
