OrderLineID,OrderID,ProductID,Quantity,UnitPrice,Discount
OL0002520,O001003,P00111,3,338.21,0.0
OL0002521,O001003,P00109,7,337.16,0.0
OL0002522,O001004,P00055,8,288.08,0.0
OL0002523,O001005,P00030,5,83.62,0.0
OL0002524,O001005,P00025,8,243.04,0.0
OL0002525,O001005,P00118,6,104.69,0.0
OL0002526,O001005,P00037,1,75.6,0.0
OL0002527,O001006,P00021,2,312.75,0.0
OL0002528,O001007,P00010,2,398.45,0.0
OL0002529,O001008,P00079,4,262.98,0.0
OL0002530,O001008,P00040,1,245.02,0.0
OL0002531,O001008,P00033,8,277.75,0.0
OL0002532,O001008,P00001,5,86.21,0.0
OL0002533,O001009,P00063,3,311.79,0.0
OL0002534,O001010,P00016,8,332.89,0.0
OL0002535,O001010,P00064,7,22.94,0.0
OL0002536,O001010,P00013,5,361.81,0.0
OL0002537,O001010,P00114,3,201.26,0.0
OL0002538,O001011,P00061,6,78.91,0.0
OL0002539,O001012,P00108,3,571.29,0.0
OL0002540,O001013,P00019,1,245.95,0.0
OL0002541,O001013,P00069,7,526.25,0.0
OL0002542,O001013,P00110,8,403.38,0.0
OL0002543,O001013,P00036,2,140.99,0.0
OL0002544,O001014,P00071,4,187.68,0.0
OL0002545,O001015,P00113,3,413.16,0.0
OL0002546,O001016,P00110,1,403.38,0.0
OL0002547,O001016,P00114,8,201.26,0.0
OL0002548,O001017,P00034,2,410.61,0.0
OL0002549,O001017,P00074,1,235.25,0.0
OL0002550,O001017,P00103,3,91.65,0.0
OL0002551,O001018,P00083,3,603.23,0.0
OL0002552,O001018,P00112,2,177.45,0.0
OL0002553,O001019,P00110,1,403.38,0.0
OL0002554,O001019,P00038,2,291.74,0.0
OL0002555,O001019,P00118,2,104.69,0.0
OL0002556,O001020,P00043,6,325.71,0.0
OL0002557,O001020,P00068,3,266.9,0.0
OL0002558,O001020,P00097,7,245.06,0.0
OL0002559,O001021,P00009,4,298.47,0.0
OL0002560,O001022,P00046,1,539.88,0.0
OL0002561,O001022,P00069,5,526.25,0.0
OL0002562,O001022,P00003,8,516.8,0.0
OL0002563,O001023,P00033,8,277.75,0.0
OL0002564,O001023,P00005,6,450.47,0.0
OL0002565,O001024,P00077,4,158.63,0.0
OL0002566,O001024,P00113,2,413.16,0.0
OL0002567,O001024,P00109,1,337.16,0.0
OL0002568,O001025,P00090,1,277.65,0.0
OL0002569,O001025,P00086,4,300.05,0.0
OL0002570,O001026,P00087,5,477.94,0.0
OL0002571,O001026,P00027,4,557.74,0.0
OL0002572,O001027,P00022,4,79.97,0.0
OL0002573,O001027,P00032,6,449.83,0.0
OL0002574,O001028,P00074,3,235.25,0.0
OL0002575,O001028,P00004,7,334.06,0.0
OL0002576,O001028,P00110,2,403.38,0.0
OL0002577,O001029,P00004,5,334.06,0.0
OL0002578,O001029,P00074,7,235.25,0.0
OL0002579,O001029,P00040,3,245.02,0.0
OL0002580,O001030,P00117,8,358.95,0.0
OL0002581,O001030,P00114,2,201.26,0.0
OL0002582,O001030,P00082,5,128.79,0.0
OL0002583,O001030,P00027,7,557.74,0.0
OL0002584,O001031,P00077,4,158.63,0.0
OL0002585,O001031,P00042,2,18.93,0.0
OL0002586,O001032,P00084,4,180.25,0.0
OL0002587,O001032,P00100,6,446.21,0.0
OL0002588,O001032,P00041,3,514.07,0.0
OL0002589,O001033,P00086,3,300.05,0.0
OL0002590,O001033,P00108,6,571.29,0.0
OL0002591,O001033,P00119,7,341.73,0.0
OL0002592,O001033,P00007,7,94.43,0.0
OL0002593,O001034,P00035,4,122.77,0.0
OL0002594,O001035,P00044,5,234.3,0.0
OL0002595,O001036,P00068,2,266.9,0.0
OL0002596,O001037,P00070,2,403.68,0.0
OL0002597,O001037,P00026,6,233.06,0.0
OL0002598,O001037,P00090,2,277.65,0.0
OL0002599,O001037,P00047,6,500.35,0.0
OL0002600,O001038,P00107,5,244.91,0.0
OL0002601,O001038,P00019,3,245.95,0.0
OL0002602,O001038,P00039,4,280.19,0.0
OL0002603,O001039,P00029,1,37.44,0.0
OL0002604,O001039,P00106,2,44.52,0.0
OL0002605,O001039,P00113,7,413.16,0.0
OL0002606,O001040,P00118,7,104.69,0.0
OL0002607,O001040,P00029,2,37.44,0.0
OL0002608,O001041,P00072,3,245.15,0.0
OL0002609,O001042,P00014,8,298.46,0.0
OL0002610,O001042,P00072,2,245.15,0.0
OL0002611,O001042,P00077,6,158.63,0.0
OL0002612,O001043,P00013,5,361.81,0.0
OL0002613,O001043,P00112,2,177.45,0.0
OL0002614,O001043,P00025,1,243.04,0.0
OL0002615,O001044,P00118,6,104.69,0.0
OL0002616,O001044,P00108,7,571.29,0.0
OL0002617,O001045,P00039,6,280.19,0.0
OL0002618,O001045,P00100,7,446.21,0.0
OL0002619,O001046,P00023,3,111.16,0.0
OL0002620,O001046,P00075,5,300.7,0.0
OL0002621,O001046,P00043,1,325.71,0.0
OL0002622,O001046,P00024,3,139.94,0.0
OL0002623,O001047,P00095,3,367.24,0.0
OL0002624,O001047,P00038,7,291.74,0.0
OL0002625,O001048,P00048,1,57.89,0.0
OL0002626,O001048,P00079,6,262.98,0.0
OL0002627,O001048,P00037,4,75.6,0.0
OL0002628,O001049,P00103,8,91.65,0.0
OL0002629,O001049,P00067,3,401.3,0.0
OL0002630,O001049,P00116,8,484.74,0.0
OL0002631,O001049,P00006,6,426.4,0.0
OL0002632,O001050,P00059,5,379.82,0.0
OL0002633,O001050,P00044,5,234.3,0.0
OL0002634,O001050,P00039,7,280.19,0.0
OL0002635,O001050,P00067,4,401.3,0.0
OL0002636,O001051,P00072,2,245.15,0.0
OL0002637,O001051,P00022,5,79.97,0.0
OL0002638,O001051,P00034,7,410.61,0.0
OL0002639,O001052,P00080,2,330.12,0.0
OL0002640,O001052,P00102,2,558.9,0.0
OL0002641,O001052,P00030,2,83.62,0.0
OL0002642,O001053,P00068,2,266.9,0.0
OL0002643,O001053,P00063,3,311.79,0.0
OL0002644,O001054,P00099,2,145.42,0.0
OL0002645,O001055,P00119,8,341.73,0.0
OL0002646,O001055,P00091,1,109.62,0.0
OL0002647,O001055,P00114,7,201.26,0.0
OL0002648,O001056,P00004,8,334.06,0.0
OL0002649,O001056,P00104,8,236.49,0.0
OL0002650,O001057,P00060,7,243.0,0.0
OL0002651,O001058,P00050,4,208.02,0.0
OL0002652,O001059,P00111,7,338.21,0.0
OL0002653,O001060,P00057,4,337.21,0.0
OL0002654,O001060,P00066,1,267.19,0.0
OL0002655,O001060,P00047,8,500.35,0.0
OL0002656,O001061,P00003,4,516.8,0.0
OL0002657,O001061,P00104,3,236.49,0.0
OL0002658,O001062,P00048,6,57.89,0.0
OL0002659,O001063,P00001,6,86.21,0.0
OL0002660,O001063,P00058,1,340.95,0.0
OL0002661,O001064,P00026,8,233.06,0.0
OL0002662,O001064,P00019,7,245.95,0.0
OL0002663,O001064,P00053,3,102.16,0.0
OL0002664,O001064,P00028,6,148.66,0.0
OL0002665,O001065,P00027,6,557.74,0.0
OL0002666,O001066,P00046,2,539.88,0.0
OL0002667,O001066,P00087,5,477.94,0.0
OL0002668,O001067,P00005,8,450.47,0.0
OL0002669,O001067,P00051,5,467.27,0.0
OL0002670,O001067,P00037,5,75.6,0.0
OL0002671,O001068,P00016,1,332.89,0.0
OL0002672,O001068,P00079,7,262.98,0.0
OL0002673,O001069,P00060,5,243.0,0.0
OL0002674,O001069,P00062,1,435.89,0.0
OL0002675,O001070,P00080,8,330.12,0.0
OL0002676,O001070,P00011,1,22.38,0.0
OL0002677,O001070,P00058,6,340.95,0.0
OL0002678,O001070,P00014,1,298.46,0.0
OL0002679,O001071,P00036,6,140.99,0.0
OL0002680,O001071,P00056,5,259.66,0.0
OL0002681,O001071,P00025,6,243.04,0.0
OL0002682,O001071,P00117,2,358.95,0.0
OL0002683,O001072,P00013,6,361.81,0.0
OL0002684,O001073,P00035,7,122.77,0.0
OL0002685,O001073,P00009,6,298.47,0.0
OL0002686,O001074,P00064,2,22.94,0.0
OL0002687,O001075,P00091,8,109.62,0.0
OL0002688,O001075,P00103,4,91.65,0.0
OL0002689,O001075,P00042,2,18.93,0.0
OL0002690,O001075,P00026,3,233.06,0.0
OL0002691,O001076,P00072,2,245.15,0.0
OL0002692,O001076,P00040,8,245.02,0.0
OL0002693,O001076,P00106,1,44.52,0.0
OL0002694,O001076,P00050,3,208.02,0.0
OL0002695,O001077,P00067,4,401.3,0.0
OL0002696,O001077,P00010,8,398.45,0.0
OL0002697,O001077,P00109,7,337.16,0.0
OL0002698,O001078,P00057,5,337.21,0.0
OL0002699,O001078,P00009,6,298.47,0.0
OL0002700,O001078,P00100,7,446.21,0.0
OL0002701,O001079,P00002,5,144.35,0.0
OL0002702,O001079,P00076,2,343.66,0.0
OL0002703,O001080,P00003,8,516.8,0.0
OL0002704,O001080,P00120,3,472.76,0.0
OL0002705,O001080,P00062,3,435.89,0.0
OL0002706,O001080,P00033,6,277.75,0.0
OL0002707,O001081,P00040,1,245.02,0.0
OL0002708,O001081,P00009,6,298.47,0.0
OL0002709,O001081,P00090,4,277.65,0.0
OL0002710,O001081,P00102,2,558.9,0.0
OL0002711,O001082,P00070,5,403.68,0.0
OL0002712,O001082,P00101,1,238.6,0.0
OL0002713,O001083,P00070,7,403.68,0.0
OL0002714,O001083,P00006,7,426.4,0.0
OL0002715,O001084,P00007,1,94.43,0.0
OL0002716,O001084,P00031,3,600.22,0.0
OL0002717,O001084,P00111,4,338.21,0.0
OL0002718,O001085,P00015,5,381.72,0.0
OL0002719,O001085,P00098,2,361.68,0.0
OL0002720,O001085,P00102,7,558.9,0.0
OL0002721,O001085,P00062,8,435.89,0.0
OL0002722,O001086,P00042,3,18.93,0.0
OL0002723,O001086,P00016,6,332.89,0.0
OL0002724,O001086,P00031,7,600.22,0.0
OL0002725,O001086,P00117,7,358.95,0.0
OL0002726,O001087,P00002,2,144.35,0.0
OL0002727,O001087,P00102,2,558.9,0.0
OL0002728,O001088,P00068,3,266.9,0.0
OL0002729,O001089,P00039,6,280.19,0.0
OL0002730,O001089,P00086,1,300.05,0.0
OL0002731,O001090,P00028,1,148.66,0.0
OL0002732,O001090,P00043,6,325.71,0.0
OL0002733,O001091,P00107,1,244.91,0.0
OL0002734,O001091,P00041,7,514.07,0.0
OL0002735,O001091,P00028,8,148.66,0.0
OL0002736,O001091,P00064,5,22.94,0.0
OL0002737,O001092,P00022,8,79.97,0.0
OL0002738,O001092,P00001,2,86.21,0.0
OL0002739,O001092,P00082,7,128.79,0.0
OL0002740,O001093,P00097,3,245.06,0.0
OL0002741,O001093,P00071,3,187.68,0.0
OL0002742,O001094,P00032,5,449.83,0.0
OL0002743,O001094,P00081,2,66.28,0.0
OL0002744,O001095,P00087,4,477.94,0.0
OL0002745,O001095,P00031,7,600.22,0.0
OL0002746,O001095,P00116,4,484.74,0.0
OL0002747,O001096,P00065,2,220.68,0.0
OL0002748,O001096,P00096,3,119.11,0.0
OL0002749,O001096,P00089,4,489.42,0.0
OL0002750,O001096,P00118,3,104.69,0.0
OL0002751,O001097,P00058,2,340.95,0.0
OL0002752,O001097,P00043,3,325.71,0.0
OL0002753,O001098,P00078,1,330.59,0.0
OL0002754,O001098,P00004,5,334.06,0.0
OL0002755,O001098,P00102,4,558.9,0.0
OL0002756,O001098,P00063,3,311.79,0.0
OL0002757,O001099,P00088,1,201.92,0.0
OL0002758,O001099,P00050,4,208.02,0.0
OL0002759,O001099,P00064,2,22.94,0.0
OL0002760,O001099,P00073,1,167.31,0.0
OL0002761,O001100,P00011,7,22.38,0.0
OL0002762,O001100,P00025,5,243.04,0.0
OL0002763,O001100,P00054,4,492.83,0.0
OL0002764,O001100,P00072,4,245.15,0.0
OL0002765,O001101,P00088,7,201.92,0.0
OL0002766,O001101,P00072,8,245.15,0.0
OL0002767,O001101,P00083,1,603.23,0.0
OL0002768,O001102,P00013,1,361.81,0.0
OL0002769,O001102,P00042,5,18.93,0.0
OL0002770,O001102,P00019,2,245.95,0.0
OL0002771,O001102,P00100,5,446.21,0.0
OL0002772,O001103,P00004,5,334.06,0.0
OL0002773,O001103,P00017,6,296.11,0.0
OL0002774,O001103,P00100,7,446.21,0.0
OL0002775,O001104,P00004,6,334.06,0.0
OL0002776,O001104,P00099,1,145.42,0.0
OL0002777,O001105,P00040,1,245.02,0.0
OL0002778,O001105,P00019,1,245.95,0.0
OL0002779,O001106,P00004,6,334.06,0.0
OL0002780,O001107,P00102,5,558.9,0.0
OL0002781,O001107,P00066,8,267.19,0.0
OL0002782,O001108,P00066,2,267.19,0.0
OL0002783,O001108,P00044,7,234.3,0.0
OL0002784,O001108,P00001,3,86.21,0.0
OL0002785,O001109,P00094,8,568.46,0.0
OL0002786,O001109,P00007,6,94.43,0.0
OL0002787,O001109,P00092,6,419.51,0.0
OL0002788,O001110,P00103,2,91.65,0.0
OL0002789,O001110,P00096,2,119.11,0.0
OL0002790,O001110,P00075,1,300.7,0.0
OL0002791,O001111,P00022,6,79.97,0.0
OL0002792,O001111,P00085,6,194.94,0.0
OL0002793,O001112,P00101,6,238.6,0.0
OL0002794,O001112,P00069,4,526.25,0.0
OL0002795,O001112,P00110,5,403.38,0.0
OL0002796,O001113,P00012,7,157.59,0.0
OL0002797,O001113,P00038,2,291.74,0.0
OL0002798,O001114,P00082,3,128.79,0.0
OL0002799,O001115,P00058,1,340.95,0.0
OL0002800,O001116,P00048,4,57.89,0.0
OL0002801,O001116,P00047,8,500.35,0.0
OL0002802,O001117,P00091,2,109.62,0.0
OL0002803,O001118,P00091,5,109.62,0.0
OL0002804,O001118,P00009,8,298.47,0.0
OL0002805,O001118,P00107,4,244.91,0.0
OL0002806,O001119,P00064,1,22.94,0.0
OL0002807,O001119,P00042,3,18.93,0.0
OL0002808,O001120,P00040,7,245.02,0.0
OL0002809,O001120,P00088,5,201.92,0.0
OL0002810,O001121,P00045,6,233.51,0.0
OL0002811,O001121,P00085,8,194.94,0.0
OL0002812,O001121,P00034,2,410.61,0.0
OL0002813,O001122,P00035,2,122.77,0.0
OL0002814,O001122,P00076,8,343.66,0.0
OL0002815,O001122,P00078,7,330.59,0.0
OL0002816,O001122,P00039,1,280.19,0.0
OL0002817,O001123,P00006,5,426.4,0.0
OL0002818,O001123,P00086,3,300.05,0.0
OL0002819,O001124,P00043,1,325.71,0.0
OL0002820,O001124,P00101,1,238.6,0.0
OL0002821,O001124,P00052,4,288.99,0.0
OL0002822,O001125,P00008,8,38.74,0.0
OL0002823,O001125,P00046,2,539.88,0.0
OL0002824,O001125,P00060,3,243.0,0.0
OL0002825,O001125,P00094,8,568.46,0.0
OL0002826,O001126,P00066,7,267.19,0.0
OL0002827,O001126,P00008,7,38.74,0.0
OL0002828,O001126,P00092,5,419.51,0.0
OL0002829,O001126,P00014,4,298.46,0.0
OL0002830,O001127,P00078,1,330.59,0.0
OL0002831,O001127,P00103,3,91.65,0.0
OL0002832,O001128,P00055,1,288.08,0.0
OL0002833,O001128,P00094,8,568.46,0.0
OL0002834,O001129,P00082,5,128.79,0.0
OL0002835,O001129,P00005,4,450.47,0.0
OL0002836,O001129,P00094,5,568.46,0.0
OL0002837,O001130,P00038,2,291.74,0.0
OL0002838,O001130,P00004,3,334.06,0.0
OL0002839,O001130,P00040,4,245.02,0.0
OL0002840,O001131,P00020,4,519.71,0.0
OL0002841,O001132,P00082,1,128.79,0.0
OL0002842,O001132,P00003,3,516.8,0.0
OL0002843,O001132,P00075,5,300.7,0.0
OL0002844,O001133,P00032,5,449.83,0.0
OL0002845,O001133,P00039,1,280.19,0.0
OL0002846,O001134,P00045,4,233.51,0.0
OL0002847,O001134,P00099,2,145.42,0.0
OL0002848,O001135,P00032,6,449.83,0.0
OL0002849,O001136,P00021,6,312.75,0.0
OL0002850,O001136,P00079,2,262.98,0.0
OL0002851,O001136,P00059,5,379.82,0.0
OL0002852,O001137,P00106,7,44.52,0.0
OL0002853,O001137,P00105,5,496.04,0.0
OL0002854,O001138,P00022,1,79.97,0.0
OL0002855,O001138,P00091,1,109.62,0.0
OL0002856,O001138,P00076,6,343.66,0.0
OL0002857,O001139,P00094,5,568.46,0.0
OL0002858,O001139,P00005,3,450.47,0.0
OL0002859,O001140,P00029,1,37.44,0.0
OL0002860,O001140,P00066,2,267.19,0.0
OL0002861,O001140,P00027,7,557.74,0.0
OL0002862,O001141,P00029,4,37.44,0.0
OL0002863,O001141,P00024,8,139.94,0.0
OL0002864,O001141,P00088,4,201.92,0.0
OL0002865,O001142,P00007,5,94.43,0.0
OL0002866,O001142,P00010,4,398.45,0.0
OL0002867,O001142,P00013,7,361.81,0.0
OL0002868,O001143,P00116,8,484.74,0.0
OL0002869,O001143,P00108,4,571.29,0.0
OL0002870,O001144,P00086,6,300.05,0.0
OL0002871,O001144,P00014,3,298.46,0.0
OL0002872,O001144,P00078,8,330.59,0.0
OL0002873,O001144,P00044,2,234.3,0.0
OL0002874,O001145,P00036,3,140.99,0.0
OL0002875,O001145,P00041,8,514.07,0.0
OL0002876,O001145,P00059,3,379.82,0.0
OL0002877,O001145,P00069,3,526.25,0.0
OL0002878,O001146,P00039,8,280.19,0.0
OL0002879,O001146,P00054,3,492.83,0.0
OL0002880,O001147,P00046,1,539.88,0.0
OL0002881,O001147,P00067,5,401.3,0.0
OL0002882,O001147,P00012,3,157.59,0.0
OL0002883,O001148,P00086,7,300.05,0.0
OL0002884,O001148,P00031,4,600.22,0.0
OL0002885,O001149,P00096,3,119.11,0.0
OL0002886,O001150,P00114,7,201.26,0.0
OL0002887,O001151,P00074,8,235.25,0.0
OL0002888,O001151,P00046,7,539.88,0.0
OL0002889,O001152,P00031,3,600.22,0.0
OL0002890,O001153,P00045,2,233.51,0.0
OL0002891,O001154,P00090,7,277.65,0.0
OL0002892,O001154,P00068,1,266.9,0.0
OL0002893,O001154,P00050,2,208.02,0.0
OL0002894,O001154,P00033,1,277.75,0.0
OL0002895,O001155,P00096,3,119.11,0.0
OL0002896,O001156,P00019,2,245.95,0.0
OL0002897,O001156,P00018,5,146.12,0.0
OL0002898,O001157,P00067,1,401.3,0.0
OL0002899,O001157,P00105,1,496.04,0.0
OL0002900,O001158,P00072,6,245.15,0.0
OL0002901,O001159,P00060,4,243.0,0.0
OL0002902,O001160,P00074,8,235.25,0.0
OL0002903,O001160,P00047,8,500.35,0.0
OL0002904,O001161,P00018,5,146.12,0.0
OL0002905,O001161,P00087,6,477.94,0.0
OL0002906,O001162,P00096,3,119.11,0.0
OL0002907,O001162,P00018,4,146.12,0.0
OL0002908,O001162,P00013,1,361.81,0.0
OL0002909,O001162,P00070,5,403.68,0.0
OL0002910,O001163,P00011,1,22.38,0.0
OL0002911,O001164,P00058,2,340.95,0.0
OL0002912,O001165,P00074,2,235.25,0.0
OL0002913,O001165,P00116,7,484.74,0.0
OL0002914,O001165,P00032,3,449.83,0.0
OL0002915,O001166,P00087,4,477.94,0.0
OL0002916,O001167,P00036,4,140.99,0.0
OL0002917,O001168,P00001,7,86.21,0.0
OL0002918,O001168,P00042,3,18.93,0.0
OL0002919,O001168,P00085,6,194.94,0.0
OL0002920,O001168,P00040,5,245.02,0.0
OL0002921,O001169,P00034,7,410.61,0.0
OL0002922,O001169,P00013,2,361.81,0.0
OL0002923,O001170,P00099,3,145.42,0.0
OL0002924,O001170,P00076,2,343.66,0.0
OL0002925,O001170,P00104,4,236.49,0.0
OL0002926,O001170,P00050,2,208.02,0.0
OL0002927,O001171,P00021,6,312.75,0.0
OL0002928,O001171,P00116,2,484.74,0.0
OL0002929,O001171,P00016,6,332.89,0.0
OL0002930,O001172,P00042,6,18.93,0.0
OL0002931,O001173,P00043,1,325.71,0.0
OL0002932,O001174,P00044,3,234.3,0.0
OL0002933,O001174,P00106,7,44.52,0.0
OL0002934,O001175,P00094,3,568.46,0.0
OL0002935,O001175,P00076,7,343.66,0.0
OL0002936,O001175,P00071,3,187.68,0.0
OL0002937,O001176,P00002,5,144.35,0.0
OL0002938,O001176,P00042,6,18.93,0.0
OL0002939,O001176,P00035,2,122.77,0.0
OL0002940,O001177,P00002,8,144.35,0.0
OL0002941,O001177,P00053,6,102.16,0.0
OL0002942,O001177,P00010,5,398.45,0.0
OL0002943,O001178,P00030,1,83.62,0.0
OL0002944,O001179,P00042,3,18.93,0.0
OL0002945,O001179,P00051,6,467.27,0.0
OL0002946,O001180,P00067,7,401.3,0.0
OL0002947,O001180,P00038,8,291.74,0.0
OL0002948,O001181,P00087,2,477.94,0.0
OL0002949,O001181,P00007,2,94.43,0.0
OL0002950,O001181,P00006,7,426.4,0.0
OL0002951,O001181,P00055,5,288.08,0.0
OL0002952,O001182,P00060,2,243.0,0.0
OL0002953,O001182,P00065,6,220.68,0.0
OL0002954,O001183,P00093,3,385.87,0.0
OL0002955,O001183,P00001,7,86.21,0.0
OL0002956,O001184,P00116,6,484.74,0.0
OL0002957,O001184,P00065,8,220.68,0.0
OL0002958,O001184,P00076,7,343.66,0.0
OL0002959,O001185,P00087,7,477.94,0.0
OL0002960,O001185,P00115,6,224.64,0.0
OL0002961,O001185,P00088,3,201.92,0.0
OL0002962,O001185,P00060,4,243.0,0.0
OL0002963,O001186,P00059,7,379.82,0.0
OL0002964,O001186,P00110,8,403.38,0.0
OL0002965,O001186,P00083,8,603.23,0.0
OL0002966,O001186,P00078,4,330.59,0.0
OL0002967,O001187,P00080,2,330.12,0.0
OL0002968,O001187,P00050,7,208.02,0.0
OL0002969,O001187,P00091,4,109.62,0.0
OL0002970,O001187,P00003,2,516.8,0.0
OL0002971,O001188,P00071,6,187.68,0.0
OL0002972,O001188,P00016,1,332.89,0.0
OL0002973,O001189,P00044,1,234.3,0.0
OL0002974,O001189,P00054,6,492.83,0.0
OL0002975,O001190,P00106,3,44.52,0.0
OL0002976,O001190,P00008,2,38.74,0.0
OL0002977,O001190,P00003,1,516.8,0.0
OL0002978,O001190,P00077,6,158.63,0.0
OL0002979,O001191,P00107,3,244.91,0.0
OL0002980,O001191,P00072,5,245.15,0.0
OL0002981,O001191,P00105,8,496.04,0.0
OL0002982,O001192,P00090,7,277.65,0.0
OL0002983,O001192,P00033,4,277.75,0.0
OL0002984,O001193,P00038,4,291.74,0.0
OL0002985,O001193,P00022,1,79.97,0.0
OL0002986,O001194,P00110,2,403.38,0.0
OL0002987,O001194,P00043,3,325.71,0.0
OL0002988,O001195,P00031,1,600.22,0.0
OL0002989,O001195,P00054,7,492.83,0.0
OL0002990,O001195,P00074,6,235.25,0.0
OL0002991,O001195,P00108,1,571.29,0.0
OL0002992,O001196,P00022,2,79.97,0.0
OL0002993,O001197,P00041,3,514.07,0.0
OL0002994,O001197,P00011,1,22.38,0.0
OL0002995,O001197,P00117,3,358.95,0.0
OL0002996,O001197,P00021,6,312.75,0.0
OL0002997,O001198,P00082,2,128.79,0.0
OL0002998,O001198,P00073,4,167.31,0.0
OL0002999,O001199,P00033,1,277.75,0.0
OL0003000,O001200,P00033,3,277.75,0.0
OL0003001,O001200,P00104,3,236.49,0.0
OL0003002,O001200,P00005,8,450.47,0.0
OL0003003,O001200,P00054,3,492.83,0.0
OL0003004,O001201,P00093,8,385.87,0.0
OL0003005,O001201,P00029,7,37.44,0.0
OL0003006,O001201,P00052,6,288.99,0.0
OL0003007,O001202,P00114,1,201.26,0.0
OL0003008,O001202,P00073,5,167.31,0.0
OL0003009,O001202,P00055,2,288.08,0.0
OL0003010,O001202,P00060,3,243.0,0.0
OL0003011,O001203,P00006,1,426.4,0.0
OL0003012,O001204,P00052,3,288.99,0.0
OL0003013,O001204,P00114,1,201.26,0.0
OL0003014,O001205,P00081,7,66.28,0.0
OL0003015,O001205,P00063,8,311.79,0.0
OL0003016,O001205,P00091,5,109.62,0.0
OL0003017,O001205,P00033,5,277.75,0.0
OL0003018,O001206,P00053,7,102.16,0.0
OL0003019,O001206,P00065,3,220.68,0.0
OL0003020,O001207,P00116,2,484.74,0.0
OL0003021,O001207,P00087,7,477.94,0.0
OL0003022,O001207,P00036,3,140.99,0.0
OL0003023,O001208,P00057,7,337.21,0.0
OL0003024,O001208,P00104,1,236.49,0.0
OL0003025,O001209,P00082,7,128.79,0.0
OL0003026,O001209,P00098,3,361.68,0.0
OL0003027,O001210,P00036,8,140.99,0.0
OL0003028,O001211,P00032,6,449.83,0.0
OL0003029,O001211,P00008,7,38.74,0.0
OL0003030,O001211,P00092,7,419.51,0.0
OL0003031,O001211,P00026,3,233.06,0.0
OL0003032,O001212,P00046,6,539.88,0.0
OL0003033,O001213,P00045,4,233.51,0.0
OL0003034,O001213,P00101,5,238.6,0.0
OL0003035,O001213,P00020,2,519.71,0.0
OL0003036,O001213,P00090,2,277.65,0.0
OL0003037,O001214,P00077,6,158.63,0.0
OL0003038,O001215,P00100,1,446.21,0.0
OL0003039,O001215,P00054,4,492.83,0.0
OL0003040,O001215,P00113,5,413.16,0.0
OL0003041,O001216,P00117,2,358.95,0.0
OL0003042,O001216,P00021,2,312.75,0.0
OL0003043,O001217,P00037,1,75.6,0.0
OL0003044,O001217,P00017,5,296.11,0.0
OL0003045,O001218,P00081,4,66.28,0.0
OL0003046,O001218,P00039,1,280.19,0.0
OL0003047,O001219,P00109,5,337.16,0.0
OL0003048,O001219,P00009,2,298.47,0.0
OL0003049,O001220,P00074,8,235.25,0.0
OL0003050,O001221,P00036,1,140.99,0.0
OL0003051,O001222,P00077,2,158.63,0.0
OL0003052,O001222,P00001,5,86.21,0.0
OL0003053,O001222,P00015,1,381.72,0.0
OL0003054,O001223,P00082,5,128.79,0.0
OL0003055,O001223,P00115,7,224.64,0.0
OL0003056,O001223,P00037,4,75.6,0.0
OL0003057,O001224,P00067,7,401.3,0.0
OL0003058,O001224,P00102,6,558.9,0.0
OL0003059,O001224,P00035,3,122.77,0.0
OL0003060,O001225,P00018,6,146.12,0.0
OL0003061,O001226,P00080,2,330.12,0.0
OL0003062,O001226,P00056,3,259.66,0.0
OL0003063,O001226,P00092,1,419.51,0.0
OL0003064,O001226,P00067,7,401.3,0.0
OL0003065,O001227,P00062,1,435.89,0.0
OL0003066,O001227,P00094,5,568.46,0.0
OL0003067,O001227,P00070,3,403.68,0.0
OL0003068,O001227,P00089,3,489.42,0.0
OL0003069,O001228,P00074,2,235.25,0.0
OL0003070,O001228,P00064,2,22.94,0.0
OL0003071,O001228,P00069,4,526.25,0.0
OL0003072,O001228,P00087,4,477.94,0.0
OL0003073,O001229,P00072,3,245.15,0.0
OL0003074,O001229,P00016,6,332.89,0.0
OL0003075,O001230,P00047,3,500.35,0.0
OL0003076,O001230,P00008,6,38.74,0.0
OL0003077,O001230,P00099,5,145.42,0.0
OL0003078,O001230,P00043,6,325.71,0.0
OL0003079,O001231,P00032,1,449.83,0.0
OL0003080,O001231,P00046,7,539.88,0.0
OL0003081,O001231,P00044,4,234.3,0.0
OL0003082,O001231,P00101,4,238.6,0.0
OL0003083,O001232,P00013,3,361.81,0.0
OL0003084,O001233,P00080,2,330.12,0.0
OL0003085,O001233,P00032,1,449.83,0.0
OL0003086,O001233,P00008,3,38.74,0.0
OL0003087,O001233,P00005,5,450.47,0.0
OL0003088,O001234,P00020,8,519.71,0.0
OL0003089,O001235,P00030,8,83.62,0.0
OL0003090,O001236,P00093,3,385.87,0.0
OL0003091,O001236,P00061,5,78.91,0.0
OL0003092,O001236,P00095,3,367.24,0.0
OL0003093,O001237,P00117,5,358.95,0.0
OL0003094,O001238,P00094,6,568.46,0.0
OL0003095,O001238,P00098,2,361.68,0.0
OL0003096,O001238,P00018,2,146.12,0.0
OL0003097,O001239,P00110,8,403.38,0.0
OL0003098,O001239,P00013,5,361.81,0.0
OL0003099,O001240,P00033,5,277.75,0.0
OL0003100,O001240,P00019,8,245.95,0.0
