Id;SleepDay; TotalSleepRecords ; TotalMinutesAsleep ; TotalTimeInBed ;;;;
2370029801;10/05/2016; 1 ; 351 ; 758 ;;;;
2370029801;12/05/2016; 2 ; 67 ; 170 ;;;;
7487419018;12/04/2016; 2 ; 237 ; 257 ;;;;
7487419018;13/04/2016; 2 ; 652 ; 600 ;;;;
7487419018;15/04/2016; 1 ; 526 ; 666 ;;;;
7487419018;16/04/2016; 2 ; 731 ; 529 ;;;;
7487419018;17/04/2016; 2 ; 341 ; 806 ;;;;
7487419018;18/04/2016; 2 ; 179 ; 814 ;;;;
7487419018;19/04/2016; 2 ; 616 ; 270 ;;;;
7487419018;20/04/2016; 2 ; 368 ; 909 ;;;;
7487419018;22/04/2016; 2 ; 571 ; 552 ;;;;
7487419018;23/04/2016; 1 ; 557 ; 95 ;;;;
7487419018;25/04/2016; 2 ; 123 ; 593 ;;;;
7487419018;26/04/2016; 1 ; 145 ; 482 ;;;;
7487419018;27/04/2016; 1 ; 192 ; 308 ;;;;
7487419018;28/04/2016; 2 ; 507 ; 461 ;;;;
7487419018;29/04/2016; 1 ; 581 ; 820 ;;;;
7487419018;30/04/2016; 2 ; 478 ; 780 ;;;;
7487419018;01/05/2016; 1 ; 671 ; 816 ;;;;
7487419018;02/05/2016; 2 ; 64 ; 763 ;;;;
7487419018;03/05/2016; 1 ; 323 ; 628 ;;;;
7487419018;05/05/2016; 2 ; 639 ; 879 ;;;;
7487419018;06/05/2016; 2 ; 754 ; 433 ;;;;
7487419018;08/05/2016; 1 ; 658 ; 302 ;;;;
7487419018;09/05/2016; 1 ; 698 ; 269 ;;;;
7487419018;10/05/2016; 2 ; 544 ; 673 ;;;;
7487419018;11/05/2016; 1 ; 676 ; 689 ;;;;
1961354712;13/04/2016; 1 ; 401 ; 682 ;;;;
1961354712;15/04/2016; 2 ; 618 ; 832 ;;;;
1961354712;17/04/2016; 2 ; 419 ; 70 ;;;;
1961354712;18/04/2016; 2 ; 211 ; 315 ;;;;
1961354712;20/04/2016; 1 ; 433 ; 210 ;;;;
1961354712;21/04/2016; 1 ; 348 ; 776 ;;;;
1961354712;23/04/2016; 1 ; 182 ; 541 ;;;;
1961354712;24/04/2016; 1 ; 792 ; 955 ;;;;
1961354712;25/04/2016; 2 ; 94 ; 219 ;;;;
1961354712;26/04/2016; 2 ; 204 ; 403 ;;;;
1961354712;27/04/2016; 2 ; 733 ; 958 ;;;;
1961354712;30/04/2016; 2 ; 85 ; 154 ;;;;
1961354712;03/05/2016; 1 ; 782 ; 341 ;;;;
1961354712;04/05/2016; 2 ; 486 ; 591 ;;;;
1961354712;05/05/2016; 2 ; 209 ; 495 ;;;;
1961354712;06/05/2016; 2 ; 567 ; 937 ;;;;
1961354712;07/05/2016; 1 ; 733 ; 756 ;;;;
1961354712;09/05/2016; 1 ; 152 ; 726 ;;;;
1961354712;10/05/2016; 1 ; 140 ; 564 ;;;;
1961354712;12/05/2016; 2 ; 345 ; 469 ;;;;
5428961883;12/04/2016; 1 ; 603 ; 116 ;;;;
5428961883;14/04/2016; 1 ; 344 ; 628 ;;;;
5428961883;15/04/2016; 1 ; 490 ; 218 ;;;;
5428961883;17/04/2016; 2 ; 730 ; 184 ;;;;
5428961883;19/04/2016; 2 ; 194 ; 610 ;;;;
5428961883;21/04/2016; 2 ; 345 ; 145 ;;;;
5428961883;22/04/2016; 1 ; 728 ; 713 ;;;;
5428961883;23/04/2016; 2 ; 58 ; 762 ;;;;
5428961883;24/04/2016; 2 ; 566 ; 711 ;;;;
5428961883;25/04/2016; 1 ; 750 ; 524 ;;;;
5428961883;26/04/2016; 2 ; 177 ; 122 ;;;;
5428961883;28/04/2016; 1 ; 180 ; 668 ;;;;
5428961883;29/04/2016; 2 ; 220 ; 418 ;;;;
5428961883;01/05/2016; 1 ; 720 ; 795 ;;;;
5428961883;02/05/2016; 1 ; 580 ; 540 ;;;;
5428961883;03/05/2016; 2 ; 457 ; 236 ;;;;
5428961883;04/05/2016; 1 ; 377 ; 344 ;;;;
5428961883;05/05/2016; 2 ; 676 ; 682 ;;;;
5428961883;06/05/2016; 2 ; 331 ; 922 ;;;;
5428961883;07/05/2016; 2 ; 395 ; 192 ;;;;
5428961883;10/05/2016; 1 ; 651 ; 136 ;;;;
5428961883;11/05/2016; 2 ; 221 ; 541 ;;;;
5428961883;12/05/2016; 2 ; 331 ; 467 ;;;;
4243190124;12/04/2016; 2 ; 623 ; 560 ;;;;
4243190124;13/04/2016; 1 ; 703 ; 588 ;;;;
4243190124;14/04/2016; 2 ; 458 ; 745 ;;;;
4243190124;15/04/2016; 1 ; 717 ; 511 ;;;;
4243190124;16/04/2016; 1 ; 443 ; 482 ;;;;
4243190124;19/04/2016; 1 ; 65 ; 824 ;;;;
4243190124;20/04/2016; 2 ; 771 ; 477 ;;;;
4243190124;22/04/2016; 1 ; 106 ; 644 ;;;;
4243190124;23/04/2016; 1 ; 693 ; 897 ;;;;
4243190124;24/04/2016; 1 ; 248 ; 540 ;;;;
4243190124;25/04/2016; 2 ; 669 ; 932 ;;;;
4243190124;27/04/2016; 2 ; 247 ; 743 ;;;;
4243190124;28/04/2016; 1 ; 403 ; 148 ;;;;
4243190124;29/04/2016; 1 ; 490 ; 215 ;;;;
4243190124;30/04/2016; 2 ; 455 ; 657 ;;;;
4243190124;02/05/2016; 2 ; 283 ; 696 ;;;;
4243190124;03/05/2016; 2 ; 428 ; 261 ;;;;
4243190124;04/05/2016; 2 ; 153 ; 835 ;;;;
4243190124;05/05/2016; 1 ; 508 ; 728 ;;;;
4243190124;06/05/2016; 1 ; 575 ; 822 ;;;;
4243190124;09/05/2016; 2 ; 332 ; 201 ;;;;
4243190124;10/05/2016; 1 ; 659 ; 288 ;;;;
4243190124;12/05/2016; 1 ; 226 ; 622 ;;;;
4114864298;14/04/2016; 1 ; 606 ; 72 ;;;;
4114864298;15/04/2016; 1 ; 660 ; 803 ;;;;
4114864298;16/04/2016; 2 ; 525 ; 130 ;;;;
4114864298;20/04/2016; 2 ; 739 ; 873 ;;;;
4114864298;21/04/2016; 1 ; 231 ; 127 ;;;;
4114864298;22/04/2016; 2 ; 743 ; 933 ;;;;
4114864298;23/04/2016; 1 ; 194 ; 882 ;;;;
4114864298;24/04/2016; 2 ; 144 ; 137 ;;;;
4114864298;26/04/2016; 2 ; 352 ; 623 ;;;;
4114864298;28/04/2016; 1 ; 295 ; 198 ;;;;
4114864298;29/04/2016; 1 ; 655 ; 312 ;;;;
4114864298;01/05/2016; 1 ; 265 ; 707 ;;;;
4114864298;02/05/2016; 2 ; 426 ; 82 ;;;;
4114864298;03/05/2016; 1 ; 315 ; 530 ;;;;
4114864298;04/05/2016; 1 ; 63 ; 708 ;;;;
4114864298;05/05/2016; 1 ; 782 ; 495 ;;;;
4114864298;06/05/2016; 2 ; 636 ; 694 ;;;;
4114864298;08/05/2016; 2 ; 105 ; 660 ;;;;
4114864298;09/05/2016; 2 ; 433 ; 366 ;;;;
4114864298;10/05/2016; 2 ; 367 ; 841 ;;;;
4114864298;12/05/2016; 2 ; 124 ; 141 ;;;;
6661197706;13/04/2016; 1 ; 281 ; 368 ;;;;
6661197706;14/04/2016; 2 ; 731 ; 263 ;;;;
6661197706;16/04/2016; 1 ; 503 ; 436 ;;;;
6661197706;18/04/2016; 2 ; 367 ; 195 ;;;;
6661197706;20/04/2016; 2 ; 683 ; 216 ;;;;
6661197706;21/04/2016; 1 ; 641 ; 593 ;;;;
6661197706;23/04/2016; 1 ; 467 ; 584 ;;;;
6661197706;25/04/2016; 1 ; 638 ; 818 ;;;;
6661197706;26/04/2016; 1 ; 529 ; 277 ;;;;
6661197706;27/04/2016; 1 ; 301 ; 712 ;;;;
6661197706;28/04/2016; 1 ; 283 ; 894 ;;;;
6661197706;29/04/2016; 2 ; 542 ; 594 ;;;;
6661197706;30/04/2016; 2 ; 448 ; 846 ;;;;
6661197706;01/05/2016; 2 ; 69 ; 892 ;;;;
6661197706;02/05/2016; 1 ; 233 ; 587 ;;;;
6661197706;03/05/2016; 2 ; 286 ; 568 ;;;;
6661197706;05/05/2016; 1 ; 531 ; 564 ;;;;
6661197706;06/05/2016; 1 ; 657 ; 176 ;;;;
6661197706;07/05/2016; 1 ; 750 ; 157 ;;;;
6661197706;08/05/2016; 2 ; 82 ; 390 ;;;;
6661197706;10/05/2016; 1 ; 279 ; 374 ;;;;
6661197706;11/05/2016; 2 ; 278 ; 435 ;;;;
6661197706;12/05/2016; 2 ; 399 ; 738 ;;;;
7035728660;13/04/2016; 1 ; 612 ; 727 ;;;;
7035728660;14/04/2016; 2 ; 459 ; 376 ;;;;
7035728660;15/04/2016; 2 ; 462 ; 192 ;;;;
7035728660;16/04/2016; 2 ; 591 ; 195 ;;;;
7035728660;17/04/2016; 2 ; 184 ; 266 ;;;;
7035728660;18/04/2016; 2 ; 74 ; 303 ;;;;
7035728660;19/04/2016; 1 ; 425 ; 846 ;;;;
7035728660;20/04/2016; 2 ; 576 ; 379 ;;;;
7035728660;21/04/2016; 2 ; 606 ; 244 ;;;;
7035728660;22/04/2016; 2 ; 208 ; 572 ;;;;
7035728660;23/04/2016; 2 ; 770 ; 178 ;;;;
7035728660;24/04/2016; 1 ; 754 ; 528 ;;;;
7035728660;26/04/2016; 2 ; 170 ; 275 ;;;;
7035728660;30/04/2016; 2 ; 263 ; 89 ;;;;
7035728660;02/05/2016; 2 ; 417 ; 440 ;;;;
7035728660;03/05/2016; 1 ; 391 ; 117 ;;;;
7035728660;04/05/2016; 2 ; 600 ; 724 ;;;;
7035728660;06/05/2016; 2 ; 529 ; 778 ;;;;
7035728660;07/05/2016; 1 ; 766 ; 863 ;;;;
7035728660;08/05/2016; 2 ; 354 ; 215 ;;;;
7035728660;09/05/2016; 1 ; 147 ; 683 ;;;;
7035728660;10/05/2016; 2 ; 671 ; 93 ;;;;
7641459854;12/04/2016; 1 ; 289 ; 244 ;;;;
7641459854;13/04/2016; 2 ; 783 ; 850 ;;;;
7641459854;18/04/2016; 1 ; 738 ; 201 ;;;;
7641459854;20/04/2016; 2 ; 76 ; 173 ;;;;
7641459854;21/04/2016; 1 ; 275 ; 266 ;;;;
7641459854;23/04/2016; 1 ; 126 ; 413 ;;;;
7641459854;25/04/2016; 1 ; 262 ; 468 ;;;;
7641459854;26/04/2016; 2 ; 634 ; 865 ;;;;
7641459854;27/04/2016; 2 ; 788 ; 499 ;;;;
7641459854;28/04/2016; 1 ; 189 ; 123 ;;;;
7641459854;29/04/2016; 1 ; 376 ; 490 ;;;;
7641459854;01/05/2016; 2 ; 213 ; 149 ;;;;
7641459854;02/05/2016; 1 ; 461 ; 172 ;;;;
7641459854;03/05/2016; 1 ; 754 ; 647 ;;;;
7641459854;04/05/2016; 2 ; 379 ; 695 ;;;;
7641459854;05/05/2016; 2 ; 328 ; 379 ;;;;
7641459854;08/05/2016; 1 ; 129 ; 803 ;;;;
7641459854;09/05/2016; 1 ; 266 ; 755 ;;;;
7641459854;10/05/2016; 1 ; 324 ; 549 ;;;;
7641459854;11/05/2016; 1 ; 658 ; 167 ;;;;
6079518387;12/04/2016; 2 ; 329 ; 723 ;;;;
6079518387;15/04/2016; 2 ; 89 ; 282 ;;;;
6079518387;16/04/2016; 2 ; 659 ; 777 ;;;;
6079518387;17/04/2016; 1 ; 617 ; 108 ;;;;
6079518387;19/04/2016; 2 ; 723 ; 621 ;;;;
6079518387;20/04/2016; 2 ; 752 ; 448 ;;;;
6079518387;21/04/2016; 1 ; 122 ; 219 ;;;;
6079518387;23/04/2016; 2 ; 502 ; 505 ;;;;
6079518387;24/04/2016; 2 ; 231 ; 580 ;;;;
6079518387;25/04/2016; 1 ; 348 ; 487 ;;;;
6079518387;26/04/2016; 1 ; 278 ; 289 ;;;;
6079518387;30/04/2016; 2 ; 228 ; 538 ;;;;
6079518387;01/05/2016; 1 ; 347 ; 325 ;;;;
6079518387;03/05/2016; 2 ; 433 ; 490 ;;;;
6079518387;04/05/2016; 1 ; 80 ; 282 ;;;;
6079518387;05/05/2016; 2 ; 538 ; 240 ;;;;
6079518387;06/05/2016; 2 ; 702 ; 183 ;;;;
6079518387;07/05/2016; 1 ; 652 ; 295 ;;;;
6079518387;08/05/2016; 2 ; 508 ; 532 ;;;;
6079518387;09/05/2016; 1 ; 642 ; 251 ;;;;
6079518387;10/05/2016; 1 ; 670 ; 864 ;;;;
6079518387;11/05/2016; 1 ; 515 ; 402 ;;;;
6079518387;12/05/2016; 2 ; 435 ; 490 ;;;;
2275625596;12/04/2016; 2 ; 315 ; 304 ;;;;
2275625596;13/04/2016; 1 ; 512 ; 332 ;;;;
2275625596;18/04/2016; 2 ; 761 ; 103 ;;;;
2275625596;19/04/2016; 2 ; 319 ; 489 ;;;;
2275625596;20/04/2016; 2 ; 429 ; 745 ;;;;
2275625596;21/04/2016; 1 ; 691 ; 937 ;;;;
2275625596;22/04/2016; 2 ; 638 ; 66 ;;;;
2275625596;23/04/2016; 1 ; 71 ; 485 ;;;;
2275625596;24/04/2016; 2 ; 219 ; 572 ;;;;
2275625596;25/04/2016; 1 ; 182 ; 876 ;;;;
2275625596;26/04/2016; 2 ; 75 ; 892 ;;;;
2275625596;27/04/2016; 2 ; 526 ; 912 ;;;;
2275625596;28/04/2016; 1 ; 766 ; 821 ;;;;
2275625596;29/04/2016; 2 ; 622 ; 746 ;;;;
2275625596;30/04/2016; 1 ; 161 ; 96 ;;;;
2275625596;02/05/2016; 1 ; 236 ; 203 ;;;;
2275625596;04/05/2016; 2 ; 456 ; 410 ;;;;
2275625596;08/05/2016; 1 ; 350 ; 717 ;;;;
2275625596;09/05/2016; 1 ; 219 ; 477 ;;;;
2275625596;10/05/2016; 2 ; 397 ; 931 ;;;;
2275625596;11/05/2016; 1 ; 502 ; 225 ;;;;
2275625596;12/05/2016; 2 ; 645 ; 575 ;;;;
5586113854;12/04/2016; 1 ; 600 ; 842 ;;;;
5586113854;13/04/2016; 1 ; 416 ; 820 ;;;;
5586113854;14/04/2016; 1 ; 189 ; 362 ;;;;
5586113854;16/04/2016; 2 ; 199 ; 137 ;;;;
5586113854;17/04/2016; 1 ; 316 ; 526 ;;;;
5586113854;18/04/2016; 2 ; 558 ; 448 ;;;;
5586113854;20/04/2016; 1 ; 511 ; 472 ;;;;
5586113854;21/04/2016; 1 ; 267 ; 622 ;;;;
5586113854;22/04/2016; 2 ; 67 ; 812 ;;;;
5586113854;23/04/2016; 1 ; 228 ; 641 ;;;;
5586113854;24/04/2016; 1 ; 219 ; 817 ;;;;
5586113854;27/04/2016; 2 ; 574 ; 932 ;;;;
5586113854;28/04/2016; 2 ; 322 ; 200 ;;;;
5586113854;29/04/2016; 2 ; 405 ; 273 ;;;;
5586113854;01/05/2016; 2 ; 769 ; 282 ;;;;
5586113854;02/05/2016; 2 ; 782 ; 789 ;;;;
5586113854;03/05/2016; 1 ; 208 ; 817 ;;;;
5586113854;05/05/2016; 1 ; 497 ; 565 ;;;;
5586113854;07/05/2016; 2 ; 254 ; 579 ;;;;
5586113854;08/05/2016; 1 ; 722 ; 788 ;;;;
5586113854;09/05/2016; 2 ; 669 ; 75 ;;;;
5586113854;10/05/2016; 1 ; 420 ; 850 ;;;;
5586113854;11/05/2016; 2 ; 608 ; 583 ;;;;
5586113854;12/05/2016; 1 ; 630 ; 718 ;;;;
4931284961;12/04/2016; 2 ; 198 ; 587 ;;;;
4931284961;15/04/2016; 1 ; 574 ; 613 ;;;;
4931284961;17/04/2016; 1 ; 81 ; 376 ;;;;
4931284961;18/04/2016; 1 ; 580 ; 871 ;;;;
4931284961;21/04/2016; 1 ; 470 ; 372 ;;;;
4931284961;22/04/2016; 1 ; 337 ; 626 ;;;;
4931284961;24/04/2016; 2 ; 287 ; 790 ;;;;
4931284961;26/04/2016; 2 ; 583 ; 197 ;;;;
4931284961;27/04/2016; 2 ; 576 ; 884 ;;;;
4931284961;28/04/2016; 1 ; 178 ; 744 ;;;;
4931284961;29/04/2016; 2 ; 153 ; 197 ;;;;
4931284961;30/04/2016; 2 ; 368 ; 929 ;;;;
4931284961;01/05/2016; 2 ; 331 ; 759 ;;;;
4931284961;02/05/2016; 2 ; 763 ; 766 ;;;;
4931284961;03/05/2016; 2 ; 555 ; 843 ;;;;
4931284961;04/05/2016; 1 ; 599 ; 508 ;;;;
4931284961;05/05/2016; 2 ; 358 ; 683 ;;;;
4931284961;07/05/2016; 1 ; 590 ; 422 ;;;;
4931284961;08/05/2016; 2 ; 210 ; 219 ;;;;
4931284961;09/05/2016; 1 ; 496 ; 792 ;;;;
4931284961;10/05/2016; 1 ; 554 ; 589 ;;;;
7342835356;12/04/2016; 1 ; 421 ; 363 ;;;;
7342835356;13/04/2016; 1 ; 531 ; 383 ;;;;
7342835356;15/04/2016; 2 ; 382 ; 617 ;;;;
7342835356;16/04/2016; 1 ; 75 ; 200 ;;;;
7342835356;19/04/2016; 2 ; 712 ; 298 ;;;;
7342835356;21/04/2016; 2 ; 600 ; 231 ;;;;
7342835356;22/04/2016; 1 ; 434 ; 215 ;;;;
7342835356;23/04/2016; 2 ; 613 ; 867 ;;;;
7342835356;24/04/2016; 1 ; 556 ; 339 ;;;;
7342835356;26/04/2016; 2 ; 137 ; 848 ;;;;
7342835356;27/04/2016; 1 ; 629 ; 694 ;;;;
7342835356;01/05/2016; 1 ; 764 ; 930 ;;;;
7342835356;02/05/2016; 1 ; 592 ; 760 ;;;;
7342835356;03/05/2016; 1 ; 537 ; 593 ;;;;
7342835356;04/05/2016; 2 ; 164 ; 154 ;;;;
7342835356;05/05/2016; 2 ; 354 ; 336 ;;;;
7342835356;06/05/2016; 2 ; 374 ; 220 ;;;;
7342835356;08/05/2016; 2 ; 522 ; 74 ;;;;
7342835356;12/05/2016; 2 ; 301 ; 609 ;;;;
3507279506;12/04/2016; 2 ; 767 ; 789 ;;;;
3507279506;14/04/2016; 2 ; 327 ; 903 ;;;;
3507279506;15/04/2016; 2 ; 307 ; 650 ;;;;
3507279506;16/04/2016; 2 ; 575 ; 634 ;;;;
3507279506;17/04/2016; 1 ; 114 ; 68 ;;;;
3507279506;19/04/2016; 2 ; 610 ; 897 ;;;;
3507279506;20/04/2016; 1 ; 258 ; 250 ;;;;
3507279506;21/04/2016; 2 ; 701 ; 526 ;;;;
3507279506;24/04/2016; 1 ; 473 ; 559 ;;;;
3507279506;27/04/2016; 2 ; 787 ; 453 ;;;;
3507279506;28/04/2016; 2 ; 263 ; 395 ;;;;
3507279506;30/04/2016; 2 ; 795 ; 858 ;;;;
3507279506;04/05/2016; 1 ; 59 ; 147 ;;;;
3507279506;06/05/2016; 2 ; 260 ; 735 ;;;;
3507279506;07/05/2016; 1 ; 717 ; 624 ;;;;
3507279506;09/05/2016; 1 ; 144 ; 398 ;;;;
7798022429;12/04/2016; 1 ; 159 ; 720 ;;;;
7798022429;13/04/2016; 1 ; 656 ; 284 ;;;;
7798022429;14/04/2016; 2 ; 542 ; 868 ;;;;
7798022429;15/04/2016; 2 ; 198 ; 85 ;;;;
7798022429;18/04/2016; 2 ; 392 ; 432 ;;;;
7798022429;19/04/2016; 1 ; 760 ; 823 ;;;;
7798022429;20/04/2016; 1 ; 555 ; 570 ;;;;
7798022429;21/04/2016; 1 ; 378 ; 211 ;;;;
7798022429;22/04/2016; 1 ; 114 ; 381 ;;;;
7798022429;23/04/2016; 1 ; 318 ; 451 ;;;;
7798022429;25/04/2016; 2 ; 238 ; 132 ;;;;
7798022429;26/04/2016; 2 ; 194 ; 873 ;;;;
7798022429;27/04/2016; 2 ; 282 ; 895 ;;;;
7798022429;28/04/2016; 1 ; 442 ; 529 ;;;;
7798022429;29/04/2016; 2 ; 435 ; 448 ;;;;
7798022429;30/04/2016; 1 ; 710 ; 459 ;;;;
7798022429;01/05/2016; 1 ; 324 ; 659 ;;;;
7798022429;02/05/2016; 2 ; 679 ; 330 ;;;;
7798022429;04/05/2016; 2 ; 355 ; 773 ;;;;
7798022429;05/05/2016; 2 ; 603 ; 67 ;;;;
7798022429;07/05/2016; 1 ; 703 ; 903 ;;;;
7798022429;08/05/2016; 1 ; 694 ; 429 ;;;;
7798022429;09/05/2016; 1 ; 510 ; 902 ;;;;
7798022429;10/05/2016; 2 ; 118 ; 404 ;;;;
7798022429;11/05/2016; 2 ; 239 ; 257 ;;;;
4227147158;12/04/2016; 1 ; 95 ; 877 ;;;;
4227147158;13/04/2016; 2 ; 338 ; 110 ;;;;
4227147158;14/04/2016; 2 ; 149 ; 265 ;;;;
4227147158;15/04/2016; 2 ; 169 ; 593 ;;;;
4227147158;16/04/2016; 1 ; 164 ; 578 ;;;;
4227147158;17/04/2016; 1 ; 593 ; 613 ;;;;
4227147158;20/04/2016; 2 ; 187 ; 111 ;;;;
4227147158;21/04/2016; 2 ; 428 ; 556 ;;;;
4227147158;23/04/2016; 1 ; 389 ; 343 ;;;;
4227147158;24/04/2016; 1 ; 499 ; 635 ;;;;
4227147158;26/04/2016; 2 ; 216 ; 200 ;;;;
4227147158;27/04/2016; 1 ; 620 ; 302 ;;;;
4227147158;28/04/2016; 2 ; 761 ; 440 ;;;;
4227147158;29/04/2016; 2 ; 658 ; 136 ;;;;
4227147158;01/05/2016; 2 ; 110 ; 783 ;;;;
4227147158;02/05/2016; 2 ; 713 ; 413 ;;;;
4227147158;04/05/2016; 2 ; 200 ; 877 ;;;;
4227147158;06/05/2016; 1 ; 760 ; 708 ;;;;
4227147158;07/05/2016; 2 ; 128 ; 579 ;;;;
4227147158;08/05/2016; 2 ; 248 ; 580 ;;;;
4227147158;09/05/2016; 2 ; 703 ; 696 ;;;;
4227147158;10/05/2016; 2 ; 341 ; 76 ;;;;
4227147158;11/05/2016; 1 ; 292 ; 752 ;;;;
4227147158;12/05/2016; 2 ; 715 ; 150 ;;;;
6474345114;13/04/2016; 2 ; 551 ; 583 ;;;;
6474345114;14/04/2016; 1 ; 126 ; 927 ;;;;
6474345114;15/04/2016; 2 ; 314 ; 834 ;;;;
6474345114;17/04/2016; 2 ; 626 ; 373 ;;;;
6474345114;20/04/2016; 2 ; 516 ; 190 ;;;;
6474345114;21/04/2016; 2 ; 544 ; 698 ;;;;
6474345114;22/04/2016; 1 ; 705 ; 242 ;;;;
6474345114;24/04/2016; 1 ; 764 ; 864 ;;;;
6474345114;25/04/2016; 2 ; 244 ; 624 ;;;;
6474345114;27/04/2016; 1 ; 672 ; 88 ;;;;
6474345114;29/04/2016; 1 ; 316 ; 834 ;;;;
6474345114;30/04/2016; 1 ; 478 ; 322 ;;;;
6474345114;02/05/2016; 1 ; 215 ; 905 ;;;;
6474345114;03/05/2016; 2 ; 481 ; 714 ;;;;
6474345114;06/05/2016; 2 ; 60 ; 707 ;;;;
6474345114;07/05/2016; 1 ; 220 ; 265 ;;;;
6474345114;09/05/2016; 1 ; 413 ; 310 ;;;;
6474345114;10/05/2016; 1 ; 663 ; 150 ;;;;
6474345114;12/05/2016; 1 ; 437 ; 254 ;;;;
1594991579;12/04/2016; 1 ; 274 ; 630 ;;;;
1594991579;13/04/2016; 1 ; 586 ; 643 ;;;;
1594991579;16/04/2016; 2 ; 267 ; 635 ;;;;
1594991579;17/04/2016; 2 ; 756 ; 154 ;;;;
1594991579;18/04/2016; 1 ; 194 ; 486 ;;;;
1594991579;20/04/2016; 2 ; 604 ; 284 ;;;;
1594991579;21/04/2016; 2 ; 406 ; 914 ;;;;
1594991579;22/04/2016; 2 ; 669 ; 326 ;;;;
1594991579;24/04/2016; 1 ; 579 ; 528 ;;;;
1594991579;26/04/2016; 2 ; 556 ; 196 ;;;;
1594991579;27/04/2016; 2 ; 670 ; 553 ;;;;
1594991579;28/04/2016; 1 ; 498 ; 913 ;;;;
1594991579;29/04/2016; 1 ; 515 ; 567 ;;;;
1594991579;30/04/2016; 1 ; 83 ; 551 ;;;;
1594991579;02/05/2016; 2 ; 245 ; 889 ;;;;
1594991579;03/05/2016; 1 ; 96 ; 862 ;;;;
1594991579;04/05/2016; 1 ; 664 ; 834 ;;;;
1594991579;05/05/2016; 1 ; 267 ; 495 ;;;;
1594991579;06/05/2016; 1 ; 683 ; 821 ;;;;
1594991579;08/05/2016; 2 ; 450 ; 885 ;;;;
1594991579;10/05/2016; 1 ; 254 ; 274 ;;;;
1594991579;11/05/2016; 2 ; 121 ; 913 ;;;;
8479507011;12/04/2016; 1 ; 778 ; 900 ;;;;
8479507011;13/04/2016; 1 ; 527 ; 817 ;;;;
8479507011;14/04/2016; 2 ; 250 ; 193 ;;;;
8479507011;15/04/2016; 1 ; 713 ; 351 ;;;;
8479507011;16/04/2016; 1 ; 617 ; 752 ;;;;
8479507011;17/04/2016; 1 ; 619 ; 933 ;;;;
8479507011;20/04/2016; 1 ; 504 ; 815 ;;;;
8479507011;21/04/2016; 2 ; 674 ; 764 ;;;;
8479507011;22/04/2016; 2 ; 500 ; 258 ;;;;
8479507011;23/04/2016; 1 ; 81 ; 952 ;;;;
8479507011;24/04/2016; 1 ; 587 ; 322 ;;;;
8479507011;25/04/2016; 1 ; 90 ; 282 ;;;;
8479507011;26/04/2016; 1 ; 780 ; 238 ;;;;
8479507011;30/04/2016; 1 ; 657 ; 314 ;;;;
8479507011;01/05/2016; 1 ; 213 ; 72 ;;;;
8479507011;02/05/2016; 2 ; 702 ; 480 ;;;;
8479507011;03/05/2016; 1 ; 118 ; 647 ;;;;
8479507011;05/05/2016; 2 ; 199 ; 163 ;;;;
8479507011;07/05/2016; 2 ; 126 ; 811 ;;;;
8479507011;08/05/2016; 2 ; 276 ; 813 ;;;;
8479507011;09/05/2016; 2 ; 730 ; 711 ;;;;
8479507011;10/05/2016; 1 ; 358 ; 517 ;;;;
8479507011;12/05/2016; 1 ; 326 ; 862 ;;;;
4203896277;13/04/2016; 2 ; 575 ; 195 ;;;;
4203896277;17/04/2016; 1 ; 460 ; 947 ;;;;
4203896277;19/04/2016; 1 ; 588 ; 295 ;;;;
4203896277;20/04/2016; 2 ; 757 ; 425 ;;;;
4203896277;21/04/2016; 2 ; 97 ; 536 ;;;;
4203896277;24/04/2016; 1 ; 60 ; 818 ;;;;
4203896277;25/04/2016; 1 ; 107 ; 221 ;;;;
4203896277;26/04/2016; 1 ; 430 ; 349 ;;;;
4203896277;01/05/2016; 2 ; 105 ; 108 ;;;;
4203896277;02/05/2016; 1 ; 463 ; 236 ;;;;
4203896277;04/05/2016; 1 ; 788 ; 504 ;;;;
4203896277;06/05/2016; 2 ; 619 ; 474 ;;;;
4203896277;07/05/2016; 2 ; 389 ; 154 ;;;;
4203896277;08/05/2016; 2 ; 734 ; 871 ;;;;
4203896277;09/05/2016; 2 ; 266 ; 398 ;;;;
4203896277;10/05/2016; 2 ; 112 ; 686 ;;;;
2299334055;12/04/2016; 1 ; 178 ; 763 ;;;;
2299334055;14/04/2016; 1 ; 471 ; 490 ;;;;
2299334055;15/04/2016; 1 ; 478 ; 102 ;;;;
2299334055;16/04/2016; 1 ; 464 ; 696 ;;;;
2299334055;17/04/2016; 2 ; 352 ; 289 ;;;;
2299334055;18/04/2016; 1 ; 450 ; 723 ;;;;
2299334055;19/04/2016; 1 ; 605 ; 314 ;;;;
2299334055;21/04/2016; 1 ; 171 ; 186 ;;;;
2299334055;22/04/2016; 1 ; 96 ; 885 ;;;;
2299334055;23/04/2016; 1 ; 427 ; 463 ;;;;
2299334055;28/04/2016; 1 ; 300 ; 417 ;;;;
2299334055;29/04/2016; 2 ; 224 ; 286 ;;;;
2299334055;30/04/2016; 2 ; 230 ; 953 ;;;;
2299334055;03/05/2016; 2 ; 496 ; 159 ;;;;
2299334055;04/05/2016; 2 ; 609 ; 271 ;;;;
2299334055;05/05/2016; 1 ; 730 ; 427 ;;;;
2299334055;06/05/2016; 2 ; 71 ; 627 ;;;;
