User_ID;ActivityDate;Steps;Distance;Fast KM;Slow KM;Active Min;Inactive Min;Rest Min; Calories 
5957873516;27/04/2016;1.109;1;0;0;2;1;1;3.436
5957873516;30/04/2016;12.074;9;4;6;43;10;8;3.922
5957873516;01/05/2016;10.255;8;4;3;45;5;5;1.802
5957873516;02/05/2016;5.133;4;3;1;26;2;2;2.704
5957873516;04/05/2016;778;1;0;0;3;0;0;3.199
5957873516;06/05/2016;13.783;10;6;4;71;11;7;3.656
5957873516;07/05/2016;5.209;4;2;2;20;3;4;3.559
5957873516;10/05/2016;12.338;9;3;6;31;15;6;2.196
4985621357;13/04/2016;12.651;9;3;6;38;8;8;3.451
4985621357;14/04/2016;1.956;1;1;0;8;1;1;3.398
4985621357;16/04/2016;10.188;8;3;4;31;12;7;2.876
4985621357;19/04/2016;16.026;12;5;8;56;15;7;4.462
4985621357;20/04/2016;7.439;6;2;3;20;6;7;3.282
4985621357;28/04/2016;4.039;3;1;2;9;3;3;3.591
4985621357;30/04/2016;10.161;8;3;4;39;6;9;1.563
4985621357;03/05/2016;11.380;9;5;4;51;10;4;2.401
4985621357;04/05/2016;1.341;1;0;1;3;1;1;3.000
4985621357;05/05/2016;11.853;9;5;4;57;7;6;3.747
4985621357;06/05/2016;3.961;3;2;1;20;2;2;1.657
4985621357;08/05/2016;15.243;11;6;6;69;10;8;3.805
4985621357;10/05/2016;5.583;4;2;3;17;4;4;2.865
7251410705;12/04/2016;16.490;12;6;6;73;13;6;3.076
7251410705;14/04/2016;679;1;0;0;4;0;0;3.846
7251410705;15/04/2016;15.293;11;7;4;65;12;5;4.046
7251410705;18/04/2016;8.188;6;3;4;37;6;3;2.653
7251410705;19/04/2016;6.459;5;2;3;17;5;7;4.058
7251410705;20/04/2016;16.135;12;6;6;71;12;6;4.412
7251410705;21/04/2016;9.528;7;2;5;27;7;7;2.778
7251410705;23/04/2016;13.270;10;5;4;66;6;9;2.835
7251410705;25/04/2016;7.331;5;3;3;26;4;6;2.287
7251410705;27/04/2016;11.032;8;3;5;38;6;6;2.499
7251410705;28/04/2016;17.332;13;8;6;84;9;7;2.342
7251410705;30/04/2016;9.637;7;3;4;25;9;7;3.253
7251410705;02/05/2016;7.695;6;3;4;33;8;5;3.147
7251410705;03/05/2016;14.835;11;4;8;37;15;7;1.986
7251410705;04/05/2016;16.922;13;7;6;81;8;8;3.983
7251410705;05/05/2016;1.190;1;1;0;7;1;1;3.053
7251410705;06/05/2016;3.485;3;1;2;13;4;1;3.600
7251410705;07/05/2016;8.846;7;2;5;20;6;10;4.118
7251410705;08/05/2016;5.868;4;3;2;30;4;3;2.171
7251410705;09/05/2016;4.494;3;3;1;30;1;2;2.865
7251410705;10/05/2016;1.411;1;0;0;3;2;1;1.547
7251410705;11/05/2016;8.099;6;3;4;32;9;5;2.952
3450063673;12/04/2016;11.187;8;3;6;29;7;7;4.425
3450063673;13/04/2016;280;0;0;0;1;0;0;2.977
3450063673;14/04/2016;14.557;11;6;4;76;11;7;3.725
3450063673;16/04/2016;3.349;3;2;1;20;1;2;3.909
3450063673;17/04/2016;11.141;8;3;6;32;7;7;3.548
3450063673;22/04/2016;5.536;4;1;3;16;5;4;1.964
3450063673;23/04/2016;13.945;10;6;5;62;6;10;3.342
3450063673;25/04/2016;13.425;10;6;4;61;5;5;2.444
3450063673;26/04/2016;14.623;11;5;6;60;7;11;4.171
3450063673;27/04/2016;4.022;3;2;1;21;1;2;3.765
3450063673;28/04/2016;15.620;12;4;8;51;19;7;3.115
3450063673;29/04/2016;2.631;2;1;1;8;2;2;4.235
3450063673;30/04/2016;13.262;10;3;6;34;14;10;4.174
3450063673;01/05/2016;7.176;5;3;2;31;6;3;2.763
3450063673;02/05/2016;11.597;9;3;6;30;12;9;1.760
3450063673;03/05/2016;7.673;6;3;2;37;5;3;2.202
3450063673;05/05/2016;17.402;13;4;9;37;13;19;3.471
3450063673;06/05/2016;3.659;3;1;2;10;4;3;4.332
3450063673;07/05/2016;13.165;10;3;8;34;14;11;3.266
3450063673;08/05/2016;4.397;3;2;2;16;4;2;3.409
3450063673;10/05/2016;16.477;12;5;8;52;10;15;2.340
3450063673;12/05/2016;161;0;0;0;1;0;0;3.877
3226753242;13/04/2016;12.124;9;4;6;47;10;8;2.534
3226753242;14/04/2016;4.544;3;3;0;31;2;1;2.986
3226753242;16/04/2016;4.151;3;2;2;18;3;2;3.788
3226753242;20/04/2016;2.369;2;1;1;6;2;2;4.193
3226753242;23/04/2016;12.965;10;6;4;59;8;4;3.144
3226753242;24/04/2016;6.927;5;4;2;35;2;3;3.500
3226753242;27/04/2016;3.364;3;1;2;11;4;2;1.960
3226753242;28/04/2016;7.548;6;2;4;18;10;4;2.158
3226753242;29/04/2016;7.130;5;1;4;16;8;6;3.987
3226753242;30/04/2016;118;0;0;0;1;0;0;4.377
3226753242;01/05/2016;17.483;13;4;9;35;13;19;2.050
3226753242;03/05/2016;7.993;6;3;2;39;7;3;1.844
3226753242;05/05/2016;11.428;9;5;4;51;9;5;3.319
3226753242;09/05/2016;2.692;2;1;1;10;2;2;3.007
3226753242;10/05/2016;1.277;1;1;0;7;0;0;1.766
3226753242;11/05/2016;3.506;3;1;1;11;2;3;2.175
8352774402;12/04/2016;15.731;12;4;8;49;15;7;3.582
8352774402;13/04/2016;2.310;2;1;0;10;2;1;1.631
8352774402;14/04/2016;14.212;11;8;3;93;5;6;1.620
8352774402;15/04/2016;12.368;9;6;3;62;5;5;1.756
8352774402;19/04/2016;7.227;5;4;2;35;3;4;2.946
8352774402;20/04/2016;4.813;4;2;2;19;4;3;3.207
8352774402;21/04/2016;4.668;4;2;2;22;2;2;1.630
8352774402;22/04/2016;4.215;3;2;0;24;2;1;3.829
8352774402;23/04/2016;14.809;11;6;6;65;13;5;2.732
8352774402;25/04/2016;15.020;11;4;6;43;17;10;3.461
8352774402;26/04/2016;16.781;13;4;9;43;14;11;3.655
8352774402;27/04/2016;10.772;8;3;5;35;8;7;4.187
8352774402;28/04/2016;9.118;7;5;2;51;4;3;3.145
8352774402;29/04/2016;6.153;5;3;2;33;5;3;1.651
8352774402;30/04/2016;2.292;2;1;1;9;1;2;3.029
8352774402;01/05/2016;3.695;3;2;0;20;2;1;2.849
8352774402;03/05/2016;8.209;6;2;5;19;6;6;3.290
8352774402;06/05/2016;2.583;2;1;0;13;2;1;3.694
8352774402;10/05/2016;24;0;0;0;0;0;0;3.400
8352774402;11/05/2016;17.536;13;4;10;45;23;9;3.512
8352774402;12/05/2016;7.908;6;3;3;37;4;3;2.301
4354902670;12/04/2016;3.059;2;1;2;12;3;1;1.999
4354902670;13/04/2016;10.421;8;3;4;34;7;6;2.609
4354902670;14/04/2016;2.143;2;1;0;8;2;1;3.626
4354902670;15/04/2016;6.575;5;2;2;22;6;3;2.249
4354902670;16/04/2016;13.979;10;8;3;86;4;3;1.614
4354902670;18/04/2016;4.035;3;2;1;23;2;2;4.103
4354902670;19/04/2016;3.265;2;1;1;15;1;2;1.535
4354902670;20/04/2016;11.056;8;2;6;22;12;6;2.491
4354902670;21/04/2016;5.970;4;3;2;30;4;1;4.048
4354902670;22/04/2016;3.940;3;1;2;10;5;3;2.684
4354902670;23/04/2016;14.962;11;4;8;42;14;7;4.442
4354902670;24/04/2016;2.835;2;1;1;12;1;2;3.123
4354902670;30/04/2016;1.212;1;0;0;4;1;1;2.008
4354902670;01/05/2016;895;1;0;0;2;1;1;3.774
4354902670;02/05/2016;5.341;4;2;3;16;3;5;3.070
4354902670;03/05/2016;8.063;6;2;4;17;9;4;2.037
4354902670;04/05/2016;3.869;3;2;2;17;3;2;3.509
4354902670;06/05/2016;9.219;7;3;4;31;5;5;4.065
4354902670;07/05/2016;15.472;12;6;6;68;14;8;2.166
4354902670;08/05/2016;8.246;6;2;4;21;10;6;2.289
4354902670;10/05/2016;3.384;3;2;1;19;2;1;2.022
4354902670;12/05/2016;11.076;8;4;4;46;11;7;3.975
5722745127;12/04/2016;60;0;0;0;0;0;0;2.758
5722745127;14/04/2016;14.230;11;7;4;75;8;6;1.723
5722745127;16/04/2016;7.615;6;3;2;31;7;3;4.345
5722745127;17/04/2016;16.042;12;6;6;78;14;6;3.426
5722745127;18/04/2016;1.231;1;1;0;6;0;1;3.307
5722745127;20/04/2016;4.712;4;1;2;11;6;3;4.490
5722745127;21/04/2016;4.373;3;2;1;22;1;2;1.532
5722745127;22/04/2016;5.149;4;3;1;32;2;2;2.842
5722745127;24/04/2016;198;0;0;0;1;0;0;2.444
5722745127;25/04/2016;6.658;5;1;4;16;7;4;3.778
5722745127;29/04/2016;10.244;8;5;4;55;6;3;2.183
5722745127;03/05/2016;4.129;3;1;2;11;5;3;3.333
5722745127;04/05/2016;8.874;7;3;4;38;7;5;2.551
5722745127;05/05/2016;4.054;3;1;2;15;2;3;4.137
5722745127;06/05/2016;9.763;7;3;5;28;6;9;2.712
5722745127;07/05/2016;14.194;11;7;4;66;5;5;3.796
5722745127;10/05/2016;1.918;1;0;2;4;3;1;2.462
5722745127;11/05/2016;13.586;10;6;4;68;6;9;2.504
5722745127;12/05/2016;2.172;2;1;0;12;1;1;2.625
4019526069;12/04/2016;11.038;8;4;5;37;6;6;1.748
4019526069;13/04/2016;17.414;13;5;8;55;16;12;4.175
4019526069;16/04/2016;6.586;5;3;2;33;3;2;3.408
4019526069;17/04/2016;1.447;1;1;0;6;1;1;2.236
4019526069;21/04/2016;183;0;0;0;1;0;0;3.886
4019526069;22/04/2016;10.418;8;6;2;64;4;3;2.054
4019526069;24/04/2016;6.409;5;1;3;13;6;5;3.212
4019526069;25/04/2016;3.876;3;1;2;14;4;2;3.026
4019526069;26/04/2016;13.144;10;6;3;63;6;5;2.013
4019526069;27/04/2016;14.934;11;7;4;80;7;8;1.726
4019526069;03/05/2016;14.321;11;5;6;51;8;8;1.714
4019526069;06/05/2016;17.461;13;7;6;72;8;8;3.814
4019526069;08/05/2016;13.276;10;5;4;54;9;7;4.405
4019526069;09/05/2016;9.847;7;3;4;30;9;4;3.611
4019526069;10/05/2016;1.323;1;0;0;5;1;1;1.570
2723950287;12/04/2016;5.753;4;1;3;15;5;6;1.515
2723950287;13/04/2016;325;0;0;0;2;0;0;3.523
2723950287;14/04/2016;2.033;2;1;0;11;1;1;3.471
2723950287;16/04/2016;8.122;6;3;4;30;6;3;2.199
2723950287;18/04/2016;10.363;8;3;6;31;13;5;3.961
2723950287;19/04/2016;4.299;3;2;2;19;3;3;2.225
2723950287;20/04/2016;8.299;6;2;4;16;12;7;3.217
2723950287;21/04/2016;8.756;7;3;3;28;5;7;2.012
2723950287;24/04/2016;4.824;4;3;2;26;2;2;1.710
2723950287;25/04/2016;16.349;12;9;4;92;6;5;3.233
2723950287;26/04/2016;3.396;3;2;0;19;1;1;2.252
2723950287;27/04/2016;2.303;2;1;1;7;2;2;1.685
2723950287;28/04/2016;2.141;2;1;1;7;1;2;3.396
2723950287;29/04/2016;4.619;3;2;2;19;4;2;3.081
2723950287;30/04/2016;7.759;6;3;3;28;4;4;3.223
2723950287;01/05/2016;2.474;2;1;0;15;1;1;2.550
2723950287;02/05/2016;5.051;4;2;2;20;5;3;3.183
2723950287;03/05/2016;1.670;1;0;1;5;1;2;2.240
2723950287;04/05/2016;5.683;4;2;3;20;3;5;3.326
2723950287;05/05/2016;1.857;1;1;0;12;1;0;3.943
2723950287;07/05/2016;9.777;7;4;4;52;8;3;2.905
2723950287;10/05/2016;16.409;12;3;10;35;23;9;3.580
2723950287;11/05/2016;16.851;13;9;4;106;5;8;2.288
2723950287;12/05/2016;14.227;11;7;4;73;7;8;2.369
4639570102;12/04/2016;9.515;7;3;4;27;6;9;3.571
4639570102;13/04/2016;4.042;3;1;2;10;5;2;4.107
4639570102;15/04/2016;11.986;9;3;6;28;11;9;1.633
4639570102;17/04/2016;889;1;0;0;3;1;1;3.813
4639570102;18/04/2016;12.861;10;3;6;38;15;6;1.658
4639570102;19/04/2016;1.791;1;0;0;4;2;1;3.151
4639570102;21/04/2016;9.517;7;3;4;34;9;6;3.860
4639570102;27/04/2016;5.288;4;1;3;11;5;4;3.360
4639570102;28/04/2016;17.085;13;8;5;86;7;7;3.772
4639570102;29/04/2016;15.682;12;5;7;53;12;14;3.419
4639570102;30/04/2016;12.547;9;7;3;70;3;5;1.735
4639570102;01/05/2016;11.796;9;6;4;56;7;3;3.187
4639570102;04/05/2016;7.088;5;3;2;35;2;4;2.006
4639570102;05/05/2016;3.587;3;1;2;13;2;2;2.765
4639570102;07/05/2016;10.839;8;5;4;55;8;3;2.251
4639570102;08/05/2016;17.064;13;7;6;76;12;9;4.293
4639570102;11/05/2016;9.983;7;3;4;35;11;4;2.200
4639570102;12/05/2016;17.228;13;5;7;65;10;10;2.921
6745318344;14/04/2016;8.630;6;5;2;47;3;2;2.534
6745318344;15/04/2016;8.824;7;4;2;48;5;4;2.396
6745318344;16/04/2016;1.563;1;0;0;6;2;1;4.148
6745318344;17/04/2016;10.738;8;5;2;58;7;3;1.514
6745318344;18/04/2016;6.873;5;2;4;24;6;5;2.798
6745318344;19/04/2016;771;1;0;0;2;1;1;3.705
6745318344;20/04/2016;5.361;4;2;3;16;4;5;4.098
6745318344;21/04/2016;8.039;6;4;2;48;3;4;4.326
6745318344;22/04/2016;7.330;5;4;2;45;2;2;1.669
6745318344;23/04/2016;13.343;10;5;4;56;12;5;1.590
6745318344;25/04/2016;51;0;0;0;0;0;0;4.113
6745318344;26/04/2016;17.382;13;7;6;81;13;9;3.740
6745318344;27/04/2016;16.204;12;4;9;44;14;11;3.911
6745318344;28/04/2016;16.561;12;6;6;76;12;9;3.482
6745318344;30/04/2016;12.406;9;5;4;50;6;9;3.582
6745318344;01/05/2016;7.164;5;2;3;22;4;6;2.734
6745318344;03/05/2016;16.209;12;4;9;39;12;12;2.823
6745318344;04/05/2016;4.010;3;1;2;14;2;4;4.452
6745318344;05/05/2016;9.603;7;2;4;25;10;7;3.482
6745318344;06/05/2016;11.714;9;4;5;37;8;10;2.291
6745318344;08/05/2016;3.534;3;1;2;14;4;2;2.147
6745318344;10/05/2016;14.381;11;6;5;69;8;7;1.532
6745318344;11/05/2016;3.474;3;1;2;9;3;2;2.008
6745318344;12/05/2016;6.215;5;2;2;29;3;4;2.109
8621424413;12/04/2016;11.545;9;4;4;48;11;4;3.915
8621424413;13/04/2016;11.917;9;3;6;34;11;6;3.889
8621424413;14/04/2016;17.246;13;7;6;75;15;6;2.991
8621424413;15/04/2016;11.625;9;4;5;38;8;7;1.907
8621424413;17/04/2016;6.251;5;3;2;33;3;2;4.183
8621424413;19/04/2016;16.080;12;9;3;87;6;5;3.981
8621424413;20/04/2016;6.307;5;2;2;29;6;3;2.903
8621424413;21/04/2016;5.051;4;1;3;10;5;4;1.764
8621424413;22/04/2016;11.136;8;3;5;38;7;10;2.966
8621424413;23/04/2016;16.051;12;9;3;105;4;4;1.952
8621424413;24/04/2016;9.709;7;3;4;38;8;4;4.395
8621424413;25/04/2016;4.214;3;2;2;20;4;1;3.647
8621424413;26/04/2016;2.879;2;1;2;5;2;3;1.659
8621424413;27/04/2016;2.045;2;1;0;11;1;1;3.738
8621424413;28/04/2016;403;0;0;0;1;0;0;2.530
8621424413;30/04/2016;531;0;0;0;1;1;0;3.121
8621424413;03/05/2016;11.171;8;5;4;55;7;5;3.313
8621424413;04/05/2016;10.956;8;4;4;44;10;6;4.021
8621424413;05/05/2016;14.137;11;3;8;30;16;8;2.246
8621424413;06/05/2016;7.756;6;2;4;17;7;6;2.858
8621424413;08/05/2016;15.960;12;5;6;62;17;7;2.208
8621424413;10/05/2016;5.314;4;3;2;32;3;2;4.114
8621424413;11/05/2016;2.805;2;1;1;11;2;2;3.208
6444051721;12/04/2016;2.568;2;0;1;5;2;2;2.669
6444051721;13/04/2016;10.886;8;4;4;38;6;6;3.382
6444051721;14/04/2016;13.271;10;4;6;47;11;6;4.476
6444051721;15/04/2016;9.596;7;3;4;37;10;6;3.790
6444051721;16/04/2016;254;0;0;0;1;0;0;2.413
6444051721;17/04/2016;12.268;9;4;5;49;9;10;3.716
6444051721;18/04/2016;6.490;5;2;3;23;5;4;2.600
6444051721;19/04/2016;5.575;4;3;2;28;3;2;3.078
6444051721;21/04/2016;12.295;9;5;4;59;5;8;4.473
6444051721;22/04/2016;3.053;2;1;1;13;2;2;3.070
6444051721;23/04/2016;14.542;11;7;4;71;10;4;3.927
6444051721;24/04/2016;40;0;0;0;0;0;0;3.899
6444051721;25/04/2016;7.975;6;3;2;32;7;4;4.372
6444051721;26/04/2016;10.547;8;3;4;42;6;9;1.522
6444051721;27/04/2016;16.433;12;6;6;68;11;13;2.175
6444051721;29/04/2016;8.432;6;3;4;36;8;3;3.553
6444051721;03/05/2016;8.716;7;3;4;27;5;5;2.151
6444051721;05/05/2016;9.093;7;5;3;54;3;3;4.020
6444051721;08/05/2016;9.115;7;5;2;51;4;2;3.379
6444051721;09/05/2016;9.190;7;4;3;48;4;6;4.024
6444051721;12/05/2016;14.834;11;8;3;97;4;6;4.289
6063332111;12/04/2016;6.980;5;3;2;34;5;3;3.110
6063332111;15/04/2016;12.148;9;4;6;38;13;5;4.445
6063332111;16/04/2016;7.329;5;3;2;27;5;3;3.849
6063332111;19/04/2016;4.650;3;1;2;10;5;4;2.315
6063332111;21/04/2016;4.961;4;3;1;30;1;2;2.850
6063332111;22/04/2016;95;0;0;0;0;0;0;3.060
6063332111;23/04/2016;12.847;10;7;3;72;4;4;3.813
6063332111;24/04/2016;6.281;5;2;3;19;4;6;2.069
6063332111;25/04/2016;13.873;10;4;6;52;8;8;3.551
6063332111;27/04/2016;16.915;13;5;8;48;20;12;3.964
6063332111;28/04/2016;4.311;3;2;2;16;3;2;1.632
6063332111;29/04/2016;6.739;5;3;2;31;3;3;2.636
6063332111;30/04/2016;15.477;12;8;4;78;6;8;4.399
6063332111;01/05/2016;5.745;4;2;2;15;7;4;3.173
6063332111;02/05/2016;10.004;8;5;2;58;6;3;3.229
6063332111;05/05/2016;5.943;4;3;2;28;5;2;4.305
6063332111;06/05/2016;517;0;0;0;3;0;0;2.358
6063332111;07/05/2016;15.166;11;8;4;89;7;5;4.370
6063332111;08/05/2016;11.490;9;6;3;69;4;5;3.895
6063332111;09/05/2016;5.404;4;1;3;18;4;3;1.684
6063332111;11/05/2016;5.936;4;3;2;34;3;2;4.275
6063332111;12/05/2016;5.375;4;3;1;36;1;2;3.306
3302188775;12/04/2016;7.205;5;4;2;47;3;2;2.319
3302188775;13/04/2016;2.783;2;1;1;11;2;1;2.394
3302188775;14/04/2016;1.899;1;1;0;10;1;0;3.906
3302188775;15/04/2016;13.441;10;7;2;90;7;3;3.494
3302188775;20/04/2016;3.106;2;1;1;12;2;2;1.798
3302188775;21/04/2016;10.809;8;2;6;23;15;9;2.265
3302188775;22/04/2016;3.316;2;1;2;12;3;1;2.242
3302188775;23/04/2016;1.487;1;1;0;7;1;1;3.123
3302188775;24/04/2016;15.547;12;4;8;40;15;12;4.198
3302188775;25/04/2016;14.811;11;5;6;61;15;9;1.968
3302188775;26/04/2016;4.545;3;2;2;20;3;1;1.755
3302188775;27/04/2016;1.115;1;1;0;7;0;0;4.107
3302188775;28/04/2016;13.346;10;3;7;31;10;10;3.407
3302188775;29/04/2016;16.613;12;5;8;57;15;8;3.590
3302188775;30/04/2016;16.363;12;9;3;105;5;7;3.612
3302188775;01/05/2016;14.750;11;4;8;35;10;10;1.548
3302188775;02/05/2016;7.658;6;3;2;36;5;4;1.595
3302188775;03/05/2016;2.392;2;1;2;5;3;2;3.685
3302188775;04/05/2016;12.801;10;5;4;59;7;6;1.868
3302188775;06/05/2016;15.198;11;7;4;73;10;7;3.702
3302188775;08/05/2016;7.766;6;2;4;18;9;4;2.278
3302188775;10/05/2016;13.275;10;7;4;66;8;3;1.741
3302188775;12/05/2016;12.997;10;5;4;60;11;6;3.541
8294559241;12/04/2016;2.121;2;1;0;10;1;1;4.043
8294559241;13/04/2016;12.983;10;6;3;60;5;7;2.303
8294559241;16/04/2016;3.586;3;2;0;17;2;1;4.097
8294559241;17/04/2016;14.013;11;4;6;48;13;7;4.325
8294559241;20/04/2016;12.281;9;3;6;32;11;13;2.359
8294559241;21/04/2016;15.651;12;7;6;80;13;8;4.219
8294559241;23/04/2016;5.883;4;2;2;23;4;4;3.503
8294559241;24/04/2016;8.655;6;2;5;18;8;9;2.198
8294559241;25/04/2016;2.408;2;1;0;15;1;1;4.169
8294559241;26/04/2016;12.831;10;6;4;64;5;8;3.276
8294559241;28/04/2016;5.440;4;2;2;18;4;3;3.653
8294559241;29/04/2016;10.382;8;5;4;51;6;3;2.423
8294559241;30/04/2016;7.708;6;4;3;42;4;5;4.447
8294559241;01/05/2016;3.967;3;2;2;19;3;2;4.490
8294559241;04/05/2016;7.391;6;3;2;38;4;3;3.605
8294559241;05/05/2016;5.563;4;2;2;16;6;4;2.978
8294559241;06/05/2016;9.794;7;5;2;50;7;3;4.058
8294559241;07/05/2016;9.779;7;4;4;44;7;5;4.064
8294559241;09/05/2016;4.335;3;2;2;16;3;2;3.135
8294559241;11/05/2016;15.014;11;3;8;32;17;8;2.230
8294559241;12/05/2016;9.819;7;5;2;56;7;3;3.412
6911843405;14/04/2016;10.129;8;5;2;54;4;4;1.982
6911843405;16/04/2016;8.831;7;2;5;23;8;6;4.477
6911843405;18/04/2016;8.874;7;4;3;47;3;5;3.439
6911843405;19/04/2016;14.534;11;8;3;76;4;7;2.568
6911843405;20/04/2016;14.318;11;7;3;72;6;7;2.355
6911843405;21/04/2016;2.511;2;1;0;13;1;1;2.761
6911843405;22/04/2016;16.946;13;9;4;95;5;5;3.337
6911843405;24/04/2016;16.473;12;5;7;61;10;15;4.029
6911843405;27/04/2016;5.422;4;3;2;25;3;2;3.889
6911843405;29/04/2016;2.538;2;1;0;12;2;1;3.665
6911843405;30/04/2016;14.871;11;8;3;92;6;5;2.652
6911843405;02/05/2016;4.489;3;1;2;16;3;4;2.781
6911843405;03/05/2016;10.742;8;6;2;60;3;3;3.083
6911843405;04/05/2016;16.465;12;8;4;96;11;4;2.344
6911843405;05/05/2016;626;0;0;0;2;0;0;2.659
6911843405;08/05/2016;16.829;13;3;9;37;15;18;1.752
6911843405;10/05/2016;17.123;13;9;4;103;8;4;2.285
1564289805;14/04/2016;10.320;8;5;4;46;6;5;3.181
1564289805;15/04/2016;10.861;8;5;4;56;8;5;4.204
1564289805;16/04/2016;10.018;8;5;3;46;5;4;3.060
1564289805;17/04/2016;3.187;2;2;0;20;2;1;2.102
1564289805;18/04/2016;5.908;4;2;2;25;5;2;2.969
1564289805;19/04/2016;11.876;9;6;4;66;8;5;1.681
1564289805;20/04/2016;6.457;5;4;1;35;2;3;4.232
1564289805;22/04/2016;7.793;6;4;2;48;2;4;3.530
1564289805;23/04/2016;12.197;9;5;4;51;6;6;2.706
1564289805;24/04/2016;6.305;5;3;2;31;3;2;2.358
1564289805;25/04/2016;2.961;2;1;2;7;3;2;2.176
1564289805;27/04/2016;5.056;4;2;2;21;4;2;4.124
1564289805;28/04/2016;10.251;8;3;4;37;7;6;3.600
1564289805;01/05/2016;1.031;1;0;0;4;0;0;1.941
1564289805;03/05/2016;12.087;9;4;6;41;7;11;2.631
1564289805;08/05/2016;13.585;10;7;4;71;8;3;2.300
1564289805;09/05/2016;10.660;8;5;4;57;8;5;3.517
1564289805;10/05/2016;12.366;9;5;4;58;11;7;1.531
1564289805;11/05/2016;17.027;13;9;4;104;8;4;1.751
1564289805;12/05/2016;15.954;12;6;6;72;10;12;2.663
2208617266;12/04/2016;187;0;0;0;1;0;0;3.313
2208617266;15/04/2016;15.223;11;5;6;51;17;10;2.947
2208617266;16/04/2016;571;0;0;0;3;0;0;2.221
2208617266;17/04/2016;4.591;3;2;2;18;3;3;4.267
2208617266;19/04/2016;15.529;12;8;4;83;10;4;3.825
2208617266;20/04/2016;907;1;0;0;3;1;1;3.645
2208617266;21/04/2016;6.145;5;3;2;29;3;4;4.248
2208617266;22/04/2016;11.854;9;3;6;27;8;8;1.976
2208617266;24/04/2016;16.018;12;3;8;37;18;9;2.259
2208617266;26/04/2016;5.605;4;2;2;23;5;3;4.251
2208617266;27/04/2016;14.413;11;6;5;62;7;10;2.135
2208617266;30/04/2016;5.028;4;3;1;28;1;2;2.550
2208617266;01/05/2016;7.054;5;3;2;36;5;2;3.737
2208617266;02/05/2016;6.404;5;3;2;33;3;2;3.666
2208617266;03/05/2016;35;0;0;0;0;0;0;2.670
2208617266;06/05/2016;12.278;9;2;6;25;17;7;3.454
2208617266;07/05/2016;4.703;4;1;2;17;4;4;2.238
2208617266;08/05/2016;3;0;0;0;0;0;0;1.792
2208617266;10/05/2016;17.105;13;8;6;94;10;5;4.401
2208617266;11/05/2016;5.464;4;2;2;20;5;2;3.554
2208617266;12/05/2016;5.787;4;1;3;12;4;4;3.816
2318525991;12/04/2016;15.067;11;3;8;36;20;8;2.768
2318525991;13/04/2016;12.865;10;7;4;72;8;3;2.045
2318525991;15/04/2016;10.979;8;4;4;45;9;4;2.221
2318525991;16/04/2016;6.880;5;4;1;42;2;2;2.762
2318525991;17/04/2016;4.695;4;1;2;16;5;3;3.167
2318525991;19/04/2016;3.674;3;2;1;19;1;1;3.954
2318525991;21/04/2016;13.163;10;4;6;43;7;7;3.269
2318525991;22/04/2016;14.277;11;8;3;87;5;4;2.290
2318525991;23/04/2016;5.622;4;1;2;15;6;4;2.831
2318525991;24/04/2016;12.856;10;3;6;40;16;9;3.595
2318525991;25/04/2016;1.026;1;0;0;6;0;0;2.781
2318525991;26/04/2016;12.722;10;7;2;78;6;4;2.938
2318525991;27/04/2016;5.727;4;1;2;16;7;4;3.775
2318525991;29/04/2016;2.704;2;1;1;13;1;1;4.478
2318525991;30/04/2016;1.206;1;0;0;3;1;1;3.588
2318525991;01/05/2016;13.192;10;4;6;48;9;7;3.447
2318525991;02/05/2016;8.592;6;3;3;36;5;4;3.883
2318525991;03/05/2016;7.345;6;2;4;24;7;5;2.892
2318525991;04/05/2016;6.096;5;2;4;19;6;5;3.874
2318525991;05/05/2016;1.552;1;1;0;6;1;1;2.328
2318525991;06/05/2016;9.945;7;3;4;28;10;7;2.450
2318525991;07/05/2016;9.185;7;2;5;22;6;9;1.812
2318525991;09/05/2016;15.724;12;7;5;79;9;7;1.678
2318525991;10/05/2016;744;1;0;0;4;0;0;3.975
2318525991;11/05/2016;2.293;2;1;0;9;2;1;2.075
4084563525;12/04/2016;4.024;3;1;2;10;5;2;3.006
4084563525;13/04/2016;5.742;4;3;2;36;3;1;3.675
4084563525;14/04/2016;16.318;12;8;5;76;6;9;3.804
4084563525;15/04/2016;12;0;0;0;0;0;0;1.908
4084563525;16/04/2016;13.026;10;7;2;69;6;4;3.207
4084563525;17/04/2016;16.869;13;9;3;104;4;4;3.579
4084563525;19/04/2016;16.368;12;8;4;80;9;6;1.652
4084563525;20/04/2016;13.257;10;3;7;31;11;14;4.079
4084563525;22/04/2016;14.550;11;5;6;58;11;9;2.430
4084563525;23/04/2016;15.944;12;7;5;80;6;9;2.066
4084563525;24/04/2016;4.938;4;1;3;12;4;4;2.690
4084563525;25/04/2016;12.337;9;3;6;31;13;10;2.690
4084563525;26/04/2016;4.752;4;2;2;26;4;2;2.601
4084563525;28/04/2016;10.502;8;6;2;67;5;2;4.447
4084563525;29/04/2016;1.305;1;0;0;3;1;1;1.611
4084563525;30/04/2016;13.955;10;5;6;49;14;8;3.469
4084563525;01/05/2016;2.328;2;1;0;11;1;1;3.641
4084563525;02/05/2016;16.731;13;5;7;57;10;10;4.021
4084563525;03/05/2016;16.589;12;5;8;46;16;12;3.637
4084563525;04/05/2016;7.203;5;3;2;32;6;3;2.603
