Id;Steps Day;Steps Hour;No of Steps
4388161847;17/04/2016; 19 ; 160 
4388161847;17/04/2016; 20 ; 398 
4388161847;17/04/2016; 21 ; 52 
4388161847;17/04/2016; 22 ; 165 
4388161847;17/04/2016; 23 ;  -  
4388161847;18/04/2016;  -  ;  -  
4388161847;18/04/2016; 1 ;  -  
4388161847;18/04/2016; 2 ;  -  
4388161847;18/04/2016; 3 ;  -  
4388161847;18/04/2016; 4 ;  -  
4388161847;18/04/2016; 5 ;  -  
4388161847;18/04/2016; 6 ; 195 
4388161847;18/04/2016; 7 ; 654 
4388161847;18/04/2016; 8 ; 200 
4388161847;18/04/2016; 9 ; 193 
4388161847;18/04/2016; 10 ; 495 
4388161847;18/04/2016; 11 ; 228 
4388161847;18/04/2016; 12 ; 232 
4388161847;18/04/2016; 13 ; 315 
4388161847;18/04/2016; 14 ; 169 
4388161847;18/04/2016; 15 ; 291 
4388161847;18/04/2016; 16 ; 3.253 
4388161847;18/04/2016; 17 ; 1.914 
4388161847;18/04/2016; 18 ; 871 
4388161847;18/04/2016; 19 ; 558 
4388161847;18/04/2016; 20 ; 1.387 
4388161847;18/04/2016; 21 ; 25 
4388161847;18/04/2016; 22 ; 11 
4388161847;18/04/2016; 23 ; 18 
4388161847;19/04/2016;  -  ;  -  
4388161847;19/04/2016; 1 ; 7 
4388161847;19/04/2016; 2 ;  -  
4388161847;19/04/2016; 3 ;  -  
4388161847;19/04/2016; 4 ; 75 
4388161847;19/04/2016; 5 ; 1.717 
4388161847;19/04/2016; 6 ; 2.438 
4388161847;19/04/2016; 7 ; 462 
4388161847;19/04/2016; 8 ; 237 
4388161847;19/04/2016; 9 ; 308 
4388161847;19/04/2016; 10 ; 488 
4388161847;19/04/2016; 11 ; 140 
4388161847;19/04/2016; 12 ; 420 
4388161847;19/04/2016; 13 ; 179 
4388161847;19/04/2016; 14 ; 338 
4388161847;19/04/2016; 15 ; 150 
4388161847;19/04/2016; 16 ; 1.053 
4388161847;19/04/2016; 17 ; 544 
4388161847;19/04/2016; 18 ; 391 
4388161847;19/04/2016; 19 ; 91 
4388161847;19/04/2016; 20 ; 553 
4388161847;19/04/2016; 21 ; 561 
4388161847;19/04/2016; 22 ; 23 
4388161847;19/04/2016; 23 ; 6 
4388161847;20/04/2016;  -  ;  -  
4388161847;20/04/2016; 1 ; 17 
4388161847;20/04/2016; 2 ;  -  
4388161847;20/04/2016; 3 ;  -  
4388161847;20/04/2016; 4 ; 13 
4388161847;20/04/2016; 5 ; 1.079 
4388161847;20/04/2016; 6 ; 2.114 
4388161847;20/04/2016; 7 ; 257 
4388161847;20/04/2016; 8 ; 189 
4388161847;20/04/2016; 9 ; 122 
4388161847;20/04/2016; 10 ; 554 
4388161847;20/04/2016; 11 ; 162 
4388161847;20/04/2016; 12 ; 413 
4388161847;20/04/2016; 13 ; 344 
4388161847;20/04/2016; 14 ;  -  
4388161847;20/04/2016; 15 ; 334 
4388161847;20/04/2016; 16 ; 870 
4388161847;20/04/2016; 17 ; 1.656 
4388161847;20/04/2016; 18 ; 176 
4388161847;20/04/2016; 19 ; 1.713 
4388161847;20/04/2016; 20 ; 440 
4388161847;20/04/2016; 21 ; 80 
4388161847;20/04/2016; 22 ; 20 
4388161847;20/04/2016; 23 ;  -  
4388161847;21/04/2016;  -  ;  -  
4388161847;21/04/2016; 1 ; 6 
4388161847;21/04/2016; 2 ; 16 
4388161847;21/04/2016; 3 ;  -  
4388161847;21/04/2016; 4 ;  -  
4388161847;21/04/2016; 5 ; 603 
4388161847;21/04/2016; 6 ; 1.437 
4388161847;21/04/2016; 7 ; 325 
4388161847;21/04/2016; 8 ; 222 
4388161847;21/04/2016; 9 ; 35 
4388161847;21/04/2016; 10 ; 443 
4388161847;21/04/2016; 11 ; 249 
4388161847;21/04/2016; 12 ; 464 
4388161847;21/04/2016; 13 ; 190 
4388161847;21/04/2016; 14 ; 177 
4388161847;21/04/2016; 15 ; 195 
4388161847;21/04/2016; 16 ; 1.068 
4388161847;21/04/2016; 17 ; 95 
4388161847;21/04/2016; 18 ; 1.616 
4388161847;21/04/2016; 19 ; 1.488 
4388161847;21/04/2016; 20 ; 1.394 
4388161847;21/04/2016; 21 ; 32 
4388161847;21/04/2016; 22 ;  -  
4388161847;21/04/2016; 23 ;  -  
4388161847;22/04/2016;  -  ;  -  
4388161847;22/04/2016; 1 ;  -  
4388161847;22/04/2016; 2 ;  -  
4388161847;22/04/2016; 3 ;  -  
4388161847;22/04/2016; 4 ;  -  
4388161847;22/04/2016; 5 ;  -  
4388161847;22/04/2016; 6 ; 528 
4388161847;22/04/2016; 7 ; 619 
4388161847;22/04/2016; 8 ; 2.503 
4388161847;22/04/2016; 9 ; 2.203 
4388161847;22/04/2016; 10 ; 1.035 
4388161847;22/04/2016; 11 ; 56 
4388161847;22/04/2016; 12 ; 409 
4388161847;22/04/2016; 13 ; 9 
4388161847;22/04/2016; 14 ; 150 
4388161847;22/04/2016; 15 ; 542 
4388161847;22/04/2016; 16 ; 9 
4388161847;22/04/2016; 17 ; 338 
4388161847;22/04/2016; 18 ; 2.985 
4388161847;22/04/2016; 19 ; 355 
4388161847;22/04/2016; 20 ; 192 
4388161847;22/04/2016; 21 ;  -  
4388161847;22/04/2016; 22 ; 197 
4388161847;22/04/2016; 23 ; 9 
4388161847;23/04/2016;  -  ; 22 
4388161847;23/04/2016; 1 ;  -  
4388161847;23/04/2016; 2 ;  -  
4388161847;23/04/2016; 3 ; 4 
4388161847;23/04/2016; 4 ;  -  
4388161847;23/04/2016; 5 ;  -  
4388161847;23/04/2016; 6 ; 42 
4388161847;23/04/2016; 7 ; 14 
4388161847;23/04/2016; 8 ; 71 
4388161847;23/04/2016; 9 ; 6 
4388161847;23/04/2016; 10 ; 829 
4388161847;23/04/2016; 11 ; 1.343 
4388161847;23/04/2016; 12 ; 863 
4388161847;23/04/2016; 13 ; 2.925 
4388161847;23/04/2016; 14 ; 5.237 
4388161847;23/04/2016; 15 ; 575 
4388161847;23/04/2016; 16 ; 39 
4388161847;23/04/2016; 17 ; 30 
4388161847;23/04/2016; 18 ; 574 
4388161847;23/04/2016; 19 ; 181 
4388161847;23/04/2016; 20 ; 106 
4388161847;23/04/2016; 21 ; 24 
4388161847;23/04/2016; 22 ; 347 
4388161847;23/04/2016; 23 ; 4 
4388161847;24/04/2016;  -  ; 9 
4388161847;24/04/2016; 1 ; 14 
4388161847;24/04/2016; 2 ;  -  
4388161847;24/04/2016; 3 ; 9 
4388161847;24/04/2016; 4 ;  -  
4388161847;24/04/2016; 5 ; 9 
4388161847;24/04/2016; 6 ; 420 
4388161847;24/04/2016; 7 ; 22 
4388161847;24/04/2016; 8 ; 312 
4388161847;24/04/2016; 9 ;  -  
4388161847;24/04/2016; 10 ; 253 
4388161847;24/04/2016; 11 ; 72 
4388161847;24/04/2016; 12 ; 939 
4388161847;24/04/2016; 13 ; 966 
4388161847;24/04/2016; 14 ; 2.228 
4388161847;24/04/2016; 15 ; 1.708 
4388161847;24/04/2016; 16 ; 28 
4388161847;24/04/2016; 17 ;  -  
4388161847;24/04/2016; 18 ; 613 
4388161847;24/04/2016; 19 ; 215 
4388161847;24/04/2016; 20 ; 2.235 
4388161847;24/04/2016; 21 ; 191 
4388161847;24/04/2016; 22 ;  -  
4388161847;24/04/2016; 23 ;  -  
4388161847;25/04/2016;  -  ;  -  
4388161847;25/04/2016; 1 ;  -  
4388161847;25/04/2016; 2 ;  -  
4388161847;25/04/2016; 3 ;  -  
4388161847;25/04/2016; 4 ;  -  
4388161847;25/04/2016; 5 ; 595 
4388161847;25/04/2016; 6 ; 659 
4388161847;25/04/2016; 7 ; 826 
4388161847;25/04/2016; 8 ; 104 
4388161847;25/04/2016; 9 ; 474 
4388161847;25/04/2016; 10 ; 262 
4388161847;25/04/2016; 11 ; 459 
4388161847;25/04/2016; 12 ; 335 
4388161847;25/04/2016; 13 ; 189 
4388161847;25/04/2016; 14 ; 295 
4388161847;25/04/2016; 15 ; 455 
4388161847;25/04/2016; 16 ; 981 
4388161847;25/04/2016; 17 ; 2.238 
4388161847;25/04/2016; 18 ; 667 
4388161847;25/04/2016; 19 ; 1.501 
4388161847;25/04/2016; 20 ; 2.349 
4388161847;25/04/2016; 21 ; 511 
4388161847;25/04/2016; 22 ; 46 
4388161847;25/04/2016; 23 ; 15 
4388161847;26/04/2016;  -  ;  -  
4388161847;26/04/2016; 1 ;  -  
4388161847;26/04/2016; 2 ; 4 
4388161847;26/04/2016; 3 ; 11 
4388161847;26/04/2016; 4 ; 14 
4388161847;26/04/2016; 5 ; 838 
4388161847;26/04/2016; 6 ; 2.662 
4388161847;26/04/2016; 7 ; 630 
4388161847;26/04/2016; 8 ; 122 
4388161847;26/04/2016; 9 ; 407 
4388161847;26/04/2016; 10 ; 631 
4388161847;26/04/2016; 11 ; 383 
4388161847;26/04/2016; 12 ; 414 
4388161847;26/04/2016; 13 ; 279 
4388161847;26/04/2016; 14 ; 369 
4388161847;26/04/2016; 15 ; 435 
4388161847;26/04/2016; 16 ; 571 
4388161847;26/04/2016; 17 ; 1.046 
4388161847;26/04/2016; 18 ; 219 
4388161847;26/04/2016; 19 ; 74 
4388161847;26/04/2016; 20 ; 320 
4388161847;26/04/2016; 21 ; 15 
4388161847;26/04/2016; 22 ; 6 
4388161847;26/04/2016; 23 ; 11 
4388161847;27/04/2016;  -  ; 7 
4388161847;27/04/2016; 1 ; 12 
4388161847;27/04/2016; 2 ; 41 
4388161847;27/04/2016; 3 ; 8 
4388161847;27/04/2016; 4 ;  -  
4388161847;27/04/2016; 5 ; 329 
4388161847;27/04/2016; 6 ; 939 
4388161847;27/04/2016; 7 ; 225 
4388161847;27/04/2016; 8 ; 156 
4388161847;27/04/2016; 9 ; 145 
4388161847;27/04/2016; 10 ; 450 
4388161847;27/04/2016; 11 ; 496 
4388161847;27/04/2016; 12 ; 516 
4388161847;27/04/2016; 13 ; 28 
4388161847;27/04/2016; 14 ; 347 
4388161847;27/04/2016; 15 ; 284 
4388161847;27/04/2016; 16 ; 856 
4388161847;27/04/2016; 17 ; 1.183 
4388161847;27/04/2016; 18 ; 4.037 
4388161847;27/04/2016; 19 ; 447 
4388161847;27/04/2016; 20 ; 357 
4388161847;27/04/2016; 21 ; 304 
4388161847;27/04/2016; 22 ; 12 
4388161847;27/04/2016; 23 ; 14 
4388161847;28/04/2016;  -  ;  -  
4388161847;28/04/2016; 1 ;  -  
4388161847;28/04/2016; 2 ; 10 
4388161847;28/04/2016; 3 ;  -  
4388161847;28/04/2016; 4 ; 8 
4388161847;28/04/2016; 5 ; 1.305 
4388161847;28/04/2016; 6 ; 2.267 
4388161847;28/04/2016; 7 ; 733 
4388161847;28/04/2016; 8 ; 265 
4388161847;28/04/2016; 9 ; 52 
4388161847;28/04/2016; 10 ; 491 
4388161847;28/04/2016; 11 ; 593 
4388161847;28/04/2016; 12 ; 243 
4388161847;28/04/2016; 13 ; 301 
4388161847;28/04/2016; 14 ; 173 
4388161847;28/04/2016; 15 ; 191 
4388161847;28/04/2016; 16 ; 1.251 
4388161847;28/04/2016; 17 ; 1.180 
4388161847;28/04/2016; 18 ; 680 
4388161847;28/04/2016; 19 ; 178 
4388161847;28/04/2016; 20 ; 153 
4388161847;28/04/2016; 21 ;  -  
4388161847;28/04/2016; 22 ;  -  
4388161847;28/04/2016; 23 ;  -  
4388161847;29/04/2016;  -  ;  -  
4388161847;29/04/2016; 1 ;  -  
4388161847;29/04/2016; 2 ;  -  
4388161847;29/04/2016; 3 ;  -  
4388161847;29/04/2016; 4 ;  -  
4388161847;29/04/2016; 5 ; 1.015 
4388161847;29/04/2016; 6 ; 2.168 
4388161847;29/04/2016; 7 ; 795 
4388161847;29/04/2016; 8 ; 178 
4388161847;29/04/2016; 9 ; 242 
4388161847;29/04/2016; 10 ; 306 
4388161847;29/04/2016; 11 ; 210 
4388161847;29/04/2016; 12 ; 355 
4388161847;29/04/2016; 13 ; 316 
4388161847;29/04/2016; 14 ; 543 
4388161847;29/04/2016; 15 ; 25 
4388161847;29/04/2016; 16 ; 44 
4388161847;29/04/2016; 17 ; 894 
4388161847;29/04/2016; 18 ; 726 
4388161847;29/04/2016; 19 ; 162 
4388161847;29/04/2016; 20 ; 946 
4388161847;29/04/2016; 21 ; 45 
4388161847;29/04/2016; 22 ; 246 
4388161847;29/04/2016; 23 ; 16 
4388161847;30/04/2016;  -  ; 6 
4388161847;30/04/2016; 1 ; 7 
4388161847;30/04/2016; 2 ; 11 
4388161847;30/04/2016; 3 ; 11 
4388161847;30/04/2016; 4 ;  -  
4388161847;30/04/2016; 5 ; 24 
4388161847;30/04/2016; 6 ; 185 
4388161847;30/04/2016; 7 ; 189 
4388161847;30/04/2016; 8 ;  -  
4388161847;30/04/2016; 9 ; 1.349 
4388161847;30/04/2016; 10 ; 247 
4388161847;30/04/2016; 11 ; 2.916 
4388161847;30/04/2016; 12 ; 2.355 
4388161847;30/04/2016; 13 ; 1.073 
4388161847;30/04/2016; 14 ; 35 
4388161847;30/04/2016; 15 ; 134 
4388161847;30/04/2016; 16 ; 1.016 
4388161847;30/04/2016; 17 ; 269 
4388161847;30/04/2016; 18 ; 746 
4388161847;30/04/2016; 19 ; 328 
4388161847;30/04/2016; 20 ; 1.245 
4388161847;30/04/2016; 21 ; 353 
4388161847;30/04/2016; 22 ; 11 
4388161847;30/04/2016; 23 ; 23 
4388161847;01/05/2016;  -  ; 20 
4388161847;01/05/2016; 1 ; 51 
4388161847;01/05/2016; 2 ;  -  
4388161847;01/05/2016; 3 ; 5 
4388161847;01/05/2016; 4 ;  -  
4388161847;01/05/2016; 5 ;  -  
4388161847;01/05/2016; 6 ;  -  
4388161847;01/05/2016; 7 ; 21 
4388161847;01/05/2016; 8 ; 2.564 
4388161847;01/05/2016; 9 ; 201 
4388161847;01/05/2016; 10 ; 1.238 
4388161847;01/05/2016; 11 ; 846 
4388161847;01/05/2016; 12 ; 914 
4388161847;01/05/2016; 13 ; 904 
4388161847;01/05/2016; 14 ; 21 
4388161847;01/05/2016; 15 ; 1.214 
4388161847;01/05/2016; 16 ; 362 
4388161847;01/05/2016; 17 ; 477 
4388161847;01/05/2016; 18 ; 142 
4388161847;01/05/2016; 19 ; 831 
4388161847;01/05/2016; 20 ; 181 
4388161847;01/05/2016; 21 ; 78 
4388161847;01/05/2016; 22 ; 185 
4388161847;01/05/2016; 23 ;  -  
4388161847;02/05/2016;  -  ; 73 
4388161847;02/05/2016; 1 ; 9 
4388161847;02/05/2016; 2 ;  -  
4388161847;02/05/2016; 3 ;  -  
4388161847;02/05/2016; 4 ;  -  
4388161847;02/05/2016; 5 ; 137 
4388161847;02/05/2016; 6 ; 712 
4388161847;02/05/2016; 7 ; 698 
4388161847;02/05/2016; 8 ; 130 
4388161847;02/05/2016; 9 ; 201 
4388161847;02/05/2016; 10 ; 411 
4388161847;02/05/2016; 11 ; 231 
4388161847;02/05/2016; 12 ; 437 
4388161847;02/05/2016; 13 ; 201 
4388161847;02/05/2016; 14 ; 139 
4388161847;02/05/2016; 15 ; 180 
4388161847;02/05/2016; 16 ; 915 
4388161847;02/05/2016; 17 ; 665 
4388161847;02/05/2016; 18 ; 4.273 
4388161847;02/05/2016; 19 ; 322 
4388161847;02/05/2016; 20 ; 181 
4388161847;02/05/2016; 21 ; 181 
4388161847;02/05/2016; 22 ;  -  
4388161847;02/05/2016; 23 ;  -  
4388161847;03/05/2016;  -  ;  -  
4388161847;03/05/2016; 1 ;  -  
4388161847;03/05/2016; 2 ;  -  
4388161847;03/05/2016; 3 ;  -  
4388161847;03/05/2016; 4 ;  -  
4388161847;03/05/2016; 5 ; 1.620 
4388161847;03/05/2016; 6 ; 2.252 
4388161847;03/05/2016; 7 ; 457 
4388161847;03/05/2016; 8 ; 255 
4388161847;03/05/2016; 9 ; 530 
4388161847;03/05/2016; 10 ; 232 
4388161847;03/05/2016; 11 ; 403 
4388161847;03/05/2016; 12 ; 513 
4388161847;03/05/2016; 13 ; 91 
4388161847;03/05/2016; 14 ; 257 
4388161847;03/05/2016; 15 ; 195 
4388161847;03/05/2016; 16 ; 941 
4388161847;03/05/2016; 17 ; 1.139 
4388161847;03/05/2016; 18 ; 1.968 
4388161847;03/05/2016; 19 ; 1.228 
4388161847;03/05/2016; 20 ; 325 
4388161847;03/05/2016; 21 ; 313 
4388161847;03/05/2016; 22 ;  -  
4388161847;03/05/2016; 23 ; 8 
4388161847;04/05/2016;  -  ; 12 
4388161847;04/05/2016; 1 ;  -  
4388161847;04/05/2016; 2 ; 49 
4388161847;04/05/2016; 3 ;  -  
4388161847;04/05/2016; 4 ;  -  
4388161847;04/05/2016; 5 ; 803 
4388161847;04/05/2016; 6 ; 1.720 
4388161847;04/05/2016; 7 ; 707 
4388161847;04/05/2016; 8 ; 216 
4388161847;04/05/2016; 9 ; 391 
4388161847;04/05/2016; 10 ; 554 
4388161847;04/05/2016; 11 ; 420 
4388161847;04/05/2016; 12 ; 537 
4388161847;04/05/2016; 13 ; 188 
4388161847;04/05/2016; 14 ; 223 
4388161847;04/05/2016; 15 ; 161 
4388161847;04/05/2016; 16 ; 1.022 
4388161847;04/05/2016; 17 ; 3.803 
4388161847;04/05/2016; 18 ; 764 
4388161847;04/05/2016; 19 ; 370 
4388161847;04/05/2016; 20 ; 371 
4388161847;04/05/2016; 21 ;  -  
4388161847;04/05/2016; 22 ; 64 
4388161847;04/05/2016; 23 ;  -  
4388161847;05/05/2016;  -  ;  -  
4388161847;05/05/2016; 1 ;  -  
4388161847;05/05/2016; 2 ; 11 
4388161847;05/05/2016; 3 ; 36 
4388161847;05/05/2016; 4 ;  -  
4388161847;05/05/2016; 5 ; 582 
4388161847;05/05/2016; 6 ; 2.160 
4388161847;05/05/2016; 7 ; 488 
4388161847;05/05/2016; 8 ; 381 
4388161847;05/05/2016; 9 ; 44 
4388161847;05/05/2016; 10 ; 408 
4388161847;05/05/2016; 11 ; 344 
4388161847;05/05/2016; 12 ; 557 
4388161847;05/05/2016; 13 ; 130 
4388161847;05/05/2016; 14 ; 241 
4388161847;05/05/2016; 15 ; 416 
4388161847;05/05/2016; 16 ; 1.259 
4388161847;05/05/2016; 17 ; 1.388 
4388161847;05/05/2016; 18 ; 387 
4388161847;05/05/2016; 19 ; 534 
4388161847;05/05/2016; 20 ; 237 
4388161847;05/05/2016; 21 ;  -  
4388161847;05/05/2016; 22 ;  -  
4388161847;05/05/2016; 23 ;  -  
4388161847;06/05/2016;  -  ;  -  
4388161847;06/05/2016; 1 ;  -  
4388161847;06/05/2016; 2 ;  -  
4388161847;06/05/2016; 3 ; 263 
4388161847;06/05/2016; 4 ; 441 
4388161847;06/05/2016; 5 ; 2.844 
4388161847;06/05/2016; 6 ; 1.560 
4388161847;06/05/2016; 7 ; 712 
4388161847;06/05/2016; 8 ; 213 
4388161847;06/05/2016; 9 ; 258 
4388161847;06/05/2016; 10 ; 787 
4388161847;06/05/2016; 11 ; 302 
4388161847;06/05/2016; 12 ; 255 
4388161847;06/05/2016; 13 ; 158 
4388161847;06/05/2016; 14 ; 211 
4388161847;06/05/2016; 15 ; 430 
4388161847;06/05/2016; 16 ; 524 
4388161847;06/05/2016; 17 ; 19 
4388161847;06/05/2016; 18 ; 442 
4388161847;06/05/2016; 19 ; 92 
4388161847;06/05/2016; 20 ; 2.715 
4388161847;06/05/2016; 21 ; 936 
4388161847;06/05/2016; 22 ; 13 
4388161847;06/05/2016; 23 ;  -  
4388161847;07/05/2016;  -  ; 6 
4388161847;07/05/2016; 1 ; 26 
4388161847;07/05/2016; 2 ;  -  
4388161847;07/05/2016; 3 ;  -  
4388161847;07/05/2016; 4 ;  -  
4388161847;07/05/2016; 5 ;  -  
4388161847;07/05/2016; 6 ;  -  
4388161847;07/05/2016; 7 ; 4 
4388161847;07/05/2016; 8 ; 947 
4388161847;07/05/2016; 9 ; 3.345 
4388161847;07/05/2016; 10 ; 650 
4388161847;07/05/2016; 11 ; 1.972 
4388161847;07/05/2016; 12 ; 4.167 
4388161847;07/05/2016; 13 ; 695 
4388161847;07/05/2016; 14 ;  -  
4388161847;07/05/2016; 15 ; 149 
4388161847;07/05/2016; 16 ; 3.735 
4388161847;07/05/2016; 17 ; 1.838 
4388161847;07/05/2016; 18 ; 676 
4388161847;07/05/2016; 19 ; 1.853 
4388161847;07/05/2016; 20 ; 1.991 
4388161847;07/05/2016; 21 ; 413 
4388161847;07/05/2016; 22 ; 287 
4388161847;07/05/2016; 23 ; 16 
4388161847;08/05/2016;  -  ; 10 
4388161847;08/05/2016; 1 ;  -  
4388161847;08/05/2016; 2 ; 9 
4388161847;08/05/2016; 3 ;  -  
4388161847;08/05/2016; 4 ;  -  
4388161847;08/05/2016; 5 ;  -  
4388161847;08/05/2016; 6 ;  -  
4388161847;08/05/2016; 7 ;  -  
4388161847;08/05/2016; 8 ; 292 
4388161847;08/05/2016; 9 ; 304 
4388161847;08/05/2016; 10 ; 2.772 
4388161847;08/05/2016; 11 ;  -  
4388161847;08/05/2016; 12 ; 393 
4388161847;08/05/2016; 13 ; 3.075 
4388161847;08/05/2016; 14 ; 1.304 
4388161847;08/05/2016; 15 ; 381 
4388161847;08/05/2016; 16 ; 133 
4388161847;08/05/2016; 17 ; 951 
4388161847;08/05/2016; 18 ; 256 
4388161847;08/05/2016; 19 ; 4.770 
4388161847;08/05/2016; 20 ; 2.503 
4388161847;08/05/2016; 21 ; 145 
4388161847;08/05/2016; 22 ;  -  
4388161847;08/05/2016; 23 ;  -  
4388161847;09/05/2016;  -  ;  -  
4388161847;09/05/2016; 1 ;  -  
4388161847;09/05/2016; 2 ;  -  
4388161847;09/05/2016; 3 ;  -  
4388161847;09/05/2016; 4 ;  -  
4388161847;09/05/2016; 5 ; 611 
4388161847;09/05/2016; 6 ; 1.558 
4388161847;09/05/2016; 7 ; 556 
4388161847;09/05/2016; 8 ; 223 
4388161847;09/05/2016; 9 ; 269 
4388161847;09/05/2016; 10 ; 319 
4388161847;09/05/2016; 11 ; 373 
4388161847;09/05/2016; 12 ; 373 
4388161847;09/05/2016; 13 ; 198 
4388161847;09/05/2016; 14 ; 117 
4388161847;09/05/2016; 15 ; 372 
4388161847;09/05/2016; 16 ; 914 
4388161847;09/05/2016; 17 ; 953 
4388161847;09/05/2016; 18 ; 989 
4388161847;09/05/2016; 19 ; 2.188 
4388161847;09/05/2016; 20 ; 119 
4388161847;09/05/2016; 21 ; 43 
4388161847;09/05/2016; 22 ; 28 
4388161847;09/05/2016; 23 ; 15 
4388161847;10/05/2016;  -  ; 8 
4388161847;10/05/2016; 1 ;  -  
4388161847;10/05/2016; 2 ; 8 
4388161847;10/05/2016; 3 ; 12 
4388161847;10/05/2016; 4 ;  -  
4388161847;10/05/2016; 5 ; 1.887 
4388161847;10/05/2016; 6 ; 1.533 
4388161847;10/05/2016; 7 ; 336 
4388161847;10/05/2016; 8 ; 920 
4388161847;10/05/2016; 9 ; 36 
4388161847;10/05/2016; 10 ; 285 
4388161847;10/05/2016; 11 ; 586 
4388161847;10/05/2016; 12 ; 248 
4388161847;10/05/2016; 13 ; 416 
4388161847;10/05/2016; 14 ; 126 
4388161847;10/05/2016; 15 ; 295 
4388161847;10/05/2016; 16 ; 76 
4388161847;10/05/2016; 17 ; 1.078 
4388161847;10/05/2016; 18 ; 721 
4388161847;10/05/2016; 19 ; 1.430 
4388161847;10/05/2016; 20 ; 298 
4388161847;10/05/2016; 21 ;  -  
4388161847;10/05/2016; 22 ;  -  
4388161847;10/05/2016; 23 ;  -  
4388161847;11/05/2016;  -  ;  -  
4388161847;11/05/2016; 1 ;  -  
4388161847;11/05/2016; 2 ;  -  
4388161847;11/05/2016; 3 ;  -  
4388161847;11/05/2016; 4 ; 4 
4388161847;11/05/2016; 5 ; 591 
4388161847;11/05/2016; 6 ; 1.938 
4388161847;11/05/2016; 7 ; 747 
4388161847;11/05/2016; 8 ; 364 
4388161847;11/05/2016; 9 ; 175 
4388161847;11/05/2016; 10 ; 642 
4388161847;11/05/2016; 11 ; 252 
4388161847;11/05/2016; 12 ; 566 
4388161847;11/05/2016; 13 ; 458 
4388161847;11/05/2016; 14 ; 147 
4388161847;11/05/2016; 15 ; 365 
4388161847;11/05/2016; 16 ; 1.050 
4388161847;11/05/2016; 17 ; 1.280 
4388161847;11/05/2016; 18 ; 310 
4388161847;11/05/2016; 19 ; 688 
4388161847;11/05/2016; 20 ; 624 
4388161847;11/05/2016; 21 ;  -  
4388161847;11/05/2016; 22 ;  -  
4388161847;11/05/2016; 23 ;  -  
4388161847;12/05/2016;  -  ;  -  
4388161847;12/05/2016; 1 ;  -  
4388161847;12/05/2016; 2 ;  -  
4388161847;12/05/2016; 3 ;  -  
4388161847;12/05/2016; 4 ;  -  
4388161847;12/05/2016; 5 ;  -  
4388161847;12/05/2016; 6 ; 161 
4388161847;12/05/2016; 7 ; 594 
4388161847;12/05/2016; 8 ; 120 
4388161847;12/05/2016; 9 ; 186 
4388161847;12/05/2016; 10 ; 182 
4388161847;12/05/2016; 11 ; 398 
4388161847;12/05/2016; 12 ; 799 
4388161847;12/05/2016; 13 ; 326 
4388161847;12/05/2016; 14 ; 313 
4445114986;12/04/2016;  -  ;  -  
4445114986;12/04/2016; 1 ; 88 
4445114986;12/04/2016; 2 ;  -  
4445114986;12/04/2016; 3 ; 42 
4445114986;12/04/2016; 4 ; 15 
4445114986;12/04/2016; 5 ;  -  
4445114986;12/04/2016; 6 ;  -  
4445114986;12/04/2016; 7 ; 73 
4445114986;12/04/2016; 8 ; 60 
4445114986;12/04/2016; 9 ;  -  
4445114986;12/04/2016; 10 ; 6 
4445114986;12/04/2016; 11 ; 171 
4445114986;12/04/2016; 12 ; 197 
4445114986;12/04/2016; 13 ; 436 
4445114986;12/04/2016; 14 ; 81 
4445114986;12/04/2016; 15 ; 332 
4445114986;12/04/2016; 16 ; 399 
4445114986;12/04/2016; 17 ; 400 
4445114986;12/04/2016; 18 ; 100 
4445114986;12/04/2016; 19 ; 321 
4445114986;12/04/2016; 20 ; 401 
4445114986;12/04/2016; 21 ; 134 
4445114986;12/04/2016; 22 ;  -  
4445114986;12/04/2016; 23 ; 20 
4445114986;13/04/2016;  -  ;  -  
4445114986;13/04/2016; 1 ;  -  
4445114986;13/04/2016; 2 ;  -  
4445114986;13/04/2016; 3 ;  -  
4445114986;13/04/2016; 4 ; 50 
4445114986;13/04/2016; 5 ;  -  
4445114986;13/04/2016; 6 ;  -  
4445114986;13/04/2016; 7 ; 33 
4445114986;13/04/2016; 8 ;  -  
4445114986;13/04/2016; 9 ; 14 
4445114986;13/04/2016; 10 ;  -  
4445114986;13/04/2016; 11 ; 157 
4445114986;13/04/2016; 12 ; 178 
4445114986;13/04/2016; 13 ; 101 
4445114986;13/04/2016; 14 ; 166 
4445114986;13/04/2016; 15 ; 214 
4445114986;13/04/2016; 16 ; 254 
4445114986;13/04/2016; 17 ; 440 
4445114986;13/04/2016; 18 ; 410 
4445114986;13/04/2016; 19 ; 82 
4445114986;13/04/2016; 20 ; 243 
4445114986;13/04/2016; 21 ; 48 
4445114986;13/04/2016; 22 ; 195 
4445114986;13/04/2016; 23 ; 376 
4445114986;14/04/2016;  -  ; 173 
4445114986;14/04/2016; 1 ; 56 
4445114986;14/04/2016; 2 ; 109 
4445114986;14/04/2016; 3 ;  -  
4445114986;14/04/2016; 4 ;  -  
4445114986;14/04/2016; 5 ; 8 
4445114986;14/04/2016; 6 ;  -  
4445114986;14/04/2016; 7 ;  -  
4445114986;14/04/2016; 8 ;  -  
4445114986;14/04/2016; 9 ; 13 
4445114986;14/04/2016; 10 ;  -  
4445114986;14/04/2016; 11 ; 31 
4445114986;14/04/2016; 12 ; 164 
