timestamp,equipment_id,site_id,temperature,vibration,engine_hours,fault_code,gps_lat,gps_lon
2024-04-24 02:20:00,CRU003,NSW001,118.6,8.89,17437.13,,,
2024-04-24 02:25:00,CRU003,QLD001,108.2,13.27,17437.19,CRITICAL_ENGINE,,
2024-04-24 02:30:00,TRK008,QLD001,,10.91,17431.56,,,
2024-04-24 02:35:00,TRK010,WA001,,14.82,17437.87,,-22.352320921251426,117.11450631488945
2024-04-24 02:40:00,TRK014,QLD001,,21.87,17435.11,,,
2024-04-24 02:45:00,EXC002,NSW001,101.8,15.56,17441.27,WARN_TEMP,-32.45129674598798,151.24166542988843
2024-04-24 02:50:00,TRK003,NSW001,,14.06,17442.76,CRITICAL_ENGINE,-32.4654571891928,151.23882413768976
2024-04-24 02:55:00,TRK008,QLD001,90.0,6.86,17437.27,CRITICAL_ENGINE,,
2024-04-24 03:00:00,EXC001,QLD001,86.0,11.55,17442.4,WARN_VIB,,
2024-04-24 03:05:00,CNV002,NSW001,102.1,28.55,17436.78,,,
2024-04-24 03:10:00,TRK009,NSW001,94.2,8.67,17438.65,WARN_TEMP,-32.45334805852227,151.2322318854527
2024-04-24 03:15:00,TRK006,WA001,,109.15,17439.96,CRITICAL_ENGINE,-22.342591388501344,117.13062848433482
2024-04-24 03:20:00,TRK013,WA001,116.9,19.6,17438.45,,-22.337081814967807,117.1274652381618
2024-04-24 03:20:00,CRU003,NSW001,85.6,26.58,17440.35,CRITICAL_ENGINE,,
2024-04-24 03:30:00,TRK013,WA001,,110.83,17439.77,,-22.340342109750186,117.13074503811056
2024-04-24 03:35:00,EXC002,NSW001,,8.09,17441.34,,-32.46144133307018,151.22777084519305
2024-04-24 03:40:00,TRK007,QLD001,,11.44,17445.86,WARN_VIB,,
2024-04-24 03:45:00,CRU002,NSW001,87.6,27.37,17440.49,WARN_VIB,,
2024-04-24 03:50:00,CRU001,QLD001,94.6,7.05,17442.03,CRITICAL_ENGINE,,
2024-04-24 03:55:00,TRK008,WA001,95.8,15.14,17443.95,,-22.34299607982091,117.13309245804481
2024-04-24 04:00:00,CRU002,WA001,,11.12,17443.19,,,
2024-04-24 04:05:00,TRK009,QLD001,,11.22,17445.79,,,
2024-04-24 04:10:00,CNV002,WA001,,20.88,17450.57,CRITICAL_ENGINE,,
2024-04-24 04:15:00,EXC002,QLD001,,15.7,17443.92,,,
2024-04-24 04:20:00,CRU001,QLD001,89.7,5.38,17445.96,,,
2024-04-24 04:25:00,TRK002,NSW001,,22.35,17452.18,WARN_VIB,-32.44718497539155,151.23626670669472
2024-04-24 04:30:00,TRK003,NSW001,109.2,10.72,17448.74,WARN_VIB,-32.46261381016566,151.2287279931532
2024-04-24 04:35:00,TRK010,QLD001,82.7,19.4,17451.29,CRITICAL_ENGINE,,
2024-04-24 04:40:00,CRU002,NSW001,,18.04,17447.93,,,
2024-04-24 04:45:00,TRK003,NSW001,185,24.08,17449.11,,-32.46521685005053,151.2365697771839
2024-04-24 04:50:00,TRK015,QLD001,101.1,21.4,17452.08,,,
2024-04-24 04:55:00,TRK003,WA001,67.2,27.88,17450.12,,-22.35365804078289,117.12902051405645
2024-04-24 05:00:00,EXC003,NSW001,86.1,17.98,17449.41,,-32.45920719799732,151.2416575160442
2024-04-24 05:05:00,CNV002,NSW001,,9.8,17447.66,CRITICAL_ENGINE,,
2024-04-24 05:10:00,TRK008,NSW001,,114.87,17455.21,,-32.456452269886576,151.2413159126033
2024-04-24 05:15:00,TRK013,WA001,,9.91,17456.05,,-22.337314437699344,117.12768707629715
2024-04-24 05:20:00,CRU001,NSW001,,11.35,17452.98,,,
2024-04-24 05:25:00,TRK002,NSW001,95.0,18.17,17456.49,,-32.45854366662659,151.23840391969412
2024-04-24 05:30:00,EXC001,NSW001,88.3,5.48,17455.09,CRITICAL_ENGINE,-32.4657605957401,151.23472853686465
2024-04-24 05:35:00,TRK008,WA001,,19.86,17452.61,WARN_VIB,-22.352383796722005,117.12119221919032
2024-04-24 05:40:00,EXC005,NSW001,,8.7,17451.49,WARN_VIB,-32.457726598867104,151.23775870632565
2024-04-24 05:45:00,TRK008,WA001,,27.19,17458.83,,-22.34951212349038,117.13297834229772
2024-04-24 05:50:00,CNV003,NSW001,106.9,6.36,17454.09,,,
2024-04-24 05:55:00,CRU003,WA001,113.9,13.69,17458.54,,,
2024-04-24 06:00:00,TRK003,NSW001,107.4,20.31,17452.56,,-32.44782945732092,151.2362804548076
2024-04-24 06:05:00,EXC004,QLD001,85.8,25.12,17453.31,,,
2024-04-24 06:10:00,TRK013,WA001,118.5,6.29,17455.27,,-22.340706983668262,117.12898959956401
2024-04-24 06:15:00,TRK013,QLD001,,21.05,17458.42,,,
2024-04-24 06:20:00,TRK012,QLD001,111.3,29.14,17459.16,WARN_VIB,,
2024-04-24 06:25:00,EXC001,QLD001,,23.91,17456.06,,,
2024-04-24 06:30:00,TRK002,WA001,,20.32,17463.69,,-22.350359199688544,117.13335115979028
2024-04-24 06:35:00,EXC006,NSW001,66.9,20.01,17457.83,WARN_VIB,-32.44984991116011,151.2380824207389
2024-04-24 06:40:00,CRU001,NSW001,101.1,8.47,17464.19,,,
2024-04-24 06:45:00,CRU001,QLD001,,22.33,17460.57,WARN_VIB,,
2024-04-24 06:50:00,TRK010,QLD001,,8.79,17466.94,,,
2024-04-24 06:55:00,TRK012,NSW001,114.2,9.92,17464.13,CRITICAL_ENGINE,-32.46211492680721,151.23270918792818
2024-04-24 07:00:00,TRK010,QLD001,111.1,8.43,17465.17,CRITICAL_ENGINE,,
2024-04-24 07:05:00,CRU001,WA001,106.8,28.61,17465.42,WARN_TEMP,,
2024-04-24 07:10:00,EXC005,NSW001,,28.68,17465.56,,-32.454326930667015,151.2351659571075
2024-04-24 07:15:00,EXC004,NSW001,,26.59,17463.52,,-32.45018912530597,151.227360241033
2024-04-24 07:20:00,CNV003,QLD001,103.6,95.55,17465.01,CRITICAL_ENGINE,,
2024-04-24 07:25:00,CNV003,NSW001,63.0,28.22,17462.45,,,
2024-04-24 07:30:00,TRK012,WA001,82.1,19.82,17464.64,WARN_TEMP,-22.342584762470874,117.13091806373035
2024-04-24 07:35:00,TRK007,QLD001,117.6,12.43,17462.12,WARN_VIB,,
2024-04-24 07:40:00,TRK004,NSW001,97.3,29.2,17464.07,WARN_VIB,-32.454826867868285,151.2419992202771
2024-04-24 07:45:00,CNV003,WA001,98.6,19.36,17472.01,,,
2024-04-24 07:50:00,TRK001,WA001,113.9,25.73,17464.45,,-22.338644751080043,117.1255625966241
2024-04-24 07:55:00,TRK007,QLD001,118.0,27.39,17467.27,CRITICAL_ENGINE,,
2024-04-24 08:00:00,TRK006,NSW001,85.3,29.6,17469.87,WARN_TEMP,-32.46030170698268,151.23503918023567
2024-04-24 08:05:00,TRK010,WA001,95.0,21.89,17466.78,,-22.33900225059682,117.12175877333533
2024-04-24 08:10:00,TRK002,WA001,,10.78,17466.15,CRITICAL_ENGINE,-22.340258663882164,117.1136996692114
2024-04-24 08:15:00,TRK008,QLD001,92.7,15.1,17471.25,WARN_TEMP,,
2024-04-24 08:20:00,TRK010,QLD001,,13.89,17473.91,CRITICAL_ENGINE,,
2024-04-24 08:25:00,TRK004,QLD001,,7.37,17470.25,WARN_VIB,,
2024-04-24 08:30:00,TRK003,WA001,115.4,19.23,17476.43,WARN_VIB,-22.339464029709234,117.13063244473314
2024-04-24 08:35:00,TRK011,QLD001,73.4,22.28,17468.74,,,
2024-04-24 08:40:00,TRK011,QLD001,76.0,9.56,17476.58,,,
2024-04-24 08:45:00,TRK009,NSW001,65.1,5.67,17476.29,CRITICAL_ENGINE,-32.45795946058334,151.23462767000797
2024-04-24 08:50:00,TRK003,WA001,85.9,26.91,17471.13,,-22.344727178028496,117.13035533396408
2024-04-24 08:55:00,TRK011,NSW001,119.9,25.64,17476.65,CRITICAL_ENGINE,-32.451941665853965,151.22998751710745
2024-04-24 09:00:00,EXC002,NSW001,101.8,20.79,17473.69,WARN_TEMP,-32.4599459355113,151.23569006386384
2024-04-24 09:05:00,TRK011,WA001,77.0,21.84,17474.02,WARN_VIB,-22.347750491243403,117.11554938297779
2024-04-24 09:10:00,EXC003,QLD001,93.7,22.9,17477.78,,,
2024-04-24 09:15:00,TRK008,WA001,93.4,8.95,17480.17,,-22.336622739292974,117.12130949141758
2024-04-24 09:20:00,TRK012,WA001,76.7,9.61,17478.31,,-22.342107544053928,117.1267677628448
2024-04-24 09:25:00,EXC006,NSW001,111.2,12.07,17476.44,,-32.453206959713214,151.2375881503775
2024-04-24 09:30:00,CNV002,QLD001,,111.12,17474.36,CRITICAL_ENGINE,,
2024-04-24 09:35:00,TRK009,QLD001,86.7,26.67,17480.98,WARN_TEMP,,
2024-04-24 09:40:00,TRK013,QLD001,,29.74,17483.8,CRITICAL_ENGINE,,
2024-04-24 09:45:00,TRK008,QLD001,99.0,22.86,17479.93,CRITICAL_ENGINE,,
2024-04-24 09:50:00,EXC006,NSW001,,85.99,17475.2,,-32.450297790967916,151.23214431919405
2024-04-24 09:55:00,EXC002,NSW001,106.4,15.0,17481.97,,-32.46221627531189,151.2274225298124
2024-04-24 10:00:00,CNV003,WA001,76.4,9.82,17485.76,CRITICAL_ENGINE,,
2024-04-24 10:05:00,EXC004,QLD001,64.2,27.78,17481.6,CRITICAL_ENGINE,,
2024-04-24 10:05:00,TRK015,QLD001,,28.3,17480.58,CRITICAL_ENGINE,,
2024-04-24 10:15:00,EXC001,NSW001,,86.16,17481.24,,-32.46233977814478,151.24288684896283
2024-04-24 10:20:00,CNV002,QLD001,77.5,28.48,17487.67,,,
2024-04-24 10:25:00,TRK011,NSW001,,82.79,17486.11,WARN_TEMP,-32.456770944535805,151.23064129593195
2024-04-24 10:30:00,TRK001,WA001,84.9,16.85,17483.5,,-22.35394933702764,117.1147332741444
2024-04-24 10:35:00,TRK005,NSW001,81.0,8.04,17488.84,WARN_VIB,-32.449436800804605,151.23967984145378
2024-04-24 10:40:00,TRK013,WA001,115.2,20.92,17485.52,,-22.34266705852832,117.13226004696278
2024-04-24 10:45:00,TRK012,WA001,101.0,18.34,17486.81,,-22.340787211723697,117.12082062065312
2024-04-24 10:50:00,TRK009,WA001,68.3,15.36,17485.27,,-22.353975499947158,117.12446756849168
2024-04-24 10:55:00,EXC002,NSW001,110.0,19.23,17482.87,CRITICAL_ENGINE,-32.46423438362196,151.23028827889945
2024-04-24 11:00:00,TRK012,NSW001,,22.68,17486.14,WARN_TEMP,-32.46097949571363,151.2362317671119
2024-04-24 11:05:00,TRK005,WA001,71.0,18.12,17488.43,,-22.335842000692594,117.12419575036205
2024-04-24 11:10:00,EXC004,WA001,,13.04,17483.6,CRITICAL_ENGINE,-22.336701900601312,117.11578944813697
2024-04-24 11:15:00,TRK011,QLD001,,6.7,17483.98,CRITICAL_ENGINE,,
2024-04-24 11:20:00,TRK015,NSW001,120.0,25.6,17486.72,WARN_TEMP,-32.45923805183657,151.23413536462866
2024-04-24 11:25:00,EXC001,QLD001,61.6,18.04,17487.63,,,
2024-04-24 11:30:00,CNV002,QLD001,71.4,27.11,17486.26,,,
2024-04-24 11:35:00,TRK007,WA001,114.2,6.7,17485.57,CRITICAL_ENGINE,-22.35405899034946,117.11597933978148
2024-04-24 11:40:00,TRK005,NSW001,96.5,28.35,17491.36,,-32.4471065410803,151.22983462952365
2024-04-24 11:45:00,TRK005,QLD001,103.9,25.86,17491.26,,,
2024-04-24 11:50:00,CNV002,WA001,,11.09,17488.36,CRITICAL_ENGINE,,
2024-04-24 11:55:00,EXC002,WA001,78.8,86.24,17487.88,WARN_VIB,-22.35275628392101,117.12310864669334
2024-04-24 12:00:00,EXC005,NSW001,89.8,27.37,17490.31,,-32.45130938465735,151.24111139156594
2024-04-24 12:05:00,TRK009,WA001,,25.53,17488.78,,-22.345233181934876,117.12563976942057
2024-04-24 12:10:00,TRK009,QLD001,118.7,19.08,17495.16,WARN_TEMP,,
2024-04-24 12:15:00,TRK005,QLD001,,12.35,17494.03,,,
2024-04-24 12:20:00,TRK006,NSW001,103.4,14.55,17490.11,CRITICAL_ENGINE,-32.45675943324406,151.23418981932156
2024-04-24 12:25:00,TRK010,QLD001,105.2,20.24,17491.09,,,
2024-04-24 12:30:00,EXC004,QLD001,214,27.78,17500.02,WARN_VIB,,
2024-04-24 12:35:00,TRK006,NSW001,,18.28,17492.24,,-32.44833616865132,151.23587174435028
2024-04-24 12:40:00,EXC002,NSW001,119.7,28.06,17498.79,WARN_TEMP,-32.462558724582,151.23200059730996
2024-04-24 12:45:00,TRK010,QLD001,,26.08,17492.77,,,
2024-04-24 12:50:00,TRK013,QLD001,77.9,15.29,17496.84,,,
2024-04-24 12:55:00,CRU003,QLD001,114.9,112.8,17498.0,WARN_VIB,,
2024-04-24 13:00:00,TRK014,NSW001,,29.76,17503.63,WARN_TEMP,-32.447697765604445,151.23790669771958
2024-04-24 13:00:00,TRK006,QLD001,98.9,16.4,17501.97,CRITICAL_ENGINE,,
2024-04-24 13:10:00,EXC005,QLD001,,117.22,17501.18,WARN_TEMP,,
2024-04-24 13:15:00,TRK012,QLD001,90.1,27.75,17503.18,,,
2024-04-24 13:20:00,EXC003,NSW001,,20.79,17498.63,WARN_VIB,-32.45568107841271,151.2343479577472
2024-04-24 13:25:00,TRK004,QLD001,84.2,5.02,17505.67,WARN_TEMP,,
2024-04-24 13:30:00,EXC005,NSW001,64.6,27.94,17506.66,,-32.44690095128491,151.22863757353093
2024-04-24 13:35:00,TRK011,QLD001,,11.33,17507.39,,,
2024-04-24 13:40:00,EXC001,QLD001,103.6,24.97,17505.83,WARN_VIB,,
2024-04-24 13:45:00,TRK009,QLD001,79.2,13.59,17500.23,WARN_VIB,,
2024-04-24 13:50:00,TRK014,WA001,68.0,24.27,17502.05,,-22.355024163521577,117.12953020363672
2024-04-24 13:55:00,TRK002,NSW001,64.3,8.58,17506.4,,-32.466340831382,151.22857200197896
2024-04-24 14:00:00,CNV001,QLD001,81.5,27.27,17507.63,WARN_TEMP,,
2024-04-24 14:05:00,TRK003,QLD001,118.0,11.94,17504.78,WARN_VIB,,
2024-04-24 14:10:00,EXC005,NSW001,88.2,15.14,17509.08,,-32.46573995413504,151.24418803937843
2024-04-24 14:15:00,CRU003,NSW001,65.5,16.52,17509.95,,,
2024-04-24 14:20:00,TRK004,NSW001,69.7,22.08,17505.07,,-32.44899968430296,151.2291892723148
2024-04-24 14:25:00,EXC003,WA001,,25.84,17505.48,,-22.346718689537404,117.12767693253191
2024-04-24 14:30:00,CNV003,QLD001,99.1,21.84,17503.51,WARN_VIB,,
2024-04-24 14:35:00,EXC004,QLD001,107.1,9.02,17511.77,WARN_VIB,,
2024-04-24 14:40:00,TRK010,NSW001,84.5,8.04,17505.11,,-32.45657318417474,151.24292885704244
2024-04-24 14:45:00,TRK007,WA001,116.9,19.82,17512.25,WARN_TEMP,-22.354890781834225,117.1227561704551
2024-04-24 14:50:00,CRU002,NSW001,108.5,12.87,17513.61,CRITICAL_ENGINE,,
2024-04-24 14:55:00,TRK009,QLD001,73.9,6.72,17508.14,WARN_VIB,,
2024-04-24 15:00:00,TRK001,WA001,,14.57,17511.66,WARN_TEMP,-22.352895260853995,117.11637570670143
2024-04-24 15:05:00,TRK006,WA001,78.8,27.45,17515.47,WARN_TEMP,-22.342382545203805,117.13265962456241
2024-04-24 15:10:00,TRK005,WA001,110.8,14.23,17511.57,WARN_VIB,-22.345392969119906,117.11432779583859
2024-04-24 15:15:00,EXC001,NSW001,85.5,13.46,17514.02,,-32.458583258538745,151.23712136370878
2024-04-24 15:20:00,TRK007,QLD001,85.3,7.27,17510.2,WARN_VIB,,
2024-04-24 15:25:00,TRK012,NSW001,118.5,21.32,17508.76,,-32.45627292700956,151.24376803306262
2024-04-24 15:30:00,TRK009,QLD001,,12.52,17509.61,WARN_TEMP,,
2024-04-24 15:35:00,TRK001,QLD001,94.8,16.3,17514.08,WARN_VIB,,
2024-04-24 15:40:00,CNV002,WA001,104.5,19.18,17519.73,,,
2024-04-24 15:45:00,TRK004,WA001,81.0,24.69,17517.48,WARN_VIB,-22.346818706777295,117.11618360548843
2024-04-24 15:50:00,EXC006,NSW001,106.6,23.9,17518.01,CRITICAL_ENGINE,-32.44816092736534,151.22867017810376
2024-04-24 15:55:00,EXC002,NSW001,82.2,5.74,17520.89,,-32.44739621479399,151.23490339202007
2024-04-24 16:00:00,TRK008,QLD001,81.2,25.41,17515.42,,,
2024-04-24 16:05:00,CNV001,QLD001,,15.94,17514.52,WARN_TEMP,,
2024-04-24 16:10:00,CRU002,WA001,103.8,6.99,17518.77,,,
2024-04-24 16:15:00,CNV002,WA001,,18.2,17521.24,CRITICAL_ENGINE,,
2024-04-24 16:20:00,TRK001,NSW001,91.2,6.37,17518.86,WARN_TEMP,-32.45162068105621,151.22485786553358
2024-04-24 16:25:00,CRU002,NSW001,93.3,27.02,17523.82,,,
2024-04-24 16:30:00,EXC002,QLD001,116.4,11.05,17516.18,CRITICAL_ENGINE,,
2024-04-24 16:35:00,CRU002,WA001,94.1,25.63,17515.79,,,
2024-04-24 16:40:00,TRK014,WA001,97.2,10.42,17516.23,,-22.340573595694767,117.11987313687726
2024-04-24 16:45:00,EXC001,QLD001,69.4,10.46,17526.2,,,
2024-04-24 16:50:00,EXC004,NSW001,87.7,16.74,17524.19,,-32.45252530341964,151.23866970385984
2024-04-24 16:55:00,TRK004,WA001,111.8,28.43,17527.1,,-22.33873274759134,117.11794842966516
2024-04-24 17:00:00,TRK004,WA001,115.0,14.25,17527.79,,-22.346096534593272,117.1299623887532
2024-04-24 17:05:00,TRK006,WA001,76.6,17.29,17527.98,,-22.349148738040373,117.11342233481653
2024-04-24 17:10:00,TRK008,WA001,89.8,12.59,17523.69,,-22.346947158155277,117.12356301361811
2024-04-24 17:15:00,TRK002,NSW001,,7.57,17521.42,WARN_VIB,-32.45533034227604,151.2324011587389
2024-04-24 17:20:00,TRK003,NSW001,70.8,12.53,17520.78,,-32.459872157176235,151.24253239106028
2024-04-24 17:25:00,TRK007,WA001,107.9,12.33,17521.25,,-22.33760252813293,117.13162028128723
2024-04-24 17:30:00,TRK013,WA001,94.0,20.99,17527.14,WARN_VIB,-22.3550272621903,117.12876226703794
2024-04-24 17:35:00,TRK011,WA001,117.9,18.81,17526.81,WARN_TEMP,-22.35378206386293,117.1310614786213
2024-04-24 17:40:00,TRK014,WA001,,18.34,17530.08,WARN_VIB,-22.350459373357463,117.1277925003403
2024-04-24 17:45:00,TRK006,NSW001,111.3,12.74,17525.12,,-32.463212683291765,151.22817178587218
2024-04-24 17:50:00,EXC006,QLD001,226,11.04,17532.9,WARN_VIB,,
2024-04-24 17:55:00,CRU002,QLD001,103.5,6.9,17527.18,,,
2024-04-24 18:00:00,TRK001,NSW001,64.2,24.89,17526.64,CRITICAL_ENGINE,-32.450229027210035,151.23544673377057
2024-04-24 18:05:00,TRK004,NSW001,99.7,12.6,17526.22,CRITICAL_ENGINE,-32.452920775395604,151.23163993701016
2024-04-24 18:10:00,TRK007,NSW001,,21.46,17532.3,,-32.44738366654901,151.2337662968031
2024-04-24 18:15:00,EXC003,NSW001,111.5,24.95,17535.08,,-32.46636991575425,151.24412093180626
2024-04-24 18:20:00,TRK005,NSW001,,24.74,17527.9,,-32.45833906367048,151.2246235249399
2024-04-24 18:25:00,TRK004,WA001,99.1,9.28,17535.02,,-22.352298653182892,117.11766806190676
2024-04-24 18:30:00,TRK013,NSW001,111.7,24.75,17534.46,CRITICAL_ENGINE,-32.462161480296224,151.24112472446697
2024-04-24 18:35:00,TRK002,NSW001,105.1,8.63,17534.02,,-32.46544734484424,151.22785031775734
2024-04-24 18:40:00,CRU001,NSW001,,28.6,17530.92,WARN_VIB,,
2024-04-24 18:45:00,EXC005,NSW001,114.8,118.39,17528.66,WARN_VIB,-32.46538179984664,151.2353677586472
2024-04-24 18:50:00,CNV001,NSW001,,26.57,17533.78,WARN_TEMP,,
2024-04-24 18:55:00,TRK003,NSW001,104.9,27.25,17533.36,,-32.4603894255743,151.24205315739138
2024-04-24 19:00:00,EXC002,WA001,,26.39,17530.99,,-22.351312236332085,117.1177568768951
2024-04-24 19:05:00,TRK014,WA001,,14.31,17532.17,,-22.35063925619129,117.12708574591493
2024-04-24 19:10:00,TRK003,WA001,113.0,14.99,17536.95,WARN_TEMP,-22.350798025901256,117.12423734941596
2024-04-24 19:15:00,TRK005,NSW001,82.7,23.41,17535.29,WARN_TEMP,-32.447856324535195,151.2262195779503
2024-04-24 19:20:00,CNV002,NSW001,92.1,101.1,17540.97,,,
2024-04-24 19:25:00,TRK007,NSW001,112.2,7.63,17533.67,WARN_TEMP,-32.465352155704636,151.24219069338312
2024-04-24 19:30:00,EXC006,WA001,66.1,11.57,17542.88,,-22.345529993793622,117.12501612656486
2024-04-24 19:35:00,EXC004,QLD001,79.6,23.64,17535.4,,,
2024-04-24 19:40:00,EXC005,NSW001,90.6,22.04,17537.47,WARN_VIB,-32.46008132641525,151.24101263981143
2024-04-24 19:45:00,TRK012,NSW001,,11.89,17541.1,CRITICAL_ENGINE,-32.464288262003365,151.23550410129732
2024-04-24 19:50:00,TRK007,WA001,,13.94,17542.25,,-22.338962306289222,117.11367906430372
2024-04-24 19:55:00,CNV003,NSW001,,29.86,17544.52,WARN_TEMP,,
2024-04-24 20:00:00,TRK011,WA001,68.3,10.72,17544.76,WARN_VIB,-22.34736702757019,117.12563807638374
2024-04-24 20:05:00,EXC005,QLD001,114.0,16.05,17542.58,CRITICAL_ENGINE,,
2024-04-24 20:10:00,TRK003,WA001,111.8,24.36,17545.24,WARN_VIB,-22.35391253412661,117.11388858850376
2024-04-24 20:15:00,TRK013,NSW001,112.3,25.56,17538.45,,-32.46144509253338,151.23036154591358
2024-04-24 20:20:00,TRK001,QLD001,,11.01,17542.66,WARN_VIB,,
2024-04-24 20:25:00,TRK004,QLD001,116.5,23.15,17546.62,,,
2024-04-24 20:30:00,EXC003,QLD001,118.8,27.48,17543.32,WARN_TEMP,,
2024-04-24 20:35:00,EXC005,NSW001,,5.23,17544.69,,-32.45085634593842,151.22942984534347
2024-04-24 20:40:00,EXC002,QLD001,70.3,7.0,17542.73,WARN_TEMP,,
2024-04-24 20:45:00,TRK008,WA001,63.2,13.16,17545.69,,-22.346628655661128,117.13161725812252
2024-04-24 20:50:00,EXC004,QLD001,70.4,13.94,17544.37,,,
2024-04-24 20:55:00,TRK005,QLD001,108.6,22.6,17541.91,,,
2024-04-24 21:00:00,CNV002,NSW001,,29.5,17549.33,WARN_TEMP,,
2024-04-24 21:05:00,TRK015,WA001,63.5,23.1,17550.18,,-22.349758955881747,117.12690474181288
2024-04-24 21:10:00,TRK010,QLD001,89.7,12.94,17549.23,CRITICAL_ENGINE,,
2024-04-24 21:15:00,CRU001,NSW001,97.0,23.18,17547.97,CRITICAL_ENGINE,,
2024-04-24 21:20:00,TRK004,WA001,64.2,26.38,17545.57,,-22.350682763676566,117.1333667469167
2024-04-24 21:25:00,CRU003,NSW001,94.7,12.36,17551.47,WARN_VIB,,
2024-04-24 21:30:00,TRK008,NSW001,63.8,24.9,17546.38,WARN_VIB,-32.45853464904777,151.23006407898427
2024-04-24 21:35:00,EXC001,NSW001,63.7,19.66,17546.23,,-32.45888032191598,151.24041809541058
2024-04-24 21:40:00,TRK009,WA001,119.0,6.72,17551.86,,-22.349664782962478,117.12977025977052
2024-04-24 21:45:00,TRK004,WA001,,9.61,17552.94,,-22.336199136091466,117.12651246061198
2024-04-24 21:50:00,EXC004,WA001,106.0,17.74,17556.4,WARN_TEMP,-22.35313623349915,117.12329928231075
2024-04-24 21:55:00,CNV001,WA001,,7.23,17557.2,WARN_VIB,,
2024-04-24 22:00:00,TRK013,QLD001,90.1,11.71,17550.41,CRITICAL_ENGINE,,
2024-04-24 22:05:00,TRK011,NSW001,111.1,29.03,17556.45,,-32.46118737853363,151.2375390355365
2024-04-24 22:10:00,TRK010,WA001,64.7,21.55,17552.82,WARN_TEMP,-22.341355250586727,117.1164614105217
2024-04-24 22:15:00,CNV002,QLD001,100.9,11.47,17550.52,WARN_TEMP,,
2024-04-24 22:20:00,TRK012,QLD001,,12.37,17550.96,CRITICAL_ENGINE,,
2024-04-24 22:25:00,TRK009,QLD001,,23.77,17553.85,,,
2024-04-24 22:30:00,TRK008,WA001,96.6,5.05,17555.88,,-22.34475261819051,117.123329658638
2024-04-24 22:35:00,TRK004,WA001,,17.66,17552.3,WARN_VIB,-22.35550714692616,117.1323421105679
2024-04-24 22:35:00,CRU003,QLD001,90.6,23.67,17557.77,CRITICAL_ENGINE,,
2024-04-24 22:45:00,EXC006,NSW001,80.1,17.31,17559.36,,-32.46312939145284,151.2335844361398
2024-04-24 22:50:00,TRK006,NSW001,87.4,21.39,17559.62,,-32.455267504393525,151.23356952828098
2024-04-24 22:55:00,TRK004,WA001,86.7,25.98,17555.88,WARN_TEMP,-22.34128954313685,117.12264959184705
2024-04-24 23:00:00,CNV003,WA001,75.2,19.49,17560.68,,,
2024-04-24 23:05:00,EXC001,NSW001,,17.56,17562.72,,-32.4568434960338,151.2317223851279
2024-04-24 23:10:00,CRU001,NSW001,,17.83,17558.46,WARN_VIB,,
2024-04-24 23:15:00,CNV001,QLD001,,7.97,17565.09,WARN_TEMP,,
2024-04-24 23:20:00,TRK011,WA001,,26.03,17561.45,,-22.34536108334935,117.12282623013726
2024-04-24 23:25:00,TRK001,NSW001,89.3,20.28,17556.69,WARN_TEMP,-32.447363035715064,151.2416617266003
2024-04-24 23:30:00,CNV001,NSW001,97.1,5.27,17563.51,WARN_TEMP,,
2024-04-24 23:35:00,EXC005,WA001,76.9,22.57,17563.88,WARN_TEMP,-22.345788670506625,117.12909310716748
2024-04-24 23:40:00,EXC006,NSW001,95.3,26.78,17564.39,,-32.46000917487901,151.23075694157953
2024-04-24 23:45:00,EXC003,QLD001,,18.68,17566.26,,,
2024-04-24 23:50:00,TRK004,NSW001,98.2,21.36,17562.69,WARN_TEMP,-32.44910140169206,151.23401744181848
2024-04-24 23:55:00,TRK005,QLD001,,7.21,17567.6,,,
2024-04-25 00:00:00,TRK001,WA001,195,29.79,17560.36,CRITICAL_ENGINE,-22.34671444509378,117.1240971200852
2024-04-25 00:05:00,TRK001,NSW001,70.5,13.14,17562.63,,-32.45787448019014,151.23432393915596
2024-04-25 00:10:00,TRK003,QLD001,79.0,13.99,17567.43,CRITICAL_ENGINE,,
2024-04-25 00:15:00,CRU002,NSW001,80.5,9.47,17568.59,,,
2024-04-25 00:20:00,EXC001,NSW001,73.0,14.95,17567.92,,-32.465982889147114,151.24307990219327
2024-04-25 00:25:00,TRK012,WA001,,5.24,17562.76,,-22.349404307925447,117.13338116262157
2024-04-25 00:30:00,TRK014,QLD001,73.6,27.76,17568.75,,,
2024-04-25 00:35:00,TRK004,NSW001,,14.28,17572.94,,-32.45501253011838,151.2282212304655
2024-04-25 00:40:00,TRK005,WA001,66.4,95.87,17568.24,CRITICAL_ENGINE,-22.335761569617862,117.1261496795548
2024-04-25 00:45:00,CRU001,NSW001,94.2,23.26,17570.31,,,
2024-04-25 00:50:00,EXC004,WA001,66.5,22.7,17573.85,,-22.350922708317672,117.12911939654973
2024-04-25 00:55:00,TRK014,WA001,,23.19,17574.42,,-22.34275701346761,117.12156316984917
2024-04-25 01:00:00,CRU003,QLD001,,11.08,17568.35,WARN_TEMP,,
2024-04-25 01:05:00,TRK001,QLD001,92.2,22.6,17574.59,CRITICAL_ENGINE,,
2024-04-25 01:10:00,TRK002,WA001,106.8,17.17,17575.55,CRITICAL_ENGINE,-22.355285718737992,117.12553543408758
2024-04-25 01:15:00,TRK013,QLD001,,15.4,17574.45,WARN_TEMP,,
