,id,neighbourhood,latitude,longitude,room_type,price,days_occupied_in_2018,minimum_nights,number_of_reviews,reviews_per_month,availability_2019
3490,16454916,Castro/Upper Market,37.7584817226364,-122.43034820772677,Entire home/apt,250,,4,39,2.22,0
3491,16456337,Noe Valley,37.74983124884794,-122.43860322226135,Private room,72,244.0,2,117,5.04,118
3492,16469515,Lakeshore,37.72441686408379,-122.47393014367864,Private room,40,,30,1,0.05,234
3493,16480847,West of Twin Peaks,37.73551911952917,-122.45193043161804,Entire home/apt,97,313.0,1,109,4.64,10
3494,16488124,Bernal Heights,37.74684960194587,-122.41533430150751,Entire home/apt,100,,4,6,0.34,0
3495,16490343,Chinatown,37.79170332731154,-122.40675153997965,Private room,225,283.0,2,6,0.26,0
3496,16497229,North Beach,37.80486903612492,-122.41377248218636,Private room,67,243.0,30,71,3.02,83
3497,16506663,Potrero Hill,37.763384687614774,-122.39944254291358,Entire home/apt,241,,30,3,0.31,1
3498,16516337,Inner Sunset,37.760834285440176,-122.46563977810749,Entire home/apt,195,298.0,3,33,1.47,4
3499,16516970,Nob Hill,37.79074664601243,-122.41939765142165,Private room,60,,30,4,0.2,363
3500,16518099,Inner Richmond,37.77811394979384,-122.46400970389065,Private room,100,276.0,2,53,2.26,88
3501,16519220,Castro/Upper Market,37.76385657220017,-122.43991736942556,Entire home/apt,495,203.0,3,46,2.19,119
3502,16532410,Downtown/Civic Center,37.789462000777576,-122.41179875831013,Private room,563,,2,0,,0
3503,16535678,Haight Ashbury,37.76504348896837,-122.44850916017548,Entire home/apt,245,339.0,2,143,6.19,90
3504,16542790,Western Addition,37.77178456437448,-122.42614403037027,Private room,56,350.0,1,25,1.08,149
3505,16546764,South of Market,37.77760754839682,-122.40381934461584,Entire home/apt,127,,30,17,0.74,365
3506,16553684,Inner Richmond,37.77659166142251,-122.45631122951748,Entire home/apt,115,,30,3,0.16,296
3507,16556338,Excelsior,37.726015973351714,-122.41935948637722,Private room,69,297.0,1,84,3.58,50
3508,16560870,Western Addition,37.77123845250295,-122.4283293714567,Entire home/apt,125,,30,1,0.05,120
3509,16569308,Pacific Heights,37.791500804653786,-122.43778395761402,Entire home/apt,250,4.0,30,8,0.43,364
3510,16570444,Western Addition,37.784583156911616,-122.43626627559256,Private room,114,186.0,30,7,0.3,179
3511,16570521,Seacliff,37.787331131096614,-122.49211694621914,Private room,115,289.0,2,24,1.1,10
3512,16570808,Marina,37.79995891208599,-122.42461275520891,Private room,67,,30,1,0.83,327
3513,16572187,Bernal Heights,37.73655625042429,-122.41360701345616,Entire home/apt,135,304.0,2,103,4.56,30
3514,16587110,Glen Park,37.73728815797197,-122.43166355292179,Entire home/apt,170,357.0,3,24,1.05,1
3515,16587632,North Beach,37.799834960273756,-122.40393834918257,Entire home/apt,189,362.0,30,2,0.11,75
3516,16602539,Bernal Heights,37.74245014050013,-122.41044977408693,Entire home/apt,699,46.0,2,2,0.13,300
3517,16604785,Outer Richmond,37.779588357094504,-122.4950811364894,Private room,200,291.0,30,51,2.21,179
3518,16632907,South of Market,37.77384661345582,-122.41821502200449,Shared room,40,,90,2,0.1,364
3519,16645379,Nob Hill,37.79202321165079,-122.41329106378444,Entire home/apt,160,,188,0,,365
3520,16649876,Outer Mission,37.730330796456755,-122.45142036726692,Entire home/apt,165,291.0,1,97,4.51,71
3521,16650008,Nob Hill,37.789783971761715,-122.4196540313204,Shared room,40,,60,2,0.13,364
3522,16651002,Bernal Heights,37.74720076180455,-122.41501806413784,Entire home/apt,150,,3,9,0.44,0
3523,16652268,Haight Ashbury,37.77071813563151,-122.44518705793962,Entire home/apt,87,,30,6,0.48,349
3524,16653287,Haight Ashbury,37.77176032252143,-122.43780539541727,Entire home/apt,175,,4,12,0.55,0
3525,16661176,South of Market,37.789181805233,-122.38855678400611,Private room,89,,31,1,0.04,280
3526,16678379,Outer Sunset,37.763614160811954,-122.48010981499183,Private room,70,303.0,1,151,6.89,150
3527,16688334,Russian Hill,37.796136546529326,-122.42221044461266,Entire home/apt,195,338.0,2,36,1.65,16
3528,16690768,North Beach,37.798339222570576,-122.40389848009664,Entire home/apt,150,,30,7,0.7,255
3529,16691183,Seacliff,37.78468822548503,-122.48904108360688,Entire home/apt,140,,30,22,0.96,75
3530,16700935,Potrero Hill,37.76458753894829,-122.39406445785694,Private room,123,207.0,3,103,4.52,116
3531,16703040,Noe Valley,37.75339506635467,-122.4374282167496,Entire home/apt,247,19.0,30,64,2.9,212
3532,16704550,Bernal Heights,37.74636163843623,-122.40729466970932,Private room,185,202.0,2,49,2.23,53
3533,16706877,Western Addition,37.770078393069184,-122.43255075440048,Entire home/apt,119,,1,141,6.17,1
3534,16710475,Potrero Hill,37.759937090011675,-122.39898880849468,Private room,150,14.0,1,38,1.83,332
3535,16721946,Ocean View,37.72170725387376,-122.45875093303472,Entire home/apt,133,79.0,30,44,2.0,244
3536,16736424,South of Market,37.78837177922865,-122.38995963829004,Private room,279,,31,0,,280
3537,16737908,Mission,37.76200237996657,-122.42051667851378,Private room,185,187.0,4,23,1.37,152
3538,16742943,Ocean View,37.71606622290457,-122.46632437124771,Entire home/apt,120,,1,78,7.8,54
3539,16745600,Downtown/Civic Center,37.78568152414685,-122.41474503660048,Entire home/apt,105,,60,1,0.05,365
3540,16757454,Mission,37.75447325516523,-122.42215216047829,Private room,110,201.0,30,2,0.17,153
3541,16778737,Parkside,37.744893225412405,-122.49130581060787,Private room,59,,30,4,0.73,89
3542,16779057,Parkside,37.74501172494853,-122.49020081692278,Entire home/apt,61,,30,1,0.06,364
3543,16779078,Financial District,37.790344694946384,-122.4064666547811,Private room,139,280.0,1,113,4.96,63
3544,16790413,Outer Richmond,37.77695188734626,-122.4787119375957,Entire home/apt,308,94.0,1,139,6.18,234
3545,16797018,Potrero Hill,37.76092508624257,-122.403326793338,Private room,79,,1,65,2.84,3
3546,16824774,Bernal Heights,37.745765767345155,-122.42393472156714,Entire home/apt,130,77.0,3,136,6.07,311
3547,16831471,Ocean View,37.7144145286,-122.4598568001073,Private room,90,13.0,3,72,3.17,174
3548,16839850,Nob Hill,37.792699415612475,-122.41530640770596,Entire home/apt,120,,30,2,0.09,349
3549,16839867,Marina,37.805413130915106,-122.44435692544191,Entire home/apt,109,,30,8,0.43,88
3550,16844534,Inner Sunset,37.75934630932425,-122.47583723274715,Entire home/apt,189,294.0,3,16,0.73,18
3551,16845067,Mission,37.76265056923751,-122.42495685348442,Entire home/apt,197,,30,3,0.13,314
3552,16846851,Mission,37.757732110264406,-122.41043046938202,Private room,110,,1,9,0.44,0
3553,16847403,Crocker Amazon,37.70840529191697,-122.45080404073259,Private room,85,275.0,1,43,1.91,89
3554,16855762,Outer Sunset,37.75840846965824,-122.48725156965952,Entire home/apt,350,261.0,3,5,0.31,11
3555,16858141,Bayview,37.726219776186426,-122.38930065982338,Private room,75,341.0,1,103,4.61,0
3556,16867947,Western Addition,37.7847359898608,-122.44529900818623,Private room,390,276.0,7,9,0.61,77
3557,16868984,Bernal Heights,37.74189142985488,-122.42123888214752,Private room,124,278.0,30,4,0.18,87
3558,16872797,Diamond Heights,37.74529044079788,-122.44680809148691,Private room,80,120.0,1,184,8.31,135
3559,16896129,Castro/Upper Market,37.76357047198762,-122.44191596298863,Entire home/apt,215,290.0,2,123,5.47,46
3560,16897188,Outer Sunset,37.753788251658676,-122.48265230704719,Private room,125,206.0,2,90,4.21,130
3561,16897598,Parkside,37.74298748887894,-122.48053627369237,Entire home/apt,150,202.0,2,35,1.6,160
3562,16898265,Mission,37.750163356257076,-122.41184712746563,Private room,315,305.0,3,69,3.11,60
3563,16900525,Mission,37.75368075937715,-122.4205051998678,Entire home/apt,299,302.0,2,20,0.92,0
3564,16909548,Mission,37.75736916873868,-122.4224791572715,Entire home/apt,134,,30,5,0.24,86
3565,16910795,Mission,37.749567544573026,-122.40761546560806,Private room,97,12.0,5,23,1.12,331
3566,16913294,South of Market,37.787205224939726,-122.38933079762914,Private room,97,,30,7,0.36,280
3567,16930151,Downtown/Civic Center,37.78531494081949,-122.40768369901959,Private room,70,303.0,1,58,2.66,4
3568,16930263,Downtown/Civic Center,37.78723187070743,-122.40828610838128,Private room,70,310.0,1,63,2.91,3
3569,16933274,Inner Richmond,37.77796832550907,-122.4723644291113,Private room,107,105.0,2,152,6.75,18
3570,16944002,Nob Hill,37.79062233233649,-122.41263739018879,Entire home/apt,107,332.0,30,17,1.28,312
3571,16944675,Castro/Upper Market,37.761862358003064,-122.43070521625391,Entire home/apt,295,245.0,2,39,2.01,33
3572,16944898,Downtown/Civic Center,37.78840447129365,-122.4213678889728,Private room,99,218.0,30,24,1.1,91
3573,16962800,Russian Hill,37.802213965562096,-122.41558159337887,Entire home/apt,108,364.0,4,12,0.65,11
3574,16986927,Western Addition,37.77589580512856,-122.4284061074274,Private room,100,357.0,3,22,1.0,0
3575,16987679,Downtown/Civic Center,37.78819211180767,-122.41235717118313,Private room,140,252.0,32,27,1.26,74
3576,17010389,Western Addition,37.77094555412765,-122.43549677690929,Private room,110,30.0,1,61,2.73,316
3577,17016281,Downtown/Civic Center,37.787214933938714,-122.41316295531678,Private room,140,204.0,32,28,1.31,52
3578,17016637,Lakeshore,37.73522504462948,-122.48099179067049,Private room,88,294.0,1,117,5.41,248
3579,17026443,Nob Hill,37.790647520714955,-122.4102077832148,Private room,76,147.0,30,62,2.99,293
3580,17029166,Nob Hill,37.79064342412453,-122.41717506440416,Entire home/apt,148,,30,5,0.24,276
3581,17031131,Potrero Hill,37.761608496036416,-122.39406739554731,Entire home/apt,132,,30,3,0.15,224
3582,17043944,Marina,37.79674833929279,-122.44608684228704,Entire home/apt,150,73.0,5,7,0.41,179
3583,17071754,Mission,37.75304330116614,-122.4169494332872,Private room,129,364.0,2,21,0.94,0
3584,17097361,Mission,37.76557473516719,-122.42623897889143,Entire home/apt,125,281.0,5,65,3.02,146
3585,17109374,Inner Richmond,37.77871575494263,-122.4740431483102,Private room,97,290.0,3,22,1.05,78
3586,17120944,Pacific Heights,37.78827373861589,-122.44127976281366,Private room,186,46.0,3,9,0.46,300
3587,17157954,Bernal Heights,37.748104120605674,-122.40575901679682,Entire home/apt,238,27.0,3,29,1.32,63
3588,17159806,Bernal Heights,37.74664903320845,-122.41536822007893,Entire home/apt,200,355.0,2,34,1.71,0
3589,17172552,Outer Sunset,37.74729962644489,-122.50220419661696,Entire home/apt,300,,3,3,0.76,344
3590,17175619,Bernal Heights,37.74688569528799,-122.40596128756177,Entire home/apt,375,26.0,14,11,0.54,72
3591,17191322,Downtown/Civic Center,37.78703918115024,-122.41728410637036,Entire home/apt,90,320.0,30,88,3.99,161
3592,17207000,Downtown/Civic Center,37.77795837873812,-122.42251220772907,Entire home/apt,75,,2,0,,0
3593,17222332,Outer Mission,37.710958920297884,-122.4488463568972,Private room,65,,30,1,0.26,364
3594,17222602,South of Market,37.776033997142896,-122.41406558595192,Private room,113,325.0,2,106,5.08,72
3595,17223107,Financial District,37.79150298629229,-122.40044081717302,Entire home/apt,200,,30,0,,359
3596,17225268,South of Market,37.78129563608925,-122.40511973195619,Entire home/apt,579,308.0,2,67,3.12,52
3597,17233693,Haight Ashbury,37.769771960680025,-122.4506117328883,Entire home/apt,210,357.0,2,14,0.64,0
3598,17237462,Mission,37.75113788838226,-122.40785027295271,Private room,69,248.0,1,45,2.09,351
3599,17237843,Mission,37.750725329433905,-122.40815288064749,Private room,59,29.0,1,93,4.46,287
3600,17237993,Mission,37.75131710093531,-122.4072058475352,Private room,69,46.0,1,104,5.42,321
3601,17238534,South of Market,37.77364538547413,-122.41685978216,Shared room,40,,180,2,0.1,364
3602,17254134,Pacific Heights,37.79191256269524,-122.4297150398575,Entire home/apt,268,,30,0,,88
3603,17254515,Glen Park,37.73443709367609,-122.43298000118088,Private room,100,311.0,3,26,1.34,58
3604,17267153,Mission,37.76142490576872,-122.41974850108679,Entire home/apt,87,,30,6,0.39,187
3605,17269133,Inner Sunset,37.759790950430045,-122.47406852722895,Entire home/apt,152,,6,2,0.16,53
3606,17281042,North Beach,37.80649647516279,-122.4129103703061,Entire home/apt,450,331.0,2,37,1.74,22
3607,17285258,Mission,37.75846623743608,-122.41251085591956,Private room,255,359.0,1,119,5.5,0
3608,17287731,Noe Valley,37.75327098193619,-122.43841207687237,Private room,100,,3,3,0.16,0
3609,17288451,South of Market,37.77445697146381,-122.4197177804739,Private room,180,,3,9,2.05,336
3610,17288739,Haight Ashbury,37.772450289744135,-122.44197633860738,Entire home/apt,1195,2.0,3,3,0.23,187
3611,17289486,Potrero Hill,37.755674290542395,-122.39111108416643,Private room,120,319.0,2,79,3.77,70
3612,17301015,Outer Sunset,37.7630956784035,-122.50618024365612,Private room,100,28.0,2,120,5.61,333
3613,17301795,Inner Richmond,37.777774434855644,-122.4553065438418,Entire home/apt,150,111.0,30,74,3.49,304
3614,17305040,Bernal Heights,37.746147636016744,-122.40869368672094,Private room,120,300.0,3,108,4.98,156
3615,17318005,Castro/Upper Market,37.768724433455326,-122.4341635489488,Entire home/apt,185,186.0,2,98,4.66,145
3616,17343208,Haight Ashbury,37.770378707240354,-122.4494749527322,Private room,90,226.0,1,113,5.26,225
3617,17344333,Haight Ashbury,37.769768996478255,-122.45052216483877,Shared room,50,192.0,1,49,2.29,242
3618,17345722,Castro/Upper Market,37.76156477301743,-122.42884713438669,Entire home/apt,250,360.0,3,13,0.69,92
3619,17346342,West of Twin Peaks,37.72660603341654,-122.46305356339336,Private room,75,276.0,3,57,2.73,55
3620,17367074,Excelsior,37.72662233173229,-122.42350382003168,Entire home/apt,150,,30,7,0.36,339
3621,17367829,Outer Sunset,37.75729672510101,-122.4965160267634,Private room,150,,30,0,,177
3622,17369805,Castro/Upper Market,37.764478045786284,-122.42796976662493,Entire home/apt,250,288.0,3,64,3.04,56
3623,17382326,Outer Sunset,37.75212147674335,-122.50839678047147,Entire home/apt,249,291.0,2,65,3.11,145
3624,17402726,Bernal Heights,37.73904899264795,-122.41268573086272,Private room,128,278.0,30,1,0.52,116
3625,17405370,Russian Hill,37.80543932390364,-122.4233370359277,Entire home/apt,200,244.0,3,82,4.51,52
3626,17408466,South of Market,37.778121157025275,-122.3960039535532,Entire home/apt,116,,30,3,0.19,147
3627,17408793,Outer Sunset,37.75688030794088,-122.48665116630121,Entire home/apt,139,237.0,1,156,7.51,100
3628,17417018,North Beach,37.800846617495935,-122.4108356776489,Private room,135,120.0,2,69,3.22,141
3629,17419327,Downtown/Civic Center,37.787131349755306,-122.41169855513556,Private room,140,354.0,32,9,0.44,89
3630,17419803,Downtown/Civic Center,37.788663861956,-122.4123187853672,Private room,130,277.0,32,3,0.16,88
3631,17420087,Downtown/Civic Center,37.78691269931685,-122.41169168421804,Private room,130,202.0,32,27,1.4,75
3632,17421876,Excelsior,37.718513887880185,-122.43753385854146,Entire home/apt,100,292.0,2,83,3.84,68
3633,17424816,Haight Ashbury,37.772236687171066,-122.43806737387831,Private room,150,297.0,3,87,4.12,54
3634,17430696,Outer Mission,37.728981318784925,-122.45204515176563,Entire home/apt,125,125.0,2,106,6.14,255
3635,17433075,Haight Ashbury,37.77033056543674,-122.45052990542344,Private room,90,211.0,1,85,4.26,242
3636,17433218,Inner Sunset,37.76190484846599,-122.46770348807449,Entire home/apt,350,362.0,31,6,0.34,0
3637,17434603,Chinatown,37.79077017569206,-122.40678394403268,Private room,350,4.0,3,2,0.12,1
3638,17434665,West of Twin Peaks,37.742244024226665,-122.4583845152593,Entire home/apt,125,212.0,30,55,2.69,260
3639,17438541,Outer Sunset,37.75406473676639,-122.48609631056499,Entire home/apt,209,302.0,2,104,5.4,98
3640,17444005,Outer Sunset,37.7607166812832,-122.5080864871405,Entire home/apt,165,134.0,30,48,2.33,185
3641,17444930,Mission,37.761217017656094,-122.4204748921642,Private room,175,364.0,1,18,0.85,6
3642,17444964,Noe Valley,37.75254343375694,-122.44174052455514,Entire home/apt,325,299.0,2,53,3.35,46
3643,17445405,Bayview,37.72788935770204,-122.37042748617777,Private room,62,14.0,1,120,5.56,361
3644,17461924,Pacific Heights,37.79031240998489,-122.43208447788572,Entire home/apt,300,237.0,3,93,4.39,32
3645,17474556,Western Addition,37.774332600858614,-122.43148821771663,Entire home/apt,250,,30,6,0.32,335
3646,17478285,Bayview,37.72720178386693,-122.37169961986623,Private room,70,0.0,1,99,4.61,307
3647,17479999,Western Addition,37.78487584350218,-122.44106493868557,Private room,100,,45,4,0.26,104
3648,17482888,Financial District,37.782880088872396,-122.4014208591931,Private room,500,84.0,1,9,0.43,31
3649,17497608,Mission,37.75483327940779,-122.41418129668594,Entire home/apt,220,186.0,1,52,2.51,167
3650,17499253,Inner Richmond,37.77938393944639,-122.47338233774336,Private room,92,200.0,1,32,1.81,168
3651,17501002,Excelsior,37.724528054627626,-122.41696147027079,Entire home/apt,145,340.0,2,95,4.86,0
3652,17508667,Bayview,37.73216827108539,-122.3897076509836,Private room,65,,30,4,0.25,139
3653,17511326,Haight Ashbury,37.76175937683306,-122.4493612526375,Entire home/apt,230,291.0,2,16,0.79,164
3654,17514911,Outer Mission,37.73264223639122,-122.43818367557816,Private room,75,13.0,3,98,4.72,320
3655,17516202,Downtown/Civic Center,37.78528564941559,-122.41556141096605,Private room,70,20.0,2,60,2.8,267
3656,17518933,Downtown/Civic Center,37.78574567623739,-122.4146007649296,Private room,95,116.0,2,36,1.92,222
3657,17530579,Castro/Upper Market,37.758364634379866,-122.44133360999687,Entire home/apt,250,,3,3,0.15,0
3658,17534666,Bayview,37.73736719803492,-122.39234853821549,Private room,36,328.0,2,73,3.49,89
3659,17534690,Parkside,37.745793382266456,-122.47819385380184,Entire home/apt,150,293.0,3,72,3.43,61
3660,17543317,Russian Hill,37.79841881417457,-122.41879233923288,Private room,200,289.0,31,7,0.33,88
3661,17543814,Outer Sunset,37.74988695950324,-122.4776791915514,Shared room,32,293.0,2,115,5.5,89
3662,17551632,Bernal Heights,37.74688384365607,-122.42021690717291,Private room,60,,4,93,4.38,1
3663,17556287,Bernal Heights,37.73867890324097,-122.41289732353977,Entire home/apt,300,348.0,30,16,0.81,12
3664,17573940,South of Market,37.78615227903378,-122.39079769586112,Entire home/apt,134,,30,3,0.17,169
3665,17574138,Inner Sunset,37.75279711913528,-122.47039206301878,Entire home/apt,150,,5,1,0.06,0
3666,17576074,Bayview,37.72859013957058,-122.37180501663765,Private room,102,185.0,1,71,3.84,179
3667,17585689,Inner Sunset,37.76186398756462,-122.46646129770176,Entire home/apt,275,,3,7,0.34,6
3668,17585947,Outer Richmond,37.77844740812576,-122.5003135678966,Entire home/apt,200,349.0,2,71,3.48,72
3669,17587530,Marina,37.80090120448476,-122.43895241360664,Entire home/apt,154,,30,19,0.94,335
3670,17588923,Mission,37.76832742785572,-122.42505707071774,Private room,115,278.0,30,73,3.61,324
3671,17590102,Mission,37.76847404077567,-122.42515839691656,Private room,125,284.0,30,65,3.14,317
3672,17592480,Bayview,37.735067606194136,-122.38799571695442,Private room,103,287.0,2,97,4.66,50
3673,17593967,Noe Valley,37.753691632370575,-122.4257701938448,Entire home/apt,200,,30,2,0.11,179
3674,17603219,West of Twin Peaks,37.73825959159909,-122.44372192379488,Entire home/apt,350,314.0,3,7,0.4,0
3675,17608618,Mission,37.759377832597345,-122.42401346495764,Entire home/apt,130,,30,0,,63
3676,17610163,Mission,37.758325634927004,-122.41601188893429,Private room,100,,180,0,,365
3677,17622741,Noe Valley,37.75113928991527,-122.42557540332966,Private room,125,171.0,31,3,0.16,365
3678,17622881,Excelsior,37.71696051519892,-122.42893346083824,Private room,49,244.0,3,63,3.11,269
3679,17624633,Downtown/Civic Center,37.77780725992,-122.41874923543828,Entire home/apt,125,,30,5,0.24,145
3680,17626598,Mission,37.75905601733582,-122.40905833596074,Entire home/apt,375,,3,10,0.58,2
3681,17626794,Nob Hill,37.79083486077943,-122.4210684735695,Private room,76,,30,2,0.21,365
3682,17626853,Nob Hill,37.79107084514965,-122.42128266628416,Private room,76,,30,1,0.31,348
3683,17626927,Nob Hill,37.79201938705246,-122.41923425432398,Private room,76,,30,1,0.08,359
3684,17642091,Bernal Heights,37.74590829510055,-122.41847786827698,Entire home/apt,118,233.0,2,67,3.79,56
3685,17642555,Nob Hill,37.790656849551475,-122.41953683032213,Private room,77,,30,2,0.17,362
3686,17651619,North Beach,37.80462628269967,-122.41536479751673,Private room,60,16.0,30,30,1.43,31
3687,17651864,Bernal Heights,37.748209637873224,-122.41505591036301,Entire home/apt,150,354.0,7,3,0.17,0
3688,17652643,Mission,37.75511426947223,-122.41681683114187,Private room,89,35.0,6,37,1.93,280
3689,17654489,Marina,37.80184129998654,-122.4476765703336,Entire home/apt,750,,30,0,,173
3690,17669758,Mission,37.76874443438579,-122.42514569019444,Private room,69,300.0,30,74,3.57,314
3691,17670075,Mission,37.7692140667443,-122.42553055539942,Private room,62,284.0,30,72,3.45,330
3692,17670655,Glen Park,37.73633314501495,-122.43198890998673,Entire home/apt,200,353.0,3,21,1.13,5
3693,17680468,Castro/Upper Market,37.75947601205558,-122.43877159455948,Entire home/apt,192,356.0,3,14,0.82,0
3694,17695233,Mission,37.759643593049795,-122.4193609528873,Entire home/apt,335,358.0,1,5,0.28,4
3695,17696905,Haight Ashbury,37.76989597327568,-122.45074522474505,Private room,90,211.0,1,92,4.54,229
3696,17696946,Mission,37.75692306153435,-122.41407565165413,Private room,55,,30,6,0.29,20
3697,17697735,Castro/Upper Market,37.76736285983144,-122.42703051583328,Entire home/apt,129,335.0,30,3,0.15,37
3698,17714209,Russian Hill,37.80099138995673,-122.42427178397759,Entire home/apt,170,,30,2,0.11,88
3699,17716381,Inner Richmond,37.773274940645365,-122.46908645229576,Entire home/apt,110,,30,0,,321
3700,17717979,Downtown/Civic Center,37.78544483284941,-122.41505205121081,Private room,95,3.0,2,38,2.1,184
3701,17718199,Inner Richmond,37.777298919790894,-122.47426790596641,Private room,77,84.0,1,112,5.64,29
3702,17721104,Inner Richmond,37.77529459554757,-122.47303057452685,Entire home/apt,345,244.0,2,105,5.14,66
3703,17721392,Bernal Heights,37.7453003422857,-122.42133197701132,Entire home/apt,250,,3,5,0.31,0
3704,17722015,Western Addition,37.783961707119396,-122.44422857763881,Private room,80,,30,14,0.67,0
3705,17723975,West of Twin Peaks,37.73620908270564,-122.4521601176569,Entire home/apt,65,346.0,1,15,0.72,14
3706,17731097,Haight Ashbury,37.769176795831896,-122.44932021796647,Shared room,50,192.0,1,43,2.05,240
3707,17731924,South of Market,37.78131931500176,-122.39226195987513,Entire home/apt,304,,30,2,0.12,309
3708,17734527,Inner Sunset,37.75909263713156,-122.47281617488967,Entire home/apt,121,42.0,30,3,0.15,365
3709,17751058,Noe Valley,37.75349045277678,-122.4313850087494,Entire home/apt,163,325.0,2,87,5.8,120
3710,17753503,Bernal Heights,37.73590833286588,-122.4106918859717,Private room,65,306.0,1,195,9.54,35
3711,17763907,Chinatown,37.79182931715353,-122.4077079628412,Entire home/apt,155,,30,0,,46
3712,17764085,Bernal Heights,37.74103488512163,-122.4148368694001,Entire home/apt,190,,5,3,0.17,0
3713,17764344,Chinatown,37.791719823946465,-122.40813274609098,Entire home/apt,155,,30,1,0.05,88
3714,17767353,Haight Ashbury,37.77016930581343,-122.44923314972999,Private room,90,353.0,1,58,2.87,219
3715,17767863,Haight Ashbury,37.76990171659625,-122.44933903471838,Private room,90,330.0,1,67,3.23,246
3716,17775235,Bernal Heights,37.73260482768481,-122.41423281855356,Private room,105,289.0,2,35,1.95,52
3717,17775284,Mission,37.76950575082718,-122.42555257869492,Private room,62,,50,3,0.19,251
3718,17775340,Haight Ashbury,37.77093838861822,-122.44353381848286,Entire home/apt,155,,30,0,,173
3719,17776449,Western Addition,37.77844609321856,-122.43165843947222,Private room,139,,2,38,1.83,21
3720,17777195,Inner Richmond,37.77888192452465,-122.47353721952022,Private room,82,291.0,1,31,2.29,72
3721,17795712,Mission,37.759640447454885,-122.40942823733772,Entire home/apt,250,8.0,2,62,3.56,306
3722,17806044,Lakeshore,37.73409872743843,-122.4798811173006,Entire home/apt,295,20.0,30,18,0.97,354
3723,17807120,Crocker Amazon,37.71425791936269,-122.44071167514879,Entire home/apt,84,358.0,2,23,1.18,8
3724,17807479,South of Market,37.77247142100305,-122.41647347588841,Shared room,40,,180,2,0.13,364
3725,17807709,Pacific Heights,37.79554763046403,-122.42663767699791,Entire home/apt,800,,60,0,,212
3726,17809833,Bernal Heights,37.73530902814307,-122.42480340758827,Private room,110,,3,55,2.72,13
3727,17811571,Bernal Heights,37.73685266788553,-122.41698419227971,Entire home/apt,85,297.0,2,95,5.3,39
3728,17812931,Diamond Heights,37.74547591699909,-122.44615004025387,Private room,80,252.0,1,160,8.07,114
3729,17813890,Inner Sunset,37.76499259936997,-122.46250570868335,Private room,400,,2,16,0.88,0
3730,17826404,Western Addition,37.77651786415422,-122.43755286950676,Entire home/apt,95,135.0,30,8,0.49,179
3731,17833058,North Beach,37.801160566111825,-122.40767654385668,Entire home/apt,150,64.0,30,59,3.01,149
3732,17841504,Castro/Upper Market,37.767992025793255,-122.42777261577291,Entire home/apt,203,,30,1,0.05,88
3733,17847179,Castro/Upper Market,37.76654309136429,-122.42846955626051,Entire home/apt,168,,30,0,,79
3734,17849606,Excelsior,37.72680352129004,-122.40868294184952,Entire home/apt,120,220.0,3,49,2.37,0
3735,17863225,Mission,37.74909279021992,-122.41638205733406,Entire home/apt,116,,30,3,0.4,310
3736,17865626,Castro/Upper Market,37.766555151782505,-122.4266081818998,Entire home/apt,250,260.0,3,25,1.43,190
3737,17879769,Potrero Hill,37.760278593926905,-122.39838940146744,Entire home/apt,300,,30,4,0.21,0
3738,17892026,North Beach,37.80237791696197,-122.4071760980702,Entire home/apt,499,109.0,3,27,1.43,143
3739,17893425,Western Addition,37.782689263191685,-122.44357626306841,Private room,120,,2,27,1.34,0
3740,17925808,Marina,37.80087494893334,-122.42519904792056,Private room,80,217.0,2,73,3.57,322
3741,17931634,Bernal Heights,37.74424618748867,-122.41853422693094,Entire home/apt,100,0.0,30,23,1.18,199
3742,17944621,Haight Ashbury,37.76906587836097,-122.45022846498459,Private room,90,,1,17,0.85,140
3743,17958677,Marina,37.804225545781826,-122.4430434655314,Entire home/apt,85,,30,10,0.51,132
3744,17965243,Outer Sunset,37.750784856482476,-122.50258853201805,Entire home/apt,200,317.0,2,130,6.5,40
3745,17973795,Mission,37.760423210125815,-122.42573852541055,Private room,155,325.0,1,23,1.13,0
3746,17979286,West of Twin Peaks,37.73230384229869,-122.46017943691238,Entire home/apt,164,19.0,2,76,3.76,316
3747,17979299,Mission,37.7697467958059,-122.42426733941515,Private room,55,,30,2,0.13,333
3748,17979358,Mission,37.77105039467414,-122.42394718753692,Private room,59,,30,2,0.12,0
3749,17982304,Castro/Upper Market,37.76097357163884,-122.43823551072651,Entire home/apt,172,243.0,1,180,9.0,96
3750,17991554,Outer Sunset,37.76369278309354,-122.47856469473749,Private room,80,280.0,1,118,5.9,161
3751,18005988,Pacific Heights,37.79060562174074,-122.42516266531844,Private room,200,14.0,1,145,7.55,4
3752,18012201,Outer Sunset,37.76524416768082,-122.4783672362872,Entire home/apt,98,103.0,30,47,2.34,261
3753,18012893,Outer Sunset,37.76471336752381,-122.4781345603063,Entire home/apt,98,296.0,30,48,2.45,269
3754,18020970,Haight Ashbury,37.77597595900189,-122.44151203625677,Private room,249,,1,28,1.58,0
3755,18021096,Outer Richmond,37.77328418848799,-122.50936744161785,Private room,120,361.0,30,2,0.11,324
3756,18022892,Seacliff,37.780375249572,-122.50590289680044,Entire home/apt,169,189.0,4,18,0.94,364
3757,18026441,Western Addition,37.777917190860016,-122.43759333194387,Private room,55,,30,2,0.58,337
