id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
42019760,Brand new Apt with Acropolis view in Monastiraki,15824213,Dreamin Athens,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97707,23.72464,Entire home/apt,240,1,115,2022-06-15,4.04,11,275,65,00001484117
41318868,Cozy apartment in Syntagma-Plaka by GHH,47038350,Golden Home Holidays,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97463,23.73233,Entire home/apt,144,2,45,2022-06-01,1.57,41,247,36,00001142775
42030668,"Ionian Apartment- Athens Center, 6 BD, 2.5 BATH",77457889,Παναγιώτης,,ΚΥΨΕΛΗ,38.00394,23.7429,Entire home/apt,160,2,0,,,39,132,0,00000943919
42035685,Top-floor penthouse with terrace and amazing view,1095937,Martha,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98208,23.73761,Entire home/apt,90,3,20,2022-05-22,0.74,1,167,18,00001219142
41327637,Cozy Apartment in the heart of Athens,129845105,Minka,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99533,23.72407,Entire home/apt,44,2,0,,,1,136,0,
41332512,"Handcrafted unique flat, 200m from the Acropolis",210881040,Dimitris,,ΑΚΡΟΠΟΛΗ,37.96902,23.72547,Entire home/apt,70,1,15,2022-05-30,0.54,1,293,11,
41643303,bauhaus RooM in athenian Modernist Building,180724995,Co And Living,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.9844,23.7401,Private room,10,27,0,,,18,0,0,
41653995,Brand new 70m2  Penthouse in the heart of Athens,14046908,Nikolaos,,ΚΥΨΕΛΗ,37.996422,23.734295,Entire home/apt,49,2,17,2021-10-24,0.75,1,267,12,00001442469
42035842,Cozy flat in Petralona close to metro,332235103,Oscar,,ΠΕΤΡΑΛΩΝΑ,37.97244,23.71253,Entire home/apt,65,2,11,2021-09-19,0.39,1,0,8,01188240261
41656994,58-60 Ermou Str Island 2,144536102,Michail,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97761,23.7274,Entire home/apt,70,1,0,,,2,0,0,00000710860
41657643,58-60 Ermou Str Island 1,144536102,Michail,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97758,23.72834,Entire home/apt,80,1,1,2020-02-13,0.04,2,0,0,00000710860
41334702,Luxury Apartment/Loft in the Heart of Athens City,17791817,Emmanuelle,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97828,23.73793,Entire home/apt,119,1,23,2022-05-15,0.80,2,363,13,
42044009,The Athens RD2 Industrial Apartment,333192069,Aris,,ΖΑΠΠΕΙΟ,37.9679,23.73672,Entire home/apt,70,3,21,2022-06-12,0.88,1,135,13,00000939924
41339435,Kolonaki | Central Athens Philoxenia In Athens,324874133,Philoxenia,,ΛΥΚΑΒΗΤΤΟΣ,37.97971,23.74316,Entire home/apt,55,3,16,2021-10-15,0.55,2,314,2,00000939174
41339542,"Renovated Elegant Flat,2 BR, City Center, 5' Metro",324865128,Armando And Pamela,,ΚΕΡΑΜΕΙΚΟΣ,37.98432,23.71496,Entire home/apt,60,1,42,2022-06-06,1.41,1,12,35,00000925365
41345375,Chill Out In Retropolitan Hideaway at Alsos Park,123074489,Homer & Isabella,,ΠΑΓΚΡΑΤΙ,37.96914,23.7453,Entire home/apt,102,2,54,2022-06-11,1.85,34,307,26,00000941558
41672289,Brand new aprtm touching Acropolis in koukaki,328906409,Γιαννης,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9651,23.72433,Entire home/apt,73,2,7,2022-04-25,0.24,1,162,5,00000843787
41680220,Luxury Smart Home In Kipseli,268514902,Viktor,,ΑΝΩ ΚΥΨΕΛΗ,38.00697,23.73714,Entire home/apt,64,1,130,2022-06-16,5.73,7,51,68,00001072380
41701809,Urban Oasis homm Studio on Syntagma Square,29927830,Homm ®,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97478,23.73482,Entire home/apt,54,1,7,2022-05-27,0.25,178,74,2,00001422127
42045010,Duplex apartment quite good location.,160157061,Qinghong,,ΓΟΥΒΑ,37.95919,23.73991,Entire home/apt,70,2,7,2022-06-04,0.31,1,214,4,00000939039
41718677,Persefonis Apartment Junior Suite,150926840,Αλέξης,,ΓΚΑΖΙ,37.9783,23.7118,Entire home/apt,76,2,1,2021-07-28,0.09,1,290,1,124Κ10000333801
41725652,Designed studio near Monastiraki Square: Triple A4,3296820,Ronen,,ΘΗΣΕΙΟ,37.97808,23.72268,Entire home/apt,19,1,2,2022-04-30,0.34,20,288,2,00174959325
41725783,Modern Studio in Psirri Square (Triple A) 4,3296820,Ronen,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97914,23.72331,Entire home/apt,30,1,53,2022-04-26,1.83,20,342,29,00000908656
41345382,N1 Amazing 2 bedroom Apartment  with Garden,294222259,Melina,,ΠΕΤΡΑΛΩΝΑ,37.96777,23.70778,Entire home/apt,132,1,101,2022-05-22,4.55,16,241,64,00001194575
41346000,N2 Beautiful Garden Apartment Central Athens,294222259,Melina,,ΠΕΤΡΑΛΩΝΑ,37.96768,23.7079,Entire home/apt,115,1,78,2022-06-02,3.48,16,256,50,00001194575
41346290,N5 Private Rooftop Loft Studio,294222259,Melina,,ΠΕΤΡΑΛΩΝΑ,37.96954,23.70782,Entire home/apt,108,1,60,2022-06-16,2.47,16,258,48,00001194575
42046042,Beautiful apartment in the heart of lycabettus,45989909,Michael,,ΛΥΚΑΒΗΤΤΟΣ,37.98063,23.74451,Entire home/apt,32,1,1,2022-05-21,1,1,279,1,
41347741,Long Term  - Kypseli City Living,12851473,Jerry,,ΚΥΨΕΛΗ,37.99743,23.74003,Entire home/apt,59,30,1,2021-07-09,0.09,9,364,1,00000926267
41726943,Modern Studio close to Psirri Square (Triple A) 6,3296820,Ronen,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97914,23.72331,Entire home/apt,26,1,56,2022-05-14,1.95,20,349,25,00000908656
41728107,Kolonaki Square Executive Apartment,152449611,Athina And/Or Eleni,,ΚΟΛΩΝΑΚΙ,37.97857,23.7406,Entire home/apt,147,1,8,2022-05-15,0.49,20,332,7,00001303958
41735779,AmazingElegantApt/shadowOfAcropolis/VaccinatedHost,32601523,Stella And Nikos,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96649,23.72415,Entire home/apt,70,1,70,2022-06-14,2.39,22,344,34,00000930943
42052419,Sunny cozy 1bd apartment 15 min walk to Acropolis,245702882,Sunny Home,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96545,23.73197,Entire home/apt,55,1,39,2022-06-12,1.40,17,160,23,1604542
41358032,Long Term - Boutique Penthouse - Athens,12851473,Jerry,,ΠΕΔΙΟ ΑΡΕΩΣ,37.99603,23.73807,Entire home/apt,65,30,1,2021-08-07,0.10,9,365,1,00000079082
42055487,NB Central Great Quiet Safe Private Doubleroom 1,2089542,Tia & Mike,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96414,23.72502,Private room,50,1,22,2022-06-09,1.02,55,336,19,00000847577
42057356,Modern flat for 4 ppl in Koukaki,1621474,Mint,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96384,23.72355,Entire home/apt,70,1,2,2022-05-01,0.09,99,169,1,00001405837
41741673,"X & P apartment koukaki
a perfect place to stay",300498633,Pantelis,,ΑΚΡΟΠΟΛΗ,37.96318,23.7186,Entire home/apt,29,2,120,2022-04-28,4.12,2,298,48,00000942664
42059208,Brand new decorated flat for 4 ppl in Pagrati,1621474,Mint,,ΓΟΥΒΑ,37.96172,23.74213,Entire home/apt,47,1,18,2022-05-30,0.88,99,29,15,00000945177
41754438,Modern Studio near Psirri Square - (Triple A) - 1,3296820,Ronen,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97914,23.72331,Entire home/apt,30,1,75,2022-05-29,2.61,20,335,41,00000908656
41754573,Window to...Acropolis!,138097567,Be My Guest,,ΑΚΡΟΠΟΛΗ,37.96958,23.72304,Entire home/apt,77,2,13,2022-04-03,0.97,10,310,12,00001104318
41362941,34sqm Minimal Apartment with Acropolis view,29927830,Homm ®,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99511,23.72708,Entire home/apt,35,2,33,2022-04-16,1.15,178,249,14,00001421917
41363725,Deluxe & Stylish 2 BD Apartment in Pangrati,20104194,Upstreet,,ΠΑΓΚΡΑΤΙ,37.96794,23.74982,Entire home/apt,97,1,8,2022-03-13,0.30,79,260,4,00001136168
41365492,Beautiful studio in the heart of the city,1621474,Mint,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97234,23.73406,Entire home/apt,53,1,4,2021-08-30,0.14,99,339,2,00000927566
42060479,Neoclassical apt close to Syntagma-Plaka by GHH,47038350,Golden Home Holidays,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97363,23.73199,Entire home/apt,115,2,28,2022-06-03,1.39,41,281,27,00000922546
41371887,Kolonaki Playful and Cosy apartment,56934632,Vivian,,ΚΟΛΩΝΑΚΙ,37.97836,23.74405,Entire home/apt,40,3,34,2022-05-28,1.17,8,105,27,00000931685
41371912,N3 Boutique Apartment with Balcony / Garden,294222259,Melina,,ΠΕΤΡΑΛΩΝΑ,37.96768,23.70794,Entire home/apt,118,1,61,2022-06-02,2.71,16,255,41,00001194575
41754690,Athens Centre Stop,329862922,Evripidis,,ΑΚΡΟΠΟΛΗ,37.96747,23.72407,Entire home/apt,36,2,47,2022-05-26,1.66,1,18,19,00000936118
42061676,"Central Athens by the National Gardens, 2 BDR Flat",333381396,Alex,,ΠΑΓΚΡΑΤΙ,37.96721,23.74759,Entire home/apt,26,1,27,2022-05-28,1.03,1,175,21,00000933161
42084286,The Courtyard Suite,15463333,Michael,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.9911,23.73277,Entire home/apt,41,1,58,2022-06-13,2.05,1,78,38,00000947120
41754920,Alfa Comfort,275215881,Αλέξανδρος,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98488,23.7341,Entire home/apt,59,3,47,2022-06-01,2.06,3,179,40,00000911727
41372661,N4 Brand New Cute Apartment with Garden,294222259,Melina,,ΠΕΤΡΑΛΩΝΑ,37.96908,23.70827,Entire home/apt,108,1,42,2022-06-14,2.55,16,254,29,00001194575
41392730,Athens Monastiraki Square Amazing Loft,325548023,Kalliopi,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97799,23.72498,Entire home/apt,86,5,25,2022-06-11,1.13,2,189,20,00001203254
42086337,Athens Urban Surfer's Acropolis view Penthouse,41042574,Konstantinos,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97745,23.72908,Entire home/apt,126,2,28,2022-05-31,0.99,13,331,24,00001361611
41756677,Athens Gazi Apartment,329877073,George,,ΠΕΤΡΑΛΩΝΑ,37.97478,23.71019,Entire home/apt,45,2,0,,,1,168,0,00000954410
42093867,Alex's MODERN PENTHOUSE Athens view!,70979831,Alexandros,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98596,23.74133,Entire home/apt,68,3,35,2022-05-06,1.23,3,256,15,00000943599
41759473,Penthouse 'Panorama' 1 bedroom with swimming pool,312170001,Varkiza,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99304,23.72861,Entire home/apt,290,1,2,2021-08-30,0.08,1,320,1,
41392995,Avocado's Boutique Apartment near Athens Center,17656032,Ploutarchos,,ΠΟΛΥΓΩΝΟ,37.99572,23.75283,Entire home/apt,59,1,12,2022-05-22,0.42,1,363,3,00001088157
42107002,Cozy,333981813,Serafim,,ΠΑΓΚΡΑΤΙ,37.96849,23.75137,Entire home/apt,45,4,10,2022-05-31,0.44,1,227,9,00000930433
41394245,5ΤΗ FLOOR WITH A VIEW AKROPOLIS-KERAMEIKOS,325548023,Kalliopi,,ΚΕΡΑΜΕΙΚΟΣ,37.98009,23.7153,Entire home/apt,48,5,21,2022-06-12,0.73,2,159,16,00001203169
41764069,40sqm Modern studio In Historic Athens center.,7380945,Spyridon,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97937,23.7265,Entire home/apt,47,1,44,2022-06-11,1.52,2,293,43,00000941536
42108101,Elegant Penthouse w/Acropolis View @Koukaki❤️,292600228,Yaron,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96414,23.7194,Entire home/apt,59,2,12,2022-01-31,0.43,3,93,9,00000943205
41764807,Comfy room downtown Kypseli,99856935,Gluco,,ΝΕΑ ΚΥΨΕΛΗ,37.99754,23.742,Private room,28,2,45,2022-06-03,1.90,2,40,22,
41416459,Apartment Elpis 1min from metro of Victoria Square,184971311,Konstantinos,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99339,23.73005,Entire home/apt,100,1,9,2022-05-04,0.33,13,105,7,00000935395
42129045,Stylish 5bd-5ba Apt/Acropolis View/Ideal Location,23439759,Marianne,,ΘΗΣΕΙΟ,37.97518,23.71759,Entire home/apt,329,2,27,2022-06-15,2.20,6,240,26,00000957150
41417813,Top-Floor 1-BDR Apt w/ large Balcony Near Metro!,77341566,Αggeliki,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.99062,23.72331,Entire home/apt,70,3,5,2021-10-08,0.47,1,341,5,00001094515
42130045,Kentropolitis Apartment nearby Akropolis,334248653,Ioannis,,ΠΕΤΡΑΛΩΝΑ,37.96765,23.71203,Entire home/apt,60,2,6,2021-12-05,0.26,1,244,3,1204671
41423456,Neoclassical Apartment on Acropolis Hill,97392374,Codeathena,,ΘΗΣΕΙΟ,37.97754,23.71838,Entire home/apt,124,4,40,2021-09-13,1.39,7,0,16,00001111650
41770951,Modern Studio next to Psirri Square (Triple A) - 2,3296820,Ronen,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97914,23.72331,Entire home/apt,30,1,51,2022-06-04,1.78,20,345,34,00000908656
41771796,Modern Studio by Psirri Square (Triple A) 3,3296820,Ronen,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97914,23.72331,Entire home/apt,30,1,64,2022-06-02,2.23,20,336,35,00000908656
41772131,Modern Studio at Psirri Square (Triple A) 5,3296820,Ronen,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97914,23.72331,Entire home/apt,29,1,79,2022-05-25,2.72,20,353,46,00000908656
42131209,The Loft •  Private Jacuzzi & Acropolis View,24940912,Andrés,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98697,23.71843,Entire home/apt,120,2,166,2022-06-10,6.01,2,204,87,00001404123
41785150,Unique 2-BDR condo next to the metro !,244571258,Αγλαΐα,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98723,23.72163,Entire home/apt,52,1,2,2022-06-05,0.59,1,325,2,00000934438
41441776,Parthenon 2BD Apartment,152449611,Athina And/Or Eleni,,ΖΑΠΠΕΙΟ,37.96808,23.73159,Entire home/apt,123,1,15,2022-06-13,0.55,20,324,13,00001120445
42132713,"Bohemian homm Flat in Pagkrati, Spirou Merkouri st",29927830,Homm ®,,ΠΑΓΚΡΑΤΙ,37.97053,23.74757,Entire home/apt,58,2,40,2022-05-18,1.45,178,277,23,00001422010
42132755,Elli's Veranda View Apartment in Athens Center,334267456,Elżbieta,,ΚΥΨΕΛΗ,38.00139,23.74118,Entire home/apt,75,2,0,,,1,74,0,
41441798,Comfort and style in the heart of Athens,326108217,Thomas,,ΛΥΚΑΒΗΤΤΟΣ,37.98521,23.74342,Entire home/apt,400,2,0,,,1,349,0,00000943974
41445476,Gaia Loft -  Shared Terrace with Acropolis view,122608191,Marietta,,ΚΕΡΑΜΕΙΚΟΣ,37.97929,23.72297,Entire home/apt,140,1,1,2022-05-19,1,12,161,1,00001124320
41802378,Art Deco Apartment in Kypseli,1657228,Aktina,,ΚΥΨΕΛΗ,37.99694,23.73829,Private room,40,3,0,,,1,181,0,
42135202,Acropolis View Ladies Hostel 1,192924544,Iosif,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9787,23.72837,Shared room,15,1,2,2022-06-08,0.20,14,361,2,
41804883,Long Term - Sunny Apart Lycabettus View - Athens,12851473,Jerry,,ΠΕΔΙΟ ΑΡΕΩΣ,37.99571,23.73475,Entire home/apt,74,30,0,,,9,320,0,00000079033
41807821,Birds Nest,231387850,Monkfish Trading MON IKE,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98526,23.72302,Entire home/apt,40,2,9,2020-03-14,0.31,19,98,0,00000930706
41446439,Vintage Loft -  Shared Terrace with Acropolis view,122608191,Marietta,,ΘΗΣΕΙΟ,37.9776,23.72319,Entire home/apt,121,1,0,,,12,144,0,00001124320
41446840,Art Loft -  Shared Terrace with Acropolis view,122608191,Marietta,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97918,23.72349,Entire home/apt,111,1,1,2022-05-16,0.88,12,154,1,00001124320
41450891,Boho Loft -  Shared Terrace with Acropolis view,122608191,Marietta,,ΚΕΡΑΜΕΙΚΟΣ,37.97932,23.72226,Entire home/apt,129,1,0,,,12,145,0,00001124320
41451165,Neo Loft -  Shared Terrace with Acropolis view,122608191,Marietta,,ΘΗΣΕΙΟ,37.97768,23.72187,Entire home/apt,115,1,5,2021-09-11,0.32,12,162,1,00001124320
42145975,Acropolis View Ladies Hostel 2,192924544,Iosif,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97756,23.73055,Shared room,15,2,2,2022-06-10,1.50,14,363,2,
41834616,"ASIMINA apartment, Kerameikos Metro Station",330648917,Γεωργιος,,ΒΟΤΑΝΙΚΟΣ,37.97724,23.70732,Entire home/apt,63,1,9,2022-06-03,0.42,1,54,5,00000969675
42146178,Acropolis View Lagies Hostel 6,192924544,Iosif,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97838,23.72823,Shared room,15,1,10,2022-06-04,0.83,14,365,10,
41451562,Greco Loft -  Family Loft with Acropolis view,122608191,Marietta,,ΚΕΡΑΜΕΙΚΟΣ,37.9795,23.72284,Entire home/apt,168,1,1,2022-04-02,0.38,12,132,1,00001124320
41451792,Opsis Loft - Penthouse with Acropolis view,122608191,Marietta,,ΚΕΡΑΜΕΙΚΟΣ,37.97932,23.72156,Entire home/apt,178,1,9,2022-03-19,0.51,12,149,4,00001124320
42146305,Acropolis View Ladies Hostel 11,192924544,Iosif,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97706,23.73015,Shared room,15,1,1,2021-03-04,0.06,14,365,0,
42146424,Acropolis View Ladies Hostel 7,192924544,Iosif,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97661,23.72826,Shared room,15,1,7,2022-05-23,0.48,14,361,6,
41851277,Athens Art Apartment,221307969,Manthos,,ΠΑΓΚΡΑΤΙ,37.97083,23.74311,Entire home/apt,60,2,0,,,1,167,0,AMA 00000931980
42146477,Acropolis View Ladies Hostel 9,192924544,Iosif,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97864,23.72985,Shared room,15,1,1,2021-08-28,0.10,14,365,1,
42146627,Acropolis View Ladies Hostel 4,192924544,Iosif,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97865,23.7284,Shared room,15,1,0,,,14,363,0,
41856146,Ideal place for city trips ...,231499544,Νικος,,ΝΕΟΣ ΚΟΣΜΟΣ,37.958,23.72402,Entire home/apt,37,26,3,2022-05-16,0.12,1,308,1,00000948440
41865514,Ermou str urban Vintage Room-5'min to Acropolis,90390850,Evan&Anetta,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97781,23.72427,Entire home/apt,48,1,141,2022-06-02,4.97,51,198,73,00000938272
42146850,Acropolis View Ladies Hostel 5,192924544,Iosif,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97871,23.73019,Shared room,15,1,21,2021-09-10,0.93,14,365,18,
41871003,Exclusive New Modern Apartment at Syntagma Square,210134221,Roubina,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97479,23.734,Entire home/apt,55,1,17,2022-06-10,0.61,9,176,15,00000899402
41455390,Cozy διαμερισμα,161708584,Diamantopoulos,,ΚΟΛΩΝΟΣ,37.99642,23.71675,Entire home/apt,45,3,1,2021-07-25,0.09,1,275,1,
42147021,Acropolis View Ladies Hostel 8,192924544,Iosif,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97843,23.73021,Shared room,15,1,2,2021-07-31,0.18,14,365,2,
42148793,Athens Center Perrys,334447273,Periklis,,ΠΑΤΗΣΙΑ,38.01138,23.73382,Entire home/apt,27,2,37,2021-04-26,1.32,1,0,0,00000976627
41871185,Solonos 1,331102322,Adrienn,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9806,23.73547,Private room,100,1,0,,,1,88,0,
42152633,Mary Blossom flat (Athens City Center),171949031,Vangelis,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.997387,23.728436,Entire home/apt,30,7,0,,,3,289,0,
41873636,Long Term - Athens Modern Penthouse,12851473,Jerry,,ΠΕΔΙΟ ΑΡΕΩΣ,37.99526,23.73763,Entire home/apt,36,30,2,2021-08-20,0.17,9,351,2,00000079137
41469675,Luxury 2 bedroom apt with Acropolis Museum view,133586844,Christos,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96705,23.72857,Entire home/apt,130,3,0,,,1,279,0,00001587480
39388815,Kallithea comfortable double room 2,2089542,Tia & Mike,,ΠΕΤΡΑΛΩΝΑ,37.96083,23.7094,Private room,16,1,0,,,55,239,0,00000747663
42154329,Monastiraki Loft Acropolis View,241404128,Georgia,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97658,23.72436,Entire home/apt,121,3,14,2022-05-29,2.23,1,155,14,00001386665
42270907,Central apartment 3' to Metaksourgio metro station,251494242,Dimos,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.9873,23.72174,Entire home/apt,52,2,2,2022-05-24,1.67,2,143,2,00001488630
42283314,Acropolis Unique Residence,114156592,Bill & John,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9678,23.73056,Entire home/apt,597,1,53,2022-06-11,1.91,40,280,31,70000698401
41873852,Long term - Athens City Suite,12851473,Jerry,,ΚΥΨΕΛΗ,37.99759,23.73986,Entire home/apt,75,30,0,,,9,364,0,00000078903
42155085,Danae's newly renovated entire cozy apartment,334447391,Danae,,ΚΥΨΕΛΗ,37.99999,23.73445,Entire home/apt,41,2,80,2022-06-11,2.82,3,128,46,00001257860
41878221,Cozy roof,154329281,Firat,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98317,23.72689,Private room,100,1,0,,,2,90,0,
41878491,Exarcheia sweet harmony,331151032,Χαραλαμπος,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98643,23.7412,Entire home/apt,34,2,0,,,1,330,0,00001433829
42295526,"Monadic doma with amazing Acropolis energy, view",318722515,Παναγιωτα,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97627,23.72347,Private room,62,1,4,2021-08-21,0.30,3,337,3,00001367272
42163475,"Mosaics aprt in Parliament Square, Acropolis view!",334652614,Dimitris,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97688,23.73153,Entire home/apt,110,2,35,2022-05-15,1.25,8,324,22,00001219302
41880231,"Sunny colorful  apt near Acropolis, nice view",245702882,Sunny Home,,ΖΑΠΠΕΙΟ,37.96696,23.73337,Entire home/apt,50,1,97,2022-06-09,3.34,17,162,45,1560741
42164408,Acropolis View! Parliament Square Mosaics aprtm!,334652614,Dimitris,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97501,23.73168,Entire home/apt,112,2,15,2022-02-10,0.54,8,350,9,00001219318
42170344,P.S. Attiki,188002485,Pavlos Sophia,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99679,23.72548,Entire home/apt,26,1,34,2022-06-01,1.21,3,281,24,00000947651
41882936,Cosy Art apartment next Acropolis museum,175891297,Nikos,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9663,23.72819,Entire home/apt,61,3,7,2022-05-28,0.65,1,291,7,00000936130
41895353,Acropolis View Apartment w/balcony 5mins to Metro,149346682,MyGreekVacations,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96423,23.73206,Entire home/apt,56,2,33,2022-05-28,1.42,29,280,17,00001342461
41895829,Acropolis Golden Suites | 1 by GHH,47038350,Golden Home Holidays,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96758,23.7278,Entire home/apt,120,2,44,2022-06-01,1.60,41,243,35,00001356499
42303843,Χαλαρωτικό δωμάτιο με τέχνη και  λουλούδια.,336249597,Tadeusz ROBERT,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98627,23.724,Private room,40,3,0,,,2,365,0,
42305593,Super Stylish Apartments in the  of Athens(SSA7),86924588,Elena,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98303,23.73078,Entire home/apt,70,1,4,2022-05-31,0.14,3,117,2,00000985278
42307741,Χαλάρωση,336249597,Tadeusz ROBERT,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98752,23.72258,Private room,40,3,0,,,2,365,0,
