id,earnings,height,weight,male,age
8388,2.336287305,173,52,0,36
8389,8.405475,170,66,0,49
8390,4.943010938,170,77,0,53
8391,8.405475,168,57,0,26
8392,2.336287305,155,54,0,49
8393,8.405475,165,54,0,40
8394,1.086542871,175,114,0,42
8395,3.892533594,165,65,0,38
8396,8.405475,170,73,0,28
8397,2.336287305,160,55,0,56
8398,2.856038672,165,66,0,27
8399,4.415216016,168,59,0,38
8400,1.608158789,168,84,0,63
8401,4.943010938,173,86,0,42
8402,2.030550977,163,61,0,40
8403,8.405475,163,77,0,33
8404,3.371296875,165,82,0,40
8405,8.405475,160,57,0,46
8406,8.405475,157,70,0,49
8407,1.086542871,168,79,0,29
8408,0.985750586,165,114,0,25
8409,2.336287305,168,67,0,63
8410,8.405475,165,102,0,36
8411,3.371296875,168,64,0,34
8412,2.856038672,157,59,0,41
8413,1.508197559,180,85,0,34
8414,2.336287305,157,63,0,57
8415,8.405475,165,70,0,44
8416,4.943010938,160,56,0,40
8417,4.415216016,163,77,0,38
8418,3.371296875,163,61,0,25
8419,3.892533594,152,227,0,48
8420,8.405475,163,61,0,42
8421,2.856038672,163,77,0,51
8422,8.405475,165,50,0,51
8423,3.371296875,160,54,0,37
8424,3.892533594,163,59,0,32
8425,8.405475,160,61,0,43
8426,8.405475,160,57,0,29
8427,2.336287305,160,50,0,30
8428,4.943010938,165,58,0,54
8429,2.336287305,168,66,0,35
8430,1.923719531,155,61,0,33
8431,2.856038672,170,68,0,44
8432,4.943010938,168,73,0,62
8433,8.405475,157,48,0,47
8434,8.405475,155,48,0,39
8435,4.943010938,163,66,0,51
8436,8.405475,173,86,0,25
8437,8.405475,168,61,0,58
8438,2.856038672,157,57,0,35
8439,4.943010938,173,57,0,36
8440,1.923719531,163,64,0,32
8441,2.336287305,170,81,0,34
8442,8.405475,160,57,0,26
8443,2.856038672,152,77,0,37
8444,8.405475,155,61,0,42
8445,4.415216016,163,66,0,45
8446,8.405475,160,52,0,30
8447,4.943010938,157,52,0,25
8448,8.405475,165,68,0,38
8449,8.405475,173,86,0,50
8450,2.856038672,175,48,0,41
8451,1.295476563,163,76,0,56
8452,3.892533594,163,66,0,40
8453,1.508197559,152,70,0,29
8454,4.415216016,152,50,0,37
8455,3.371296875,170,87,0,39
8456,2.336287305,163,71,0,55
8457,3.371296875,170,64,0,28
8458,8.405475,163,227,0,46
8459,3.371296875,168,72,0,42
8460,2.336287305,170,70,0,45
8461,3.892533594,160,57,0,35
8462,8.405475,157,62,0,65
8463,8.405475,163,84,0,53
8464,2.336287305,168,59,0,44
8465,2.856038672,165,61,0,39
8466,2.856038672,150,54,0,40
8467,8.405475,170,61,0,34
8468,1.923719531,160,68,0,49
8469,8.405475,163,61,0,35
8470,8.405475,165,68,0,28
8471,3.371296875,157,91,0,42
8472,8.405475,173,64,0,54
8473,2.336287305,178,68,0,33
8474,2.336287305,170,75,0,40
8475,8.405475,152,57,0,52
8476,8.405475,165,68,0,47
8477,3.371296875,147,68,0,58
8478,2.336287305,173,82,0,42
8479,3.892533594,170,66,0,28
8480,8.405475,175,57,0,37
8481,4.415216016,173,57,0,37
8482,3.371296875,168,59,0,31
8483,1.81688418,160,75,0,55
8484,2.336287305,165,100,0,60
8485,0.472639111,152,54,0,46
8486,8.405475,163,58,0,29
8487,3.892533594,157,52,0,34
8488,3.892533594,170,227,0,33
8489,3.892533594,160,64,0,53
8490,2.336287305,173,99,0,39
8491,3.371296875,173,54,0,29
8492,1.295476563,163,86,0,50
8493,3.892533594,152,73,0,36
8494,4.943010938,163,51,0,29
8495,8.405475,168,64,0,48
8496,2.856038672,163,64,0,35
8497,2.856038672,165,77,0,35
8498,4.415216016,160,48,0,37
8499,8.405475,173,74,0,33
8500,3.892533594,165,73,0,26
8501,8.405475,168,55,0,44
8502,2.336287305,163,58,0,42
8503,8.405475,175,73,0,35
8504,2.030550977,152,54,0,37
8505,8.405475,168,57,0,50
8506,8.405475,165,64,0,36
8507,4.415216016,173,70,0,44
8508,8.405475,170,82,0,53
8509,2.856038672,170,127,0,58
8510,2.336287305,157,57,0,50
8511,2.030550977,150,45,0,33
8512,3.892533594,175,59,0,25
8513,8.405475,163,73,0,30
8514,3.892533594,157,64,0,51
8515,1.295476563,157,82,0,47
8516,8.405475,160,51,0,58
8517,2.030550977,165,61,0,30
8518,8.405475,163,79,0,41
8519,8.405475,150,74,0,30
8520,3.371296875,157,66,0,40
8521,8.405475,165,73,0,33
8522,8.405475,170,59,0,33
8523,2.856038672,168,54,0,25
8524,8.405475,165,63,0,55
8525,2.336287305,155,69,0,45
8526,1.508197559,170,57,0,34
8527,2.856038672,155,59,0,45
8528,8.405475,152,77,0,32
8529,1.295476563,157,58,0,29
8530,3.892533594,163,59,0,53
8531,3.892533594,188,90,0,46
8532,3.371296875,168,64,0,59
8533,2.856038672,180,83,0,49
8534,4.415216016,155,71,0,45
8535,8.405475,168,66,0,46
8536,2.336287305,160,67,0,58
8537,8.405475,173,68,0,42
8538,3.892533594,163,59,0,45
8539,8.405475,160,73,0,53
8540,8.405475,168,95,0,53
8541,2.336287305,160,227,0,37
8542,3.371296875,175,66,0,26
8543,3.371296875,178,77,0,38
8544,2.856038672,152,54,0,39
8545,8.405475,165,54,0,43
8546,2.336287305,155,57,0,29
8547,2.336287305,157,64,0,48
8548,4.943010938,160,63,0,54
8549,8.405475,163,56,0,41
8550,2.336287305,163,61,0,30
8551,1.295476563,170,77,0,58
8552,4.415216016,168,58,0,52
8553,2.856038672,165,109,0,32
8554,8.405475,160,52,0,49
8555,3.892533594,170,109,0,39
8556,8.405475,173,70,0,49
8557,2.856038672,163,57,0,38
8558,8.405475,165,61,0,56
8559,3.371296875,170,58,0,31
8560,8.405475,157,60,0,37
8561,4.943010938,165,62,0,56
8562,1.923719531,170,64,0,27
8563,2.336287305,152,52,0,41
8564,3.892533594,165,61,0,46
8565,1.81688418,157,57,0,33
8566,4.943010938,165,57,0,39
8567,8.405475,157,50,0,31
8568,8.405475,157,91,0,43
8569,3.371296875,180,79,0,64
8570,2.856038672,173,84,0,39
8571,2.856038672,168,61,0,30
8572,2.336287305,163,82,0,58
8573,3.371296875,163,73,0,25
8574,8.405475,160,54,0,32
8575,4.415216016,173,73,0,32
8576,8.405475,160,76,0,29
8577,8.405475,160,50,0,40
8578,1.086542871,173,61,0,60
8579,4.415216016,165,71,0,25
8580,8.405475,165,59,0,38
8581,1.608158789,163,68,0,25
8582,8.405475,165,66,0,54
8583,2.336287305,157,52,0,39
8584,8.405475,178,61,0,25
8585,1.608158789,173,91,0,65
8586,8.405475,165,58,0,48
8587,4.943010938,157,80,0,41
8588,4.943010938,170,57,0,30
8589,2.856038672,160,93,0,44
8590,4.943010938,165,227,0,45
8591,4.943010938,180,118,0,34
8592,2.030550977,152,68,0,60
8593,8.405475,152,52,0,41
8594,2.856038672,160,54,0,37
8595,2.336287305,152,64,0,33
8596,8.405475,165,72,0,46
8597,3.371296875,165,64,0,32
8598,3.371296875,170,64,0,36
8599,8.405475,168,84,0,43
8600,3.892533594,157,100,0,48
8601,8.405475,170,93,0,38
8602,2.336287305,157,77,0,39
8603,3.371296875,157,64,0,49
8604,3.892533594,170,64,0,27
8605,3.892533594,170,73,0,42
8606,4.415216016,165,55,0,32
8607,8.405475,170,61,0,39
8608,3.371296875,163,77,0,41
8609,2.856038672,173,64,0,44
8610,1.508197559,150,95,0,46
8611,3.892533594,173,50,0,27
8612,4.415216016,168,77,0,52
8613,8.405475,157,52,0,42
8614,2.336287305,173,64,0,35
8615,4.415216016,163,227,0,51
8616,2.030550977,168,68,0,29
8617,8.405475,157,104,0,39
8618,3.371296875,163,64,0,25
8619,2.336287305,170,68,0,36
8620,8.405475,163,61,0,44
8621,2.336287305,165,227,0,43
8622,8.405475,175,91,0,34
8623,4.943010938,163,73,0,34
8624,3.892533594,157,58,0,27
8625,8.405475,173,61,0,26
8626,1.81688418,160,86,0,28
8627,3.371296875,160,79,0,28
8628,2.336287305,178,118,0,34
8629,1.295476563,165,91,0,34
8630,4.415216016,175,95,0,39
8631,3.371296875,168,64,0,63
8632,2.336287305,157,61,0,28
8633,4.415216016,152,64,0,42
8634,1.717126367,163,59,0,25
8635,3.371296875,170,68,0,43
8636,8.405475,170,66,0,27
8637,3.892533594,165,61,0,25
8638,8.405475,155,66,0,29
8639,3.371296875,173,54,0,50
8640,4.415216016,165,51,0,39
8641,2.336287305,157,91,0,41
8642,3.892533594,157,46,0,27
8643,1.195345508,160,61,0,61
8644,8.405475,160,86,0,51
8645,8.405475,160,52,0,36
8646,8.405475,160,48,0,28
8647,1.195345508,163,86,0,61
8648,4.415216016,163,66,0,34
8649,2.030550977,163,64,0,37
8650,3.892533594,160,77,0,38
8651,3.371296875,163,75,0,42
8652,8.405475,168,57,0,43
8653,3.371296875,165,57,0,55
8654,4.415216016,168,64,0,39
8655,2.856038672,178,159,0,37
8656,8.405475,163,58,0,36
8657,2.336287305,160,64,0,44
8658,2.030550977,160,57,0,41
8659,3.371296875,152,60,0,59
8660,1.923719531,165,109,0,44
8661,8.405475,160,73,0,49
8662,4.415216016,160,57,0,44
8663,1.402139453,173,64,0,40
8664,3.892533594,163,68,0,45
8665,0.985750586,157,54,0,32
8666,8.405475,168,73,0,26
8667,8.405475,152,54,0,34
8668,2.856038672,150,64,0,39
8669,1.717126367,180,64,0,34
8670,1.608158789,170,57,0,30
8671,8.405475,157,50,0,35
8672,2.336287305,163,60,0,59
8673,4.415216016,170,57,0,34
8674,8.405475,163,51,0,40
8675,8.405475,157,54,0,41
8676,2.856038672,165,118,0,43
8677,8.405475,173,97,0,53
8678,3.371296875,178,227,0,31
8679,4.943010938,152,73,0,32
8680,1.717126367,170,68,0,49
8681,4.943010938,178,82,0,32
8682,1.81688418,163,104,0,40
8683,3.892533594,170,75,0,51
8684,4.943010938,168,82,0,45
8685,1.923719531,165,82,0,59
8686,2.856038672,168,64,0,36
8687,2.336287305,160,73,0,40
8688,4.415216016,168,68,0,39
8689,4.415216016,165,61,0,29
8690,8.405475,152,66,0,56
8691,4.943010938,165,66,0,41
8692,3.371296875,163,61,0,60
8693,8.405475,168,63,0,63
8694,1.195345508,168,121,0,47
8695,8.405475,173,66,0,44
8696,8.405475,170,77,0,50
8697,8.405475,163,66,0,39
8698,2.856038672,168,73,0,46
8699,2.856038672,163,64,0,64
8700,1.717126367,160,52,0,59
8701,4.415216016,165,79,0,54
8702,8.405475,157,50,0,27
8703,4.415216016,163,70,0,34
8704,4.415216016,165,59,0,57
8705,1.923719531,168,77,0,26
8706,2.856038672,165,227,0,33
8707,8.405475,165,54,0,44
8708,4.415216016,165,129,0,50
8709,0.567589551,160,52,0,26
8710,4.415216016,168,98,0,26
8711,1.81688418,165,227,0,56
8712,3.892533594,152,54,0,26
8713,2.856038672,173,86,0,28
8714,2.856038672,160,66,0,30
8715,2.336287305,168,123,0,30
8716,3.371296875,160,82,0,48
8717,2.030550977,175,91,0,53
8718,8.405475,165,79,0,55
8719,1.81688418,168,64,0,42
8720,2.336287305,175,73,0,37
8721,1.923719531,168,54,0,40
8722,1.508197559,157,56,0,32
8723,4.943010938,178,78,0,35
8724,2.856038672,178,79,0,58
8725,4.415216016,178,79,0,48
8726,3.371296875,160,116,0,50
8727,2.856038672,155,92,0,44
8728,3.892533594,160,59,0,38
8729,2.336287305,173,68,0,30
8730,2.030550977,157,66,0,28
8731,4.943010938,170,70,0,33
8732,4.415216016,150,64,0,37
8733,8.405475,178,68,0,45
8734,4.943010938,160,59,0,28
8735,2.856038672,155,61,0,62
8736,4.415216016,155,52,0,25
8737,2.336287305,165,76,0,57
8738,4.943010938,163,52,0,33
8739,1.608158789,168,54,0,29
8740,2.336287305,160,50,0,40
8741,2.856038672,180,123,0,30
8742,3.892533594,157,48,0,32
8743,3.371296875,163,59,0,49
8744,8.405475,175,227,0,47
8745,4.943010938,160,64,0,35
8746,8.405475,170,66,0,46
8747,0.67112876,165,84,0,37
8748,3.371296875,168,67,0,26
8749,2.856038672,150,89,0,47
8750,4.415216016,157,79,0,41
8751,8.405475,165,73,0,50
8752,4.943010938,157,52,0,31
8753,4.943010938,157,59,0,34
8754,2.856038672,157,50,0,29
8755,3.371296875,163,50,0,35
8756,2.336287305,183,98,0,33
8757,4.415216016,163,68,0,52
8758,8.405475,165,72,0,51
8759,3.892533594,157,54,0,53
8760,8.405475,168,70,0,46
8761,3.371296875,163,64,0,33
8762,0.985750586,157,95,0,37
8763,2.856038672,170,73,0,31
8764,8.405475,163,59,0,34
8765,8.405475,157,70,0,39
8766,8.405475,168,89,0,33
8767,3.892533594,155,70,0,30
8768,2.336287305,165,64,0,60
8769,8.405475,183,98,0,32
8770,2.336287305,155,77,0,35
8771,2.856038672,175,82,0,25
8772,8.405475,157,61,0,44
8773,2.030550977,168,91,0,35
8774,8.405475,163,86,0,42
8775,4.943010938,175,64,0,37
8776,3.371296875,160,104,0,41
8777,4.415216016,163,59,0,39
8778,8.405475,160,57,0,47
8779,8.405475,152,86,0,46
8780,8.405475,160,64,0,39
8781,8.405475,173,227,0,41
8782,4.415216016,152,64,0,55
8783,2.856038672,160,77,0,60
8784,8.405475,163,53,0,44
8785,0.882665137,168,86,0,48
8786,3.892533594,160,49,0,26
8787,4.943010938,173,70,0,37
8788,2.336287305,160,75,0,26
8789,4.415216016,155,85,0,39
8790,2.030550977,170,44,0,27
8791,1.923719531,168,64,0,29
8792,2.856038672,160,46,0,45
8793,4.943010938,152,48,0,35
8794,2.336287305,168,54,0,33
8795,2.336287305,168,79,0,44
8796,3.371296875,160,79,0,25
8797,8.405475,157,46,0,29
8798,3.892533594,173,59,0,37
8799,2.336287305,165,57,0,25
8800,8.405475,178,66,0,40
8801,1.717126367,168,61,0,42
8802,4.415216016,175,64,0,31
8803,3.371296875,150,84,0,47
8804,2.030550977,160,61,0,44
8805,4.415216016,160,54,0,38
8806,4.415216016,157,67,0,42
8807,4.415216016,175,64,0,29
8808,1.717126367,157,57,0,28
8809,3.371296875,178,77,0,40
8810,8.405475,157,49,0,47
8811,4.415216016,155,59,0,43
8812,2.336287305,160,59,0,45
8813,3.371296875,157,73,0,40
8814,2.336287305,157,77,0,57
8815,8.405475,165,77,0,52
8816,2.336287305,152,49,0,47
8817,3.892533594,170,53,0,28
8818,8.405475,163,59,0,55
8819,1.086542871,170,77,0,25
8820,2.030550977,160,64,0,41
8821,4.943010938,157,56,0,34
8822,1.295476563,170,61,0,38
8823,3.892533594,165,88,0,45
8824,2.856038672,165,64,0,39
8825,3.371296875,163,56,0,31
8826,3.371296875,168,68,0,43
8827,8.405475,163,59,0,28
8828,1.608158789,168,54,0,29
8829,2.856038672,160,73,0,51
8830,3.892533594,155,69,0,64
8831,3.371296875,160,48,0,39
8832,3.892533594,165,54,0,27
8833,2.856038672,173,86,0,35
8834,4.415216016,180,81,0,48
8835,3.371296875,163,68,0,48
8836,1.923719531,150,55,0,30
8837,8.405475,152,48,0,34
8838,8.405475,165,57,0,37
8839,1.923719531,157,45,0,55
8840,8.405475,173,76,0,42
8841,8.405475,178,73,0,27
8842,3.892533594,170,52,0,38
8843,8.405475,165,53,0,25
8844,3.892533594,178,91,0,38
8845,8.405475,175,86,0,35
8846,2.856038672,180,64,0,28
8847,4.943010938,168,84,0,53
8848,3.892533594,173,100,0,32
8849,8.405475,170,61,0,30
8850,2.336287305,168,91,0,65
8851,8.405475,163,68,0,65
8852,2.336287305,165,89,0,58
8853,4.415216016,168,62,0,42
8854,2.856038672,170,73,0,63
8855,8.405475,163,54,0,45
8856,8.405475,165,91,0,41
8857,4.943010938,147,72,0,50
8858,8.405475,168,82,0,43
8859,8.405475,168,73,0,46
8860,3.892533594,170,86,0,57
8861,4.943010938,168,75,0,42
8862,3.892533594,168,73,0,25
8863,8.405475,160,61,0,44
8864,1.508197559,160,64,0,43
8865,8.405475,163,68,0,45
8866,8.405475,170,91,0,32
8867,4.943010938,165,66,0,52
8868,2.856038672,157,74,0,49
8869,8.405475,157,84,0,41
8870,8.405475,152,84,0,35
8871,8.405475,163,110,0,48
8872,8.405475,165,52,0,45
8873,3.892533594,173,61,0,38
8874,1.608158789,160,54,0,62
8875,4.943010938,160,227,0,44
8876,1.195345508,165,68,0,38
8877,4.943010938,152,59,0,52
8878,2.336287305,173,57,0,63
8879,8.405475,168,89,0,53
8880,1.923719531,160,55,0,63
8881,3.371296875,168,79,0,54
8882,1.81688418,163,74,0,32
8883,8.405475,165,70,0,49
8884,8.405475,155,52,0,60
8885,8.405475,165,64,0,28
8886,4.415216016,160,82,0,43
8887,3.371296875,155,53,0,58
8888,1.402139453,175,107,0,42
8889,2.336287305,157,57,0,39
8890,4.943010938,163,60,0,39
8891,2.336287305,173,64,0,30
8892,1.402139453,165,136,0,51
8893,3.371296875,160,54,0,54
8894,1.086542871,152,48,0,35
8895,2.336287305,165,100,0,53
8896,8.405475,157,75,0,46
8897,4.415216016,163,61,0,35
8898,0.7782854,160,118,0,31
8899,3.892533594,155,48,0,25
8900,1.402139453,170,84,0,49
8901,2.336287305,160,57,0,29
8902,3.371296875,170,91,0,54
8903,4.943010938,152,68,0,54
8904,8.405475,163,73,0,29
8905,2.856038672,163,91,0,37
8906,4.943010938,170,61,0,38
8907,4.943010938,157,68,0,37
8908,4.943010938,165,59,0,25
8909,1.608158789,165,75,0,27
8910,1.81688418,160,66,0,37
8911,3.371296875,152,67,0,45
8912,8.405475,152,59,0,38
8913,4.415216016,163,65,0,42
8914,0.985750586,152,73,0,34
8915,2.336287305,165,54,0,46
8916,1.81688418,157,73,0,34
8917,8.405475,165,68,0,55
8918,3.371296875,170,82,0,35
8919,3.892533594,160,79,0,43
8920,2.030550977,183,79,0,59
8921,8.405475,160,62,0,52
8922,1.923719531,152,56,0,44
8923,1.086542871,170,71,0,47
8924,1.608158789,173,68,0,62
8925,2.336287305,173,64,0,33
8926,8.405475,165,59,0,53
8927,4.943010938,157,52,0,42
8928,3.371296875,165,86,0,47
8929,4.943010938,168,54,0,49
8930,3.371296875,165,59,0,25
8931,8.405475,170,82,0,42
8932,2.336287305,168,57,0,25
8933,8.405475,160,57,0,47
8934,2.856038672,157,68,0,27
8935,8.405475,160,57,0,49
8936,2.336287305,168,48,0,57
8937,8.405475,157,59,0,43
8938,8.405475,170,60,0,34
8939,4.415216016,165,63,0,33
8940,2.856038672,140,44,0,62
8941,8.405475,168,70,0,60
8942,3.892533594,178,75,0,35
8943,8.405475,163,50,0,51
8944,3.892533594,178,100,0,48
8945,8.405475,163,66,0,45
8946,4.415216016,163,68,0,42
8947,1.81688418,157,100,0,41
8948,0.882665137,163,91,0,46
8949,3.371296875,175,111,0,43
8950,4.943010938,163,77,0,41
8951,2.856038672,168,64,0,54
8952,3.371296875,157,62,0,29
8953,8.405475,152,48,0,26
8954,2.856038672,155,50,0,38
8955,2.030550977,168,61,0,37
8956,8.405475,157,91,0,43
8957,3.371296875,157,64,0,48
8958,2.336287305,160,59,0,41
8959,8.405475,165,49,0,35
8960,4.415216016,152,91,0,42
8961,8.405475,150,48,0,32
8962,0.882665137,163,82,0,26
8963,2.336287305,163,57,0,37
8964,8.405475,165,57,0,55
8965,2.336287305,175,68,0,45
8966,8.405475,178,82,0,41
8967,1.295476563,157,76,0,57
8968,1.608158789,175,66,0,28
8969,3.371296875,165,75,0,34
8970,8.405475,168,61,0,32
8971,2.336287305,173,73,0,51
8972,3.371296875,160,76,0,27
8973,2.336287305,157,53,0,25
8974,4.943010938,175,91,0,40
8975,2.856038672,168,64,0,54
8976,2.336287305,160,54,0,46
8977,8.405475,157,50,0,44
8978,2.030550977,160,77,0,51
8979,8.405475,157,57,0,29
8980,2.336287305,163,54,0,62
8981,2.856038672,160,95,0,53
8982,2.030550977,160,59,0,42
8983,0.7782854,163,52,0,30
8984,4.415216016,168,69,0,26
8985,4.943010938,152,57,0,27
8986,2.856038672,165,57,0,49
8987,4.415216016,163,54,0,30
8988,8.405475,163,64,0,54
8989,8.405475,152,59,0,29
8990,8.405475,165,63,0,49
8991,3.892533594,168,50,0,32
8992,8.405475,175,76,0,45
8993,2.336287305,175,64,0,33
8994,3.371296875,170,59,0,27
8995,3.371296875,160,91,0,31
8996,2.856038672,152,68,0,38
8997,1.508197559,152,57,0,40
8998,2.856038672,165,54,0,46
8999,8.405475,165,54,0,31
9000,1.195345508,160,82,0,42
9001,3.892533594,165,89,0,50
9002,2.856038672,165,95,0,35
9003,4.415216016,163,68,0,37
9004,4.415216016,160,82,0,33
9005,1.81688418,160,83,0,26
9006,3.371296875,157,60,0,36
9007,3.892533594,157,64,0,31
9008,3.892533594,160,54,0,32
9009,2.856038672,170,64,0,33
9010,8.405475,180,65,0,37
9011,4.943010938,160,57,0,40
9012,8.405475,160,68,0,44
9013,8.405475,163,66,0,47
9014,4.943010938,175,100,0,40
9015,8.405475,157,48,0,31
9016,4.943010938,165,91,0,42
9017,8.405475,170,91,0,34
9018,3.892533594,168,77,0,40
9019,8.405475,173,64,0,32
9020,3.892533594,168,66,0,34
9021,3.371296875,178,68,0,25
9022,2.856038672,170,77,0,28
9023,4.415216016,152,59,0,37
9024,8.405475,160,91,0,46
9025,3.371296875,170,84,0,64
9026,2.856038672,165,61,0,39
9027,1.295476563,168,75,0,56
9028,8.405475,170,68,0,26
9029,3.892533594,170,70,0,50
9030,4.943010938,157,77,0,47
9031,8.405475,165,64,0,28
9032,8.405475,168,227,0,43
9033,8.405475,170,82,0,60
9034,2.336287305,163,82,0,63
9035,2.336287305,168,73,0,30
9036,1.402139453,163,50,0,29
9037,2.336287305,165,54,0,34
9038,1.195345508,168,52,0,25
9039,1.195345508,157,166,0,35
9040,2.336287305,165,86,0,44
9041,1.402139453,157,45,0,36
9042,3.371296875,157,61,0,40
9043,2.336287305,163,59,0,40
9044,3.892533594,163,54,0,59
9045,3.371296875,178,89,0,27
9046,3.371296875,173,66,0,44
9047,1.608158789,163,96,0,45
9048,3.371296875,152,89,0,35
9049,3.371296875,168,73,0,32
9050,8.405475,170,95,0,50
9051,1.295476563,173,66,0,38
9052,2.336287305,165,54,0,27
9053,8.405475,163,59,0,34
9054,8.405475,163,61,0,48
9055,8.405475,170,66,0,39
9056,3.892533594,155,86,0,58
9057,1.402139453,170,57,0,57
9058,3.371296875,155,104,0,43
9059,3.371296875,180,77,0,41
9060,8.405475,152,68,0,39
9061,1.717126367,168,66,0,41
9062,3.371296875,168,68,0,47
9063,1.608158789,160,52,0,39
9064,2.856038672,175,59,0,30
9065,1.923719531,160,63,0,27
9066,3.892533594,170,61,0,37
9067,3.371296875,165,68,0,35
9068,8.405475,168,59,0,45
9069,4.415216016,165,68,0,43
9070,8.405475,165,57,0,50
9071,0.67112876,160,59,0,38
9072,8.405475,152,66,0,50
9073,2.856038672,165,61,0,30
9074,8.405475,168,86,0,45
9075,2.030550977,165,95,0,48
9076,3.371296875,163,64,0,56
9077,8.405475,165,91,0,46
9078,3.892533594,165,114,0,57
9079,4.943010938,163,84,0,34
9080,0.985750586,170,59,0,30
9081,2.030550977,173,102,0,48
9082,3.371296875,165,57,0,30
9083,1.508197559,157,75,0,55
9084,8.405475,157,227,0,52
9085,2.336287305,160,91,0,45
9086,3.892533594,175,55,0,25
9087,8.405475,173,79,0,33
9088,8.405475,168,83,0,56
9089,8.405475,163,59,0,42
9090,2.856038672,160,91,0,31
9091,2.336287305,168,68,0,44
9092,8.405475,168,61,0,29
9093,4.943010938,163,73,0,58
9094,8.405475,163,107,0,32
9095,8.405475,168,95,0,45
9096,8.405475,152,54,0,47
9097,2.336287305,173,57,0,34
9098,3.371296875,157,66,0,47
9099,8.405475,168,73,0,54
9100,1.195345508,173,109,0,43
9101,0.985750586,170,227,0,59
9102,3.371296875,157,75,0,46
9103,0.567589551,160,62,0,53
9104,4.943010938,173,73,0,40
9105,8.405475,173,227,0,45
9106,2.336287305,170,61,0,58
9107,8.405475,160,67,0,26
9108,8.405475,168,86,0,42
9109,8.405475,160,64,0,57
9110,2.336287305,157,54,0,37
9111,2.856038672,168,91,0,57
9112,8.405475,168,59,0,55
9113,8.405475,160,73,0,59
9114,8.405475,170,68,0,49
9115,8.405475,163,73,0,45
9116,8.405475,165,75,0,32
9117,8.405475,155,50,0,42
9118,4.943010938,157,54,0,35
9119,4.415216016,152,59,0,36
9120,2.336287305,165,67,0,37
9121,2.856038672,168,114,0,53
9122,3.371296875,170,59,0,43
9123,1.923719531,157,68,0,53
9124,4.415216016,168,68,0,26
9125,8.405475,160,54,0,47
9126,2.336287305,155,40,0,56
9127,8.405475,152,75,0,47
9128,3.892533594,160,52,0,49
9129,8.405475,165,77,0,47
9130,3.892533594,160,57,0,45
9131,2.336287305,165,91,0,30
9132,3.371296875,175,66,0,32
9133,2.856038672,163,118,0,36
9134,8.405475,150,54,0,45
9135,2.030550977,168,56,0,46
9136,4.415216016,173,65,0,40
9137,8.405475,180,73,0,32
9138,1.608158789,165,54,0,43
9139,3.371296875,160,91,0,60
9140,4.943010938,168,64,0,47
9141,8.405475,155,64,0,40
9142,4.415216016,165,57,0,30
9143,3.892533594,160,64,0,29
9144,2.030550977,163,77,0,57
9145,2.336287305,157,51,0,65
9146,2.336287305,163,59,0,32
9147,8.405475,175,68,0,39
9148,1.086542871,155,48,0,29
9149,8.405475,157,51,0,38
9150,3.892533594,168,78,0,59
9151,8.405475,163,66,0,41
9152,2.336287305,160,57,0,37
9153,8.405475,165,54,0,32
9154,8.405475,173,91,0,47
9155,4.415216016,168,57,0,34
9156,2.336287305,173,74,0,43
9157,1.923719531,160,45,0,59
9158,8.405475,163,61,0,39
9159,8.405475,152,56,0,43
9160,2.856038672,155,64,0,39
9161,8.405475,163,61,0,44
9162,2.336287305,160,57,0,29
9163,2.336287305,157,57,0,62
9164,8.405475,160,56,0,41
9165,1.508197559,170,66,0,26
9166,2.336287305,152,70,0,26
9167,8.405475,175,63,0,42
9168,3.371296875,170,75,0,47
9169,3.892533594,163,68,0,33
9170,8.405475,163,59,0,28
9171,8.405475,157,59,0,34
9172,2.336287305,175,57,0,38
9173,2.336287305,155,61,0,38
9174,3.892533594,163,52,0,45
9175,3.371296875,160,65,0,29
9176,2.030550977,160,52,0,40
9177,0.985750586,170,77,0,56
9178,1.923719531,165,68,0,32
9179,8.405475,173,70,0,58
9180,4.943010938,160,77,0,37
9181,8.405475,165,91,0,36
9182,8.405475,165,75,0,52
9183,8.405475,163,73,0,34
9184,3.892533594,163,50,0,45
9185,8.405475,168,70,0,48
9186,1.81688418,168,60,0,34
9187,8.405475,160,45,0,34
9188,2.336287305,168,66,0,47
9189,8.405475,165,98,0,42
9190,1.195345508,160,117,0,46
9191,1.923719531,170,91,0,34
9192,2.856038672,152,71,0,27
9193,8.405475,168,84,0,42
9194,3.892533594,170,86,0,32
9195,2.336287305,168,82,0,39
9196,2.856038672,170,68,0,61
9197,3.371296875,157,50,0,38
9198,4.415216016,173,64,0,29
9199,4.415216016,147,43,0,46
9200,2.336287305,165,227,0,34
9201,4.415216016,163,67,0,48
9202,8.405475,163,59,0,36
9203,2.336287305,168,227,0,41
9204,8.405475,163,52,0,51
9205,1.923719531,170,68,0,54
9206,3.892533594,152,59,0,43
9207,2.856038672,165,91,0,44
9208,3.371296875,173,70,0,38
9209,3.371296875,163,59,0,49
9210,2.856038672,165,68,0,38
9211,8.405475,163,68,0,34
9212,3.371296875,170,64,0,29
9213,8.405475,163,55,0,44
9214,4.415216016,168,86,0,44
9215,2.336287305,170,59,0,36
9216,2.856038672,168,54,0,26
9217,8.405475,165,57,0,35
9218,8.405475,165,77,0,35
9219,2.336287305,150,43,0,37
9220,4.943010938,152,45,0,35
9221,2.336287305,165,91,0,36
9222,2.856038672,170,60,0,27
9223,8.405475,163,54,0,31
9224,2.336287305,170,100,0,26
