year,ahe,bachelor,female,age
1992,14.16196,0,1,29
1992,18.29711,1,0,34
1992,15.73551,1,0,32
1992,27.69765,1,1,29
1992,11.01486,0,0,34
1992,10.22808,0,1,33
1992,14.94874,0,0,29
1992,14.16196,0,1,32
1992,12.74576,0,1,28
1992,14.16196,0,0,25
1992,40.91233,1,1,30
1992,20.98068,1,0,30
1992,11.01486,0,1,29
1992,7.08098,0,1,34
1992,22.81649,1,1,32
1992,24.8414,0,0,34
1992,11.80163,0,0,25
1992,14.16196,0,0,27
1992,14.90733,0,1,27
1992,13.09195,0,0,31
1992,10.63721,0,0,30
1992,19.66939,1,1,26
1992,16.36493,0,0,32
1992,7.867756,0,0,33
2012,19.23077,0,0,30
2012,17.54808,0,0,29
2012,8.547009,0,0,27
2012,16.82692,0,1,25
2012,16.34615,1,1,27
2012,16.10577,1,0,30
2012,15.81197,0,0,31
2012,3.525641,1,0,29
2012,14.42308,0,0,29
2012,11.22885,0,0,33
2012,28.06122,0,0,27
2012,22.95918,0,1,28
2012,13.46154,0,0,30
2012,18.22917,0,0,31
2012,20,0,0,34
2012,35,0,0,32
2012,15.38461,0,0,26
2012,9.134615,0,1,32
2012,17.30769,1,1,32
2012,14.42308,1,1,32
2012,19.23077,0,0,33
2012,6.730769,0,0,26
2012,11.53846,0,0,33
2012,10.57788,0,1,34
2012,11.53846,0,0,25
2012,7.5,1,1,25
2012,10.98901,1,1,32
2012,14.90385,1,1,29
2012,21.73077,1,0,32
2012,15.625,0,0,33
2012,19.71154,0,0,31
2012,19.23077,1,1,33
2012,13.46154,0,0,31
2012,14.42308,1,1,28
2012,16.82692,0,0,26
2012,6.730769,0,1,32
2012,11.53846,0,1,31
2012,16.34615,0,0,32
2012,17.30769,1,1,27
2012,21.63461,1,1,32
2012,14.14327,1,1,30
2012,16.82692,0,0,25
2012,11.53846,0,0,30
2012,7.5,0,1,25
2012,8.547009,0,1,27
2012,8.461538,0,0,28
2012,6.009615,0,0,26
2012,15.38461,1,0,32
2012,13.75,1,1,31
2012,16.82692,0,0,29
2012,16.34615,1,0,31
2012,41.13248,1,1,30
2012,38.46154,1,1,31
2012,21.63461,1,0,28
2012,10.81731,1,0,28
2012,5.782313,1,1,31
2012,13.94231,0,0,26
2012,6.593407,0,0,30
2012,19.95192,1,0,32
2012,23.1729,1,0,25
2012,17.30769,1,1,30
2012,15.38461,1,1,27
2012,28.84615,1,0,34
2012,17.30769,1,0,28
2012,19.23077,0,0,28
2012,36.05769,1,0,26
2012,21.15385,1,1,30
2012,15.49145,1,1,34
2012,16.82692,0,1,25
2012,10.98901,0,1,27
2012,17.30769,1,1,29
2012,17.83217,1,0,34
2012,15.38461,1,1,32
2012,17.30865,0,0,28
2012,25.24039,1,1,32
2012,25.48077,1,0,30
2012,15.86539,1,0,30
2012,16.23932,1,1,30
2012,21.36752,1,1,33
2012,10.09615,0,1,30
2012,19.23077,1,1,26
2012,16.82692,0,0,26
2012,11.39423,0,0,32
2012,16.82692,0,0,27
2012,14.42308,0,0,33
2012,20.67308,0,0,33
2012,23.36309,0,0,34
2012,46.15385,1,0,33
2012,13.67521,1,0,30
2012,27.47253,0,0,33
2012,34.61538,1,0,30
2012,15.38461,0,0,30
2012,23.07692,1,1,26
2012,14.42308,1,0,31
2012,31.25,1,1,34
2012,9.109312,0,1,28
2012,16.23932,0,0,29
2012,23.24,1,0,30
2012,43.26923,1,0,31
2012,38.46154,1,1,31
2012,11.53846,0,0,32
2012,11.53846,0,1,27
2012,7.986111,0,0,25
2012,9.615385,0,1,34
2012,14.42308,1,0,26
2012,26.92308,0,0,33
2012,22.11539,0,0,25
2012,9.014423,0,0,32
2012,28.84615,0,0,30
2012,24.03846,1,0,31
2012,20.19231,1,1,31
2012,17.78846,1,1,26
2012,23.07692,0,0,32
2012,32.05128,1,1,26
2012,11.75,0,1,29
2012,10.09615,0,0,32
2012,17.88461,1,1,31
2012,12.63736,1,1,34
2012,18.31502,1,1,30
2012,19.23077,1,0,27
2012,15.38461,1,1,31
2012,26.22378,0,1,31
2012,28.0112,0,0,34
2012,13.46154,1,0,27
2012,19.23077,0,0,27
2012,22.11539,0,0,28
2012,22.98851,1,0,34
2012,34.61538,1,0,33
2012,22.59615,0,0,32
2012,13.33333,0,0,31
2012,14.42404,0,0,26
2012,32.05128,1,0,34
2012,13.46154,1,1,28
2012,27.47253,1,0,31
2012,9.134615,0,1,33
2012,33.65385,1,0,27
2012,9.615385,1,1,26
2012,21.15385,1,0,29
2012,24.03846,1,1,31
2012,26.44231,1,1,31
2012,16.92308,1,1,26
2012,51.92308,1,0,34
2012,28.36539,1,1,34
2012,21.63461,0,0,32
2012,19.23077,0,0,34
2012,14.95726,0,1,31
2012,12.01923,0,0,30
2012,44.3787,1,0,32
2012,25,1,0,28
2012,14.42308,0,0,27
2012,16.82692,1,1,26
2012,18.26923,1,0,30
2012,22.59615,1,0,26
2012,26.04167,0,0,34
2012,16.34615,1,0,34
2012,25.65897,1,0,34
2012,12.01923,1,1,34
2012,11.05769,0,0,33
2012,18.99039,0,0,30
2012,14.67611,1,1,27
2012,16.82692,1,1,28
2012,33.65385,1,0,28
2012,28.84615,1,1,30
2012,15.38461,0,0,29
2012,9.616346,0,0,29
2012,34.61615,1,0,30
2012,20,0,0,32
2012,12.65385,0,0,31
2012,15.38461,1,0,27
2012,17.09402,0,0,32
2012,12.01923,0,1,29
2012,21.63461,1,1,30
2012,33.65385,1,0,27
2012,15.6,0,1,25
2012,15.38461,1,0,32
2012,16.34615,0,0,30
2012,16.66667,1,1,25
2012,35.78431,1,0,31
2012,13.49066,1,1,30
2012,20.24291,0,1,31
2012,38.03419,1,0,32
2012,44.92308,1,0,30
2012,14.42308,0,0,26
2012,16.15385,1,1,30
2012,26.15385,1,0,33
2012,17.30769,1,1,25
2012,17.78846,1,0,32
2012,64.90385,1,0,28
2012,19.23077,0,0,34
2012,16.82692,0,0,30
2012,19.71154,1,1,34
2012,19.23077,0,0,33
2012,10.57692,0,1,32
2012,26.44231,1,1,29
2012,35.04274,0,0,33
2012,6.043956,0,1,27
2012,2.884615,0,0,29
2012,17.78846,0,0,30
2012,30.76923,1,1,32
2012,14.42308,1,0,27
2012,16.02564,0,0,28
2012,14.42308,1,0,34
2012,14.42308,1,0,27
2012,14.68532,1,1,32
2012,8.09375,0,1,33
2012,9.134615,1,1,30
2012,14.42308,0,0,31
2012,16.82692,0,1,34
2012,26.22378,1,0,32
2012,19.23077,0,1,29
2012,12.01923,0,1,25
2012,18.26923,0,0,27
2012,14.42308,0,1,25
2012,22.4359,1,1,26
2012,48.07692,1,0,28
2012,21.15385,1,0,28
2012,11.53846,1,1,27
2012,12.5,1,0,25
2012,35.09615,1,0,27
2012,10,0,1,25
2012,31.25,1,0,29
2012,17.30865,0,0,26
2012,31.53846,0,0,33
2012,16.25874,0,0,34
2012,13.94231,0,1,27
2012,40.76923,1,0,34
2012,43.26923,1,0,33
2012,48.07692,0,0,27
2012,41.56106,1,0,25
2012,12.87762,1,1,28
2012,15.38461,1,0,25
2012,22.59615,1,0,29
2012,9.615385,0,1,30
2012,14.42308,0,0,28
2012,13.05,1,1,27
2012,12.01923,1,1,31
2012,8.241758,0,0,28
2012,4.945055,0,1,32
2012,17.1875,1,0,26
2012,21.4497,0,0,34
2012,12.5,1,1,33
2012,17.25838,0,0,25
2012,25.27472,0,0,31
2012,15.38461,1,0,30
2012,55.76923,1,0,26
2012,52.88462,0,0,25
2012,5.769231,0,0,27
2012,18.00699,1,0,33
2012,13.31361,0,0,28
2012,14.52991,1,1,28
2012,29.71154,1,0,31
2012,31.25,1,1,29
2012,32,1,0,30
2012,12.5,0,1,29
2012,14.42308,1,0,34
2012,6.286982,0,1,34
2012,12.01923,0,1,28
2012,11.53846,0,0,31
2012,11.53846,1,0,31
2012,14.42308,0,0,25
2012,16.82692,0,0,25
2012,14.42308,1,1,31
2012,7.692307,0,0,34
2012,52.40385,0,0,28
2012,12.82051,0,0,28
2012,13.48039,1,0,34
2012,24.34663,0,0,29
2012,15.38461,1,1,34
2012,14.42308,0,0,26
2012,22.5,1,1,33
2012,9.134615,1,0,26
2012,18.75,1,1,27
2012,16.82692,0,0,31
2012,11.53846,0,0,30
2012,16.82692,1,1,33
2012,24.03846,0,0,31
2012,12.01923,1,1,30
2012,3.924647,0,1,25
2012,7.478632,0,1,33
2012,21.15385,0,0,32
2012,27.77778,1,0,26
2012,15.625,1,1,25
2012,16.34615,1,1,32
2012,3.885392,1,1,34
2012,13.07692,1,1,34
2012,19.23077,1,0,26
2012,36.63004,1,0,26
2012,9.615385,1,1,28
2012,12.5,1,0,29
2012,12.92308,0,0,28
2012,17.09402,0,0,32
2012,9.615385,0,1,29
2012,12.01923,0,0,32
2012,10.41667,1,0,25
2012,28.84615,1,1,32
2012,16.82692,0,0,32
2012,20.19231,0,0,30
2012,21.63461,1,1,30
2012,15.38461,1,0,25
2012,20.08547,1,0,33
2012,18.19127,1,1,32
2012,44.8718,1,0,30
2012,14.42308,0,0,28
2012,40.86538,1,1,34
2012,22.22222,0,0,33
2012,12.5,1,0,26
2012,47.11538,1,0,32
2012,16.23932,1,1,32
2012,72.11539,1,0,34
2012,11.39423,0,0,34
2012,18.75,0,1,30
2012,10.35503,1,0,33
2012,14.55,0,1,27
2012,16.82692,0,1,31
2012,10.57692,0,1,34
2012,13.46154,0,0,33
2012,16.82692,0,1,30
2012,39.42308,0,0,25
2012,9.615385,1,1,33
2012,12.27088,1,1,29
2012,5.177515,0,1,29
2012,35.33654,0,0,33
2012,52.88462,1,1,34
2012,33.17308,0,0,28
2012,17.27885,0,1,31
2012,26.7094,1,0,25
2012,15.67981,0,0,27
2012,14.54118,0,1,27
2012,20.87912,1,1,32
2012,28.36539,1,0,34
2012,14.31127,0,0,26
2012,12.5,1,0,32
2012,11.18881,1,0,34
2012,24.47552,1,0,34
2012,7.815057,0,0,33
2012,19.23077,1,1,29
2012,12.25961,1,0,28
2012,9.615385,0,0,28
2012,14.50961,1,1,27
2012,16.82692,1,0,25
2012,27.47253,1,1,32
2012,14.42308,0,0,26
2012,36.05769,1,1,32
2012,5.288462,0,1,31
2012,22.95918,1,1,29
2012,24.94802,0,1,33
2012,25,0,0,34
2012,24.03846,1,1,34
2012,29.39904,1,1,34
2012,8.974359,1,1,25
2012,12.11539,1,0,25
2012,12.46154,1,1,26
2012,36.05769,1,1,31
2012,17.30769,1,1,29
2012,16.34567,1,0,29
2012,23.80952,1,0,34
2012,22.26721,0,1,29
2012,17.71255,0,0,28
2012,17.78846,0,0,34
2012,9.615385,1,1,25
2012,31.25,0,0,27
2012,26.92308,1,0,32
2012,14.90385,0,0,31
2012,6.576923,0,1,28
2012,40.86538,1,1,32
2012,18.26923,1,0,26
2012,14.42308,1,0,27
2012,41.66667,1,1,30
2012,6.043956,0,0,33
2012,24.35897,0,0,31
2012,6.593407,0,1,32
2012,10.09615,0,0,29
2012,26.15385,1,1,34
2012,24.03846,1,0,34
2012,15.625,0,1,32
2012,36.98225,1,1,34
2012,48.07692,1,1,27
2012,16.82692,0,0,27
2012,26.44231,1,0,29
2012,29.80769,1,0,32
2012,30.28846,0,0,28
2012,16.82692,1,1,26
2012,24.03846,1,1,28
2012,24.03846,1,0,29
2012,11.09467,1,1,32
2012,21.36752,1,0,25
2012,18.26923,1,0,28
2012,16.66667,1,1,29
2012,18.26923,1,0,27
2012,22.59615,1,0,34
2012,24.03846,0,0,34
2012,24.03846,1,1,28
2012,24.03846,1,0,31
2012,31.25,1,0,31
2012,45.19231,1,0,34
2012,26.44231,1,0,27
2012,28.84615,1,1,26
2012,20,0,0,25
2012,25,1,1,30
2012,12.5,1,1,34
2012,32.69231,1,0,30
2012,10.81731,1,0,33
2012,20.79002,0,1,33
2012,26.33136,1,0,33
2012,11.53846,0,0,33
2012,28.84615,1,1,31
2012,27.74725,1,1,31
2012,15.07936,0,0,34
2012,32.69231,1,1,27
2012,18.26923,1,1,27
2012,12.28632,0,1,27
2012,33.65385,1,1,32
2012,21.97802,1,1,32
2012,26.06838,1,1,30
2012,17.78846,0,1,25
2012,16.82692,0,1,34
2012,33.65385,0,0,34
2012,5.288462,0,1,26
2012,16.82692,0,0,30
2012,14.42308,1,1,33
2012,33.65385,1,0,25
2012,16.64201,1,1,27
2012,14.42308,0,1,32
2012,22.59615,1,0,25
2012,11.05769,1,1,28
2012,5.288462,0,0,27
2012,23.84654,1,0,31
2012,20,1,0,33
2012,19.27083,0,0,30
2012,13.46154,0,0,33
2012,9.615385,0,0,32
2012,9,0,0,30
2012,12.5,0,1,28
2012,28.84615,1,1,25
2012,12.94379,1,1,27
2012,32.05128,1,1,27
2012,56.25,1,1,26
2012,10.95238,0,1,32
2012,12.01656,0,0,32
2012,6.875,0,0,25
2012,14.42308,0,0,34
2012,25,1,0,32
2012,15.38461,0,1,34
2012,9.615385,0,1,34
2012,21.875,1,1,30
2012,19.23077,1,0,33
2012,12.01923,1,1,27
2012,16.82692,1,0,30
2012,35.09615,1,0,27
2012,21.15385,0,0,34
2012,16.82692,0,1,26
2012,28.84615,1,0,32
2012,10.57692,1,1,32
2012,16.48352,1,1,29
2012,19.23077,0,0,30
2012,19.76496,1,0,30
2012,23.07692,0,0,28
2012,35.57692,1,0,27
2012,35.57692,1,0,26
2012,12.01923,1,1,25
2012,20.25463,1,1,33
2012,17.30865,0,0,26
2012,6.25,0,0,26
2012,19.23077,0,1,27
2012,17.09402,1,0,32
2012,31.25,1,0,25
2012,26.0989,1,1,29
2012,38.46154,1,0,32
2012,12.01923,0,0,30
2012,10.00096,0,0,25
2012,19.23077,1,1,34
2012,12.01923,0,1,32
2012,24.03846,1,0,27
2012,25.96154,1,1,25
2012,39.42308,0,0,34
2012,16.82692,0,0,32
2012,12.01923,0,1,29
2012,14.17004,1,1,27
2012,21.23397,1,0,34
2012,20.12612,1,1,32
2012,11.09541,1,1,25
2012,26.92308,1,0,27
2012,16.82692,1,0,32
2012,14.42308,1,1,28
2012,7.692307,0,0,30
2012,31.25,1,1,29
2012,15.38461,0,0,26
2012,16.82692,1,1,27
2012,26.44231,1,1,33
2012,22.59615,0,0,32
2012,14.42308,0,0,32
2012,18,1,1,25
2012,16.60839,1,0,30
2012,19.61615,1,1,32
2012,18.75,1,1,33
2012,19.23077,1,0,25
2012,28.84615,1,0,30
2012,9.615385,1,0,31
2012,11.53846,0,0,29
2012,14.42308,0,0,33
2012,13.74359,1,0,26
2012,27.77778,1,0,26
2012,16.53846,1,0,26
2012,9.40171,0,1,31
2012,14.42308,1,1,34
2012,8.173077,0,1,28
2012,7.211538,0,1,28
2012,12.08791,1,1,29
2012,21.63461,1,1,28
2012,15.286,1,0,30
2012,67.30769,1,0,34
2012,19.23077,0,0,26
2012,6.538462,1,0,27
2012,23.55769,1,0,29
2012,13.46154,1,1,28
2012,15.38461,1,0,25
2012,7.692307,0,1,26
2012,33.65385,1,0,28
2012,19.23077,0,1,34
2012,31.42589,1,1,33
2012,19.23077,1,1,25
2012,11.29808,0,0,32
2012,9.134615,1,0,31
2012,15.73427,1,0,31
2012,11.05769,1,1,27
2012,18,0,0,34
2012,37.95547,1,0,34
2012,17.6282,1,1,32
2012,25,1,1,25
2012,38.46154,1,0,31
2012,41.88034,1,0,32
2012,38.2653,1,1,31
2012,12.01923,0,0,32
2012,10.41667,1,0,26
2012,12.01923,1,1,29
2012,16.92308,1,1,25
2012,31.25,1,1,33
2012,61.53846,1,1,32
2012,17.30769,0,0,27
2012,17.85714,0,0,30
2012,5.826331,0,0,28
2012,11.83432,0,1,27
2012,21.36752,0,0,34
2012,29.39904,1,1,34
2012,13.2,1,0,27
2012,50,1,0,34
2012,18.26923,1,0,25
2012,11.53846,0,1,28
2012,28.84615,0,0,26
2012,21.15385,0,0,33
2012,13.67521,0,0,29
2012,8.241758,0,0,34
2012,45.45454,1,0,31
2012,18.53147,1,1,27
2012,32.05128,0,0,33
2012,12.98077,0,1,30
2012,12.98077,0,1,28
2012,42.73504,1,0,32
2012,44.8718,1,0,25
2012,28.84615,1,0,27
2012,7.692307,1,1,25
2012,25.96154,0,0,34
2012,23.19079,1,1,34
2012,37.5,1,1,26
2012,43.75,1,0,29
2012,12.5,0,0,30
2012,12.98077,0,1,33
2012,16.82692,0,1,27
2012,13.045,1,0,33
2012,28.84615,1,0,34
2012,36.5,1,0,33
2012,62.5,1,0,33
2012,25.64103,1,0,33
2012,21.92308,1,0,31
2012,22.59615,0,0,34
2012,19.23077,0,1,26
2012,31.25,1,0,30
2012,10.57692,0,0,29
2012,2.884615,1,0,26
2012,20.91716,1,0,33
2012,19.23077,1,0,31
2012,36.05769,1,0,30
2012,14.42308,1,1,27
2012,42.30769,1,0,29
2012,24.78633,1,0,32
2012,24.78633,1,1,32
2012,17.6282,0,1,33
2012,19.23077,0,0,25
2012,14.42308,0,1,34
2012,36.53846,1,1,30
2012,29.67033,1,0,29
2012,7.692307,1,0,25
2012,44.23077,0,0,32
2012,8.714423,0,1,29
2012,24.03846,1,0,33
2012,31.25,1,1,30
2012,8.653846,0,1,30
2012,16.82788,0,0,32
2012,21.63558,0,1,30
2012,32.05128,1,0,28
2012,14.42308,1,0,31
2012,12.01923,0,1,28
2012,14.42308,1,0,33
2012,22.59615,1,1,28
2012,16.94444,0,1,25
2012,8.791209,0,0,28
2012,19.69086,0,0,28
2012,38.46154,1,0,30
2012,13.94231,1,0,30
2012,12.98077,0,1,32
2012,29.80769,1,0,26
2012,9.616346,0,0,26
2012,14.42308,0,0,29
2012,12,0,0,26
2012,5.769231,0,1,29
2012,20.29914,0,0,32
2012,22.22222,1,0,26
2012,12.08791,0,1,33
2012,28.02198,1,1,25
2012,23.52941,0,0,30
2012,17.30769,0,0,28
2012,19.23077,0,1,34
2012,11.53846,0,1,26
2012,14.28571,0,0,32
2012,6.730769,0,0,26
2012,36.63004,1,0,34
2012,12.5,0,1,33
2012,32.21154,1,1,29
2012,15.38461,0,0,32
2012,17.30769,0,0,28
2012,23.65385,1,1,33
2012,16.34615,1,1,25
2012,19.71154,1,1,32
2012,31.25,0,0,34
2012,24.57265,1,0,32
2012,12.98077,0,0,26
2012,9.615385,0,1,27
2012,19.23077,0,0,28
2012,17.54808,0,0,31
2012,8.173077,0,1,27
2012,15.38461,0,0,32
2012,27.36686,1,1,30
2012,28.2967,1,1,32
2012,13.68343,0,0,34
2012,12.94379,0,1,30
2012,55.20833,1,1,33
2012,28.84615,1,0,32
2012,7.211538,0,0,34
2012,31.62393,0,1,29
2012,26.31579,0,0,33
2012,34.61538,1,1,27
2012,15.43522,1,1,32
2012,24.72528,0,0,34
2012,16.34615,1,0,27
2012,8.741259,0,0,34
2012,8.741259,0,0,28
2012,27.40385,0,0,30
2012,12.5,1,1,29
2012,22.69231,1,0,32
2012,48.07692,1,0,34
2012,26.44231,0,0,32
2012,16.82692,0,0,28
2012,8.173077,0,1,26
2012,9.616346,0,0,26
2012,7.211538,0,1,25
2012,9.0875,0,1,33
2012,39.28571,1,0,27
2012,16.86275,0,0,32
2012,27.88461,1,1,31
2012,20.19231,0,0,33
2012,14.42308,0,0,28
2012,18.26923,0,0,26
2012,13.62179,0,1,33
2012,13.46154,0,0,32
2012,8.571428,0,1,33
2012,28.36539,0,0,34
2012,9.803922,1,1,28
2012,33.65385,1,0,28
2012,39.90385,0,0,34
2012,20.42414,1,1,27
2012,10.57692,0,0,33
2012,24.03846,0,0,32
2012,6.25,0,1,32
2012,7.692307,0,1,31
2012,14.42404,0,1,26
2012,16.94444,0,1,32
2012,7.211538,0,1,29
2012,19.69086,0,0,27
2012,18.75,0,0,32
2012,4.807693,0,1,33
2012,7.326007,0,1,27
2012,9.615385,1,1,31
2012,27.55556,1,1,30
2012,24.03846,1,0,26
2012,43.26923,1,0,33
2012,31.25,1,0,34
2012,33.65385,1,1,31
2012,40.86538,0,0,30
2012,29.9,1,1,28
2012,43.26923,1,1,31
2012,35.25641,1,1,30
2012,22.59615,1,0,28
2012,31.25,1,0,26
2012,9.134615,1,1,31
2012,38.46154,1,0,26
2012,16.82692,0,0,32
2012,9.615385,0,0,27
2012,31.25,0,0,28
2012,7.912088,0,1,32
2012,24.03846,1,0,27
2012,18.37607,0,0,27
2012,8.173077,0,1,28
2012,26.44231,1,0,27
2012,10.81731,1,0,27
2012,55.28846,1,0,34
2012,33.65385,1,1,31
2012,2.403846,1,1,29
2012,33.65385,1,1,29
2012,22.69231,0,0,29
2012,48.07692,1,0,31
2012,48.07692,1,1,31
2012,8.741259,1,0,25
2012,27.24359,1,0,28
2012,16.82692,1,1,32
2012,9.615385,0,0,29
2012,10.27027,1,0,31
2012,33.65385,1,0,31
2012,19.23077,1,0,32
2012,43.26923,1,0,31
2012,24.88889,1,0,28
2012,4.395605,0,1,29
2012,14.42308,1,0,32
2012,24.03846,1,0,32
2012,21.63461,1,1,27
2012,23.15385,0,0,28
2012,5.34188,0,0,31
2012,19.23077,1,1,26
2012,20.08547,1,0,29
2012,13.94231,0,1,25
2012,33.28402,1,0,29
2012,7.692307,0,0,31
2012,12.82051,1,1,29
2012,6.818182,0,0,33
2012,33.65385,0,1,30
2012,2.307692,0,1,25
2012,25.96154,1,0,26
2012,62.5,1,0,33
2012,28.84615,1,0,27
2012,17.11111,1,0,27
2012,36.05769,1,1,32
2012,34.61538,1,0,32
2012,10.68376,1,0,26
2012,7.912088,0,1,28
2012,26.92308,1,0,31
2012,21.63461,1,1,30
2012,26.44231,1,1,34
2012,20.4,1,0,27
2012,24.03942,1,0,33
2012,51.44231,1,0,31
2012,21.63461,1,1,26
2012,46.63462,0,0,32
2012,24.03846,0,0,32
2012,14.42308,1,1,30
2012,27.47253,1,0,25
2012,38.46154,1,0,30
2012,18.19127,1,1,25
2012,43.26923,1,1,25
2012,26.92308,1,0,25
2012,5.769231,1,1,29
2012,20.67308,1,1,26
2012,18.34319,1,1,27
2012,25.64103,1,0,28
2012,36.71329,1,0,27
2012,40.38462,1,1,26
2012,26.92308,1,0,30
2012,26.92308,1,0,32
2012,10.57692,1,1,31
2012,9.615385,1,0,27
2012,13.46154,1,1,25
2012,9.615385,1,1,29
2012,12.01923,1,1,30
2012,26.15385,1,0,25
2012,15.73427,1,0,28
2012,12.01923,1,1,26
2012,8,0,0,28
2012,8,0,0,33
2012,15.54828,1,1,28
2012,28.84615,1,0,33
2012,31.25,1,1,26
2012,26.44231,1,0,30
2012,26.44231,1,0,26
2012,11.53846,1,1,33
2012,35.38462,1,1,28
2012,23.07692,1,1,26
2012,44.8718,1,0,27
2012,21.63461,1,0,31
2012,52.88462,1,0,26
2012,20.60439,1,0,29
2012,32.05128,1,1,30
2012,20.60439,1,0,27
2012,19.23077,0,0,25
2012,14.42308,0,0,31
2012,15.38461,1,0,26
2012,13.94231,0,1,29
2012,24.03846,1,0,27
2012,24.72528,1,1,30
2012,21.63461,1,1,31
2012,11.18951,1,0,28
2012,28.84615,1,0,28
2012,5.769231,1,1,29
2012,16.82692,1,0,25
2012,24.03846,1,1,25
2012,28.84615,1,1,31
2012,24.28572,1,0,30
2012,63.94231,1,0,30
2012,21.63461,1,1,31
2012,19.23077,1,0,31
2012,50.48077,1,1,32
2012,59.61538,0,0,26
2012,29,0,0,26
2012,11.05769,0,1,34
2012,29.12088,1,1,32
2012,28.84615,1,1,34
2012,19.23077,1,0,33
2012,13.46154,0,1,33
2012,20.19231,0,0,32
2012,18.26923,1,0,25
2012,19.23077,1,1,30
2012,21.63558,1,0,28
2012,18.75,0,1,26
2012,35.57692,0,0,28
2012,44.8718,1,1,27
2012,20,0,1,31
2012,43.26923,1,1,33
2012,12.5,1,0,26
2012,7.451923,0,1,25
2012,19.23077,1,0,33
2012,14.42308,0,1,26
2012,12.94379,1,1,31
2012,21.63461,1,1,29
2012,18.55769,1,0,27
2012,7.211538,0,1,30
2012,15.38461,0,0,34
2012,17.09402,0,1,31
2012,18,0,0,29
2012,7.692307,0,1,25
2012,8.653846,0,0,28
2012,35.75,1,0,26
2012,36.05769,1,1,30
2012,12.40385,1,1,29
2012,12.5,1,0,32
2012,18.75,1,1,31
2012,12.98077,0,0,30
2012,21.63461,0,0,29
2012,34.61538,1,0,25
2012,11.25,1,0,33
2012,12.01923,0,0,25
2012,14.42308,0,0,26
2012,53.84615,1,1,34
2012,23.07692,1,1,30
2012,30.28846,0,0,25
2012,38.46154,1,0,32
2012,24.03846,1,0,31
2012,13.18681,0,0,33
2012,40.86538,1,0,32
2012,7.692307,0,1,32
2012,48.07692,1,1,25
2012,20.19231,1,0,29
2012,14.42308,1,1,27
2012,19.23077,1,1,32
2012,8.241758,1,0,31
2012,24.03846,0,0,34
2012,38.46154,1,1,26
2012,12.01923,0,0,25
2012,48.07692,1,0,33
2012,23.55769,1,1,31
2012,19.23077,1,0,30
2012,19.79135,0,1,32
2012,38.46154,1,1,32
2012,31.25,1,0,32
2012,20,1,0,33
2012,22,1,0,27
2012,28.84615,1,0,27
2012,18.91026,0,0,32
2012,18.02885,1,1,26
2012,26.92308,1,1,25
2012,57.69231,1,0,32
2012,4.807693,0,1,27
2012,14.42308,0,0,29
2012,8.990385,0,0,26
2012,14.42308,0,0,33
2012,16.82692,0,0,34
2012,8.653846,0,1,27
2012,13,0,0,29
2012,14.90385,0,1,32
2012,19.23077,1,0,27
2012,9,0,0,32
2012,25,0,0,31
2012,14.42308,0,0,26
2012,28.84615,1,1,25
2012,18.26923,0,1,27
2012,42.30769,0,0,34
2012,12.69231,0,0,32
2012,30.28846,0,0,32
2012,8.173077,0,1,28
2012,14.90385,1,1,25
2012,21.15385,1,0,34
2012,13.46154,0,0,32
2012,14.42308,1,1,29
2012,30,1,0,33
2012,13.73626,1,0,31
2012,38.46154,0,0,33
2012,21.15385,1,0,25
2012,13.73626,0,1,33
2012,5.769231,0,1,30
2012,24.03846,0,0,28
2012,31.25,1,0,34
2012,14.42308,1,0,27
2012,21.36752,1,1,30
2012,14.90385,0,0,32
2012,12.98077,0,0,31
2012,11.77404,1,1,30
2012,26.44231,1,1,28
2012,13.75,1,1,33
2012,10.98901,0,1,30
2012,18.71658,0,1,25
2012,22.59615,0,0,27
2012,16.82692,0,1,32
2012,8.413462,0,0,34
2012,24.03846,1,1,31
2012,10.91476,1,1,31
2012,12.01923,0,1,25
2012,6.730769,1,1,26
2012,12.01923,0,1,27
2012,14.83517,0,0,32
2012,15.38461,0,0,25
2012,11.12981,1,0,26
2012,13.5,0,0,32
2012,10.68376,0,0,28
2012,34.08654,0,0,30
2012,29.39904,1,1,33
2012,28.84615,1,0,26
2012,14.42308,1,1,25
2012,39.42308,1,0,34
2012,12.01923,0,0,34
2012,4.326923,0,1,34
2012,34.88372,1,1,32
2012,21.63461,0,1,28
2012,28.84711,1,0,27
2012,43.26923,1,0,31
2012,48.07692,1,0,26
2012,17.03297,1,0,27
2012,10,0,0,28
2012,19.23077,0,0,32
2012,10.98901,0,0,30
2012,23.50427,1,0,25
2012,34.61538,0,0,32
2012,19.71154,1,1,32
2012,4.43787,0,0,32
2012,12.01923,0,0,30
2012,19.23077,0,0,26
2012,24.03846,1,1,33
2012,38.46154,1,0,33
2012,14.42308,1,0,25
2012,15.38461,0,1,29
2012,48.07692,1,0,34
2012,16.82692,1,1,31
2012,16.34615,1,0,27
2012,40.38462,1,0,30
2012,22.59615,1,0,32
2012,26.82692,1,0,30
2012,11.53846,0,0,25
2012,31.25,1,0,29
2012,26.44231,1,1,29
2012,9.615385,1,1,30
2012,24.03846,1,1,33
2012,24.03846,1,0,33
2012,28.84615,1,1,32
2012,25.96154,0,0,25
2012,31.59341,1,0,30
2012,14.42308,1,0,30
2012,19.23077,1,1,30
2012,24.03846,1,1,34
2012,14.42308,1,1,28
2012,14.28571,1,1,34
2012,40.38462,1,0,30
