OrderID,OrderDate,CustomerID,ProductID,Quantity,TotalAmount,PaymentMethod
ORD2431,2023-06-07 11:44:23.687895968,CUST123,PROD240,4,135.77,Credit Card
ORD2432,2023-06-07 20:30:10.203401136,CUST169,PROD237,3,207.44,Credit Card
ORD2433,2023-06-08 05:15:56.718906304,CUST117,PROD244,2,90.49,Credit Card
ORD2434,2023-06-08 14:01:43.234411472,CUST176,PROD205,1,200.99,Credit Card
ORD2435,2023-06-08 22:47:29.749916640,CUST145,PROD206,2,362.87,Debit Card
ORD2436,2023-06-09 07:33:16.265421808,CUST103,PROD229,1,432.22,PayPal
ORD2437,2023-06-09 16:19:02.780926976,CUST175,PROD205,1,234.03,Debit Card
ORD2438,2023-06-10 01:04:49.296432144,CUST155,PROD205,1,228.71,Credit Card
ORD2439,2023-06-10 09:50:35.811937312,CUST123,PROD220,2,215.52,Debit Card
ORD2440,2023-06-10 18:36:22.327442480,CUST168,PROD228,1,80.11,PayPal
ORD2441,2023-06-11 03:22:08.842947648,CUST189,PROD241,4,417.65,Debit Card
ORD2442,2023-06-11 12:07:55.358452816,CUST142,PROD228,1,325.75,Debit Card
ORD2443,2023-06-11 20:53:41.873957984,CUST142,PROD220,3,207.18,Debit Card
ORD2444,2023-06-12 05:39:28.389463160,CUST104,PROD245,3,240.56,Credit Card
ORD2445,2023-06-12 14:25:14.904968328,CUST129,PROD241,3,474.78,Debit Card
ORD2446,2023-06-12 23:11:01.420473496,CUST118,PROD230,1,47.41,Debit Card
ORD2447,2023-06-13 07:56:47.935978664,CUST109,PROD208,3,26.76,PayPal
ORD2448,2023-06-13 16:42:34.451483832,CUST135,PROD214,2,423.66,Credit Card
ORD2449,2023-06-14 01:28:20.966989000,CUST177,PROD221,4,454.66,Debit Card
ORD2450,2023-06-14 10:14:07.482494168,CUST160,PROD230,4,40.92,Credit Card
ORD2451,2023-06-14 18:59:53.997999336,CUST197,PROD218,3,178.3,Credit Card
ORD2452,2023-06-15 03:45:40.513504504,CUST164,PROD216,1,445.41,Credit Card
ORD2453,2023-06-15 12:31:27.029009672,CUST135,PROD214,4,101.79,Debit Card
ORD2454,2023-06-15 21:17:13.544514840,CUST158,PROD244,2,115.26,Credit Card
ORD2455,2023-06-16 06:03:00.060020008,CUST155,PROD249,2,315.2,Debit Card
ORD2456,2023-06-16 14:48:46.575525176,CUST185,PROD243,4,236.09,Credit Card
ORD2457,2023-06-16 23:34:33.091030344,CUST184,PROD238,1,237.66,PayPal
ORD2458,2023-06-17 08:20:19.606535512,CUST140,PROD249,3,327.56,PayPal
ORD2459,2023-06-17 17:06:06.122040680,CUST149,PROD202,2,492.55,Debit Card
ORD2460,2023-06-18 01:51:52.637545848,CUST124,PROD236,2,157.45,Debit Card
ORD2461,2023-06-18 10:37:39.153051016,CUST198,PROD203,4,334.51,PayPal
ORD2462,2023-06-18 19:23:25.668556184,CUST109,PROD209,1,447.22,Credit Card
ORD2463,2023-06-19 04:09:12.184061352,CUST152,PROD214,1,462.93,PayPal
ORD2464,2023-06-19 12:54:58.699566520,CUST121,PROD246,4,140.01,Credit Card
ORD2465,2023-06-19 21:40:45.215071696,CUST171,PROD229,2,342.84,Credit Card
ORD2466,2023-06-20 06:26:31.730576864,CUST129,PROD211,3,262.63,Credit Card
ORD2467,2023-06-20 15:12:18.246082032,CUST105,PROD227,3,233.57,Credit Card
ORD2468,2023-06-20 23:58:04.761587200,CUST158,PROD229,3,156.61,PayPal
ORD2469,2023-06-21 08:43:51.277092368,CUST198,PROD228,2,31.01,Debit Card
ORD2470,2023-06-21 17:29:37.792597536,CUST126,PROD219,3,419.32,Debit Card
ORD2471,2023-06-22 02:15:24.308102704,CUST103,PROD203,4,308.03,Credit Card
ORD2472,2023-06-22 11:01:10.823607872,CUST110,PROD218,2,93.15,Credit Card
ORD2473,2023-06-22 19:46:57.339113040,CUST177,PROD215,3,70.47,Credit Card
ORD2474,2023-06-23 04:32:43.854618208,CUST181,PROD240,2,307.84,Credit Card
ORD2475,2023-06-23 13:18:30.370123376,CUST149,PROD250,3,437.82,Credit Card
ORD2476,2023-06-23 22:04:16.885628544,CUST196,PROD238,2,125.21,Debit Card
ORD2477,2023-06-24 06:50:03.401133712,CUST165,PROD208,2,234.39,Credit Card
ORD2478,2023-06-24 15:35:49.916638880,CUST109,PROD202,1,397.64,Credit Card
ORD2479,2023-06-25 00:21:36.432144048,CUST180,PROD250,4,221.93,PayPal
ORD2480,2023-06-25 09:07:22.947649216,CUST168,PROD219,2,137.46,Credit Card
ORD2481,2023-06-25 17:53:09.463154384,CUST152,PROD247,2,227.12,Credit Card
ORD2482,2023-06-26 02:38:55.978659552,CUST102,PROD217,1,296.61,Credit Card
ORD2483,2023-06-26 11:24:42.494164720,CUST146,PROD216,2,324.35,Debit Card
ORD2484,2023-06-26 20:10:29.009669888,CUST168,PROD219,4,268.88,Credit Card
ORD2485,2023-06-27 04:56:15.525175064,CUST101,PROD241,3,205.32,Credit Card
ORD2486,2023-06-27 13:42:02.040680232,CUST112,PROD211,4,244.88,Credit Card
ORD2487,2023-06-27 22:27:48.556185400,CUST106,PROD223,3,465.77,Credit Card
ORD2488,2023-06-28 07:13:35.071690568,CUST193,PROD211,1,351.93,Debit Card
ORD2489,2023-06-28 15:59:21.587195736,CUST134,PROD214,3,87.84,PayPal
ORD2490,2023-06-29 00:45:08.102700904,CUST123,PROD239,4,70.46,Credit Card
ORD2491,2023-06-29 09:30:54.618206072,CUST174,PROD201,2,455.74,PayPal
ORD2492,2023-06-29 18:16:41.133711240,CUST133,PROD237,3,327.31,Debit Card
ORD2493,2023-06-30 03:02:27.649216408,CUST199,PROD207,1,56.65,PayPal
ORD2494,2023-06-30 11:48:14.164721576,CUST160,PROD232,4,241.11,Credit Card
ORD2495,2023-06-30 20:34:00.680226744,CUST169,PROD238,1,442.02,PayPal
ORD2496,2023-07-01 05:19:47.195731912,CUST116,PROD243,2,266.7,PayPal
ORD2497,2023-07-01 14:05:33.711237080,CUST199,PROD220,1,490.36,Debit Card
ORD2498,2023-07-01 22:51:20.226742248,CUST185,PROD244,4,100.68,PayPal
ORD2499,2023-07-02 07:37:06.742247416,CUST147,PROD204,4,160.83,Credit Card
ORD2500,2023-07-02 16:22:53.257752584,CUST164,PROD221,3,333.49,Debit Card
ORD2501,2023-07-03 01:08:39.773257752,CUST135,PROD220,1,357.33,Debit Card
ORD2502,2023-07-03 09:54:26.288762920,CUST143,PROD240,2,472.05,PayPal
ORD2503,2023-07-03 18:40:12.804268088,CUST134,PROD215,1,378.22,PayPal
ORD2504,2023-07-04 03:25:59.319773256,CUST135,PROD248,2,95.2,Debit Card
ORD2505,2023-07-04 12:11:45.835278424,CUST190,PROD234,4,26.58,Credit Card
ORD2506,2023-07-04 20:57:32.350783600,CUST125,PROD206,4,94.28,PayPal
ORD2507,2023-07-05 05:43:18.866288768,CUST181,PROD237,4,185.97,Debit Card
ORD2508,2023-07-05 14:29:05.381793936,CUST102,PROD224,4,392.7,PayPal
ORD2509,2023-07-05 23:14:51.897299104,CUST155,PROD207,1,149.9,Debit Card
ORD2510,2023-07-06 08:00:38.412804272,CUST125,PROD208,3,486.58,PayPal
ORD2511,2023-07-06 16:46:24.928309440,CUST168,PROD246,3,309.72,Credit Card
ORD2512,2023-07-07 01:32:11.443814608,CUST165,PROD237,1,327.48,Debit Card
ORD2513,2023-07-07 10:17:57.959319776,CUST198,PROD224,3,478.42,PayPal
ORD2514,2023-07-07 19:03:44.474824944,CUST114,PROD230,3,426.86,Credit Card
ORD2515,2023-07-08 03:49:30.990330112,CUST117,PROD228,2,81.95,PayPal
ORD2516,2023-07-08 12:35:17.505835280,CUST177,PROD215,2,381.7,PayPal
ORD2517,2023-07-08 21:21:04.021340448,CUST178,PROD225,3,299.27,Debit Card
ORD2518,2023-07-09 06:06:50.536845616,CUST181,PROD201,2,363.98,PayPal
ORD2519,2023-07-09 14:52:37.052350784,CUST181,PROD242,3,241.07,Debit Card
ORD2520,2023-07-09 23:38:23.567855952,CUST168,PROD205,4,274.07,PayPal
ORD2521,2023-07-10 08:24:10.083361120,CUST199,PROD221,2,438.6,Debit Card
ORD2522,2023-07-10 17:09:56.598866288,CUST107,PROD248,1,213.72,Debit Card
ORD2523,2023-07-11 01:55:43.114371456,CUST159,PROD238,1,321.16,Debit Card
ORD2524,2023-07-11 10:41:29.629876624,CUST123,PROD232,3,330.8,PayPal
ORD2525,2023-07-11 19:27:16.145381792,CUST172,PROD216,1,113.9,PayPal
ORD2526,2023-07-12 04:13:02.660886968,CUST152,PROD227,1,422.41,Credit Card
ORD2527,2023-07-12 12:58:49.176392136,CUST136,PROD221,2,149.44,PayPal
ORD2528,2023-07-12 21:44:35.691897304,CUST105,PROD243,2,45.12,Credit Card
ORD2529,2023-07-13 06:30:22.207402472,CUST146,PROD201,1,131.73,Credit Card
ORD2530,2023-07-13 15:16:08.722907640,CUST133,PROD217,3,209.1,Credit Card
ORD2531,2023-07-14 00:01:55.238412808,CUST132,PROD226,1,402.87,Credit Card
ORD2532,2023-07-14 08:47:41.753917976,CUST118,PROD241,2,101.95,Debit Card
ORD2533,2023-07-14 17:33:28.269423144,CUST101,PROD220,1,285.12,PayPal
ORD2534,2023-07-15 02:19:14.784928312,CUST153,PROD247,4,324.22,PayPal
ORD2535,2023-07-15 11:05:01.300433480,CUST105,PROD201,1,168.8,Credit Card
ORD2536,2023-07-15 19:50:47.815938648,CUST111,PROD235,1,143.73,PayPal
ORD2537,2023-07-16 04:36:34.331443816,CUST175,PROD231,1,243.67,Debit Card
ORD2538,2023-07-16 13:22:20.846948984,CUST149,PROD202,1,325.45,PayPal
ORD2539,2023-07-16 22:08:07.362454152,CUST140,PROD203,3,335.58,Credit Card
ORD2540,2023-07-17 06:53:53.877959320,CUST124,PROD229,4,359.83,Credit Card
ORD2541,2023-07-17 15:39:40.393464488,CUST119,PROD247,1,247.85,PayPal
ORD2542,2023-07-18 00:25:26.908969656,CUST186,PROD239,1,258.66,Debit Card
ORD2543,2023-07-18 09:11:13.424474824,CUST161,PROD220,3,421.86,Debit Card
ORD2544,2023-07-18 17:56:59.939979992,CUST128,PROD248,1,228.12,PayPal
ORD2545,2023-07-19 02:42:46.455485160,CUST185,PROD205,2,62.3,PayPal
ORD2546,2023-07-19 11:28:32.970990328,CUST109,PROD216,3,421.95,PayPal
ORD2547,2023-07-19 20:14:19.486495504,CUST175,PROD202,3,304.87,Credit Card
ORD2548,2023-07-20 05:00:06.002000672,CUST139,PROD217,1,455.57,Debit Card
ORD2549,2023-07-20 13:45:52.517505840,CUST192,PROD230,2,370.57,Credit Card
ORD2550,2023-07-20 22:31:39.033011008,CUST197,PROD210,1,234.27,Debit Card
ORD2551,2023-07-21 07:17:25.548516176,CUST190,PROD221,3,41.36,PayPal
ORD2552,2023-07-21 16:03:12.064021344,CUST101,PROD202,4,32.32,Debit Card
ORD2553,2023-07-22 00:48:58.579526512,CUST114,PROD246,4,446.92,Credit Card
ORD2554,2023-07-22 09:34:45.095031680,CUST177,PROD239,3,29.04,PayPal
ORD2555,2023-07-22 18:20:31.610536848,CUST146,PROD209,1,390.47,Debit Card
ORD2556,2023-07-23 03:06:18.126042016,CUST145,PROD201,1,360.2,PayPal
ORD2557,2023-07-23 11:52:04.641547184,CUST186,PROD227,4,480.55,Credit Card
ORD2558,2023-07-23 20:37:51.157052352,CUST125,PROD241,2,36.65,PayPal
ORD2559,2023-07-24 05:23:37.672557520,CUST190,PROD236,1,367.08,PayPal
ORD2560,2023-07-24 14:09:24.188062688,CUST139,PROD205,2,136.54,Credit Card
ORD2561,2023-07-24 22:55:10.703567856,CUST140,PROD227,2,206.61,Debit Card
ORD2562,2023-07-25 07:40:57.219073024,CUST167,PROD207,4,135.08,PayPal
ORD2563,2023-07-25 16:26:43.734578192,CUST114,PROD245,4,162.7,PayPal
ORD2564,2023-07-26 01:12:30.250083360,CUST174,PROD227,1,112.96,PayPal
ORD2565,2023-07-26 09:58:16.765588528,CUST180,PROD226,4,209.4,Credit Card
ORD2566,2023-07-26 18:44:03.281093696,CUST160,PROD250,4,44.49,Credit Card
ORD2567,2023-07-27 03:29:49.796598872,CUST172,PROD200,2,54.27,PayPal
ORD2568,2023-07-27 12:15:36.312104040,CUST143,PROD236,1,138.34,Credit Card
ORD2569,2023-07-27 21:01:22.827609208,CUST160,PROD214,1,333.42,Credit Card
ORD2570,2023-07-28 05:47:09.343114376,CUST161,PROD203,2,486.08,PayPal
ORD2571,2023-07-28 14:32:55.858619544,CUST100,PROD203,2,267.38,Debit Card
ORD2572,2023-07-28 23:18:42.374124712,CUST178,PROD241,2,71.93,Debit Card
ORD2573,2023-07-29 08:04:28.889629880,CUST131,PROD232,4,48.26,Credit Card
ORD2574,2023-07-29 16:50:15.405135048,CUST154,PROD229,2,239.3,Debit Card
ORD2575,2023-07-30 01:36:01.920640216,CUST185,PROD215,4,37.78,PayPal
ORD2576,2023-07-30 10:21:48.436145384,CUST184,PROD226,3,286.64,PayPal
ORD2577,2023-07-30 19:07:34.951650552,CUST130,PROD241,3,51.33,Credit Card
ORD2578,2023-07-31 03:53:21.467155720,CUST150,PROD210,4,404.24,Debit Card
ORD2579,2023-07-31 12:39:07.982660888,CUST179,PROD230,3,343.67,Debit Card
ORD2580,2023-07-31 21:24:54.498166056,CUST131,PROD243,4,378.26,PayPal
ORD2581,2023-08-01 06:10:41.013671224,CUST160,PROD235,1,355.76,Credit Card
ORD2582,2023-08-01 14:56:27.529176392,CUST167,PROD250,2,55.55,Credit Card
ORD2583,2023-08-01 23:42:14.044681560,CUST191,PROD214,3,414.42,Debit Card
ORD2584,2023-08-02 08:28:00.560186728,CUST106,PROD200,4,53.7,Credit Card
ORD2585,2023-08-02 17:13:47.075691896,CUST198,PROD215,4,392.48,Debit Card
ORD2586,2023-08-03 01:59:33.591197064,CUST146,PROD229,3,244.52,Credit Card
ORD2587,2023-08-03 10:45:20.106702232,CUST115,PROD230,1,27.0,PayPal
ORD2588,2023-08-03 19:31:06.622207408,CUST171,PROD247,2,365.83,Credit Card
ORD2589,2023-08-04 04:16:53.137712576,CUST159,PROD212,1,497.6,Credit Card
ORD2590,2023-08-04 13:02:39.653217744,CUST192,PROD239,1,343.69,Debit Card
ORD2591,2023-08-04 21:48:26.168722912,CUST142,PROD216,3,257.36,PayPal
ORD2592,2023-08-05 06:34:12.684228080,CUST106,PROD205,2,473.2,PayPal
ORD2593,2023-08-05 15:19:59.199733248,CUST105,PROD218,4,173.96,PayPal
ORD2594,2023-08-06 00:05:45.715238416,CUST144,PROD220,4,98.44,Debit Card
ORD2595,2023-08-06 08:51:32.230743584,CUST175,PROD236,2,41.94,PayPal
ORD2596,2023-08-06 17:37:18.746248752,CUST168,PROD214,1,449.53,Credit Card
ORD2597,2023-08-07 02:23:05.261753920,CUST174,PROD203,1,481.48,Credit Card
ORD2598,2023-08-07 11:08:51.777259088,CUST182,PROD245,4,81.56,Credit Card
ORD2599,2023-08-07 19:54:38.292764256,CUST125,PROD227,1,184.39,Credit Card
ORD2600,2023-08-08 04:40:24.808269424,CUST119,PROD227,1,369.2,PayPal
ORD2601,2023-08-08 13:26:11.323774592,CUST155,PROD235,3,26.68,PayPal
ORD2602,2023-08-08 22:11:57.839279760,CUST166,PROD246,4,56.9,PayPal
ORD2603,2023-08-09 06:57:44.354784928,CUST154,PROD243,4,408.66,Credit Card
ORD2604,2023-08-09 15:43:30.870290096,CUST146,PROD234,2,148.12,Credit Card
ORD2605,2023-08-10 00:29:17.385795264,CUST141,PROD233,1,438.65,Debit Card
ORD2606,2023-08-10 09:15:03.901300432,CUST172,PROD232,3,64.46,Debit Card
ORD2607,2023-08-10 18:00:50.416805600,CUST174,PROD208,2,381.62,Debit Card
ORD2608,2023-08-11 02:46:36.932310776,CUST159,PROD242,3,268.52,PayPal
ORD2609,2023-08-11 11:32:23.447815944,CUST126,PROD250,2,128.3,Debit Card
ORD2610,2023-08-11 20:18:09.963321112,CUST118,PROD236,1,448.63,Credit Card
ORD2611,2023-08-12 05:03:56.478826280,CUST193,PROD249,2,272.8,PayPal
ORD2612,2023-08-12 13:49:42.994331448,CUST176,PROD237,3,254.71,PayPal
ORD2613,2023-08-12 22:35:29.509836616,CUST180,PROD214,2,365.07,Credit Card
ORD2614,2023-08-13 07:21:16.025341784,CUST107,PROD242,3,60.95,PayPal
ORD2615,2023-08-13 16:07:02.540846952,CUST159,PROD242,3,478.86,Credit Card
ORD2616,2023-08-14 00:52:49.056352120,CUST144,PROD204,1,291.23,Credit Card
ORD2617,2023-08-14 09:38:35.571857288,CUST145,PROD209,2,372.36,PayPal
ORD2618,2023-08-14 18:24:22.087362456,CUST164,PROD203,3,250.16,Credit Card
ORD2619,2023-08-15 03:10:08.602867624,CUST147,PROD206,3,28.39,PayPal
ORD2620,2023-08-15 11:55:55.118372792,CUST167,PROD222,2,53.54,PayPal
ORD2621,2023-08-15 20:41:41.633877960,CUST193,PROD205,3,98.51,Debit Card
ORD2622,2023-08-16 05:27:28.149383128,CUST134,PROD239,3,324.45,PayPal
ORD2623,2023-08-16 14:13:14.664888296,CUST199,PROD250,3,56.57,Credit Card
ORD2624,2023-08-16 22:59:01.180393464,CUST179,PROD215,1,35.9,PayPal
ORD2625,2023-08-17 07:44:47.695898632,CUST181,PROD211,2,458.03,PayPal
ORD2626,2023-08-17 16:30:34.211403800,CUST136,PROD206,4,300.0,Credit Card
ORD2627,2023-08-18 01:16:20.726908968,CUST102,PROD203,3,146.42,Debit Card
ORD2628,2023-08-18 10:02:07.242414136,CUST132,PROD246,4,251.25,Credit Card
ORD2629,2023-08-18 18:47:53.757919312,CUST186,PROD226,3,281.46,Credit Card
ORD2630,2023-08-19 03:33:40.273424480,CUST162,PROD211,2,426.31,Debit Card
ORD2631,2023-08-19 12:19:26.788929648,CUST145,PROD205,3,216.36,Debit Card
ORD2632,2023-08-19 21:05:13.304434816,CUST180,PROD241,1,462.58,Credit Card
ORD2633,2023-08-20 05:50:59.819939984,CUST135,PROD208,4,353.34,Credit Card
ORD2634,2023-08-20 14:36:46.335445152,CUST139,PROD203,3,230.87,Debit Card
ORD2635,2023-08-20 23:22:32.850950320,CUST142,PROD210,1,154.68,PayPal
ORD2636,2023-08-21 08:08:19.366455488,CUST127,PROD249,1,462.8,Debit Card
ORD2637,2023-08-21 16:54:05.881960656,CUST195,PROD216,1,382.08,Debit Card
ORD2638,2023-08-22 01:39:52.397465824,CUST155,PROD242,2,61.93,Debit Card
ORD2639,2023-08-22 10:25:38.912970992,CUST151,PROD205,4,115.37,Credit Card
ORD2640,2023-08-22 19:11:25.428476160,CUST181,PROD218,3,173.39,Debit Card
ORD2641,2023-08-23 03:57:11.943981328,CUST178,PROD236,3,478.67,Debit Card
ORD2642,2023-08-23 12:42:58.459486496,CUST171,PROD209,4,392.47,Credit Card
ORD2643,2023-08-23 21:28:44.974991664,CUST189,PROD214,3,386.58,PayPal
ORD2644,2023-08-24 06:14:31.490496832,CUST145,PROD249,4,317.41,Credit Card
ORD2645,2023-08-24 15:00:18.006002000,CUST192,PROD212,1,252.87,Credit Card
ORD2646,2023-08-24 23:46:04.521507168,CUST129,PROD218,3,451.82,Debit Card
ORD2647,2023-08-25 08:31:51.037012336,CUST154,PROD230,2,441.93,Debit Card
ORD2648,2023-08-25 17:17:37.552517504,CUST129,PROD206,4,384.79,Debit Card
ORD2649,2023-08-26 02:03:24.068022680,CUST189,PROD237,2,75.13,PayPal
ORD2650,2023-08-26 10:49:10.583527848,CUST169,PROD214,4,125.7,Credit Card
ORD2651,2023-08-26 19:34:57.099033016,CUST131,PROD248,1,363.57,Credit Card
ORD2652,2023-08-27 04:20:43.614538184,CUST184,PROD248,4,232.07,Credit Card
ORD2653,2023-08-27 13:06:30.130043352,CUST190,PROD204,2,260.02,Debit Card
ORD2654,2023-08-27 21:52:16.645548520,CUST166,PROD209,3,346.72,PayPal
ORD2655,2023-08-28 06:38:03.161053688,CUST136,PROD240,1,251.24,PayPal
ORD2656,2023-08-28 15:23:49.676558856,CUST148,PROD220,3,393.8,Debit Card
ORD2657,2023-08-29 00:09:36.192064024,CUST131,PROD203,3,248.59,Credit Card
ORD2658,2023-08-29 08:55:22.707569192,CUST192,PROD229,4,431.98,Debit Card
ORD2659,2023-08-29 17:41:09.223074360,CUST157,PROD212,1,337.35,PayPal
ORD2660,2023-08-30 02:26:55.738579528,CUST123,PROD208,1,105.76,Credit Card
ORD2661,2023-08-30 11:12:42.254084696,CUST182,PROD226,1,415.82,Credit Card
ORD2662,2023-08-30 19:58:28.769589864,CUST120,PROD208,4,23.6,Credit Card
ORD2663,2023-08-31 04:44:15.285095032,CUST135,PROD201,2,462.22,PayPal
ORD2664,2023-08-31 13:30:01.800600200,CUST172,PROD234,1,236.8,Debit Card
ORD2665,2023-08-31 22:15:48.316105368,CUST158,PROD237,1,317.19,PayPal
ORD2666,2023-09-01 07:01:34.831610536,CUST196,PROD249,2,261.73,Debit Card
ORD2667,2023-09-01 15:47:21.347115704,CUST101,PROD213,3,68.75,Credit Card
ORD2668,2023-09-02 00:33:07.862620872,CUST114,PROD239,2,349.33,Debit Card
ORD2669,2023-09-02 09:18:54.378126040,CUST189,PROD237,2,112.31,Debit Card
ORD2670,2023-09-02 18:04:40.893631216,CUST135,PROD248,1,478.36,Credit Card
ORD2671,2023-09-03 02:50:27.409136384,CUST185,PROD248,4,233.54,Debit Card
ORD2672,2023-09-03 11:36:13.924641552,CUST143,PROD216,2,451.37,PayPal
ORD2673,2023-09-03 20:22:00.440146720,CUST163,PROD225,2,56.86,Credit Card
ORD2674,2023-09-04 05:07:46.955651888,CUST121,PROD246,4,266.29,Debit Card
ORD2675,2023-09-04 13:53:33.471157056,CUST118,PROD204,1,53.61,PayPal
ORD2676,2023-09-04 22:39:19.986662224,CUST136,PROD235,3,115.58,PayPal
ORD2677,2023-09-05 07:25:06.502167392,CUST167,PROD205,2,257.05,Credit Card
ORD2678,2023-09-05 16:10:53.017672560,CUST136,PROD215,2,466.44,Credit Card
ORD2679,2023-09-06 00:56:39.533177728,CUST133,PROD238,2,185.85,Credit Card
ORD2680,2023-09-06 09:42:26.048682896,CUST119,PROD229,4,431.56,Debit Card
ORD2681,2023-09-06 18:28:12.564188064,CUST193,PROD241,1,196.72,Debit Card
ORD2682,2023-09-07 03:13:59.079693232,CUST164,PROD212,2,250.57,Credit Card
ORD2683,2023-09-07 11:59:45.595198400,CUST116,PROD213,1,273.86,PayPal
ORD2684,2023-09-07 20:45:32.110703568,CUST113,PROD245,4,196.93,Credit Card
ORD2685,2023-09-08 05:31:18.626208736,CUST172,PROD222,1,79.3,Credit Card
ORD2686,2023-09-08 14:17:05.141713904,CUST192,PROD209,2,97.64,Debit Card
ORD2687,2023-09-08 23:02:51.657219072,CUST132,PROD205,4,90.15,Credit Card
ORD2688,2023-09-09 07:48:38.172724240,CUST168,PROD204,1,493.55,PayPal
ORD2689,2023-09-09 16:34:24.688229408,CUST181,PROD246,3,423.8,Debit Card
ORD2690,2023-09-10 01:20:11.203734584,CUST198,PROD216,1,456.03,Credit Card
ORD2691,2023-09-10 10:05:57.719239752,CUST136,PROD233,3,86.8,Debit Card
ORD2692,2023-09-10 18:51:44.234744920,CUST146,PROD223,3,299.34,Credit Card
ORD2693,2023-09-11 03:37:30.750250088,CUST194,PROD221,1,172.38,Debit Card
ORD2694,2023-09-11 12:23:17.265755256,CUST169,PROD200,1,430.31,Debit Card
ORD2695,2023-09-11 21:09:03.781260424,CUST116,PROD237,2,353.97,Debit Card
ORD2696,2023-09-12 05:54:50.296765592,CUST190,PROD246,4,76.88,PayPal
ORD2697,2023-09-12 14:40:36.812270760,CUST127,PROD203,2,466.78,Credit Card
ORD2698,2023-09-12 23:26:23.327775928,CUST171,PROD217,4,65.73,PayPal
ORD2699,2023-09-13 08:12:09.843281096,CUST129,PROD242,1,486.24,Credit Card
ORD2700,2023-09-13 16:57:56.358786264,CUST107,PROD240,3,67.41,Credit Card
ORD2701,2023-09-14 01:43:42.874291432,CUST125,PROD221,4,415.12,Credit Card
ORD2702,2023-09-14 10:29:29.389796600,CUST130,PROD241,2,259.9,PayPal
ORD2703,2023-09-14 19:15:15.905301768,CUST152,PROD225,2,227.84,Debit Card
ORD2704,2023-09-15 04:01:02.420806936,CUST171,PROD247,1,493.82,PayPal
ORD2705,2023-09-15 12:46:48.936312104,CUST111,PROD200,1,390.81,Credit Card
ORD2706,2023-09-15 21:32:35.451817272,CUST190,PROD214,4,458.75,Credit Card
ORD2707,2023-09-16 06:18:21.967322440,CUST134,PROD249,4,477.46,Credit Card
ORD2708,2023-09-16 15:04:08.482827608,CUST194,PROD217,4,112.98,PayPal
ORD2709,2023-09-16 23:49:54.998332776,CUST168,PROD208,1,92.64,PayPal
ORD2710,2023-09-17 08:35:41.513837944,CUST166,PROD233,3,27.64,Debit Card
ORD2711,2023-09-17 17:21:28.029343120,CUST151,PROD221,1,375.61,Credit Card
ORD2712,2023-09-18 02:07:14.544848288,CUST196,PROD234,1,63.23,Debit Card
ORD2713,2023-09-18 10:53:01.060353456,CUST110,PROD245,3,492.43,Debit Card
ORD2714,2023-09-18 19:38:47.575858624,CUST189,PROD213,4,154.9,Credit Card
ORD2715,2023-09-19 04:24:34.091363792,CUST113,PROD245,1,462.04,PayPal
ORD2716,2023-09-19 13:10:20.606868960,CUST168,PROD220,2,314.04,Debit Card
ORD2717,2023-09-19 21:56:07.122374128,CUST181,PROD218,2,180.75,Debit Card
ORD2718,2023-09-20 06:41:53.637879296,CUST125,PROD220,4,428.85,Credit Card
ORD2719,2023-09-20 15:27:40.153384464,CUST193,PROD228,1,265.03,Credit Card
ORD2720,2023-09-21 00:13:26.668889632,CUST132,PROD226,3,335.06,PayPal
ORD2721,2023-09-21 08:59:13.184394800,CUST154,PROD224,2,462.3,PayPal
ORD2722,2023-09-21 17:44:59.699899968,CUST125,PROD233,1,278.57,PayPal
ORD2723,2023-09-22 02:30:46.215405136,CUST173,PROD212,1,238.88,PayPal
ORD2724,2023-09-22 11:16:32.730910304,CUST197,PROD226,3,185.52,Credit Card
ORD2725,2023-09-22 20:02:19.246415472,CUST187,PROD237,4,394.64,Debit Card
ORD2726,2023-09-23 04:48:05.761920640,CUST132,PROD227,4,389.2,Credit Card
ORD2727,2023-09-23 13:33:52.277425808,CUST162,PROD236,3,399.07,Debit Card
ORD2728,2023-09-23 22:19:38.792930976,CUST112,PROD231,2,78.73,PayPal
ORD2729,2023-09-24 07:05:25.308436144,CUST169,PROD213,2,209.2,Debit Card
ORD2730,2023-09-24 15:51:11.823941312,CUST172,PROD220,2,365.48,Credit Card
ORD2731,2023-09-25 00:36:58.339446488,CUST110,PROD208,4,346.47,Debit Card
ORD2732,2023-09-25 09:22:44.854951656,CUST154,PROD223,3,86.87,Debit Card
ORD2733,2023-09-25 18:08:31.370456824,CUST100,PROD205,2,171.42,PayPal
ORD2734,2023-09-26 02:54:17.885961992,CUST142,PROD216,4,287.81,Credit Card
ORD2735,2023-09-26 11:40:04.401467160,CUST148,PROD227,2,46.86,Credit Card
ORD2736,2023-09-26 20:25:50.916972328,CUST150,PROD248,3,36.03,PayPal
ORD2737,2023-09-27 05:11:37.432477496,CUST117,PROD226,2,96.59,PayPal
ORD2738,2023-09-27 13:57:23.947982664,CUST167,PROD249,3,97.8,Credit Card
ORD2739,2023-09-27 22:43:10.463487832,CUST179,PROD234,2,258.84,PayPal
ORD2740,2023-09-28 07:28:56.978993000,CUST192,PROD221,2,287.04,PayPal
ORD2741,2023-09-28 16:14:43.494498168,CUST173,PROD212,2,458.54,PayPal
ORD2742,2023-09-29 01:00:30.010003336,CUST137,PROD207,2,464.85,Debit Card
