ProductID,Month,BudgetUnits,ForecastUnits,BudgetRevenue,ForecastRevenue
1089,2023-12,109,112.0,8386.91,14533.17
1089,2024-01,88,78.0,8110.97,6270.52
1089,2024-02,106,116.0,13067.76,11230.63
1089,2024-03,88,92.0,6795.99,7522.36
1089,2024-04,136,80.0,12323.25,9104.88
1089,2024-05,104,117.0,8626.01,8656.99
1089,2024-06,123,83.0,11979.55,8635.01
1089,2024-07,64,94.0,5569.17,10465.02
1089,2024-08,93,46.0,10603.69,1796.49
1089,2024-09,91,82.0,7983.84,8095.55
1089,2024-10,117,78.0,10263.75,9083.34
1089,2024-11,108,115.0,11391.21,10729.34
1089,2024-12,90,87.0,10461.99,11669.94
1089,2025-01,136,74.0,12887.94,7336.66
1089,2025-02,96,72.0,13462.78,9687.37
1089,2025-03,96,88.0,9512.74,6215.12
1089,2025-04,92,117.0,11998.61,14041.47
1089,2025-05,123,74.0,4705.65,9733.36
1089,2025-06,102,97.0,13339.72,7410.17
1089,2025-07,81,81.0,10513.35,9835.56
1089,2025-08,65,138.0,6470.17,15067.03
1089,2025-09,84,143.0,9034.53,18623.62
1089,2025-10,80,115.0,8079.31,10782.16
1089,2025-11,83,82.0,6400.55,6835.81
1089,2025-12,98,112.0,6828.26,8345.98
1090,2022-01,87,60.0,8158.57,5567.18
1090,2022-02,95,108.0,11128.87,12752.01
1090,2022-03,104,113.0,8750.58,8666.45
1090,2022-04,111,112.0,15646.33,10495.08
1090,2022-05,80,105.0,7256.92,8178.46
1090,2022-06,125,144.0,13290.16,12028.94
1090,2022-07,104,97.0,7574.35,11536.83
1090,2022-08,105,128.0,9315.6,12636.25
1090,2022-09,97,58.0,14269.49,2863.22
1090,2022-10,77,90.0,5354.84,9828.22
1090,2022-11,90,100.0,9345.27,10103.2
1090,2022-12,101,95.0,10866.25,11268.42
1090,2023-01,94,88.0,8633.22,9391.73
1090,2023-02,92,90.0,6508.54,13096.42
1090,2023-03,76,139.0,8728.95,17241.29
1090,2023-04,104,111.0,10945.36,12630.34
1090,2023-05,115,136.0,9285.95,15154.73
1090,2023-06,130,133.0,10422.0,14272.08
1090,2023-07,105,105.0,5945.93,12671.45
1090,2023-08,69,152.0,7770.67,14844.05
1090,2023-09,112,103.0,10058.18,10080.87
1090,2023-10,106,80.0,12071.91,10165.87
1090,2023-11,120,128.0,15030.61,15010.45
1090,2023-12,125,101.0,13519.4,13593.99
1090,2024-01,137,91.0,9897.75,13851.66
1090,2024-02,122,144.0,14375.63,15303.1
1090,2024-03,88,77.0,11307.49,9571.9
1090,2024-04,106,73.0,9565.95,6238.01
1090,2024-05,94,30.0,9849.73,4152.11
1090,2024-06,89,101.0,9412.3,7702.01
1090,2024-07,108,80.0,9921.54,8532.16
1090,2024-08,99,102.0,8168.85,12057.95
1090,2024-09,79,121.0,7192.36,8669.71
1090,2024-10,98,74.0,8828.69,7167.16
1090,2024-11,115,119.0,12621.88,11141.79
1090,2024-12,70,95.0,6591.59,9249.69
1090,2025-01,90,87.0,10450.23,5916.58
1090,2025-02,100,131.0,8539.19,10017.32
1090,2025-03,96,92.0,10131.97,12287.87
1090,2025-04,97,114.0,8641.51,10100.55
1090,2025-05,106,84.0,13127.21,7612.13
1090,2025-06,97,75.0,8913.84,5702.57
1090,2025-07,90,57.0,9015.99,8159.38
1090,2025-08,63,142.0,6174.29,17342.3
1090,2025-09,80,150.0,6341.13,14783.84
1090,2025-10,130,69.0,7092.29,6806.21
1090,2025-11,85,76.0,7000.73,4895.89
1090,2025-12,127,130.0,9332.37,12709.47
1091,2022-01,91,127.0,7625.58,17817.19
1091,2022-02,100,80.0,9851.38,6875.21
1091,2022-03,144,103.0,13066.52,10574.29
1091,2022-04,129,,8636.93,10085.05
1091,2022-05,112,89.0,11046.91,11360.2
1091,2022-06,46,131.0,4448.77,15327.87
1091,2022-07,99,176.0,8701.23,22440.68
1091,2022-08,48,101.0,5558.84,6243.63
1091,2022-09,59,102.0,7096.62,13223.29
1091,2022-10,86,108.0,6193.11,15508.3
1091,2022-11,88,131.0,8337.31,12041.6
1091,2022-12,132,78.0,16615.9,7115.94
1091,2023-01,82,79.0,10050.44,7749.46
1091,2023-02,93,62.0,11485.32,7826.64
1091,2023-03,106,119.0,3728.19,10325.86
1091,2023-04,103,102.0,9132.63,10806.49
1091,2023-05,85,83.0,6384.99,8585.92
1091,2023-06,85,87.0,10854.11,8606.43
1091,2023-07,99,61.0,8863.55,7597.0
1091,2023-08,111,101.0,10709.09,10267.06
1091,2023-09,107,91.0,5377.38,13570.96
1091,2023-10,122,96.0,15641.82,6465.53
1091,2023-11,125,104.0,14720.19,9500.92
1091,2023-12,103,114.0,12458.76,12864.44
1091,2024-01,108,85.0,14507.21,8941.74
1091,2024-02,95,91.0,7214.04,7418.28
1091,2024-03,69,105.0,6786.8,11072.47
1091,2024-04,74,89.0,6449.37,11103.61
1091,2024-05,70,61.0,8796.3,6648.95
1091,2024-06,68,133.0,8828.13,17092.59
1091,2024-07,58,102.0,4795.15,9517.99
1091,2024-08,68,143.0,5856.0,15285.47
1091,2024-09,116,115.0,12551.22,10371.27
1091,2024-10,104,94.0,5666.77,11745.56
1091,2024-11,87,86.0,7978.15,5607.17
1091,2024-12,75,54.0,8198.6,6990.96
1091,2025-01,101,71.0,12733.21,6526.98
1091,2025-02,68,52.0,7041.88,7072.3
1091,2025-03,92,84.0,8687.92,6606.62
1091,2025-04,88,106.0,7517.85,13057.31
1091,2025-05,80,117.0,8544.47,10553.61
1091,2025-06,93,91.0,12411.8,7244.24
1091,2025-07,123,125.0,11452.68,17536.11
1091,2025-08,52,105.0,5327.57,10535.88
1091,2025-09,116,89.0,11152.84,11444.62
1091,2025-10,97,73.0,10792.96,7136.84
1091,2025-11,88,113.0,7430.76,8509.46
1091,2025-12,94,95.0,9486.29,6623.22
1092,2022-01,134,116.0,13763.83,12246.55
1092,2022-02,49,122.0,3890.72,13714.36
1092,2022-03,75,124.0,6686.74,11719.78
1092,2022-04,130,124.0,9405.26,10213.53
1092,2022-05,103,93.0,11950.1,7692.32
1092,2022-06,62,77.0,5961.9,8741.39
1092,2022-07,114,130.0,11920.77,12317.95
1092,2022-08,114,97.0,10314.93,8548.38
1092,2022-09,118,136.0,14889.65,8139.9
1092,2022-10,121,71.0,11256.68,8128.4
1092,2022-11,73,69.0,6194.44,9800.67
1092,2022-12,121,77.0,12418.39,7948.24
1092,2023-01,106,82.0,13641.46,7409.21
1092,2023-02,116,57.0,12494.53,5897.55
1092,2023-03,127,34.0,14094.62,4086.25
1092,2023-04,94,132.0,13342.77,16087.65
1092,2023-05,116,133.0,12607.09,17366.62
1092,2023-06,111,82.0,8755.5,10600.08
1092,2023-07,111,83.0,11149.27,11331.42
1092,2023-08,65,77.0,7402.67,9278.77
1092,2023-09,76,74.0,7845.62,9993.89
1092,2023-10,100,41.0,12052.08,4073.83
1092,2023-11,90,70.0,11144.85,7461.5
1092,2023-12,108,108.0,11734.26,13050.87
1092,2024-01,134,73.0,13187.57,6464.75
1092,2024-02,133,92.0,8999.68,9127.83
1092,2024-03,85,81.0,7732.49,5441.01
1092,2024-04,61,148.0,5939.88,11317.72
1092,2024-05,112,133.0,7270.2,11796.48
1092,2024-06,105,78.0,11437.35,5374.91
1092,2024-07,86,96.0,9329.05,9681.27
1092,2024-08,86,90.0,4948.47,13796.01
1092,2024-09,91,92.0,9572.81,10501.99
1092,2024-10,106,82.0,7067.74,7828.88
1092,2024-11,83,85.0,8285.42,8997.77
1092,2024-12,125,96.0,8159.18,10987.74
1092,2025-01,118,58.0,13213.85,6059.88
1092,2025-02,88,104.0,9470.99,11919.03
1092,2025-03,122,99.0,12163.37,15865.14
1092,2025-04,78,92.0,7232.05,10948.93
1092,2025-05,122,66.0,15187.69,4620.91
1092,2025-06,152,82.0,18538.89,7633.29
1092,2025-07,114,81.0,11684.39,8130.48
1092,2025-08,101,119.0,9192.49,10911.65
1092,2025-09,73,96.0,6570.26,11706.9
1092,2025-10,113,81.0,12285.06,10750.6
1092,2025-11,95,70.0,14170.65,7958.44
1092,2025-12,113,162.0,9477.82,17413.16
1093,2022-01,61,112.0,6575.47,8986.55
1093,2022-02,82,95.0,7810.89,13250.29
1093,2022-03,94,95.0,9056.01,5681.08
1093,2022-04,90,65.0,9216.47,2919.19
1093,2022-05,77,106.0,4449.36,6444.14
1093,2022-06,119,66.0,11859.39,7094.62
1093,2022-07,78,57.0,10172.91,4892.16
1093,2022-08,110,80.0,11784.22,5353.26
1093,2022-09,72,73.0,6281.79,6136.17
1093,2022-10,93,110.0,8284.55,13549.33
1093,2022-11,86,116.0,10843.58,16629.58
1093,2022-12,60,142.0,3868.66,19213.1
1093,2023-01,99,108.0,8008.87,13305.98
1093,2023-02,113,85.0,9886.99,10307.02
1093,2023-03,120,119.0,11067.46,11888.44
1093,2023-04,118,120.0,14450.25,12407.81
1093,2023-05,85,107.0,9259.85,9258.52
1093,2023-06,108,78.0,11342.88,6607.74
1093,2023-07,142,129.0,14928.41,8640.68
1093,2023-08,75,117.0,7264.11,12583.88
1093,2023-09,68,62.0,6947.89,5867.16
1093,2023-10,73,79.0,8436.67,7028.11
1093,2023-11,111,141.0,11835.0,14531.02
1093,2023-12,87,130.0,6174.11,9407.98
1093,2024-01,99,62.0,11829.34,5220.99
1093,2024-02,110,92.0,10430.5,9216.3
1093,2024-03,60,72.0,5423.77,11185.89
1093,2024-04,116,117.0,9175.46,14291.07
1093,2024-05,124,118.0,18892.4,7802.66
1093,2024-06,78,93.0,6266.49,9403.05
1093,2024-07,110,99.0,11205.38,10883.88
1093,2024-08,115,83.0,9941.58,10757.99
1093,2024-09,93,78.0,9811.47,7096.03
1093,2024-10,102,98.0,11470.08,12017.73
1093,2024-11,83,69.0,10933.29,5700.33
1093,2024-12,68,52.0,6735.86,4348.07
1093,2025-01,63,76.0,4950.43,9469.57
1093,2025-02,104,99.0,7729.01,9418.44
1093,2025-03,112,103.0,13533.57,10462.75
1093,2025-04,113,111.0,9984.6,14768.33
1093,2025-05,106,120.0,8310.84,8696.6
1093,2025-06,96,79.0,10759.57,8677.17
1093,2025-07,124,114.0,9560.21,14057.4
1093,2025-08,86,81.0,8679.78,8050.28
1093,2025-09,120,170.0,12978.59,23113.29
1093,2025-10,95,108.0,8487.65,9616.32
1093,2025-11,126,110.0,13683.32,8756.25
1093,2025-12,133,95.0,11529.74,9417.41
1094,2022-01,113,118.0,14584.0,8630.14
1094,2022-02,91,138.0,13204.69,11585.07
1094,2022-03,97,61.0,8077.59,4733.16
1094,2022-04,97,69.0,11475.39,6777.76
1094,2022-05,94,122.0,8874.3,8384.19
1094,2022-06,100,153.0,10173.65,17248.98
1094,2022-07,95,94.0,10432.73,3168.65
1094,2022-08,74,84.0,6984.04,11418.49
1094,2022-09,148,115.0,15938.64,13420.65
1094,2022-10,129,75.0,11601.18,7766.79
1094,2022-11,105,52.0,11373.6,3122.66
1094,2022-12,115,120.0,6282.35,13465.32
1094,2023-01,103,84.0,12227.07,12566.43
1094,2023-02,109,72.0,7735.11,5075.51
1094,2023-03,79,127.0,8330.43,12567.82
1094,2023-04,117,100.0,11746.57,7865.74
1094,2023-05,87,100.0,6645.84,14101.14
1094,2023-06,102,85.0,12152.84,6225.31
1094,2023-07,120,101.0,16465.78,8677.75
1094,2023-08,91,78.0,6808.28,8256.77
1094,2023-09,78,107.0,6780.38,13467.22
1094,2023-10,48,109.0,4829.02,10856.18
1094,2023-11,87,143.0,7957.83,15753.9
1094,2023-12,94,90.0,9530.95,10473.65
1094,2024-01,77,87.0,5509.02,9522.77
1094,2024-02,82,80.0,9232.35,7937.1
1094,2024-03,107,96.0,11530.21,9759.76
1094,2024-04,77,104.0,7140.58,9725.72
1094,2024-05,105,85.0,8238.5,10962.64
1094,2024-06,136,90.0,16656.49,9818.55
1094,2024-07,86,78.0,8083.54,6924.95
1094,2024-08,92,96.0,7087.44,11619.31
1094,2024-09,77,72.0,9087.15,8527.98
1094,2024-10,128,102.0,11103.82,13060.82
1094,2024-11,97,96.0,8020.17,10515.7
1094,2024-12,52,112.0,3102.08,13580.87
1094,2025-01,68,116.0,10127.65,10735.82
1094,2025-02,76,147.0,6899.44,10539.18
1094,2025-03,124,28.0,8675.9,1865.97
1094,2025-04,85,48.0,9862.84,6001.84
1094,2025-05,98,89.0,6696.74,9894.44
1094,2025-06,85,114.0,10197.62,11472.7
1094,2025-07,57,76.0,7232.11,8084.28
1094,2025-08,128,43.0,12461.37,4089.77
1094,2025-09,67,83.0,7984.46,9383.71
1094,2025-10,88,107.0,10864.83,7762.41
1094,2025-11,105,125.0,9014.86,16512.7
1094,2025-12,97,127.0,11457.94,13484.58
1095,2022-01,93,83.0,9584.99,8703.22
1095,2022-02,127,97.0,13556.29,13749.52
1095,2022-03,106,111.0,13979.16,11311.86
1095,2022-04,107,118.0,10417.62,8471.73
1095,2022-05,70,94.0,8553.98,11705.52
1095,2022-06,132,122.0,11448.76,7716.82
1095,2022-07,89,92.0,7551.25,11286.16
1095,2022-08,83,114.0,9572.53,6397.6
1095,2022-09,91,131.0,10607.24,13448.39
1095,2022-10,77,82.0,7810.26,10752.72
1095,2022-11,109,97.0,11374.35,11547.73
1095,2022-12,64,74.0,6418.71,9605.97
1095,2023-01,121,80.0,12118.34,6485.42
1095,2023-02,91,103.0,8410.13,8818.36
1095,2023-03,76,59.0,7280.3,6155.69
1095,2023-04,111,79.0,9454.77,10353.55
1095,2023-05,107,121.0,9444.15,9882.09
1095,2023-06,76,124.0,5846.54,6982.46
1095,2023-07,84,131.0,8413.23,13800.64
1095,2023-08,101,98.0,9722.28,6320.57
1095,2023-09,132,95.0,16342.09,5749.21
1095,2023-10,110,70.0,8119.18,7429.72
1095,2023-11,120,133.0,15138.69,12331.88
1095,2023-12,115,84.0,10213.56,8868.12
1095,2024-01,97,120.0,6115.66,15340.65
1095,2024-02,88,136.0,10774.27,9629.06
1095,2024-03,98,116.0,8214.56,9402.48
1095,2024-04,93,118.0,10949.85,10506.01
1095,2024-05,116,136.0,13687.62,11061.02
1095,2024-06,82,106.0,9515.64,11690.13
1095,2024-07,92,76.0,11498.14,7290.3
1095,2024-08,136,71.0,12667.31,5944.02
1095,2024-09,136,,12229.38,6730.86
1095,2024-10,122,102.0,9437.62,6364.94
1095,2024-11,107,94.0,10986.83,10301.6
1095,2024-12,92,93.0,10391.08,9026.08
1095,2025-01,94,115.0,5690.71,15028.6
1095,2025-02,108,80.0,10407.7,10428.73
1095,2025-03,110,55.0,8770.42,5742.99
1095,2025-04,135,118.0,12960.37,13484.83
1095,2025-05,100,92.0,10752.74,4313.71
1095,2025-06,120,113.0,10948.57,8898.72
1095,2025-07,76,106.0,7822.78,11062.89
1095,2025-08,133,45.0,11396.81,3636.33
1095,2025-09,118,93.0,9592.83,9779.2
1095,2025-10,108,139.0,11345.44,12384.97
1095,2025-11,90,79.0,9872.31,9501.71
1095,2025-12,95,96.0,12099.38,9841.03
1096,2022-01,109,73.0,9592.7,3433.77
1096,2022-02,72,109.0,8981.26,10180.1
1096,2022-03,76,102.0,9326.2,9788.38
1096,2022-04,118,98.0,8920.1,7598.68
1096,2022-05,94,156.0,10492.01,14682.39
1096,2022-06,105,105.0,9580.36,10229.42
1096,2022-07,94,118.0,12310.49,15688.94
1096,2022-08,93,,7966.74,8243.72
1096,2022-09,101,115.0,9978.3,13866.04
1096,2022-10,116,118.0,11250.64,7826.23
1096,2022-11,135,88.0,15466.8,9866.1
1096,2022-12,93,145.0,10548.09,14460.13
1096,2023-01,91,76.0,6821.23,8680.66
1096,2023-02,91,88.0,10015.94,8047.39
1096,2023-03,112,84.0,10053.05,10314.27
1096,2023-04,86,115.0,9465.61,11528.85
1096,2023-05,67,67.0,5251.58,4569.76
1096,2023-06,117,78.0,8832.28,6825.26
1096,2023-07,98,58.0,10973.8,6837.29
1096,2023-08,88,119.0,6097.32,10278.25
1096,2023-09,96,101.0,11777.07,9277.43
1096,2023-10,80,105.0,8244.53,11658.14
1096,2023-11,93,104.0,8251.8,11841.57
1096,2023-12,86,84.0,10575.88,6823.55
1096,2024-01,100,113.0,9371.07,13813.43
1096,2024-02,88,125.0,6098.12,8333.75
1096,2024-03,101,135.0,13302.14,10639.51
1096,2024-04,99,87.0,5722.1,10245.65
1096,2024-05,92,133.0,9700.13,11555.11
1096,2024-06,86,95.0,9365.2,8350.34
1096,2024-07,155,105.0,12028.27,10703.14
1096,2024-08,122,110.0,11400.17,9200.64
1096,2024-09,84,70.0,7544.42,7448.28
1096,2024-10,88,139.0,9449.43,12376.98
1096,2024-11,99,136.0,6577.01,14385.49
1096,2024-12,152,124.0,12488.5,12774.08
1096,2025-01,95,168.0,8239.97,15664.33
1096,2025-02,93,64.0,3258.59,6022.49
1096,2025-03,110,89.0,12065.32,10543.05
1096,2025-04,113,58.0,14649.48,7022.76
1096,2025-05,115,100.0,11488.04,8660.58
1096,2025-06,108,122.0,9582.25,14649.71
1096,2025-07,90,114.0,8738.93,13805.51
1096,2025-08,137,105.0,12368.98,9392.76
1096,2025-09,112,87.0,13355.94,9335.07
1096,2025-10,117,86.0,9494.48,7022.55
1096,2025-11,107,80.0,12163.46,3948.88
1096,2025-12,86,95.0,5504.01,8071.65
1097,2022-01,70,98.0,6667.93,11593.75
1097,2022-02,83,59.0,7412.56,6091.25
1097,2022-03,101,104.0,12532.25,9495.38
1097,2022-04,95,79.0,8396.17,9937.37
1097,2022-05,107,35.0,13251.52,1787.24
1097,2022-06,91,124.0,9342.31,14119.7
1097,2022-07,117,107.0,8814.55,11686.87
1097,2022-08,86,40.0,8114.94,4546.42
1097,2022-09,102,100.0,13706.7,10688.32
1097,2022-10,118,108.0,15643.05,9840.07
1097,2022-11,123,145.0,11416.73,18273.33
1097,2022-12,73,108.0,8374.42,8618.82
1097,2023-01,64,101.0,6002.1,10594.96
1097,2023-02,106,120.0,13897.36,13323.85
1097,2023-03,70,116.0,7561.37,12068.25
1097,2023-04,131,106.0,12228.43,11867.06
1097,2023-05,68,124.0,6911.76,17631.87
1097,2023-06,113,109.0,11772.92,7795.61
1097,2023-07,98,108.0,11755.22,12024.0
1097,2023-08,114,117.0,10283.49,12664.78
1097,2023-09,96,69.0,6804.62,8361.43
1097,2023-10,128,135.0,10745.66,18602.93
1097,2023-11,131,82.0,14449.72,11722.42
1097,2023-12,102,130.0,9030.64,12038.71
1097,2024-01,118,96.0,12187.1,9913.5
1097,2024-02,80,137.0,7847.82,12726.79
1097,2024-03,91,102.0,7501.33,12473.56
1097,2024-04,94,120.0,7849.24,9105.37
1097,2024-05,82,106.0,6127.03,12892.75
1097,2024-06,94,122.0,8759.96,14745.57
1097,2024-07,80,73.0,8988.98,6371.34
1097,2024-08,121,83.0,13396.36,6692.97
1097,2024-09,66,136.0,6370.23,16956.96
1097,2024-10,104,58.0,11271.91,7387.89
1097,2024-11,126,141.0,13644.98,13841.82
1097,2024-12,101,72.0,11619.94,8533.69
1097,2025-01,107,81.0,12114.93,7052.82
1097,2025-02,125,85.0,11262.72,7882.24
1097,2025-03,80,78.0,7591.3,3112.34
1097,2025-04,139,109.0,14760.43,8586.17
1097,2025-05,104,100.0,10640.12,6394.4
1097,2025-06,98,53.0,9450.58,4160.81
1097,2025-07,88,92.0,10289.34,12010.73
1097,2025-08,100,73.0,12967.34,4792.5
1097,2025-09,89,95.0,7623.94,12660.89
1097,2025-10,108,126.0,10191.08,15345.04
1097,2025-11,97,96.0,10294.31,10553.21
1097,2025-12,111,94.0,7821.43,8679.23
1098,2022-01,47,93.0,3948.74,11201.35
1098,2022-02,46,149.0,4291.11,9031.82
1098,2022-03,108,112.0,11716.52,17252.76
1098,2022-04,83,107.0,8549.42,8899.82
1098,2022-05,105,131.0,8731.39,14566.59
1098,2022-06,119,116.0,8131.66,12417.25
1098,2022-07,92,130.0,8971.52,19328.95
1098,2022-08,75,112.0,6200.37,16127.29
1098,2022-09,131,77.0,15061.6,7623.01
1098,2022-10,67,74.0,6833.43,8348.73
1098,2022-11,92,107.0,9774.06,11465.92
1098,2022-12,76,103.0,8404.11,6495.18
1098,2023-01,130,136.0,13423.28,20646.9
1098,2023-02,84,76.0,7364.62,6255.2
1098,2023-03,136,101.0,13452.9,11018.36
1098,2023-04,131,104.0,12127.88,11107.84
1098,2023-05,125,95.0,16008.37,10229.26
1098,2023-06,96,112.0,13367.22,10534.92
1098,2023-07,127,114.0,13108.35,11557.11
1098,2023-08,116,115.0,12465.58,13387.72
1098,2023-09,83,83.0,6665.99,7603.19
1098,2023-10,95,91.0,10512.6,6982.18
1098,2023-11,95,121.0,12672.07,12275.89
1098,2023-12,123,133.0,9842.77,14112.46
1098,2024-01,79,90.0,8543.39,6198.76
1098,2024-02,110,96.0,10485.39,10878.08
1098,2024-03,83,58.0,8353.71,4776.4
1098,2024-04,96,72.0,7831.09,5379.57
1098,2024-05,74,79.0,6256.76,7951.28
1098,2024-06,162,84.0,11127.74,9589.8
1098,2024-07,75,77.0,6986.56,7768.5
1098,2024-08,101,105.0,9851.94,13334.41
1098,2024-09,116,86.0,11090.96,5719.08
1098,2024-10,112,94.0,15363.9,7808.99
1098,2024-11,129,77.0,8613.85,6058.18
1098,2024-12,106,124.0,8754.13,15298.36
1098,2025-01,89,87.0,8349.09,12188.09
1098,2025-02,103,107.0,7221.41,11093.92
1098,2025-03,105,139.0,8677.42,11441.98
1098,2025-04,81,83.0,9136.44,6645.7
1098,2025-05,124,100.0,10138.97,8358.03
1098,2025-06,72,63.0,8792.01,7622.32
1098,2025-07,80,88.0,10474.45,7186.3
1098,2025-08,103,111.0,9844.85,10516.86
1098,2025-09,92,102.0,6335.88,10247.58
1098,2025-10,102,66.0,11041.19,5046.04
1098,2025-11,48,51.0,4859.94,5759.09
1098,2025-12,90,63.0,8651.82,7658.87
1099,2022-01,98,63.0,10624.82,5931.97
1099,2022-02,95,100.0,10471.43,9638.48
1099,2022-03,80,96.0,8146.76,12279.03
1099,2022-04,75,95.0,6153.21,10030.76
1099,2022-05,88,23.0,10369.92,1903.49
1099,2022-06,77,62.0,6025.0,4167.5
1099,2022-07,96,102.0,9371.64,10985.42
1099,2022-08,82,113.0,7962.17,12405.9
1099,2022-09,111,89.0,13699.7,10546.22
1099,2022-10,91,141.0,11989.81,8661.62
1099,2022-11,55,83.0,5957.03,10117.11
1099,2022-12,112,98.0,13235.76,11418.14
1099,2023-01,90,103.0,10808.97,8606.26
1099,2023-02,87,78.0,11126.43,9016.45
1099,2023-03,115,90.0,11368.02,11600.15
1099,2023-04,93,128.0,9209.78,12636.78
1099,2023-05,110,120.0,14706.92,10907.06
1099,2023-06,132,80.0,10921.54,3590.42
1099,2023-07,115,135.0,8757.3,12354.96
1099,2023-08,94,61.0,9485.68,6511.41
1099,2023-09,89,74.0,9093.79,8435.05
1099,2023-10,72,97.0,7956.84,3022.42
1099,2023-11,105,141.0,7828.78,18524.19
1099,2023-12,93,114.0,8975.09,8170.53
1099,2024-01,66,157.0,4852.38,14591.69
1099,2024-02,127,106.0,13090.43,5346.67
1099,2024-03,87,67.0,5624.0,7267.14
1099,2024-04,115,80.0,10003.75,8810.47
1099,2024-05,116,73.0,14218.53,8944.37
1099,2024-06,99,72.0,10968.35,8388.43
1099,2024-07,134,84.0,17514.36,7645.15
1099,2024-08,110,96.0,11149.42,13014.9
1099,2024-09,86,119.0,8124.51,11753.6
1099,2024-10,85,104.0,5155.72,9705.37
1099,2024-11,119,120.0,8083.24,8664.71
1099,2024-12,91,145.0,8315.36,14424.7
1099,2025-01,94,107.0,7699.23,11350.24
1099,2025-02,109,125.0,8991.2,15238.44
1099,2025-03,137,119.0,15520.4,4730.54
1099,2025-04,126,146.0,15606.28,16391.85
1099,2025-05,116,173.0,9959.27,15554.66
1099,2025-06,121,106.0,6932.08,11169.16
1099,2025-07,106,76.0,11382.76,8050.9
1099,2025-08,64,112.0,9112.56,16017.88
1099,2025-09,77,67.0,7782.8,7156.37
1099,2025-10,73,81.0,9256.15,8576.95
1099,2025-11,120,99.0,14426.09,8586.5
1099,2025-12,89,76.0,5505.78,6841.04
1100,2022-01,72,88.0,7393.01,9159.4
1100,2022-02,107,90.0,10558.35,11559.3
1100,2022-03,96,100.0,4914.69,7235.5
1100,2022-04,121,78.0,9484.33,9649.74
1100,2022-05,75,124.0,7330.84,10423.78
1100,2022-06,58,132.0,3686.09,9106.01
1100,2022-07,115,68.0,12619.87,6706.09
1100,2022-08,94,73.0,8127.24,7763.46
1100,2022-09,80,,8348.75,12991.44
1100,2022-10,104,113.0,11144.92,13563.8
1100,2022-11,107,107.0,8702.59,6050.29
1100,2022-12,100,123.0,8107.15,7372.81
1100,2023-01,88,108.0,10258.2,9875.8
1100,2023-02,76,97.0,8594.65,9517.89
1100,2023-03,119,86.0,13909.69,12054.17
1100,2023-04,79,77.0,8886.32,13633.84
1100,2023-05,109,98.0,13691.81,9471.53
1100,2023-06,67,75.0,8469.87,4321.15
1100,2023-07,71,119.0,7279.53,15416.8
1100,2023-08,78,81.0,7227.3,5564.47
1100,2023-09,94,95.0,10980.04,9243.21
1100,2023-10,91,111.0,11067.56,13913.7
1100,2023-11,105,90.0,9466.46,6022.59
1100,2023-12,100,98.0,13238.43,10279.07
1100,2024-01,114,132.0,7106.81,11007.04
1100,2024-02,94,102.0,7235.26,12326.27
1100,2024-03,117,111.0,13237.55,8005.49
1100,2024-04,122,84.0,7561.68,8614.74
1100,2024-05,108,82.0,7187.84,5806.4
1100,2024-06,96,36.0,11523.83,4478.13
1100,2024-07,95,125.0,9147.37,8895.35
1100,2024-08,112,113.0,9080.48,7266.23
1100,2024-09,79,128.0,7386.14,21696.34
1100,2024-10,86,114.0,9113.71,10701.26
1100,2024-11,116,78.0,11419.94,5473.91
1100,2024-12,56,101.0,4295.75,6764.11
1100,2025-01,111,95.0,11905.62,13546.02
1100,2025-02,103,110.0,7806.52,13238.43
1100,2025-03,116,73.0,13070.27,7843.93
1100,2025-04,95,101.0,14055.13,8420.62
1100,2025-05,92,102.0,8832.45,5504.5
1100,2025-06,112,122.0,15028.91,10424.41
1100,2025-07,74,115.0,5853.62,11437.75
1100,2025-08,91,104.0,8253.79,12167.85
1100,2025-09,81,159.0,9333.3,13342.83
1100,2025-10,80,94.0,7221.12,7418.24
1100,2025-11,127,123.0,9906.99,13968.62
1100,2025-12,99,118.0,8560.4,18036.4
1101,2022-01,101,149.0,9115.31,19869.56
1101,2022-02,97,141.0,9321.87,10295.87
1101,2022-03,78,83.0,8723.63,9053.02
1101,2022-04,102,126.0,13518.41,9401.36
1101,2022-05,119,157.0,10405.54,13440.07
1101,2022-06,107,105.0,9530.93,10292.03
1101,2022-07,132,122.0,11047.69,6968.04
1101,2022-08,77,104.0,6479.8,8194.15
1101,2022-09,114,92.0,10514.13,9678.94
1101,2022-10,128,107.0,14551.37,10903.52
1101,2022-11,130,69.0,10070.05,6014.1
1101,2022-12,140,138.0,10910.62,12203.74
1101,2023-01,110,101.0,12942.89,8850.66
1101,2023-02,66,115.0,8246.65,7078.32
1101,2023-03,62,88.0,3882.33,9740.38
1101,2023-04,76,118.0,7076.44,12187.77
1101,2023-05,113,94.0,9006.72,11547.85
1101,2023-06,70,135.0,6147.19,11719.04
1101,2023-07,107,,11783.16,6964.98
1101,2023-08,82,108.0,8809.88,10551.14
1101,2023-09,125,95.0,14853.08,12078.39
1101,2023-10,106,95.0,12170.7,10567.68
1101,2023-11,112,78.0,12250.79,10910.69
1101,2023-12,94,,8960.0,12577.4
1101,2024-01,58,139.0,6399.04,13135.45
1101,2024-02,105,128.0,11291.87,14965.53
1101,2024-03,124,104.0,14256.76,14247.67
1101,2024-04,111,84.0,12833.52,12688.8
1101,2024-05,93,111.0,10118.21,13580.35
