TransactionID,TransactionDate,StoreID,ProductID,CustomerID,ChannelID,Quantity,UnitPrice,Discount,Revenue,Cost,GST,TransactionTime,State
TXN00016219,2022-07-04,STR007,PRD01974,CUST006132,CH002,8,46.6,0.0,372.8,279.04,37.28,12:20:00,nsw
TXN00047629,2022-09-26,STR040,PRD00216,,CH002,2,17.41,0.1,31.34,22.0,3.13,21:31:00,qld
TXN00030818,2024-05-02,STR018,PRD00077,CUST006343,CH002,6,19.48,0.1,105.19,75.48,10.52,20:58:00,Nsw
TXN00001545,2023-05-01,STR018,PRD01959,CUST000203,CH002,6,78.26,0.0,469.56,215.28,46.96,13:00:00,nsw
TXN00026550,2023-11-06,STR016,PRD01365,CUST010307,CH001,4,33.61,0.0,134.44,67.44,13.44,19:40:00,Nsw
TXN00029272,2024-04-14,STR037,PRD01647,CUST009685,CH003,10,4.1,0.05,38.95,18.3,3.9,13:20:00,Vic
TXN00024980,2023-04-03,STR004,PRD00318,CUST013422,CH002,3,65.89,0.1,177.9,112.47,17.79,17:53:00,Nsw
TXN00008034,2024-06-22,STR008,PRD00772,CUST012129,CH001,9,16.58,0.0,149.22,70.56,14.92,16:48:00,nsw
TXN00014180,2023-01-27,STR007,PRD00942,CUST018123,CH002,1,76.95,0.0,76.95,37.25,7.7,18:48:00,Nsw
TXN00029117,2022-11-18,STR007,PRD00335,,CH002,7,35.52,0.0,248.64,181.3,24.86,16:25:00,NSW
TXN00001732,2023-12-01,STR024,PRD00541,CUST016744,CH002,7,79.89,0.0,559.23,277.48,55.92,13:54:00,Vic
TXN00011991,2023-08-15,STR015,PRD01102,CUST000001,CH003,5,86.85,0.2,347.4,191.65,34.74,14:12:00,NSW
TXN00032723,2024-04-12,STR002,PRD01509,CUST005431,CH001,1,48.91,0.0,48.91,28.94,4.89,06:06:00,NSW
TXN00003662,2024-01-30,STR021,PRD01400,CUST011100,CH002,8,78.07,0.1,562.1,335.12,56.21,09:14:00,Vic
TXN00029922,2022-11-09,STR040,PRD00994,CUST009377,CH002,5,55.12,0.05,261.82,135.45,26.18,09:02:00,QLD
TXN00047952,2022-07-23,STR003,PRD00753,CUST010057,CH002,8,35.69,0.0,285.52,219.44,28.55,10:35:00,NSW
TXN00033929,2023-02-14,STR010,PRD00509,CUST004071,CH003,6,31.14,0.0,186.84,108.66,18.68,08:51:00,Nsw
TXN00019100,2022-11-14,STR039,PRD01157,CUST019075,CH001,4,40.24,0.1,144.86,83.52,14.49,18:42:00,qld
TXN00019253,2022-09-09,STR046,PRD00898,CUST011502,CH002,8,62.18,0.2,397.95,327.6,39.8,21:33:00,qld
TXN00017573,2022-09-01,STR015,PRD00672,CUST008894,CH003,5,47.81,0.15,203.19,175.95,20.32,07:53:00,Nsw
TXN00014825,2022-07-16,STR023,PRD01981,CUST005321,CH003,4,111.68,0.0,446.72,187.48,44.67,17:55:00,VIC
TXN00030703,2023-10-22,STR003,PRD01808,CUST015849,CH001,5,21.33,0.05,101.32,58.05,10.13,07:35:00,NSW
TXN00006344,INVALID,STR009,PRD00984,CUST017079,CH003,10,72.42,0.15,615.57,379.2,,19:06:00,NSW
TXN00049747,2023-05-11,STR018,PRD00899,CUST011743,CH003,9,65.54,0.1,530.87,361.44,53.09,07:09:00,nsw
TXN00035390,2023-09-20,STR047,PRD01949,,CH001,4,72.88,0.1,262.37,198.4,26.24,08:40:00,Qld
TXN00022686,2023-11-09,STR002,PRD00544,CUST001233,CH003,6,116.03,0.15,591.75,290.16,59.18,10:47:00,NSW
TXN00049498,2022-09-12,STR014,PRD00083,,CH003,3,80.14,0.0,240.42,113.13,24.04,19:14:00,NSW
TXN00038204,2023-05-11,STR023,PRD01424,CUST002496,CH001,3,48.59,0.0,145.77,74.91,14.58,10:48:00,VIC
TXN00028877,2023-10-21,STR041,PRD01375,CUST002563,CH001,7,65.13,0.0,455.91,247.87,45.59,20:03:00,QLD
TXN00047501,2022-08-12,STR046,PRD01867,CUST015859,CH003,9,37.13,0.0,334.17,138.33,33.42,20:48:00,QLD
TXN00036864,2023-07-20,STR030,PRD01474,CUST017130,CH001,1,29.04,0.0,29.04,13.59,2.9,08:57:00,Vic
TXN00042819,2024-01-21,STR023,PRD00700,CUST005506,CH001,3,8.79,0.0,26.37,10.56,2.64,16:12:00,Vic
TXN00045669,2024-01-26,STR032,PRD01046,CUST007848,CH003,1,61.58,0.05,58.5,30.03,5.85,09:36:00,vic
TXN00005857,2023-07-01,STR036,PRD00740,,CH002,5,36.24,0.0,181.2,87.1,18.12,21:21:00,VIC
TXN00029652,2024-02-22,STR013,PRD00359,CUST012413,CH003,10,61.41,0.2,491.28,269.1,49.13,17:48:00,nsw
TXN00026971,2022-12-29,STR039,PRD00715,,CH003,1,14.57,0.0,14.57,9.19,1.46,12:34:00,Qld
TXN00002368,2022-10-06,STR011,PRD01220,CUST011110,CH001,3,12.93,0.0,38.79,26.28,3.88,06:55:00,Nsw
TXN00027930,2023-08-06,STR014,PRD01075,,CH003,3,2.38,0.0,7.14,3.09,0.71,21:40:00,nsw
TXN00028550,2023-09-21,STR022,PRD00239,CUST003121,CH002,4,10.13,0.0,40.52,26.2,4.05,14:49:00,vic
TXN00032860,2023-08-29,STR046,PRD01546,CUST018035,CH002,4,1.43,0.1,5.15,2.92,0.52,20:28:00,Qld
TXN00009963,2023-11-22,STR010,PRD01847,CUST017759,CH002,8,3.47,0.0,27.76,15.44,2.78,09:52:00,NSW
TXN00004302,2023-04-03,STR014,PRD01451,CUST010206,CH001,8,39.87,0.0,318.96,149.92,31.9,15:28:00,nsw
TXN00023456,2023-07-15,STR041,PRD01516,CUST016706,CH003,6,59.3,0.0,355.8,167.7,35.58,07:35:00,QLD
TXN00036982,2023-06-15,STR018,PRD00795,CUST014416,CH001,10,28.2,0.0,282.0,178.1,28.2,18:48:00,NSW
TXN00043032,2022-10-14,STR040,PRD01487,CUST007838,CH002,7,1.45,0.2,8.12,7.14,0.81,14:35:00,QLD
TXN00032744,2024-05-15,STR008,PRD00830,CUST015856,CH003,5,78.1,0.1,351.45,248.1,35.15,21:52:00,nsw
TXN00018048,2023-09-21,STR034,PRD01434,CUST002028,CH003,6,12.76,0.15,65.08,35.58,6.51,10:56:00,Vic
TXN00035137,2023-04-05,STR045,PRD01384,CUST012300,CH003,5,5.19,0.2,20.76,11.55,2.08,13:05:00,QLD
TXN00041325,2024-06-11,STR003,PRD00445,CUST006524,CH002,2,42.16,0.0,84.32,45.4,8.43,06:09:00,NSW
TXN00015106,2024-03-21,STR012,PRD01407,CUST000963,CH003,9,70.38,0.1,570.08,316.17,57.01,14:50:00,Nsw
TXN00033697,2022-10-24,STR001,PRD00013,,CH002,1,101.13,0.05,96.07,45.32,9.61,08:12:00,NSW
TXN00031408,2022-11-01,STR011,PRD01150,CUST018376,CH001,4,84.99,0.1,305.96,181.96,30.6,09:15:00,nsw
TXN00033854,2022-07-02,STR020,PRD00959,CUST008026,CH001,4,63.26,0.0,253.04,157.24,25.3,09:17:00,NSW
TXN00041040,2024-04-09,STR017,PRD01254,CUST016249,CH003,6,41.25,0.05,235.12,125.82,23.51,20:57:00,nsw
TXN00035356,2024-04-26,STR024,PRD00937,CUST014230,CH002,9,61.91,0.05,529.33,303.12,52.93,12:36:00,VIC
TXN00024017,2023-08-31,STR039,PRD00176,CUST019237,CH003,6,49.68,0.0,298.08,217.56,29.81,17:13:00,Qld
TXN00025590,2023-07-28,STR028,PRD00037,CUST011810,CH003,8,73.2,0.0,585.6,399.36,58.56,11:25:00,Vic
TXN00012062,2023-01-25,STR033,PRD01272,CUST014221,CH001,9,109.28,0.0,983.52,441.0,98.35,08:46:00,vic
TXN00008329,2023-02-06,STR003,PRD00704,CUST009573,CH002,3,29.14,0.05,83.05,52.59,8.3,17:55:00,NSW
TXN00014627,2023-07-10,STR017,PRD01784,,CH001,10,106.87,0.0,1068.7,430.4,106.87,15:41:00,nsw
TXN00010301,2022-07-13,STR012,PRD00395,CUST008314,CH001,3,71.65,0.1,193.46,109.53,19.35,16:24:00,Nsw
TXN00040528,2023-09-14,STR030,PRD00304,CUST003782,CH002,6,61.81,0.0,370.86,265.74,37.09,14:39:00,VIC
TXN00019824,2022-11-07,STR004,PRD01852,CUST017721,CH003,5,87.19,0.0,435.95,200.05,43.6,22:28:00,NSW
TXN00043612,2024-06-30,STR007,PRD01947,CUST010387,CH002,8,82.84,0.0,662.72,352.88,66.27,21:18:00,NSW
TXN00025586,2023-10-03,STR037,PRD00147,CUST017026,CH001,6,33.56,0.1,181.22,151.62,18.12,17:09:00,Vic
TXN00008018,2024-02-16,STR044,PRD01506,CUST004423,CH003,10,81.47,0.0,814.7,389.7,81.47,07:22:00,QLD
TXN00011742,2023-06-05,STR047,PRD01822,CUST011713,CH001,7,63.25,0.0,442.75,178.29,44.28,11:24:00,QLD
TXN00029605,2024-05-15,STR028,PRD00339,CUST007287,CH002,9,54.33,0.0,488.97,204.93,48.9,09:27:00,Vic
TXN00020872,2023-01-22,STR047,PRD00744,CUST019815,CH002,2,111.66,0.05,212.15,97.46,21.22,11:46:00,QLD
TXN00025304,2023-11-22,STR019,PRD01792,CUST005423,CH003,6,31.75,0.0,190.5,134.7,19.05,14:20:00,NSW
TXN00004660,2024-00-01,STR005,PRD00632,CUST019147,CH001,5,119.25,0.0,596.25,246.75,59.62,14:21:00,NSW
TXN00022522,2023-06-30,STR032,PRD01590,CUST019618,CH002,2,50.65,0.1,91.17,47.06,9.12,16:56:00,VIC
TXN00022812,2024-01-12,STR038,PRD01303,CUST010937,CH001,8,27.44,0.0,219.52,92.16,21.95,12:52:00,VIC
TXN00030884,2024-03-23,STR047,PRD01615,CUST010940,CH001,6,94.45,0.05,30086.01,252.3,53.84,17:39:00,QLD
TXN00030210,2024-02-26,STR030,PRD01508,CUST001188,CH003,10,33.27,0.0,332.7,136.9,33.27,20:00:00,vic
TXN00043714,2023-10-23,STR004,PRD01504,CUST017410,CH003,9,60.64,0.15,463.9,411.03,46.39,15:20:00,Nsw
TXN00039811,2023-01-09,STR022,PRD01852,CUST011432,CH003,2,72.05,0.1,129.69,80.02,12.97,18:10:00,VIC
TXN00035074,2022-09-15,STR002,PRD01259,CUST018433,CH001,1,56.41,0.0,56.41,42.71,5.64,10:21:00,NSW
TXN00016417,2023-11-16,STR035,PRD01620,CUST007359,CH003,9,63.34,0.1,513.05,242.28,51.3,21:39:00,VIC
TXN00019752,2023-02-22,STR014,PRD01098,CUST009836,CH002,6,82.48,0.0,494.88,221.94,49.49,18:30:00,NSW
TXN00031887,2023-03-14,STR025,PRD01839,CUST001512,CH001,3,43.22,0.0,129.66,53.43,12.97,21:36:00,Vic
TXN00025153,2023-08-31,STR003,PRD01565,CUST009761,CH002,5,3.37,0.1,15.16,10.45,1.52,07:17:00,NSW
TXN00019132,2024-03-25,STR030,PRD00970,CUST010890,CH002,3,65.56,0.1,177.01,136.83,17.7,09:30:00,vic
TXN00007599,2024-04-01,STR028,PRD00843,CUST019273,CH002,7,12.44,0.0,87.08,39.06,8.71,06:03:00,Vic
TXN00036882,2023-09-11,STR018,PRD00212,CUST012644,CH003,9,56.24,0.0,506.16,278.73,50.62,17:57:00,NSW
TXN00037344,2023-04-20,STR050,PRD01272,CUST006280,CH002,2,112.41,0.05,213.58,98.0,21.36,10:53:00,qld
TXN00038270,2024-01-16,STR032,PRD01568,,CH003,1,41.62,0.0,41.62,30.38,4.16,11:47:00,VIC
TXN00027887,2023-11-15,STR017,PRD00230,CUST002560,CH001,9,15.54,0.0,139.86,60.75,13.99,10:30:00,Nsw
TXN00035225,2022-07-24,STR039,PRD01783,CUST007991,CH001,7,11.16,0.2,62.5,34.79,6.25,21:51:00,qld
TXN00047394,2023-10-17,STR022,PRD01931,CUST003999,CH002,4,18.82,0.05,71.52,54.68,7.15,14:27:00,VIC
TXN00039664,2022-07-23,STR033,PRD00849,CUST013494,CH002,1,17.14,0.0,17.14,11.6,1.71,16:00:00,Vic
TXN00017051,2022-10-08,STR027,PRD00784,CUST006364,CH002,5,9.25,0.0,46.25,24.6,4.62,22:14:00,vic
TXN00008895,2022-11-11,STR042,PRD00067,CUST016486,CH003,8,35.23,0.1,253.66,165.76,25.37,17:18:00,QLD
TXN00013879,2023-02-22,STR029,PRD01235,CUST008138,CH002,2,93.09,0.0,186.18,79.5,18.62,18:26:00,VIC
TXN00011105,2024-03-31,STR026,PRD01481,,CH001,7,105.81,0.0,740.67,321.51,74.07,15:42:00,VIC
TXN00029806,2023-05-11,STR039,PRD00203,CUST017839,CH003,5,96.8,0.1,435.6,198.2,43.56,11:05:00,qld
TXN00049911,2023-02-06,STR050,PRD01477,CUST016016,CH002,6,78.26,0.0,469.56,205.98,46.96,16:49:00,Qld
TXN00002225,2023-02-05,STR038,PRD01966,CUST008811,CH003,4,8.86,0.05,33.67,20.28,3.37,07:29:00,VIC
TXN00005588,2024-01-17,STR023,PRD00338,CUST004140,CH001,9,65.24,0.1,528.44,427.5,52.84,17:44:00,Vic
TXN00014845,2023-11-29,STR037,PRD00808,CUST016294,CH002,6,73.32,0.05,417.92,179.34,41.79,20:01:00,VIC
TXN00031649,2022-07-01,STR019,PRD01745,CUST018140,CH003,2,23.43,0.0,46.86,20.8,4.69,21:33:00,NSW
TXN00039068,2023-07-11,STR014,PRD01298,CUST006192,CH002,6,9.64,0.05,54.95,26.58,5.5,21:05:00,NSW
TXN00034138,2024-03-15,STR033,PRD00106,CUST009235,CH002,6,67.42,0.0,404.52,232.44,40.45,10:14:00,VIC
TXN00021211,2023-06-21,STR034,PRD01079,CUST013812,CH001,9,66.77,0.0,600.93,448.56,60.09,06:45:00,vic
TXN00046874,2024-06-09,STR008,PRD01512,CUST016170,CH003,6,62.99,0.05,359.04,171.48,35.9,12:17:00,Nsw
TXN00006846,2022-12-29,STR020,PRD00827,CUST008904,CH001,5,88.69,0.0,443.45,236.2,44.34,06:46:00,Nsw
TXN00012529,2024-03-07,STR037,PRD00734,CUST016037,CH002,3,33.15,0.0,99.45,53.55,,12:58:00,vic
TXN00026789,2023-03-05,STR002,PRD00993,CUST013012,CH001,9,4.78,0.0,43.02,23.13,4.3,15:03:00,NSW
TXN00007516,2022-10-19,STR033,PRD00304,CUST004203,CH001,8,61.7,0.0,493.6,354.32,49.36,17:10:00,Vic
TXN00038085,2022-08-04,STR029,PRD01110,CUST006923,CH001,4,43.82,0.1,157.75,77.12,15.78,18:39:00,vic
TXN00041411,2023-06-16,STR018,PRD00939,CUST016403,CH001,1,86.34,0.0,86.34,42.05,8.63,12:32:00,NSW
TXN00049596,2023-06-30,STR012,PRD01668,,CH001,1,96.5,0.0,96.5,46.21,9.65,06:04:00,NSW
TXN00007581,2024-05-21,STR020,PRD01522,CUST015727,CH002,5,28.42,0.2,113.68,86.45,11.37,13:16:00,nsw
TXN00024913,2023-10-22,STR029,PRD00963,CUST019119,CH003,9,34.74,0.0,312.66,152.37,31.27,10:09:00,VIC
TXN00003322,2022-11-06,STR043,PRD00900,CUST001265,CH001,7,53.14,0.0,371.98,158.41,37.2,09:39:00,QLD
TXN00036516,2023-03-15,STR011,PRD00961,CUST005404,CH001,7,10.94,0.0,76.58,58.73,7.66,20:37:00,NSW
TXN00002351,2023-10-24,STR044,PRD00515,,CH002,9,75.76,0.0,681.84,343.71,68.18,21:49:00,QLD
TXN00037061,2023-12-13,STR026,PRD01445,CUST010022,CH003,2,46.6,0.1,83.88,45.98,8.39,08:45:00,VIC
TXN00018447,2023-03-20,STR025,PRD00070,CUST005719,CH001,9,53.3,0.05,455.72,196.02,45.57,19:31:00,vic
TXN00032096,2023-08-29,STR021,PRD00666,CUST014943,CH001,7,10.63,0.1,66.97,55.65,6.7,18:31:00,vic
TXN00026773,2023-12-27,STR022,PRD00819,CUST003887,CH001,10,28.91,0.1,260.19,153.6,26.02,17:25:00,VIC
TXN00040816,2024-05-29,STR014,PRD00543,,CH001,3,55.64,0.0,166.92,97.59,16.69,16:15:00,NSW
TXN00043333,2022-12-01,STR011,PRD00659,CUST009958,CH003,8,10.23,0.05,77.75,51.28,7.78,14:29:00,Nsw
TXN00012361,2023-12-28,STR001,PRD00560,CUST000486,CH001,9,20.83,0.0,187.47,96.21,18.75,22:17:00,Nsw
TXN00048995,2022-08-22,STR011,PRD00023,,CH001,3,19.49,0.1,52.62,26.19,5.26,14:25:00,NSW
TXN00039715,2022-09-01,STR004,PRD01320,CUST001264,CH001,5,19.27,0.15,81.9,46.75,8.19,19:13:00,NSW
TXN00011906,2023-01-19,STR034,PRD01784,CUST019743,CH003,10,63.13,0.0,631.3,430.4,63.13,22:31:00,vic
TXN00026231,2024-00-01,STR028,PRD00703,CUST009318,CH003,4,77.79,0.0,311.16,156.8,31.12,15:02:00,vic
TXN00046594,2023-12-28,STR010,PRD00380,CUST014939,CH001,6,25.49,0.1,137.65,86.1,13.76,12:38:00,NSW
TXN00010199,2024-06-16,STR011,PRD00262,,CH001,7,27.62,0.0,193.34,143.85,19.33,12:57:00,nsw
TXN00032291,2024-04-09,STR015,PRD00944,CUST006751,CH002,3,78.46,0.2,188.3,100.17,18.83,15:03:00,NSW
TXN00035027,2022-09-25,STR031,PRD01600,CUST014833,CH003,10,76.4,0.0,764.0,446.5,76.4,09:32:00,Vic
TXN00030727,2022-08-03,STR003,PRD01943,CUST000854,CH003,5,72.07,0.1,324.32,207.2,32.43,21:45:00,Nsw
TXN00008229,2023-03-05,STR040,PRD01373,,CH002,8,69.26,0.0,554.08,252.08,55.41,15:25:00,qld
TXN00022853,2023-12-29,STR044,PRD00196,CUST010471,CH002,6,10.05,0.0,60.3,31.86,6.03,14:22:00,QLD
TXN00017396,2023-01-11,STR005,PRD00735,CUST017865,CH003,10,31.47,0.15,267.5,196.0,26.75,09:13:00,NSW
TXN00048790,2024-01-08,STR011,PRD01487,CUST017939,CH003,9,1.87,0.05,15.99,9.18,1.6,09:10:00,NSW
TXN00004973,2024-04-05,STR050,PRD01867,,CH003,5,29.19,0.0,145.95,76.85,14.6,17:29:00,QLD
TXN00023351,2024-04-05,STR019,PRD00735,CUST008493,CH003,8,25.48,0.0,203.84,156.8,20.38,20:17:00,Nsw
TXN00000887,2023-05-14,STR010,PRD00968,CUST019222,CH002,7,71.85,0.0,502.95,240.03,50.3,16:25:00,NSW
TXN00007155,2023-08-23,STR022,PRD00467,CUST014686,CH002,8,78.75,0.0,630.0,339.44,63.0,15:47:00,vic
TXN00035189,2024-02-20,STR024,PRD00178,CUST003824,CH001,6,7.91,0.0,47.46,26.88,4.75,17:18:00,vic
TXN00021159,INVALID,STR001,PRD01229,CUST008654,CH001,2,73.79,0.05,140.2,98.46,14.02,18:49:00,Nsw
TXN00003660,2024-06-22,STR011,PRD01470,CUST009918,CH001,5,101.18,0.05,480.6,246.05,48.06,18:29:00,Nsw
TXN00047810,2023-12-03,STR012,PRD00993,CUST015912,CH002,7,4.3,0.05,28.59,17.99,2.86,18:37:00,nsw
TXN00046359,2023-02-06,STR039,PRD00166,CUST019178,CH002,5,13.11,0.05,62.27,49.7,6.23,10:08:00,qld
TXN00041970,2022-07-29,STR003,PRD00459,,CH003,10,33.12,0.0,331.2,153.7,,09:44:00,nsw
TXN00047605,2022-11-18,STR032,PRD01191,CUST003592,CH001,9,60.41,0.0,543.69,311.58,54.37,22:15:00,VIC
TXN00008502,2023-06-28,STR008,PRD01328,,CH003,6,19.16,0.1,103.46,56.1,10.35,16:48:00,Nsw
TXN00027281,2024-06-30,STR043,PRD00439,CUST016636,CH002,7,55.55,0.0,388.85,181.37,38.89,12:55:00,QLD
TXN00002907,2024-03-22,STR023,PRD00037,CUST009837,CH002,6,94.41,0.2,453.17,299.52,45.32,15:36:00,VIC
TXN00037491,2024-01-20,STR045,PRD00165,CUST008406,CH003,8,69.22,0.1,498.38,392.16,49.84,19:29:00,QLD
TXN00004179,2024-13-45,STR022,PRD00678,CUST011001,CH002,10,87.65,0.15,745.02,472.1,74.5,13:03:00,VIC
TXN00010263,2023-09-05,STR027,PRD01353,CUST008153,CH002,7,64.39,0.1,405.66,185.57,40.57,21:42:00,Vic
TXN00003083,2023-04-18,STR033,PRD01856,CUST006945,CH003,7,54.55,0.05,362.76,273.56,36.28,07:09:00,VIC
TXN00013889,2022-08-24,STR021,PRD00548,CUST003531,CH003,5,29.0,0.05,137.75,75.6,13.78,20:41:00,vic
TXN00022401,2023-07-06,STR026,PRD01390,CUST019683,CH003,8,40.63,0.1,292.54,130.4,29.25,15:44:00,VIC
TXN00002556,2022-09-16,STR013,PRD00191,CUST015732,CH001,4,27.22,0.15,92.55,48.96,9.26,11:59:00,NSW
TXN00037077,2022-10-07,STR036,PRD01517,CUST001205,CH002,3,78.9,0.1,213.03,104.85,21.3,15:01:00,VIC
TXN00031901,2023-10-03,STR031,PRD00373,CUST012312,CH002,7,68.52,0.1,431.68,308.07,43.17,15:09:00,VIC
TXN00027554,2022-07-17,STR021,PRD01996,CUST001996,CH003,2,87.19,0.0,174.38,76.0,17.44,19:17:00,VIC
TXN00014821,2023-12-02,STR022,PRD01428,CUST017319,CH002,4,36.1,0.0,144.4,90.52,14.44,16:51:00,VIC
TXN00048831,2023-10-19,STR026,PRD01793,CUST000564,CH001,5,34.43,0.05,163.54,101.65,16.35,10:16:00,VIC
TXN00026163,2022-08-12,STR042,PRD00389,CUST002140,CH002,5,59.29,0.2,237.16,146.95,23.72,11:39:00,QLD
TXN00021742,2024-04-06,STR018,PRD01102,CUST015742,CH003,2,60.08,0.0,120.16,76.66,12.02,17:39:00,NSW
TXN00023943,2023-07-03,STR044,PRD00833,CUST004591,CH002,1,41.03,0.15,34.88,16.97,3.49,15:44:00,qld
TXN00046649,2023-03-18,STR038,PRD01059,CUST012614,CH003,1,42.55,0.1,38.3,26.23,3.83,20:33:00,vic
TXN00008624,2022-09-10,STR019,PRD00674,CUST002469,CH003,6,10.41,0.05,59.34,25.2,5.93,18:44:00,NSW
TXN00017453,2023-08-23,STR003,PRD00075,CUST011773,CH001,2,97.19,0.05,184.66,85.12,18.47,17:04:00,NSW
TXN00028896,2024-04-10,STR047,PRD01794,,CH002,7,71.29,0.0,499.03,203.0,49.9,20:10:00,QLD
TXN00022265,2024-06-26,STR046,PRD01067,CUST008880,CH002,8,51.8,0.0,414.4,300.16,,08:15:00,QLD
TXN00046867,2022-08-09,STR008,PRD00146,CUST012309,CH003,4,13.95,0.0,55.8,26.64,5.58,13:59:00,nsw
TXN00038826,2023-12-27,STR036,PRD00880,CUST006736,CH001,9,62.89,0.0,566.01,314.64,56.6,20:29:00,Vic
TXN00044109,2023-06-04,STR027,PRD00091,CUST019068,CH002,6,18.04,0.1,97.42,68.16,9.74,22:18:00,vic
TXN00024332,2023-07-20,STR017,PRD00997,CUST017823,CH002,5,12.83,0.0,64.15,42.35,,19:24:00,NSW
TXN00032235,INVALID,STR038,PRD00233,,CH002,8,41.51,0.05,315.48,182.8,31.55,06:25:00,Vic
TXN00043740,2024-01-08,STR022,PRD01468,CUST009417,CH001,1,83.71,0.0,83.71,40.49,8.37,17:19:00,vic
TXN00014153,2023-02-15,STR016,PRD01720,CUST005148,CH001,6,83.29,0.0,499.74,229.92,49.97,11:56:00,NSW
TXN00031042,2022-10-01,STR016,PRD00967,CUST001906,CH003,8,43.76,0.1,315.07,247.04,31.51,11:00:00,nsw
TXN00045652,2024-01-18,STR046,PRD00991,CUST015240,CH002,6,70.92,0.05,404.24,204.18,,20:22:00,qld
TXN00034490,2024-05-13,STR049,PRD00411,CUST009265,CH002,3,96.09,0.15,245.03,115.95,24.5,07:36:00,QLD
TXN00026057,2022-07-10,STR032,PRD00863,CUST014305,CH003,1,84.85,0.05,80.61,41.66,8.06,14:26:00,vic
TXN00041130,2022-09-26,STR043,PRD00648,CUST008432,CH003,4,82.19,0.0,328.76,154.76,32.88,13:13:00,QLD
TXN00018537,2023-07-16,STR050,PRD00808,,CH002,3,63.74,0.0,191.22,89.67,19.12,19:46:00,qld
TXN00024818,2023-02-26,STR024,PRD00233,CUST017115,CH002,9,56.35,0.0,507.15,205.65,50.72,07:12:00,vic
TXN00022179,2022-10-28,STR049,PRD00212,CUST012419,CH003,2,47.25,0.05,89.78,61.94,8.98,08:21:00,QLD
TXN00027753,2022-08-26,STR037,PRD00224,CUST009760,CH003,8,9.56,0.05,72.66,49.04,7.27,17:37:00,Vic
TXN00021703,2022-08-13,STR018,PRD00365,CUST017266,CH001,1,43.96,0.0,43.96,22.95,4.4,08:31:00,NSW
TXN00049770,2024-06-09,STR038,PRD00267,CUST008793,CH001,4,50.62,0.0,202.48,102.96,20.25,11:33:00,Vic
TXN00049023,2023-12-25,STR016,PRD01211,CUST012322,CH002,3,57.29,0.0,171.87,71.01,17.19,07:56:00,NSW
TXN00022069,2023-01-25,STR010,PRD01765,CUST000830,CH003,5,66.44,0.05,41415.79,235.95,31.56,15:00:00,Nsw
TXN00043202,2024-03-13,STR038,PRD00500,CUST018396,CH003,2,76.06,0.0,152.12,92.94,15.21,16:44:00,VIC
TXN00046417,2024-02-15,STR025,PRD01605,CUST019953,CH001,4,58.85,0.15,200.09,95.84,20.01,18:51:00,Vic
TXN00033155,2022-12-06,STR048,PRD00998,CUST005120,CH003,9,13.74,0.05,117.48,91.08,11.75,13:33:00,QLD
TXN00040179,2024-03-06,STR030,PRD01397,,CH003,2,17.3,0.2,27.68,13.88,2.77,08:39:00,Vic
TXN00027152,2024-03-10,STR027,PRD01599,CUST013196,CH002,7,40.07,0.0,280.49,160.09,28.05,22:13:00,Vic
TXN00026123,2024-02-15,STR002,PRD01675,,CH002,4,10.22,0.0,40.88,23.36,4.09,10:51:00,nsw
TXN00049340,2023-03-13,STR044,PRD01450,,CH003,7,77.13,0.05,512.91,342.44,51.29,20:54:00,Qld
TXN00026989,2023-10-18,STR023,PRD00006,,CH002,9,49.51,0.1,401.03,330.57,40.1,19:04:00,VIC
TXN00031910,2023-12-31,STR014,PRD01171,CUST007014,CH002,4,99.85,0.0,399.4,169.04,39.94,17:28:00,nsw
TXN00004212,2023-02-11,STR036,PRD01530,CUST007654,CH003,8,91.31,0.05,693.96,327.84,69.4,10:58:00,VIC
TXN00022186,2024-05-09,STR045,PRD01211,CUST000744,CH003,6,33.36,0.15,170.14,142.02,17.01,22:10:00,Qld
TXN00028414,2024-06-29,STR017,PRD01665,CUST016756,CH001,5,44.4,0.05,210.9,104.45,21.09,20:02:00,NSW
TXN00034011,2023-12-14,STR047,PRD00999,CUST018934,CH001,1,81.61,0.05,77.53,42.64,,22:07:00,QLD
TXN00021369,2023-05-11,STR033,PRD01172,CUST011943,CH002,6,81.69,0.0,490.14,233.34,49.01,09:42:00,VIC
TXN00040821,2023-08-17,STR031,PRD00506,CUST017515,CH002,10,39.1,0.0,391.0,173.6,39.1,18:55:00,Vic
TXN00009945,2023-01-16,STR039,PRD00184,CUST006560,CH003,9,62.18,0.0,559.62,241.11,55.96,14:03:00,QLD
TXN00047210,2023-10-06,STR022,PRD00995,,CH002,10,66.81,0.05,634.69,375.4,63.47,11:37:00,vic
TXN00042483,2023-08-29,STR027,PRD00162,CUST004519,CH001,3,1.87,0.0,5.61,3.54,0.56,21:01:00,vic
TXN00037279,2024-04-05,STR035,PRD01070,CUST017160,CH001,6,76.87,0.1,415.1,247.5,41.51,09:49:00,Vic
TXN00027896,2023-04-14,STR048,PRD01882,CUST012103,CH002,5,47.58,0.15,202.21,102.75,20.22,16:22:00,QLD
TXN00016532,2023-01-12,STR023,PRD00153,CUST000033,CH002,7,40.64,0.0,284.48,144.97,28.45,07:14:00,Vic
TXN00037067,2023-02-25,STR035,PRD01655,,CH003,7,73.0,0.05,485.45,296.38,48.54,16:04:00,VIC
